date,鼻水_trend,prefecture
2019-05-07,0.0,Hyogo
2019-05-08,44.86420257300388,Hyogo
2019-05-09,23.467429038186648,Hyogo
2019-05-10,22.77721053706351,Hyogo
2019-05-11,10.353277516847049,Hyogo
2019-05-12,16.9513497026079,Hyogo
2019-05-13,9.04071984139088,Hyogo
2019-05-14,0.0,Hyogo
2019-05-15,36.727924355650444,Hyogo
2019-05-16,9.605764831477808,Hyogo
2019-05-17,0.0,Hyogo
2019-05-18,16.9513497026079,Hyogo
2019-05-19,0.0,Hyogo
2019-05-20,10.98145390550968,Hyogo
2019-05-21,0.0,Hyogo
2019-05-22,0.0,Hyogo
2019-05-23,10.98145390550968,Hyogo
2019-05-24,57.65263300392582,Hyogo
2019-05-25,42.55313388385001,Hyogo
2019-05-26,24.773647782619843,Hyogo
2019-05-27,6.718277364778262,Hyogo
2019-05-28,0.0,Hyogo
2019-05-29,27.293001794411687,Hyogo
2019-05-30,20.154832094334786,Hyogo
2019-05-31,13.436554729556525,Hyogo
2019-06-01,6.298385029479621,Hyogo
2019-06-02,26.987951807228917,Hyogo
2019-06-03,11.95180722891566,Hyogo
2019-06-04,6.16867469879518,Hyogo
2019-06-05,6.16867469879518,Hyogo
2019-06-06,12.33734939759036,Hyogo
2019-06-07,5.783132530120481,Hyogo
2019-06-08,5.783132530120481,Hyogo
2019-06-09,6.357193479801559,Hyogo
2019-06-10,20.887921433633696,Hyogo
2019-06-11,0.0,Hyogo
2019-06-12,0.0,Hyogo
2019-06-13,7.265363976916069,Hyogo
2019-06-14,6.811278728358815,Hyogo
2019-06-15,12.714386959603118,Hyogo
2019-06-16,8.91255343956471,Hyogo
2019-06-17,29.920715118538666,Hyogo
2019-06-18,10.185775359502527,Hyogo
2019-06-19,19.734939759036145,Hyogo
2019-06-20,20.371550719005054,Hyogo
2019-06-21,0.0,Hyogo
2019-06-22,9.549164399533618,Hyogo
2019-06-23,5.481927710843372,Hyogo
2019-06-24,0.0,Hyogo
2019-06-25,25.451807228915662,Hyogo
2019-06-26,0.0,Hyogo
2019-06-27,5.481927710843372,Hyogo
2019-06-28,12.138554216867469,Hyogo
2019-06-29,5.481927710843372,Hyogo
2019-06-30,16.91566265060241,Hyogo
2019-07-01,0.0,Hyogo
2019-07-02,0.0,Hyogo
2019-07-03,53.16351118760757,Hyogo
2019-07-04,37.45611015490534,Hyogo
2019-07-05,19.332185886402755,Hyogo
2019-07-06,0.0,Hyogo
2019-07-07,35.14571800716379,Hyogo
2019-07-08,12.366085965483556,Hyogo
2019-07-09,12.366085965483556,Hyogo
2019-07-10,12.366085965483556,Hyogo
2019-07-11,0.0,Hyogo
2019-07-12,12.366085965483556,Hyogo
2019-07-13,11.715239335721263,Hyogo
2019-07-14,12.277497085114652,Hyogo
2019-07-15,12.277497085114652,Hyogo
2019-07-16,0.0,Hyogo
2019-07-17,12.95958025650991,Hyogo
2019-07-18,12.95958025650991,Hyogo
2019-07-19,12.95958025650991,Hyogo
2019-07-20,0.0,Hyogo
2019-07-21,23.421686746987948,Hyogo
2019-07-22,12.361445783132528,Hyogo
2019-07-23,12.361445783132528,Hyogo
2019-07-24,13.012048192771083,Hyogo
2019-07-25,0.0,Hyogo
2019-07-26,0.0,Hyogo
2019-07-27,23.421686746987948,Hyogo
2019-07-28,31.610076670317632,Hyogo
2019-07-29,0.0,Hyogo
2019-07-30,0.0,Hyogo
2019-07-31,17.086527929901425,Hyogo
2019-08-01,0.0,Hyogo
2019-08-02,17.086527929901425,Hyogo
2019-08-03,0.0,Hyogo
2019-08-04,0.0,Hyogo
2019-08-05,12.974285200503507,Hyogo
2019-08-06,12.32557094047833,Hyogo
2019-08-07,0.0,Hyogo
2019-08-08,12.32557094047833,Hyogo
2019-08-09,24.65114188095666,Hyogo
2019-08-10,24.65114188095666,Hyogo
2019-08-11,7.912164788184999,Hyogo
2019-08-12,15.384764865915276,Hyogo
2019-08-13,23.296929654100275,Hyogo
2019-08-14,14.06607073455111,Hyogo
2019-08-15,0.0,Hyogo
2019-08-16,7.472600077730276,Hyogo
2019-08-17,0.0,Hyogo
2019-08-18,20.27562304010563,Hyogo
2019-08-19,0.0,Hyogo
2019-08-20,0.0,Hyogo
2019-08-21,11.006766793200198,Hyogo
2019-08-22,0.0,Hyogo
2019-08-23,11.006766793200198,Hyogo
2019-08-24,0.0,Hyogo
2019-08-25,3.555845001628134,Hyogo
2019-08-26,1.2064474112666883,Hyogo
2019-08-27,1.1429501790947574,Hyogo
2019-08-28,2.3493975903614457,Hyogo
2019-08-29,0.0,Hyogo
2019-08-30,0.0,Hyogo
2019-08-31,1.1429501790947574,Hyogo
2019-09-01,7.012324105582636,Hyogo
2019-09-02,0.0,Hyogo
2019-09-03,31.761703301756643,Hyogo
2019-09-04,0.0,Hyogo
2019-09-05,0.0,Hyogo
2019-09-06,7.83730341212177,Hyogo
2019-09-07,7.424813758852202,Hyogo
2019-09-08,8.84479092841956,Hyogo
2019-09-09,47.17221828490432,Hyogo
2019-09-10,0.0,Hyogo
2019-09-11,0.0,Hyogo
2019-09-12,0.0,Hyogo
2019-09-13,9.827545476021733,Hyogo
2019-09-14,9.336168202220646,Hyogo
2019-09-15,28.975903614457827,Hyogo
2019-09-16,42.65896921017402,Hyogo
2019-09-17,0.0,Hyogo
2019-09-18,0.0,Hyogo
2019-09-19,0.0,Hyogo
2019-09-20,15.29283801874163,Hyogo
2019-09-21,0.0,Hyogo
2019-09-22,11.095950065321526,Hyogo
2019-09-23,23.578893888808246,Hyogo
2019-09-24,13.17644070256931,Hyogo
2019-09-25,27.739875163303818,Hyogo
2019-09-26,0.0,Hyogo
2019-09-27,27.046378284221216,Hyogo
2019-09-28,12.482943823486718,Hyogo
2019-09-29,12.036639709523023,Hyogo
2019-09-30,13.452714969466909,Hyogo
2019-10-01,0.0,Hyogo
2019-10-02,13.452714969466909,Hyogo
2019-10-03,0.0,Hyogo
2019-10-04,0.0,Hyogo
2019-10-05,12.744677339494967,Hyogo
2019-10-06,11.573874445149018,Hyogo
2019-10-07,12.216867469879517,Hyogo
2019-10-08,0.0,Hyogo
2019-10-09,25.076727964489535,Hyogo
2019-10-10,12.216867469879517,Hyogo
2019-10-11,0.0,Hyogo
2019-10-12,0.0,Hyogo
2019-10-13,28.40568524096386,Hyogo
2019-10-14,9.647213855421686,Hyogo
2019-10-15,10.719126506024097,Hyogo
2019-10-16,11.255082831325304,Hyogo
2019-10-17,41.80459337349397,Hyogo
2019-10-18,40.732680722891565,Hyogo
2019-10-19,28.94164156626506,Hyogo
2019-10-20,38.67910667058478,Hyogo
2019-10-21,12.893035556861593,Hyogo
2019-10-22,24.35351160740523,Hyogo
2019-10-23,13.609315310020573,Hyogo
2019-10-24,14.32559506317955,Hyogo
2019-10-25,0.0,Hyogo
2019-10-26,13.609315310020573,Hyogo
2019-10-27,15.508230103512643,Hyogo
2019-10-28,7.963685728830816,Hyogo
2019-10-29,0.0,Hyogo
2019-10-30,24.72933989479043,Hyogo
2019-10-31,17.184795520108604,Hyogo
2019-11-01,8.382827082979807,Hyogo
2019-11-02,15.508230103512643,Hyogo
2019-11-03,19.051770220815,Hyogo
2019-11-04,19.580986060282086,Hyogo
2019-11-05,21.168633578683334,Hyogo
2019-11-06,21.697849418150422,Hyogo
2019-11-07,42.86648299683375,Hyogo
2019-11-08,10.584316789341667,Hyogo
2019-11-09,20.11020189974917,Hyogo
2019-11-10,18.0,Hyogo
2019-11-11,19.0,Hyogo
2019-11-12,19.0,Hyogo
2019-11-13,19.0,Hyogo
2019-11-14,100.0,Hyogo
2019-11-15,20.0,Hyogo
2019-11-16,0.0,Hyogo
2019-11-17,0.0,Hyogo
2019-11-18,0.0,Hyogo
2019-11-19,37.26630660573327,Hyogo
2019-11-20,0.0,Hyogo
2019-11-21,0.0,Hyogo
2019-11-22,37.26630660573327,Hyogo
2019-11-23,33.53967594515994,Hyogo
2019-11-24,15.036144578313252,Hyogo
2019-11-25,16.805102763997166,Hyogo
2019-11-26,16.805102763997166,Hyogo
2019-11-27,33.61020552799433,Hyogo
2019-11-28,0.0,Hyogo
2019-11-29,17.68958185683912,Hyogo
2019-11-30,50.4153082919915,Hyogo
2019-12-01,41.84400760938491,Hyogo
2019-12-02,22.665504121750157,Hyogo
2019-12-03,0.0,Hyogo
2019-12-04,11.623335447051364,Hyogo
2019-12-05,11.623335447051364,Hyogo
2019-12-06,11.623335447051364,Hyogo
2019-12-07,11.042168674698795,Hyogo
2019-12-08,10.199149539333805,Hyogo
2019-12-09,21.53153791637137,Hyogo
2019-12-10,0.0,Hyogo
2019-12-11,0.0,Hyogo
2019-12-12,22.098157335223245,Hyogo
2019-12-13,11.332388377037562,Hyogo
2019-12-14,31.164068036853298,Hyogo
2019-12-15,33.47371788037104,Hyogo
2019-12-16,0.0,Hyogo
2019-12-17,36.342893698688556,Hyogo
2019-12-18,0.0,Hyogo
2019-12-19,0.0,Hyogo
2019-12-20,38.25567757756691,Hyogo
2019-12-21,0.0,Hyogo
2019-12-22,16.605777950511722,Hyogo
2019-12-23,0.0,Hyogo
2019-12-24,28.81590879647623,Hyogo
2019-12-25,19.536209353543207,Hyogo
2019-12-26,26.862287861121914,Hyogo
2019-12-27,18.070993652027468,Hyogo
2019-12-28,26.37388262728333,Hyogo
2019-12-29,0.0,Hyogo
2019-12-30,17.94761323776117,Hyogo
2019-12-31,17.94761323776117,Hyogo
2020-01-01,76.01342077169436,Hyogo
2020-01-02,19.00335519292359,Hyogo
2020-01-03,17.94761323776117,Hyogo
2020-01-04,17.94761323776117,Hyogo
2020-01-05,21.20430876046559,Hyogo
2020-01-06,11.308964672248315,Hyogo
2020-01-07,0.0,Hyogo
2020-01-08,53.01077190116398,Hyogo
2020-01-09,58.66525423728813,Hyogo
2020-01-10,12.015774964263832,Hyogo
2020-01-11,10.602154380232795,Hyogo
2020-01-12,6.384232582503928,Hyogo
2020-01-13,5.958617077003667,Hyogo
2020-01-14,5.958617077003667,Hyogo
2020-01-15,13.194080670508118,Hyogo
2020-01-16,20.85515976951283,Hyogo
2020-01-17,0.0,Hyogo
2020-01-18,6.384232582503928,Hyogo
2020-01-19,0.0,Hyogo
2020-01-20,0.0,Hyogo
2020-01-21,22.94258667322351,Hyogo
2020-01-22,11.123678387017458,Hyogo
2020-01-23,11.123678387017458,Hyogo
2020-01-24,22.94258667322351,Hyogo
2020-01-25,0.0,Hyogo
2020-01-26,15.419467343056436,Hyogo
2020-01-27,16.482878883956882,Hyogo
2020-01-28,8.507292327203551,Hyogo
2020-01-29,0.0,Hyogo
2020-01-30,17.54629042485732,Hyogo
2020-01-31,18.07799619530755,Hyogo
2020-02-01,24.99017121116043,Hyogo
2020-02-02,10.941237875690488,Hyogo
2020-02-03,11.30594580488017,Hyogo
2020-02-04,24.80013918489844,Hyogo
2020-02-05,6.20003479622461,Hyogo
2020-02-06,36.47079291896829,Hyogo
2020-02-07,0.0,Hyogo
2020-02-08,11.30594580488017,Hyogo
2020-02-09,26.85820203892493,Hyogo
2020-02-10,0.0,Hyogo
2020-02-11,8.758109360518999,Hyogo
2020-02-12,9.341983317886932,Hyogo
2020-02-13,9.341983317886932,Hyogo
2020-02-14,9.341983317886932,Hyogo
2020-02-15,35.032437442075995,Hyogo
2020-02-16,17.1332274435362,Hyogo
2020-02-17,13.05388757602758,Hyogo
2020-02-18,26.10777515205516,Hyogo
2020-02-19,26.10777515205516,Hyogo
2020-02-20,32.226784953318095,Hyogo
2020-02-21,6.52694378801379,Hyogo
2020-02-22,5.711075814512067,Hyogo
2020-02-23,0.0,Hyogo
2020-02-24,35.92859241845431,Hyogo
2020-02-25,19.540111666176905,Hyogo
2020-02-26,19.540111666176905,Hyogo
2020-02-27,0.0,Hyogo
2020-02-28,19.540111666176905,Hyogo
2020-02-29,8.824566558918601,Hyogo
2020-03-01,30.126431652536063,Hyogo
2020-03-02,22.778521493380925,Hyogo
2020-03-03,21.308939461549905,Hyogo
2020-03-04,20.574148445634385,Hyogo
2020-03-05,42.61787892309981,Hyogo
2020-03-06,0.0,Hyogo
2020-03-07,41.14829689126877,Hyogo
2020-03-08,22.012373819602733,Hyogo
2020-03-09,14.858352328231843,Hyogo
2020-03-10,0.0,Hyogo
2020-03-11,23.11299251058287,Hyogo
2020-03-12,31.367632692933896,Hyogo
2020-03-13,30.817323347443825,Hyogo
2020-03-14,0.0,Hyogo
2020-03-15,13.401493297132191,Hyogo
2020-03-16,21.343118954692006,Hyogo
2020-03-17,21.343118954692006,Hyogo
2020-03-18,14.890548107924657,Hyogo
2020-03-19,7.445274053962328,Hyogo
2020-03-20,20.35041574749703,Hyogo
2020-03-21,6.948922450364839,Hyogo
2020-03-22,0.0,Hyogo
2020-03-23,10.774823431657664,Hyogo
2020-03-24,11.544453676776065,Hyogo
2020-03-25,34.6333610303282,Hyogo
2020-03-26,11.544453676776065,Hyogo
2020-03-27,20.78001661819692,Hyogo
2020-03-28,0.0,Hyogo
2020-03-29,7.268854423217733,Hyogo
2020-03-30,21.287359382280506,Hyogo
2020-03-31,14.537708846435466,Hyogo
2020-04-01,7.268854423217733,Hyogo
2020-04-02,21.806563269653196,Hyogo
2020-04-03,7.268854423217733,Hyogo
2020-04-04,14.537708846435466,Hyogo
2020-04-05,27.510409284195607,Hyogo
2020-04-06,16.929482636428066,Hyogo
2020-04-07,11.004163713678244,Hyogo
2020-04-08,5.502081856839122,Hyogo
2020-04-09,16.50624557051737,Hyogo
2020-04-10,16.50624557051737,Hyogo
2020-04-11,21.161853295535085,Hyogo
2020-04-12,11.953734939759036,Hyogo
2020-04-13,18.42867469879518,Hyogo
2020-04-14,25.89975903614458,Hyogo
2020-04-15,12.451807228915662,Hyogo
2020-04-16,12.451807228915662,Hyogo
2020-04-17,25.40168674698795,Hyogo
2020-04-18,17.930602409638556,Hyogo
2020-04-19,35.693600088427104,Hyogo
2020-04-20,11.89786669614237,Hyogo
2020-04-21,11.89786669614237,Hyogo
2020-04-22,0.0,Hyogo
2020-04-23,23.79573339228474,Hyogo
2020-04-24,12.889355587487566,Hyogo
2020-04-25,11.89786669614237,Hyogo
2020-04-26,11.277108433734941,Hyogo
2020-04-27,7.518072289156626,Hyogo
2020-04-28,7.518072289156626,Hyogo
2020-04-29,7.518072289156626,Hyogo
2020-04-30,0.0,Hyogo
2020-05-01,3.759036144578313,Hyogo
2020-05-02,0.0,Hyogo
2020-05-03,2.23644578313253,Hyogo
2020-05-04,4.676204819277108,Hyogo
2020-05-05,4.47289156626506,Hyogo
2020-05-06,0.0,Hyogo
2020-05-07,2.439759036144578,Hyogo
2020-05-08,4.879518072289156,Hyogo
2020-05-09,2.439759036144578,Hyogo
2020-05-10,11.4859437751004,Hyogo
2020-05-11,5.7429718875502,Hyogo
2020-05-12,11.4859437751004,Hyogo
2020-05-13,5.7429718875502,Hyogo
2020-05-14,5.7429718875502,Hyogo
2020-05-15,5.7429718875502,Hyogo
2020-05-16,5.7429718875502,Hyogo
2020-05-17,5.5222953670351504,Hyogo
2020-05-18,11.044590734070301,Hyogo
2020-05-19,5.5222953670351504,Hyogo
2020-05-20,5.982486647621413,Hyogo
2020-05-21,0.0,Hyogo
2020-05-22,11.044590734070301,Hyogo
2020-05-23,5.5222953670351504,Hyogo
2020-05-24,23.707557502738226,Hyogo
2020-05-25,0.0,Hyogo
2020-05-26,0.0,Hyogo
2020-05-27,12.84159364731654,Hyogo
2020-05-28,0.0,Hyogo
2020-05-29,25.68318729463308,Hyogo
2020-05-30,24.69537239868565,Hyogo
2020-05-31,20.773620798985416,Hyogo
2020-06-01,11.252377932783766,Hyogo
2020-06-02,0.0,Hyogo
2020-06-03,11.252377932783766,Hyogo
2020-06-04,0.0,Hyogo
2020-06-05,0.0,Hyogo
2020-06-06,22.50475586556753,Hyogo
2020-06-07,9.984939759036145,Hyogo
2020-06-08,9.984939759036145,Hyogo
2020-06-09,0.0,Hyogo
2020-06-10,9.984939759036145,Hyogo
2020-06-11,9.984939759036145,Hyogo
2020-06-12,0.0,Hyogo
2020-06-13,0.0,Hyogo
2020-06-14,0.0,Hyogo
2020-06-15,17.634301913536497,Hyogo
2020-06-16,8.513111268603826,Hyogo
2020-06-17,17.02622253720765,Hyogo
2020-06-18,0.0,Hyogo
2020-06-19,8.513111268603826,Hyogo
2020-06-20,0.0,Hyogo
2020-06-21,11.039338075192335,Hyogo
2020-06-22,0.0,Hyogo
2020-06-23,11.888517927130207,Hyogo
2020-06-24,24.626215706198288,Hyogo
2020-06-25,0.0,Hyogo
2020-06-26,11.888517927130207,Hyogo
2020-06-27,11.039338075192335,Hyogo
2020-06-28,0.0,Hyogo
2020-06-29,9.959402828706128,Hyogo
2020-06-30,0.0,Hyogo
2020-07-01,29.21424829753798,Hyogo
2020-07-02,28.550288108957574,Hyogo
2020-07-03,45.81325301204819,Hyogo
2020-07-04,8.631482451545311,Hyogo
2020-07-05,3.1644947135480694,Hyogo
2020-07-06,6.592697319891812,Hyogo
2020-07-07,6.328989427096139,Hyogo
2020-07-08,6.592697319891812,Hyogo
2020-07-09,0.0,Hyogo
2020-07-10,0.0,Hyogo
2020-07-11,3.1644947135480694,Hyogo
2020-07-12,0.0,Hyogo
2020-07-13,33.50912220309811,Hyogo
2020-07-14,22.339414802065406,Hyogo
2020-07-15,35.227538726333904,Hyogo
2020-07-16,24.05783132530121,Hyogo
2020-07-17,35.227538726333904,Hyogo
2020-07-18,0.0,Hyogo
2020-07-19,34.629848875269865,Hyogo
2020-07-20,9.696357685075562,Hyogo
2020-07-21,0.0,Hyogo
2020-07-22,9.696357685075562,Hyogo
2020-07-23,17.314924437634932,Hyogo
2020-07-24,15.929730482624137,Hyogo
2020-07-25,32.55205794275367,Hyogo
2020-07-26,11.772805507745264,Hyogo
2020-07-27,0.0,Hyogo
2020-07-28,25.507745266781413,Hyogo
2020-07-29,0.0,Hyogo
2020-07-30,0.0,Hyogo
2020-07-31,26.488812392426848,Hyogo
2020-08-01,25.507745266781413,Hyogo
2020-08-02,32.620481927710834,Hyogo
2020-08-03,0.0,Hyogo
2020-08-04,11.159638554216867,Hyogo
2020-08-05,11.159638554216867,Hyogo
2020-08-06,11.159638554216867,Hyogo
2020-08-07,23.177710843373493,Hyogo
2020-08-08,0.0,Hyogo
2020-08-09,0.0,Hyogo
2020-08-10,0.0,Hyogo
2020-08-11,17.03313253012048,Hyogo
2020-08-12,0.0,Hyogo
2020-08-13,8.857228915662649,Hyogo
2020-08-14,33.384939759036136,Hyogo
2020-08-15,8.857228915662649,Hyogo
2020-08-16,23.032128514056225,Hyogo
2020-08-17,8.092369477911646,Hyogo
2020-08-18,8.714859437751004,Hyogo
2020-08-19,0.0,Hyogo
2020-08-20,0.0,Hyogo
2020-08-21,16.807228915662648,Hyogo
2020-08-22,16.184738955823292,Hyogo
2020-08-23,0.0,Hyogo
2020-08-24,0.0,Hyogo
2020-08-25,0.0,Hyogo
2020-08-26,13.754654983570646,Hyogo
2020-08-27,13.754654983570646,Hyogo
2020-08-28,13.754654983570646,Hyogo
2020-08-29,12.772179627601313,Hyogo
2020-08-30,6.915208001818594,Hyogo
2020-08-31,7.447147078881564,Hyogo
2020-09-01,0.0,Hyogo
2020-09-02,0.0,Hyogo
2020-09-03,0.0,Hyogo
2020-09-04,6.915208001818594,Hyogo
2020-09-05,6.915208001818594,Hyogo
2020-09-06,16.863453815261042,Hyogo
2020-09-07,0.0,Hyogo
2020-09-08,0.0,Hyogo
2020-09-09,6.943775100401606,Hyogo
2020-09-10,13.887550200803211,Hyogo
2020-09-11,6.943775100401606,Hyogo
2020-09-12,0.0,Hyogo
2020-09-13,0.0,Hyogo
2020-09-14,22.49014238773275,Hyogo
2020-09-15,11.661555312157724,Hyogo
2020-09-16,23.323110624315447,Hyogo
2020-09-17,11.661555312157724,Hyogo
2020-09-18,11.661555312157724,Hyogo
2020-09-19,10.828587075575028,Hyogo
2020-09-20,32.89156626506025,Hyogo
2020-09-21,16.445783132530124,Hyogo
2020-09-22,15.180722891566264,Hyogo
2020-09-23,17.710843373493976,Hyogo
2020-09-24,0.0,Hyogo
2020-09-25,0.0,Hyogo
2020-09-26,16.445783132530124,Hyogo
2020-09-27,7.082242011524357,Hyogo
2020-09-28,0.0,Hyogo
2020-09-29,0.0,Hyogo
2020-09-30,0.0,Hyogo
2020-10-01,7.627029858564692,Hyogo
2020-10-02,15.798847564169721,Hyogo
2020-10-03,7.082242011524357,Hyogo
2020-10-04,9.408724947182092,Hyogo
2020-10-05,20.26494604008451,Hyogo
2020-10-06,72.37480728601611,Hyogo
2020-10-07,10.132473020042255,Hyogo
2020-10-08,20.26494604008451,Hyogo
2020-10-09,20.26494604008451,Hyogo
2020-10-10,0.0,Hyogo
2020-10-11,6.872864592699155,Hyogo
2020-10-12,14.23664808487682,Hyogo
2020-10-13,21.600431577054486,Hyogo
2020-10-14,14.23664808487682,Hyogo
2020-10-15,7.3637834921776655,Hyogo
2020-10-16,7.3637834921776655,Hyogo
2020-10-17,27.000539471318106,Hyogo
2020-10-18,20.361445783132528,Hyogo
2020-10-19,21.815834767641995,Hyogo
2020-10-20,44.35886402753872,Hyogo
2020-10-21,32.72375215146299,Hyogo
2020-10-22,31.269363166953525,Hyogo
2020-10-23,21.815834767641995,Hyogo
2020-10-24,10.907917383820998,Hyogo
2020-10-25,12.708105147864185,Hyogo
2020-10-26,13.615826944140197,Hyogo
2020-10-27,0.0,Hyogo
2020-10-28,13.615826944140197,Hyogo
2020-10-29,13.615826944140197,Hyogo
2020-10-30,0.0,Hyogo
2020-10-31,26.32393209200438,Hyogo
2020-11-01,0.0,Hyogo
2020-11-02,20.626914437410658,Hyogo
2020-11-03,0.0,Hyogo
2020-11-04,11.05013273432714,Hyogo
2020-11-05,22.10026546865428,Hyogo
2020-11-06,33.15039820298142,Hyogo
2020-11-07,0.0,Hyogo
2020-11-08,0.0,Hyogo
2020-11-09,12.523648312257293,Hyogo
2020-11-10,12.523648312257293,Hyogo
2020-11-11,25.8822065119984,Hyogo
2020-11-12,13.358558199741113,Hyogo
2020-11-13,12.523648312257293,Hyogo
2020-11-14,24.212386737030766,Hyogo
2020-11-15,20.118575568095164,Hyogo
2020-11-16,0.0,Hyogo
2020-11-17,7.360454476132378,Hyogo
2020-11-18,29.44181790452951,Hyogo
2020-11-19,0.0,Hyogo
2020-11-20,6.869757511056884,Hyogo
2020-11-21,13.739515022113768,Hyogo
2020-11-22,11.581537417274733,Hyogo
2020-11-23,22.335822161886984,Hyogo
2020-11-24,0.0,Hyogo
2020-11-25,0.0,Hyogo
2020-11-26,24.81758017987443,Hyogo
2020-11-27,0.0,Hyogo
2020-11-28,0.0,Hyogo
2020-11-29,0.0,Hyogo
2020-11-30,0.0,Hyogo
2020-12-01,21.536144578313255,Hyogo
2020-12-02,43.07228915662651,Hyogo
2020-12-03,21.536144578313255,Hyogo
2020-12-04,43.07228915662651,Hyogo
2020-12-05,0.0,Hyogo
2020-12-06,4.236035049288061,Hyogo
2020-12-07,4.538608981380065,Hyogo
2020-12-08,13.615826944140197,Hyogo
2020-12-09,0.0,Hyogo
2020-12-10,4.538608981380065,Hyogo
2020-12-11,4.538608981380065,Hyogo
2020-12-12,8.472070098576122,Hyogo
2020-12-13,10.66883974253177,Hyogo
2020-12-14,23.79971942564779,Hyogo
2020-12-15,24.620399405842544,Hyogo
2020-12-16,12.310199702921272,Hyogo
2020-12-17,0.0,Hyogo
2020-12-18,36.930599108763815,Hyogo
2020-12-19,11.48951972272652,Hyogo
2020-12-20,25.64427200326731,Hyogo
2020-12-21,54.9520114355728,Hyogo
2020-12-22,0.0,Hyogo
2020-12-23,27.4760057177864,Hyogo
2020-12-24,13.7380028588932,Hyogo
2020-12-25,13.7380028588932,Hyogo
2020-12-26,26.560138860526855,Hyogo
2020-12-27,22.988729109988338,Hyogo
2020-12-28,12.378546443839875,Hyogo
2020-12-29,12.378546443839875,Hyogo
2020-12-30,12.378546443839875,Hyogo
2020-12-31,22.104547221142635,Hyogo
2021-01-01,0.0,Hyogo
2021-01-02,0.0,Hyogo
2018-12-30,9.60548885077187,Nara
2018-12-31,0.0,Nara
2019-01-01,0.0,Nara
2019-01-02,0.0,Nara
2019-01-03,8.576329331046313,Nara
2019-01-04,0.0,Nara
2019-01-05,0.0,Nara
2019-01-06,0.0,Nara
2019-01-07,0.0,Nara
2019-01-08,0.0,Nara
2019-01-09,40.909090909090914,Nara
2019-01-10,0.0,Nara
2019-01-11,0.0,Nara
2019-01-12,0.0,Nara
2019-01-13,0.0,Nara
2019-01-14,9.16138125440451,Nara
2019-01-15,10.570824524312899,Nara
2019-01-16,10.218463706835802,Nara
2019-01-17,0.0,Nara
2019-01-18,20.7892882311487,Nara
2019-01-19,9.866102889358705,Nara
2019-01-20,0.0,Nara
2019-01-21,15.04132231404959,Nara
2019-01-22,15.578512396694217,Nara
2019-01-23,14.504132231404961,Nara
2019-01-24,0.0,Nara
2019-01-25,0.0,Nara
2019-01-26,13.966942148760333,Nara
2019-01-27,0.0,Nara
2019-01-28,19.6969696969697,Nara
2019-01-29,0.0,Nara
2019-01-30,0.0,Nara
2019-01-31,0.0,Nara
2019-02-01,0.0,Nara
2019-02-02,0.0,Nara
2019-02-03,0.0,Nara
2019-02-04,0.0,Nara
2019-02-05,20.681818181818183,Nara
2019-02-06,0.0,Nara
2019-02-07,0.0,Nara
2019-02-08,19.94318181818182,Nara
2019-02-09,18.465909090909093,Nara
2019-02-10,0.0,Nara
2019-02-11,0.0,Nara
2019-02-12,78.7878787878788,Nara
2019-02-13,0.0,Nara
2019-02-14,0.0,Nara
2019-02-15,0.0,Nara
2019-02-16,0.0,Nara
2019-02-17,12.175324675324676,Nara
2019-02-18,14.610389610389612,Nara
2019-02-19,0.0,Nara
2019-02-20,0.0,Nara
2019-02-21,14.123376623376624,Nara
2019-02-22,0.0,Nara
2019-02-23,0.0,Nara
2019-02-24,19.6969696969697,Nara
2019-02-25,0.0,Nara
2019-02-26,0.0,Nara
2019-02-27,0.0,Nara
2019-02-28,0.0,Nara
2019-03-01,0.0,Nara
2019-03-02,0.0,Nara
2019-03-03,12.784090909090908,Nara
2019-03-04,0.0,Nara
2019-03-05,0.0,Nara
2019-03-06,13.806818181818182,Nara
2019-03-07,0.0,Nara
2019-03-08,0.0,Nara
2019-03-09,14.318181818181818,Nara
2019-03-10,0.0,Nara
2019-03-11,0.0,Nara
2019-03-12,0.0,Nara
2019-03-13,25.06887052341598,Nara
2019-03-14,53.71900826446282,Nara
2019-03-15,0.0,Nara
2019-03-16,0.0,Nara
2019-03-17,0.0,Nara
2019-03-18,0.0,Nara
2019-03-19,0.0,Nara
2019-03-20,0.0,Nara
2019-03-21,0.0,Nara
2019-03-22,0.0,Nara
2019-03-23,19.696969696969695,Nara
2019-03-24,37.87878787878788,Nara
2019-03-25,0.0,Nara
2019-03-26,0.0,Nara
2019-03-27,0.0,Nara
2019-03-28,0.0,Nara
2019-03-29,0.0,Nara
2019-03-30,0.0,Nara
2019-03-31,0.0,Nara
2019-04-01,0.0,Nara
2019-04-02,0.0,Nara
2019-04-03,0.0,Nara
2019-04-04,0.0,Nara
2019-04-05,0.0,Nara
2019-04-06,0.0,Nara
2019-04-07,14.870931537598207,Nara
2019-04-08,0.0,Nara
2019-04-09,0.0,Nara
2019-04-10,48.181818181818194,Nara
2019-04-11,0.0,Nara
2019-04-12,17.25028058361392,Nara
2019-04-13,0.0,Nara
2019-04-14,0.0,Nara
2019-04-15,19.696969696969695,Nara
2019-04-16,0.0,Nara
2019-04-17,0.0,Nara
2019-04-18,0.0,Nara
2019-04-19,0.0,Nara
2019-04-20,0.0,Nara
2019-04-21,42.538593481989714,Nara
2019-04-22,0.0,Nara
2019-04-23,25.70040022870212,Nara
