date,raw_daily,prefecture
2013-02-27,13.0,Hokkaido
2013-02-28,0.0,Hokkaido
2013-03-01,13.0,Hokkaido
2013-03-02,7.0,Hokkaido
2013-03-03,7.0,Hokkaido
2013-03-04,6.0,Hokkaido
2013-03-05,6.0,Hokkaido
2013-03-06,6.0,Hokkaido
2013-03-07,25.0,Hokkaido
2013-03-08,44.0,Hokkaido
2013-03-09,14.0,Hokkaido
2013-03-10,20.0,Hokkaido
2013-03-11,25.0,Hokkaido
2013-03-12,6.0,Hokkaido
2013-03-13,35.0,Hokkaido
2013-03-14,35.0,Hokkaido
2013-03-15,30.0,Hokkaido
2013-03-16,33.0,Hokkaido
2013-03-17,13.0,Hokkaido
2013-03-18,23.0,Hokkaido
2013-03-19,25.0,Hokkaido
2013-03-20,20.0,Hokkaido
2013-03-21,18.0,Hokkaido
2013-03-22,12.0,Hokkaido
2013-03-23,21.0,Hokkaido
2013-03-24,0.0,Hokkaido
2013-03-25,30.0,Hokkaido
2013-03-26,18.0,Hokkaido
2013-03-27,13.0,Hokkaido
2013-03-28,6.0,Hokkaido
2013-03-29,6.0,Hokkaido
2013-03-30,7.0,Hokkaido
2013-03-31,7.0,Hokkaido
2013-04-01,6.0,Hokkaido
2013-04-02,6.0,Hokkaido
2013-04-03,24.0,Hokkaido
2013-04-04,36.0,Hokkaido
2013-04-05,6.0,Hokkaido
2013-04-06,0.0,Hokkaido
2013-04-07,25.0,Hokkaido
2013-04-08,30.0,Hokkaido
2013-04-09,32.0,Hokkaido
2013-04-10,38.0,Hokkaido
2013-04-11,13.0,Hokkaido
2013-04-12,13.0,Hokkaido
2013-04-13,14.0,Hokkaido
2013-04-14,7.0,Hokkaido
2013-04-15,12.0,Hokkaido
2013-04-16,0.0,Hokkaido
2013-04-17,6.0,Hokkaido
2013-04-18,6.0,Hokkaido
2013-04-19,0.0,Hokkaido
2013-04-20,0.0,Hokkaido
2013-04-21,21.0,Hokkaido
2013-04-22,24.0,Hokkaido
2013-04-23,6.0,Hokkaido
2013-04-24,37.0,Hokkaido
2013-04-25,13.0,Hokkaido
2013-04-26,0.0,Hokkaido
2013-04-27,0.0,Hokkaido
2013-04-28,14.0,Hokkaido
2013-04-29,19.0,Hokkaido
2013-04-30,0.0,Hokkaido
2013-05-01,18.0,Hokkaido
2013-05-02,6.0,Hokkaido
2013-05-03,7.0,Hokkaido
2013-05-04,7.0,Hokkaido
2013-05-05,7.0,Hokkaido
2013-05-06,0.0,Hokkaido
2013-05-07,18.0,Hokkaido
2013-05-08,18.0,Hokkaido
2013-05-09,18.0,Hokkaido
2013-05-10,12.0,Hokkaido
2013-05-11,6.0,Hokkaido
2013-05-12,20.0,Hokkaido
2013-05-13,0.0,Hokkaido
2013-05-14,6.0,Hokkaido
2013-05-15,28.0,Hokkaido
2013-05-16,23.0,Hokkaido
2013-05-17,18.0,Hokkaido
2013-05-18,34.0,Hokkaido
2013-05-19,60.0,Hokkaido
2013-05-20,23.0,Hokkaido
2013-05-21,41.0,Hokkaido
2013-05-22,23.0,Hokkaido
2013-05-23,6.0,Hokkaido
2013-05-24,18.0,Hokkaido
2013-05-25,21.0,Hokkaido
2013-05-26,14.0,Hokkaido
2013-05-27,63.0,Hokkaido
2013-05-28,100.0,Hokkaido
2013-05-29,46.0,Hokkaido
2013-05-30,17.0,Hokkaido
2013-05-31,36.0,Hokkaido
2013-06-01,48.0,Hokkaido
2013-06-02,46.0,Hokkaido
2013-06-03,28.0,Hokkaido
2013-06-04,29.0,Hokkaido
2013-06-05,23.0,Hokkaido
2013-06-06,35.0,Hokkaido
2013-06-07,37.0,Hokkaido
2013-06-08,62.0,Hokkaido
2013-06-09,20.0,Hokkaido
2013-06-10,34.0,Hokkaido
2013-06-11,40.0,Hokkaido
2013-06-12,12.0,Hokkaido
2013-06-13,24.0,Hokkaido
2013-06-14,6.0,Hokkaido
2013-06-15,13.0,Hokkaido
2013-06-16,7.0,Hokkaido
2013-06-17,28.0,Hokkaido
2013-06-18,11.0,Hokkaido
2013-06-19,0.0,Hokkaido
2013-06-20,12.0,Hokkaido
2013-06-21,12.0,Hokkaido
2013-06-22,0.0,Hokkaido
2013-06-23,14.0,Hokkaido
2013-06-24,6.0,Hokkaido
2013-06-25,24.0,Hokkaido
2013-06-26,18.0,Hokkaido
2013-06-27,12.0,Hokkaido
2013-06-28,12.0,Hokkaido
2013-06-29,7.0,Hokkaido
2013-06-30,0.0,Hokkaido
2013-07-01,17.0,Hokkaido
2013-07-02,12.0,Hokkaido
2013-07-03,11.0,Hokkaido
2013-07-04,0.0,Hokkaido
2013-07-05,6.0,Hokkaido
2013-07-06,0.0,Hokkaido
2013-07-07,80.0,Hokkaido
2013-07-08,0.0,Hokkaido
2013-07-09,0.0,Hokkaido
2013-07-10,67.0,Hokkaido
2013-07-11,34.0,Hokkaido
2013-07-12,0.0,Hokkaido
2013-07-13,0.0,Hokkaido
2013-07-14,85.0,Hokkaido
2013-07-15,37.0,Hokkaido
2013-07-16,33.0,Hokkaido
2013-07-17,0.0,Hokkaido
2013-07-18,100.0,Hokkaido
2013-07-19,35.0,Hokkaido
2013-07-20,0.0,Hokkaido
2013-07-21,0.0,Hokkaido
2013-07-22,32.0,Hokkaido
2013-07-23,34.0,Hokkaido
2013-07-24,0.0,Hokkaido
2013-07-25,32.0,Hokkaido
2013-07-26,67.0,Hokkaido
2013-07-27,38.0,Hokkaido
2013-07-28,0.0,Hokkaido
2013-07-29,0.0,Hokkaido
2013-07-30,0.0,Hokkaido
2013-07-31,0.0,Hokkaido
2013-08-01,32.0,Hokkaido
2013-08-02,34.0,Hokkaido
2013-08-03,41.0,Hokkaido
2013-08-04,0.0,Hokkaido
2013-08-05,32.0,Hokkaido
2013-08-06,33.0,Hokkaido
2013-08-07,66.0,Hokkaido
2013-08-08,66.0,Hokkaido
2013-08-09,0.0,Hokkaido
2013-08-10,40.0,Hokkaido
2013-08-11,0.0,Hokkaido
2013-08-12,0.0,Hokkaido
2013-08-13,0.0,Hokkaido
2013-08-14,0.0,Hokkaido
2013-08-15,0.0,Hokkaido
2013-08-16,0.0,Hokkaido
2013-08-17,38.0,Hokkaido
2013-08-18,36.0,Hokkaido
2013-08-19,0.0,Hokkaido
2013-08-20,33.0,Hokkaido
2013-08-21,0.0,Hokkaido
2013-08-22,0.0,Hokkaido
2013-08-23,34.0,Hokkaido
2013-08-24,0.0,Hokkaido
2013-08-25,37.0,Hokkaido
2013-08-26,98.0,Hokkaido
2013-08-27,32.0,Hokkaido
2013-08-28,33.0,Hokkaido
2013-08-29,34.0,Hokkaido
2013-08-30,65.0,Hokkaido
2013-08-31,71.0,Hokkaido
2013-09-01,37.0,Hokkaido
2013-09-02,32.0,Hokkaido
2013-09-03,0.0,Hokkaido
2013-09-04,31.0,Hokkaido
2013-09-05,0.0,Hokkaido
2013-09-06,33.0,Hokkaido
2013-09-07,36.0,Hokkaido
2013-09-08,73.0,Hokkaido
2013-09-09,32.0,Hokkaido
2013-09-10,0.0,Hokkaido
2013-09-11,98.0,Hokkaido
2013-09-12,33.0,Hokkaido
2013-09-13,66.0,Hokkaido
2013-09-14,37.0,Hokkaido
2013-09-15,0.0,Hokkaido
2013-09-16,0.0,Hokkaido
2013-09-17,33.0,Hokkaido
2013-09-18,33.0,Hokkaido
2013-09-19,0.0,Hokkaido
2013-09-20,68.0,Hokkaido
2013-09-21,0.0,Hokkaido
2013-09-22,0.0,Hokkaido
2013-09-23,36.0,Hokkaido
2013-09-24,32.0,Hokkaido
2013-09-25,0.0,Hokkaido
2013-09-26,0.0,Hokkaido
2013-09-27,0.0,Hokkaido
2013-09-28,0.0,Hokkaido
2013-09-29,73.0,Hokkaido
2013-09-30,65.0,Hokkaido
2013-10-01,0.0,Hokkaido
2013-10-02,0.0,Hokkaido
2013-10-03,34.0,Hokkaido
2013-10-04,34.0,Hokkaido
2013-10-05,38.0,Hokkaido
2013-10-06,0.0,Hokkaido
2013-10-07,0.0,Hokkaido
2013-10-08,0.0,Hokkaido
2013-10-09,33.0,Hokkaido
2013-10-10,0.0,Hokkaido
2013-10-11,0.0,Hokkaido
2013-10-12,78.0,Hokkaido
2013-10-13,0.0,Hokkaido
2013-10-14,37.0,Hokkaido
2013-10-15,33.0,Hokkaido
2013-10-16,0.0,Hokkaido
2013-10-17,34.0,Hokkaido
2013-10-18,70.0,Hokkaido
2013-10-19,0.0,Hokkaido
2013-10-20,0.0,Hokkaido
2013-10-21,0.0,Hokkaido
2013-10-22,0.0,Hokkaido
2013-10-23,0.0,Hokkaido
2013-10-24,0.0,Hokkaido
2013-10-25,0.0,Hokkaido
2013-10-26,0.0,Hokkaido
2013-10-27,0.0,Hokkaido
2013-10-28,0.0,Hokkaido
2013-10-29,0.0,Hokkaido
2013-10-30,0.0,Hokkaido
2013-10-31,0.0,Hokkaido
2013-11-01,0.0,Hokkaido
2013-11-02,0.0,Hokkaido
2013-11-03,38.0,Hokkaido
2013-11-04,0.0,Hokkaido
2013-11-05,0.0,Hokkaido
2013-11-06,0.0,Hokkaido
2013-11-07,32.0,Hokkaido
2013-11-08,0.0,Hokkaido
2013-11-09,0.0,Hokkaido
2013-11-10,0.0,Hokkaido
2013-11-11,32.0,Hokkaido
2013-11-12,0.0,Hokkaido
2013-11-13,0.0,Hokkaido
2013-11-14,0.0,Hokkaido
2013-11-15,0.0,Hokkaido
2013-11-16,0.0,Hokkaido
2013-11-17,37.0,Hokkaido
2013-11-18,32.0,Hokkaido
2013-11-19,0.0,Hokkaido
2013-11-20,0.0,Hokkaido
2013-11-21,0.0,Hokkaido
2013-11-22,0.0,Hokkaido
2013-11-23,0.0,Hokkaido
2013-11-24,0.0,Hokkaido
2013-11-25,32.0,Hokkaido
2013-11-26,31.0,Hokkaido
2013-11-27,0.0,Hokkaido
2013-11-28,0.0,Hokkaido
2013-11-29,0.0,Hokkaido
2013-11-30,0.0,Hokkaido
2013-12-01,0.0,Hokkaido
2013-12-02,0.0,Hokkaido
2013-12-03,31.0,Hokkaido
2013-12-04,0.0,Hokkaido
2013-12-05,0.0,Hokkaido
2013-12-06,0.0,Hokkaido
2013-12-07,0.0,Hokkaido
2013-12-08,0.0,Hokkaido
2013-12-09,61.0,Hokkaido
2013-12-10,0.0,Hokkaido
2013-12-11,0.0,Hokkaido
2013-12-12,0.0,Hokkaido
2013-12-13,0.0,Hokkaido
2013-12-14,0.0,Hokkaido
2013-12-15,0.0,Hokkaido
2013-12-16,0.0,Hokkaido
2013-12-17,0.0,Hokkaido
2013-12-18,0.0,Hokkaido
2013-12-19,0.0,Hokkaido
2013-12-20,0.0,Hokkaido
2013-12-21,0.0,Hokkaido
2013-12-22,0.0,Hokkaido
2013-12-23,0.0,Hokkaido
2013-12-24,34.0,Hokkaido
2013-12-25,0.0,Hokkaido
2013-12-26,0.0,Hokkaido
2013-12-27,0.0,Hokkaido
2013-12-28,0.0,Hokkaido
2013-12-29,0.0,Hokkaido
2013-12-30,0.0,Hokkaido
2013-12-31,0.0,Hokkaido
2014-01-01,0.0,Hokkaido
2014-01-02,0.0,Hokkaido
2014-01-03,39.0,Hokkaido
2014-01-04,0.0,Hokkaido
2014-01-05,0.0,Hokkaido
2014-01-06,10.0,Hokkaido
2014-01-07,10.0,Hokkaido
2014-01-08,0.0,Hokkaido
2014-01-09,0.0,Hokkaido
2014-01-10,5.0,Hokkaido
2014-01-11,0.0,Hokkaido
2014-01-12,0.0,Hokkaido
2014-01-13,0.0,Hokkaido
2014-01-14,0.0,Hokkaido
2014-01-15,0.0,Hokkaido
2014-01-16,0.0,Hokkaido
2014-01-17,0.0,Hokkaido
2014-01-18,0.0,Hokkaido
2014-01-19,0.0,Hokkaido
2014-01-20,0.0,Hokkaido
2014-01-21,0.0,Hokkaido
2014-01-22,5.0,Hokkaido
2014-01-23,5.0,Hokkaido
2014-01-24,10.0,Hokkaido
2014-01-25,6.0,Hokkaido
2014-01-26,0.0,Hokkaido
2014-01-27,0.0,Hokkaido
2014-01-28,0.0,Hokkaido
2014-01-29,5.0,Hokkaido
2014-01-30,5.0,Hokkaido
2014-01-31,5.0,Hokkaido
2014-02-01,6.0,Hokkaido
2014-02-02,11.0,Hokkaido
2014-02-03,0.0,Hokkaido
2014-02-04,5.0,Hokkaido
2014-02-05,0.0,Hokkaido
2014-02-06,0.0,Hokkaido
2014-02-07,0.0,Hokkaido
2014-02-08,0.0,Hokkaido
2014-02-09,5.0,Hokkaido
2014-02-10,0.0,Hokkaido
2014-02-11,5.0,Hokkaido
2014-02-12,10.0,Hokkaido
2014-02-13,5.0,Hokkaido
2014-02-14,5.0,Hokkaido
2014-02-15,0.0,Hokkaido
2014-02-16,11.0,Hokkaido
2014-02-17,5.0,Hokkaido
2014-02-18,10.0,Hokkaido
2014-02-19,0.0,Hokkaido
2014-02-20,0.0,Hokkaido
2014-02-21,5.0,Hokkaido
2014-02-22,11.0,Hokkaido
2014-02-23,0.0,Hokkaido
2014-02-24,15.0,Hokkaido
2014-02-25,10.0,Hokkaido
2014-02-26,31.0,Hokkaido
2014-02-27,10.0,Hokkaido
2014-02-28,5.0,Hokkaido
2014-03-01,6.0,Hokkaido
2014-03-02,0.0,Hokkaido
2014-03-03,0.0,Hokkaido
2014-03-04,15.0,Hokkaido
2014-03-05,15.0,Hokkaido
2014-03-06,0.0,Hokkaido
2014-03-07,11.0,Hokkaido
2014-03-08,12.0,Hokkaido
2014-03-09,17.0,Hokkaido
2014-03-10,5.0,Hokkaido
2014-03-11,11.0,Hokkaido
2014-03-12,5.0,Hokkaido
2014-03-13,10.0,Hokkaido
2014-03-14,5.0,Hokkaido
2014-03-15,6.0,Hokkaido
2014-03-16,6.0,Hokkaido
2014-03-17,10.0,Hokkaido
2014-03-18,26.0,Hokkaido
2014-03-19,21.0,Hokkaido
2014-03-20,5.0,Hokkaido
2014-03-21,5.0,Hokkaido
2014-03-22,23.0,Hokkaido
2014-03-23,11.0,Hokkaido
2014-03-24,11.0,Hokkaido
2014-03-25,42.0,Hokkaido
2014-03-26,10.0,Hokkaido
2014-03-27,10.0,Hokkaido
2014-03-28,16.0,Hokkaido
2014-03-29,12.0,Hokkaido
2014-03-30,17.0,Hokkaido
2014-03-31,10.0,Hokkaido
2014-04-01,0.0,Hokkaido
2014-04-02,26.0,Hokkaido
2014-04-03,10.0,Hokkaido
2014-04-04,16.0,Hokkaido
2014-04-05,23.0,Hokkaido
2014-04-06,11.0,Hokkaido
2014-04-07,21.0,Hokkaido
2014-04-08,16.0,Hokkaido
2014-04-09,11.0,Hokkaido
2014-04-10,22.0,Hokkaido
2014-04-11,17.0,Hokkaido
2014-04-12,12.0,Hokkaido
2014-04-13,6.0,Hokkaido
2014-04-14,16.0,Hokkaido
2014-04-15,22.0,Hokkaido
2014-04-16,33.0,Hokkaido
2014-04-17,22.0,Hokkaido
2014-04-18,11.0,Hokkaido
2014-04-19,6.0,Hokkaido
2014-04-20,12.0,Hokkaido
2014-04-21,22.0,Hokkaido
2014-04-22,22.0,Hokkaido
2014-04-23,39.0,Hokkaido
2014-04-24,11.0,Hokkaido
2014-04-25,17.0,Hokkaido
2014-04-26,56.0,Hokkaido
2014-04-27,29.0,Hokkaido
2014-04-28,48.0,Hokkaido
2014-04-29,5.0,Hokkaido
2014-04-30,24.0,Hokkaido
2014-05-01,29.0,Hokkaido
2014-05-02,25.0,Hokkaido
2014-05-03,24.0,Hokkaido
2014-05-04,37.0,Hokkaido
2014-05-05,41.0,Hokkaido
2014-05-06,27.0,Hokkaido
2014-05-07,40.0,Hokkaido
2014-05-08,20.0,Hokkaido
2014-05-09,31.0,Hokkaido
2014-05-10,29.0,Hokkaido
2014-05-11,68.0,Hokkaido
2014-05-12,100.0,Hokkaido
2014-05-13,71.0,Hokkaido
2014-05-14,31.0,Hokkaido
2014-05-15,10.0,Hokkaido
2014-05-16,15.0,Hokkaido
2014-05-17,16.0,Hokkaido
2014-05-18,26.0,Hokkaido
2014-05-19,25.0,Hokkaido
2014-05-20,25.0,Hokkaido
2014-05-21,23.0,Hokkaido
2014-05-22,23.0,Hokkaido
2014-05-23,12.0,Hokkaido
2014-05-24,20.0,Hokkaido
2014-05-25,13.0,Hokkaido
2014-05-26,11.0,Hokkaido
2014-05-27,17.0,Hokkaido
2014-05-28,23.0,Hokkaido
2014-05-29,18.0,Hokkaido
2014-05-30,24.0,Hokkaido
2014-05-31,20.0,Hokkaido
2014-06-01,20.0,Hokkaido
2014-06-02,57.0,Hokkaido
2014-06-03,52.0,Hokkaido
2014-06-04,12.0,Hokkaido
2014-06-05,41.0,Hokkaido
2014-06-06,41.0,Hokkaido
2014-06-07,0.0,Hokkaido
2014-06-08,13.0,Hokkaido
2014-06-09,0.0,Hokkaido
2014-06-10,6.0,Hokkaido
2014-06-11,0.0,Hokkaido
2014-06-12,5.0,Hokkaido
2014-06-13,0.0,Hokkaido
2014-06-14,0.0,Hokkaido
2014-06-15,19.0,Hokkaido
2014-06-16,28.0,Hokkaido
2014-06-17,6.0,Hokkaido
2014-06-18,11.0,Hokkaido
2014-06-19,0.0,Hokkaido
2014-06-20,23.0,Hokkaido
2014-06-21,0.0,Hokkaido
2014-06-22,6.0,Hokkaido
2014-06-23,11.0,Hokkaido
2014-06-24,6.0,Hokkaido
2014-06-25,18.0,Hokkaido
2014-06-26,17.0,Hokkaido
2014-06-27,6.0,Hokkaido
2014-06-28,13.0,Hokkaido
2014-06-29,6.0,Hokkaido
2014-06-30,0.0,Hokkaido
2014-07-01,6.0,Hokkaido
2014-07-02,11.0,Hokkaido
2014-07-03,11.0,Hokkaido
2014-07-04,0.0,Hokkaido
2014-07-05,0.0,Hokkaido
2014-07-06,59.0,Hokkaido
2014-07-07,0.0,Hokkaido
2014-07-08,26.0,Hokkaido
2014-07-09,50.0,Hokkaido
2014-07-10,0.0,Hokkaido
2014-07-11,0.0,Hokkaido
2014-07-12,0.0,Hokkaido
2014-07-13,0.0,Hokkaido
2014-07-14,0.0,Hokkaido
2014-07-15,24.0,Hokkaido
2014-07-16,50.0,Hokkaido
2014-07-17,0.0,Hokkaido
2014-07-18,50.0,Hokkaido
2014-07-19,0.0,Hokkaido
2014-07-20,0.0,Hokkaido
2014-07-21,0.0,Hokkaido
2014-07-22,23.0,Hokkaido
2014-07-23,24.0,Hokkaido
2014-07-24,0.0,Hokkaido
2014-07-25,24.0,Hokkaido
2014-07-26,26.0,Hokkaido
2014-07-27,0.0,Hokkaido
2014-07-28,0.0,Hokkaido
2014-07-29,24.0,Hokkaido
2014-07-30,24.0,Hokkaido
2014-07-31,24.0,Hokkaido
2014-08-01,25.0,Hokkaido
2014-08-02,0.0,Hokkaido
2014-08-03,0.0,Hokkaido
2014-08-04,0.0,Hokkaido
2014-08-05,22.0,Hokkaido
2014-08-06,0.0,Hokkaido
2014-08-07,0.0,Hokkaido
2014-08-08,24.0,Hokkaido
2014-08-09,55.0,Hokkaido
2014-08-10,0.0,Hokkaido
2014-08-11,0.0,Hokkaido
2014-08-12,23.0,Hokkaido
2014-08-13,25.0,Hokkaido
2014-08-14,26.0,Hokkaido
2014-08-15,79.0,Hokkaido
2014-08-16,29.0,Hokkaido
2014-08-17,52.0,Hokkaido
2014-08-18,23.0,Hokkaido
2014-08-19,0.0,Hokkaido
2014-08-20,0.0,Hokkaido
2014-08-21,0.0,Hokkaido
2014-08-22,23.0,Hokkaido
2014-08-23,0.0,Hokkaido
2014-08-24,0.0,Hokkaido
2014-08-25,0.0,Hokkaido
2014-08-26,24.0,Hokkaido
2014-08-27,73.0,Hokkaido
2014-08-28,100.0,Hokkaido
2014-08-29,0.0,Hokkaido
2014-08-30,0.0,Hokkaido
2014-08-31,27.0,Hokkaido
2014-09-01,24.0,Hokkaido
2014-09-02,47.0,Hokkaido
2014-09-03,0.0,Hokkaido
2014-09-04,24.0,Hokkaido
2014-09-05,0.0,Hokkaido
2014-09-06,0.0,Hokkaido
2014-09-07,27.0,Hokkaido
2014-09-08,48.0,Hokkaido
2014-09-09,48.0,Hokkaido
2014-09-10,23.0,Hokkaido
2014-09-11,46.0,Hokkaido
2014-09-12,24.0,Hokkaido
2014-09-13,57.0,Hokkaido
2014-09-14,30.0,Hokkaido
2014-09-15,54.0,Hokkaido
2014-09-16,24.0,Hokkaido
2014-09-17,25.0,Hokkaido
2014-09-18,49.0,Hokkaido
2014-09-19,0.0,Hokkaido
2014-09-20,28.0,Hokkaido
2014-09-21,0.0,Hokkaido
2014-09-22,0.0,Hokkaido
2014-09-23,0.0,Hokkaido
2014-09-24,0.0,Hokkaido
2014-09-25,0.0,Hokkaido
2014-09-26,52.0,Hokkaido
2014-09-27,28.0,Hokkaido
2014-09-28,0.0,Hokkaido
2014-09-29,50.0,Hokkaido
2014-09-30,25.0,Hokkaido
2014-10-01,26.0,Hokkaido
2014-10-02,25.0,Hokkaido
2014-10-03,0.0,Hokkaido
2014-10-04,28.0,Hokkaido
2014-10-05,0.0,Hokkaido
2014-10-06,0.0,Hokkaido
2014-10-07,0.0,Hokkaido
2014-10-08,0.0,Hokkaido
2014-10-09,51.0,Hokkaido
2014-10-10,0.0,Hokkaido
2014-10-11,0.0,Hokkaido
2014-10-12,29.0,Hokkaido
2014-10-13,51.0,Hokkaido
2014-10-14,0.0,Hokkaido
2014-10-15,25.0,Hokkaido
2014-10-16,25.0,Hokkaido
2014-10-17,25.0,Hokkaido
2014-10-18,56.0,Hokkaido
2014-10-19,0.0,Hokkaido
2014-10-20,0.0,Hokkaido
2014-10-21,25.0,Hokkaido
2014-10-22,52.0,Hokkaido
2014-10-23,25.0,Hokkaido
2014-10-24,0.0,Hokkaido
2014-10-25,0.0,Hokkaido
2014-10-26,0.0,Hokkaido
2014-10-27,24.0,Hokkaido
2014-10-28,24.0,Hokkaido
2014-10-29,0.0,Hokkaido
2014-10-30,0.0,Hokkaido
2014-10-31,26.0,Hokkaido
2014-11-01,0.0,Hokkaido
2014-11-02,0.0,Hokkaido
2014-11-03,0.0,Hokkaido
2014-11-04,25.0,Hokkaido
2014-11-05,0.0,Hokkaido
2014-11-06,0.0,Hokkaido
2014-11-07,26.0,Hokkaido
2014-11-08,0.0,Hokkaido
2014-11-09,0.0,Hokkaido
2014-11-10,0.0,Hokkaido
2014-11-11,75.0,Hokkaido
2014-11-12,49.0,Hokkaido
2014-11-13,25.0,Hokkaido
2014-11-14,0.0,Hokkaido
2014-11-15,0.0,Hokkaido
2014-11-16,0.0,Hokkaido
2014-11-17,0.0,Hokkaido
2014-11-18,26.0,Hokkaido
2014-11-19,0.0,Hokkaido
2014-11-20,25.0,Hokkaido
2014-11-21,0.0,Hokkaido
2014-11-22,0.0,Hokkaido
2014-11-23,29.0,Hokkaido
2014-11-24,0.0,Hokkaido
2014-11-25,0.0,Hokkaido
2014-11-26,25.0,Hokkaido
2014-11-27,0.0,Hokkaido
2014-11-28,0.0,Hokkaido
2014-11-29,0.0,Hokkaido
2014-11-30,0.0,Hokkaido
2014-12-01,0.0,Hokkaido
2014-12-02,0.0,Hokkaido
2014-12-03,0.0,Hokkaido
2014-12-04,0.0,Hokkaido
2014-12-05,0.0,Hokkaido
2014-12-06,57.0,Hokkaido
2014-12-07,28.0,Hokkaido
2014-12-08,25.0,Hokkaido
2014-12-09,74.0,Hokkaido
2014-12-10,0.0,Hokkaido
2014-12-11,0.0,Hokkaido
2014-12-12,0.0,Hokkaido
2014-12-13,0.0,Hokkaido
2014-12-14,55.0,Hokkaido
2014-12-15,26.0,Hokkaido
2014-12-16,0.0,Hokkaido
2014-12-17,0.0,Hokkaido
2014-12-18,24.0,Hokkaido
2014-12-19,0.0,Hokkaido
2014-12-20,0.0,Hokkaido
2014-12-21,0.0,Hokkaido
2014-12-22,26.0,Hokkaido
2014-12-23,27.0,Hokkaido
2014-12-24,25.0,Hokkaido
2014-12-25,26.0,Hokkaido
2014-12-26,26.0,Hokkaido
2014-12-27,0.0,Hokkaido
2014-12-28,0.0,Hokkaido
2014-12-29,0.0,Hokkaido
2014-12-30,16.0,Hokkaido
2014-12-31,0.0,Hokkaido
2015-01-01,0.0,Hokkaido
2015-01-02,0.0,Hokkaido
2015-01-03,0.0,Hokkaido
2015-01-04,0.0,Hokkaido
2015-01-05,0.0,Hokkaido
2015-01-06,6.0,Hokkaido
2015-01-07,0.0,Hokkaido
2015-01-08,0.0,Hokkaido
2015-01-09,0.0,Hokkaido
2015-01-10,0.0,Hokkaido
2015-01-11,0.0,Hokkaido
2015-01-12,0.0,Hokkaido
2015-01-13,0.0,Hokkaido
2015-01-14,0.0,Hokkaido
2015-01-15,0.0,Hokkaido
2015-01-16,0.0,Hokkaido
2015-01-17,0.0,Hokkaido
2015-01-18,0.0,Hokkaido
2015-01-19,13.0,Hokkaido
2015-01-20,13.0,Hokkaido
2015-01-21,0.0,Hokkaido
2015-01-22,7.0,Hokkaido
2015-01-23,7.0,Hokkaido
2015-01-24,0.0,Hokkaido
2015-01-25,14.0,Hokkaido
2015-01-26,0.0,Hokkaido
2015-01-27,0.0,Hokkaido
2015-01-28,6.0,Hokkaido
2015-01-29,6.0,Hokkaido
2015-01-30,0.0,Hokkaido
2015-01-31,0.0,Hokkaido
2015-02-01,0.0,Hokkaido
2015-02-02,6.0,Hokkaido
2015-02-03,0.0,Hokkaido
2015-02-04,13.0,Hokkaido
2015-02-05,6.0,Hokkaido
2015-02-06,0.0,Hokkaido
2015-02-07,0.0,Hokkaido
2015-02-08,0.0,Hokkaido
2015-02-09,6.0,Hokkaido
2015-02-10,20.0,Hokkaido
2015-02-11,14.0,Hokkaido
2015-02-12,6.0,Hokkaido
2015-02-13,7.0,Hokkaido
2015-02-14,7.0,Hokkaido
2015-02-15,14.0,Hokkaido
2015-02-16,19.0,Hokkaido
2015-02-17,13.0,Hokkaido
2015-02-18,0.0,Hokkaido
2015-02-19,0.0,Hokkaido
2015-02-20,20.0,Hokkaido
2015-02-21,0.0,Hokkaido
2015-02-22,14.0,Hokkaido
2015-02-23,25.0,Hokkaido
2015-02-24,32.0,Hokkaido
2015-02-25,26.0,Hokkaido
2015-02-26,6.0,Hokkaido
2015-02-27,32.0,Hokkaido
2015-02-28,22.0,Hokkaido
2015-03-01,21.0,Hokkaido
2015-03-02,25.0,Hokkaido
2015-03-03,52.0,Hokkaido
2015-03-04,51.0,Hokkaido
2015-03-05,71.0,Hokkaido
2015-03-06,33.0,Hokkaido
2015-03-07,36.0,Hokkaido
2015-03-08,14.0,Hokkaido
2015-03-09,38.0,Hokkaido
2015-03-10,19.0,Hokkaido
2015-03-11,58.0,Hokkaido
2015-03-12,33.0,Hokkaido
2015-03-13,27.0,Hokkaido
2015-03-14,15.0,Hokkaido
2015-03-15,36.0,Hokkaido
2015-03-16,33.0,Hokkaido
2015-03-17,99.0,Hokkaido
2015-03-18,47.0,Hokkaido
2015-03-19,100.0,Hokkaido
2015-03-20,33.0,Hokkaido
2015-03-21,38.0,Hokkaido
2015-03-22,81.0,Hokkaido
2015-03-23,66.0,Hokkaido
2015-03-24,39.0,Hokkaido
2015-03-25,14.0,Hokkaido
2015-03-26,36.0,Hokkaido
2015-03-27,34.0,Hokkaido
2015-03-28,39.0,Hokkaido
2015-03-29,56.0,Hokkaido
2015-03-30,33.0,Hokkaido
2015-03-31,46.0,Hokkaido
2015-04-01,26.0,Hokkaido
2015-04-02,14.0,Hokkaido
2015-04-03,52.0,Hokkaido
2015-04-04,38.0,Hokkaido
2015-04-05,44.0,Hokkaido
2015-04-06,33.0,Hokkaido
2015-04-07,13.0,Hokkaido
2015-04-08,21.0,Hokkaido
2015-04-09,35.0,Hokkaido
2015-04-10,22.0,Hokkaido
2015-04-11,30.0,Hokkaido
2015-04-12,7.0,Hokkaido
2015-04-13,33.0,Hokkaido
2015-04-14,20.0,Hokkaido
