date,prefecture,raw_daily,raw_weekly,symptoms_harmonized_daily
2019.02.13,Tokyo,32,42,33.604702
2019.02.14,Tokyo,33,42,34.65485
2019.02.15,Tokyo,26,42,27.303822
2019.02.16,Tokyo,30,42,31.504408
2019.02.17,Tokyo,40,49,41.978741
2019.02.18,Tokyo,32,49,33.582993
2019.02.19,Tokyo,33,49,34.632462
2019.02.20,Tokyo,34,49,35.681931
2019.02.21,Tokyo,49,49,51.423958
2019.02.22,Tokyo,30,49,31.484055
2019.02.23,Tokyo,40,49,41.978741
2019.02.24,Tokyo,40,64,41.122032
2019.02.25,Tokyo,45,64,46.262287
2019.02.26,Tokyo,75,64,77.103813
2019.02.27,Tokyo,57,64,58.598896
2019.02.28,Tokyo,38,64,39.065929
2019.03.01,Tokyo,34,64,34.953728
2019.03.02,Tokyo,55,64,56.542793
2019.03.03,Tokyo,49,73,48.326874
2019.03.04,Tokyo,45,73,44.381821
2019.03.05,Tokyo,64,73,63.120815
2019.03.06,Tokyo,56,73,55.230713
2019.03.07,Tokyo,35,73,34.519196
2019.03.08,Tokyo,60,73,59.175762
2019.03.09,Tokyo,100,73,98.626274
2019.03.10,Tokyo,59,74,57.578823
2019.03.11,Tokyo,58,74,56.602905
2019.03.12,Tokyo,61,74,59.530643
2019.03.13,Tokyo,64,74,62.458382
2019.03.14,Tokyo,76,74,74.169327
2019.03.15,Tokyo,54,74,52.699257
2019.03.16,Tokyo,47,74,45.86787
2019.03.17,Tokyo,56,76,56.669128
2019.03.18,Tokyo,59,76,59.704979
2019.03.19,Tokyo,42,76,42.50185
2019.03.20,Tokyo,43,76,43.513798
2019.03.21,Tokyo,52,76,52.621338
2019.03.22,Tokyo,92,76,93.099289
2019.03.23,Tokyo,71,76,71.848366
2019.03.24,Tokyo,65,64,66.823303
2019.03.25,Tokyo,52,64,53.458645
2019.03.26,Tokyo,42,64,43.178135
2019.03.27,Tokyo,49,64,50.374489
2019.03.28,Tokyo,41,64,42.150085
2019.03.29,Tokyo,48,64,49.346439
2019.03.30,Tokyo,47,64,48.31839
2019.03.31,Tokyo,31,47,31.085138
2019.04.01,Tokyo,32,47,32.087887
2019.04.02,Tokyo,41,47,41.112602
2019.04.03,Tokyo,37,47,37.10162
2019.04.04,Tokyo,30,47,30.082394
2019.04.05,Tokyo,30,47,30.082394
2019.04.06,Tokyo,58,47,58.159294
2019.04.07,Tokyo,56,53,58.157784
2019.04.08,Tokyo,44,53,45.695404
2019.04.09,Tokyo,38,53,39.464211
2019.04.10,Tokyo,41,53,42.579807
2019.04.11,Tokyo,32,53,33.233021
2019.04.12,Tokyo,40,53,41.541275
2019.04.13,Tokyo,31,53,32.194489
2019.04.14,Tokyo,46,51,45.645996
2019.04.15,Tokyo,41,51,40.684475
2019.04.16,Tokyo,38,51,37.707561
2019.04.17,Tokyo,48,51,47.630604
2019.04.18,Tokyo,41,51,40.684475
2019.04.19,Tokyo,30,51,29.769129
2019.04.20,Tokyo,40,51,39.692169
2019.04.21,Tokyo,49,50,48.874165
2019.04.22,Tokyo,50,50,49.871597
2019.04.23,Tokyo,44,50,43.887005
2019.04.24,Tokyo,42,50,41.892143
2019.04.25,Tokyo,32,50,31.917822
2019.04.26,Tokyo,27,50,26.930664
2019.04.27,Tokyo,33,50,32.915253
2019.04.28,Tokyo,38,57,38.859818
2019.04.29,Tokyo,51,57,52.153965
2019.04.30,Tokyo,30,57,30.678804
2019.05.01,Tokyo,49,57,50.108715
2019.05.02,Tokyo,40,57,40.905071
2019.05.03,Tokyo,51,57,52.153965
2019.05.04,Tokyo,49,57,50.108715
2019.05.05,Tokyo,51,58,53.415806
2019.05.06,Tokyo,38,58,39.800011
2019.05.07,Tokyo,43,58,45.036858
2019.05.08,Tokyo,49,58,51.321068
2019.05.09,Tokyo,42,58,43.989487
2019.05.10,Tokyo,42,58,43.989487
2019.05.11,Tokyo,41,58,42.94212
2019.05.12,Tokyo,33,42,34.19072
2019.05.13,Tokyo,35,42,36.262886
2019.05.14,Tokyo,26,42,26.938143
2019.05.15,Tokyo,31,42,32.118557
2019.05.16,Tokyo,30,42,31.082474
2019.05.17,Tokyo,32,42,33.15464
2019.05.18,Tokyo,37,42,38.335049
2019.05.19,Tokyo,32,53,33.470398
2019.05.20,Tokyo,43,53,44.975849
2019.05.21,Tokyo,36,53,37.654198
2019.05.22,Tokyo,34,53,35.562298
2019.05.23,Tokyo,51,53,53.343449
2019.05.24,Tokyo,35,53,36.608246
2019.05.25,Tokyo,49,53,51.251549
2019.05.26,Tokyo,46,40,46.639553
2019.05.27,Tokyo,30,40,30.417101
2019.05.28,Tokyo,31,40,31.431002
2019.05.29,Tokyo,39,40,39.542229
2019.05.30,Tokyo,26,40,26.361486
2019.05.31,Tokyo,21,40,21.291969
2019.06.01,Tokyo,25,40,25.347584
2019.06.02,Tokyo,31,33,31.757671
2019.06.03,Tokyo,24,33,24.586584
2019.06.04,Tokyo,29,33,29.70879
2019.06.05,Tokyo,29,33,29.70879
2019.06.06,Tokyo,19,33,19.46438
2019.06.07,Tokyo,21,33,21.513262
2019.06.08,Tokyo,25,33,25.611025
2019.06.09,Tokyo,27,34,27.871758
2019.06.10,Tokyo,23,34,23.742607
2019.06.11,Tokyo,30,34,30.968618
2019.06.12,Tokyo,27,34,27.871758
2019.06.13,Tokyo,28,34,28.904043
2019.06.14,Tokyo,24,34,24.774895
2019.06.15,Tokyo,23,34,23.742607
2019.06.16,Tokyo,31,35,31.555071
2019.06.17,Tokyo,32,35,32.572979
2019.06.18,Tokyo,25,35,25.447639
2019.06.19,Tokyo,29,35,29.519262
2019.06.20,Tokyo,29,35,29.519262
2019.06.21,Tokyo,23,35,23.411827
2019.06.22,Tokyo,21,35,21.376017
2019.06.23,Tokyo,25,33,26.199785
2019.06.24,Tokyo,27,33,28.295767
2019.06.25,Tokyo,27,33,28.295767
2019.06.26,Tokyo,27,33,28.295767
2019.06.27,Tokyo,25,33,26.199785
2019.06.28,Tokyo,26,33,27.247778
2019.06.29,Tokyo,17,33,17.815855
2019.06.30,Tokyo,24,37,24.657721
2019.07.01,Tokyo,24,37,24.657721
2019.07.02,Tokyo,37,37,38.013985
2019.07.03,Tokyo,24,37,24.657721
2019.07.04,Tokyo,27,37,27.739935
2019.07.05,Tokyo,32,37,32.876961
2019.07.06,Tokyo,31,37,31.849556
2019.07.07,Tokyo,60,36,30.841524
2019.07.08,Tokyo,51,36,26.215298
2019.07.09,Tokyo,63,36,32.383602
2019.07.10,Tokyo,57,36,29.299448
2019.07.11,Tokyo,53,36,27.243345
2019.07.12,Tokyo,56,36,28.785423
2019.07.13,Tokyo,47,36,24.159195
2019.07.14,Tokyo,68,38,35.607475
2019.07.15,Tokyo,50,38,26.181969
2019.07.16,Tokyo,73,38,38.22567
2019.07.17,Tokyo,62,38,32.465641
2019.07.18,Tokyo,62,38,32.465641
2019.07.19,Tokyo,43,38,22.516493
2019.07.20,Tokyo,43,38,22.516493
2019.07.21,Tokyo,50,38,26.579668
2019.07.22,Tokyo,46,38,24.453295
2019.07.23,Tokyo,53,38,28.174448
2019.07.24,Tokyo,59,38,31.36401
2019.07.25,Tokyo,63,38,33.490383
2019.07.26,Tokyo,58,38,30.832415
2019.07.27,Tokyo,66,38,35.085163
2019.07.28,Tokyo,56,36,29.086056
2019.07.29,Tokyo,57,36,29.605448
2019.07.30,Tokyo,57,36,29.605448
2019.07.31,Tokyo,60,36,31.163628
2019.08.01,Tokyo,56,36,29.086056
2019.08.02,Tokyo,38,36,19.736965
2019.08.03,Tokyo,59,36,30.644236
2019.08.04,Tokyo,78,35,40.881737
2019.08.05,Tokyo,40,35,20.964993
2019.08.06,Tokyo,56,35,29.35099
2019.08.07,Tokyo,37,35,19.392618
2019.08.08,Tokyo,44,35,23.061493
2019.08.09,Tokyo,52,35,27.25449
2019.08.10,Tokyo,62,35,32.495739
2019.08.11,Tokyo,51,37,27.0133
2019.08.12,Tokyo,57,37,30.191334
2019.08.13,Tokyo,52,37,27.542971
2019.08.14,Tokyo,57,37,30.191334
2019.08.15,Tokyo,55,37,29.131989
2019.08.16,Tokyo,55,37,29.131989
2019.08.17,Tokyo,59,37,31.250679
2019.08.18,Tokyo,62,31,32.379681
2019.08.19,Tokyo,40,31,20.890116
2019.08.20,Tokyo,40,31,20.890116
2019.08.21,Tokyo,46,31,24.023634
2019.08.22,Tokyo,55,31,28.723909
2019.08.23,Tokyo,48,31,25.06814
2019.08.24,Tokyo,37,31,19.323357
2019.08.25,Tokyo,42,32,22.302217
2019.08.26,Tokyo,49,32,26.019255
2019.08.27,Tokyo,53,32,28.143274
2019.08.28,Tokyo,51,32,27.081264
2019.08.29,Tokyo,40,32,21.240208
2019.08.30,Tokyo,47,32,24.957245
2019.08.31,Tokyo,51,32,27.081264
2019.09.01,Tokyo,44,33,23.667915
2019.09.02,Tokyo,45,33,24.205822
2019.09.03,Tokyo,52,33,27.971172
2019.09.04,Tokyo,56,33,30.122801
2019.09.05,Tokyo,44,33,23.667915
2019.09.06,Tokyo,60,33,32.274429
2019.09.07,Tokyo,38,33,20.440472
2019.09.08,Tokyo,49,32,25.041655
2019.09.09,Tokyo,47,32,24.019547
2019.09.10,Tokyo,53,32,27.085873
2019.09.11,Tokyo,59,32,30.152197
2019.09.12,Tokyo,43,32,21.97533
2019.09.13,Tokyo,40,32,20.442167
2019.09.14,Tokyo,55,32,28.107979
2019.09.15,Tokyo,52,34,27.519905
2019.09.16,Tokyo,58,34,30.69528
2019.09.17,Tokyo,48,34,25.402988
2019.09.18,Tokyo,45,34,23.815302
2019.09.19,Tokyo,42,34,22.227615
2019.09.20,Tokyo,67,34,35.45834
2019.09.21,Tokyo,43,34,22.756844
2019.09.22,Tokyo,56,33,29.010309
2019.09.23,Tokyo,49,33,25.38402
2019.09.24,Tokyo,46,33,23.829897
2019.09.25,Tokyo,57,33,29.528349
2019.09.26,Tokyo,49,33,25.38402
2019.09.27,Tokyo,49,33,25.38402
2019.09.28,Tokyo,46,33,23.829897
2019.09.29,Tokyo,62,37,32.254765
2019.09.30,Tokyo,40,37,20.809526
2019.10.01,Tokyo,46,37,23.930956
2019.10.02,Tokyo,58,37,30.173815
2019.10.03,Tokyo,67,37,34.855957
2019.10.04,Tokyo,59,37,30.694052
2019.10.05,Tokyo,61,37,31.734528
2019.10.06,Tokyo,67,37,35.124081
2019.10.07,Tokyo,49,37,25.687759
2019.10.08,Tokyo,56,37,29.357441
2019.10.09,Tokyo,71,37,37.221043
2019.10.10,Tokyo,60,37,31.454399
2019.10.11,Tokyo,40,37,20.969601
2019.10.12,Tokyo,47,37,24.63928
2019.10.13,Tokyo,39,38,19.973648
2019.10.14,Tokyo,70,38,35.850136
2019.10.15,Tokyo,54,38,27.655819
2019.10.16,Tokyo,64,38,32.777267
2019.10.17,Tokyo,68,38,34.825848
2019.10.18,Tokyo,60,38,30.728687
2019.10.19,Tokyo,55,38,28.167965
2019.10.20,Tokyo,58,46,30.778212
2019.10.21,Tokyo,66,46,35.023479
2019.10.22,Tokyo,71,46,37.676773
2019.10.23,Tokyo,77,46,40.860729
2019.10.24,Tokyo,63,46,33.431503
2019.10.25,Tokyo,59,46,31.30887
2019.10.26,Tokyo,85,46,45.105995
2019.10.27,Tokyo,51,45,26.475258
2019.10.28,Tokyo,68,45,35.300346
2019.10.29,Tokyo,61,45,31.666487
2019.10.30,Tokyo,70,45,36.338589
2019.10.31,Tokyo,68,45,35.300346
2019.11.01,Tokyo,66,45,34.262096
2019.11.02,Tokyo,95,45,49.316654
2019.11.03,Tokyo,70,56,36.527878
2019.11.04,Tokyo,94,56,49.05172
2019.11.05,Tokyo,94,56,49.05172
2019.11.06,Tokyo,86,56,44.877106
2019.11.07,Tokyo,74,56,38.615185
2019.11.08,Tokyo,92,56,48.008068
2019.11.09,Tokyo,83,56,43.311623
2019.11.10,Tokyo,100,46,51.143978
2019.11.11,Tokyo,79,46,40.403744
2019.11.12,Tokyo,72,46,36.823662
2019.11.13,Tokyo,72,46,36.823662
2019.11.14,Tokyo,64,46,32.732147
2019.11.15,Tokyo,53,46,27.106308
2019.11.16,Tokyo,57,46,29.152069
2019.11.17,Tokyo,86,47,43.2015
2019.11.18,Tokyo,85,47,42.699158
2019.11.19,Tokyo,72,47,36.168697
2019.11.20,Tokyo,69,47,34.661671
2019.11.21,Tokyo,60,47,30.140581
2019.11.22,Tokyo,72,47,36.168697
2019.11.23,Tokyo,73,47,36.67104
2019.11.24,Tokyo,61,38,30.497004
2019.11.25,Tokyo,50,38,24.997543
2019.11.26,Tokyo,54,38,26.997349
2019.11.27,Tokyo,69,38,34.496613
2019.11.28,Tokyo,49,38,24.497593
2019.11.29,Tokyo,74,38,36.996365
2019.11.30,Tokyo,63,38,31.496904
2019.12.01,Tokyo,82,46,42.79921
2019.12.02,Tokyo,55,46,28.706789
2019.12.03,Tokyo,67,46,34.970089
2019.12.04,Tokyo,71,46,37.057858
2019.12.05,Tokyo,76,46,39.667564
2019.12.06,Tokyo,68,46,35.492031
2019.12.07,Tokyo,68,46,35.492031
2019.12.08,Tokyo,73,42,38.243839
2019.12.09,Tokyo,86,42,45.054386
2019.12.10,Tokyo,48,42,25.146633
2019.12.11,Tokyo,72,42,37.719948
2019.12.12,Tokyo,43,42,22.527193
2019.12.13,Tokyo,53,42,27.766075
2019.12.14,Tokyo,68,42,35.624397
2019.12.15,Tokyo,69,45,35.303551
2019.12.16,Tokyo,75,45,38.373425
2019.12.17,Tokyo,67,45,34.280254
2019.12.18,Tokyo,74,45,37.861774
2019.12.19,Tokyo,71,45,36.326839
2019.12.20,Tokyo,69,45,35.303551
2019.12.21,Tokyo,61,45,31.210384
2019.12.22,Tokyo,69,48,35.262737
2019.12.23,Tokyo,61,48,31.174303
2019.12.24,Tokyo,62,48,31.685358
2019.12.25,Tokyo,94,48,48.039089
2019.12.26,Tokyo,65,48,33.218521
2019.12.27,Tokyo,87,48,44.461712
2019.12.28,Tokyo,81,48,41.395386
2019.12.29,Tokyo,67,50,35.462337
2019.12.30,Tokyo,73,50,38.638073
2019.12.31,Tokyo,57,50,30.169455
2020.01.01,Tokyo,72,50,38.10878
2020.01.02,Tokyo,96,50,50.81171
2020.01.03,Tokyo,81,50,42.872379
2020.01.04,Tokyo,76,50,40.225937
2015.12.27,Tottori,0,26,0
2015.12.28,Tottori,0,26,0
2015.12.29,Tottori,0,26,0
2015.12.30,Tottori,0,26,0
2015.12.31,Tottori,0,26,0
2016.01.01,Tottori,30,26,55.836067
2016.01.02,Tottori,0,26,0
2016.01.03,Tottori,0,18,0
2016.01.04,Tottori,0,18,0
2016.01.05,Tottori,0,18,0
2016.01.06,Tottori,25,18,18.948889
2016.01.07,Tottori,0,18,0
2016.01.08,Tottori,26,18,19.706844
2016.01.09,Tottori,0,18,0
2016.01.10,Tottori,26,28,19.789995
2016.01.11,Tottori,0,28,0
2016.01.12,Tottori,25,28,19.028843
2016.01.13,Tottori,0,28,0
2016.01.14,Tottori,0,28,0
2016.01.15,Tottori,0,28,0
2016.01.16,Tottori,28,28,21.312304
2016.01.17,Tottori,24,18,18.933422
2016.01.18,Tottori,0,18,0
2016.01.19,Tottori,0,18,0
2016.01.20,Tottori,25,18,19.722313
2016.01.21,Tottori,0,18,0
2016.01.22,Tottori,0,18,0
2016.01.23,Tottori,0,18,0
2016.01.24,Tottori,0,64,0
2016.01.25,Tottori,0,64,0
2016.01.26,Tottori,26,64,23.204597
2016.01.27,Tottori,25,64,22.312113
2016.01.28,Tottori,27,64,24.097082
2016.01.29,Tottori,0,64,0
2016.01.30,Tottori,76,64,67.828819
2016.01.31,Tottori,74,55,58.269939
2016.02.01,Tottori,26,55,20.473221
2016.02.02,Tottori,0,55,0
2016.02.03,Tottori,0,55,0
2016.02.04,Tottori,0,55,0
2016.02.05,Tottori,50,55,39.371578
2016.02.06,Tottori,0,55,0
2016.02.07,Tottori,24,18,19.327868
2016.02.08,Tottori,0,18,0
2016.02.09,Tottori,0,18,0
2016.02.10,Tottori,0,18,0
2016.02.11,Tottori,0,18,0
2016.02.12,Tottori,0,18,0
2016.02.13,Tottori,24,18,19.327868
2016.02.14,Tottori,0,9,0
2016.02.15,Tottori,26,9,19.327869
2016.02.16,Tottori,0,9,0
2016.02.17,Tottori,0,9,0
2016.02.18,Tottori,0,9,0
2016.02.19,Tottori,0,9,0
2016.02.20,Tottori,0,9,0
2016.02.21,Tottori,50,64,45.814201
2016.02.22,Tottori,26,64,23.823387
2016.02.23,Tottori,0,64,0
2016.02.24,Tottori,50,64,45.814201
2016.02.25,Tottori,0,64,0
2016.02.26,Tottori,0,64,0
2016.02.27,Tottori,24,64,21.990818
2016.02.28,Tottori,0,28,0
2016.02.29,Tottori,0,28,0
2016.03.01,Tottori,26,28,20.304022
2016.03.02,Tottori,26,28,20.304022
2016.03.03,Tottori,0,28,0
2016.03.04,Tottori,0,28,0
2016.03.05,Tottori,25,28,19.523098
2016.03.06,Tottori,0,26,0
2016.03.07,Tottori,0,26,0
2016.03.08,Tottori,0,26,0
2016.03.09,Tottori,0,26,0
2016.03.10,Tottori,23,26,26.75478
2016.03.11,Tottori,0,26,0
2016.03.12,Tottori,25,26,29.081284
2016.03.13,Tottori,25,72,19.327868
2016.03.14,Tottori,0,72,0
2016.03.15,Tottori,0,72,0
2016.03.16,Tottori,24,72,18.554752
2016.03.17,Tottori,26,72,20.100981
2016.03.18,Tottori,25,72,19.327868
2016.03.19,Tottori,100,72,77.31147
2016.03.20,Tottori,26,82,19.820595
2016.03.21,Tottori,0,82,0
2016.03.22,Tottori,25,82,19.058262
2016.03.23,Tottori,24,82,18.295933
2016.03.24,Tottori,50,82,38.116524
2016.03.25,Tottori,26,82,19.820595
2016.03.26,Tottori,80,82,60.986439
2016.03.27,Tottori,25,18,38.655735
2016.03.28,Tottori,0,18,0
2016.03.29,Tottori,0,18,0
2016.03.30,Tottori,0,18,0
2016.03.31,Tottori,0,18,0
2016.04.01,Tottori,0,18,0
2016.04.02,Tottori,0,18,0
2016.04.03,Tottori,46,72,57.826462
2016.04.04,Tottori,25,72,31.427427
2016.04.05,Tottori,0,72,0
2016.04.06,Tottori,52,72,65.369049
2016.04.07,Tottori,0,72,0
2016.04.08,Tottori,0,72,0
2016.04.09,Tottori,0,72,0
2016.04.10,Tottori,25,73,30.381876
2016.04.11,Tottori,27,73,32.812428
2016.04.12,Tottori,27,73,32.812428
2016.04.13,Tottori,50,73,60.763752
2016.04.14,Tottori,0,73,0
2016.04.15,Tottori,0,73,0
2016.04.16,Tottori,0,73,0
2016.04.17,Tottori,0,44,0
2016.04.18,Tottori,25,44,31.497265
2016.04.19,Tottori,0,44,0
2016.04.20,Tottori,26,44,32.757156
2016.04.21,Tottori,0,44,0
2016.04.22,Tottori,24,44,30.237373
2016.04.23,Tottori,0,44,0
2016.04.24,Tottori,25,44,31.497265
2016.04.25,Tottori,0,44,0
2016.04.26,Tottori,0,44,0
2016.04.27,Tottori,0,44,0
2016.04.28,Tottori,26,44,32.757156
2016.04.29,Tottori,0,44,0
2016.04.30,Tottori,24,44,30.237373
2016.05.01,Tottori,47,65,58.578011
2016.05.02,Tottori,0,65,0
2016.05.03,Tottori,21,65,26.173153
2016.05.04,Tottori,0,65,0
2016.05.05,Tottori,22,65,27.419495
2016.05.06,Tottori,22,65,27.419495
2016.05.07,Tottori,0,65,0
2016.05.08,Tottori,24,61,25.151997
2016.05.09,Tottori,0,61,0
2016.05.10,Tottori,0,61,0
2016.05.11,Tottori,76,61,79.647995
2016.05.12,Tottori,0,61,0
2016.05.13,Tottori,0,61,0
2016.05.14,Tottori,25,61,26.199997
2016.05.15,Tottori,0,44,0
2016.05.16,Tottori,0,44,0
2016.05.17,Tottori,50,44,46.778118
2016.05.18,Tottori,25,44,23.389059
2016.05.19,Tottori,26,44,24.324621
2016.05.20,Tottori,0,44,0
2016.05.21,Tottori,0,44,0
2016.05.22,Tottori,0,35,0
2016.05.23,Tottori,25,35,25.393219
2016.05.24,Tottori,25,35,25.393219
2016.05.25,Tottori,24,35,24.377489
2016.05.26,Tottori,0,35,0
2016.05.27,Tottori,0,35,0
2016.05.28,Tottori,0,35,0
2016.05.29,Tottori,0,43,0
2016.05.30,Tottori,0,43,0
2016.05.31,Tottori,0,43,0
2016.06.01,Tottori,0,43,0
2016.06.02,Tottori,0,43,0
2016.06.03,Tottori,0,43,0
2016.06.04,Tottori,0,43,0
2016.06.05,Tottori,23,43,29.094765
2016.06.06,Tottori,0,43,0
2016.06.07,Tottori,0,43,0
2016.06.08,Tottori,25,43,31.624744
2016.06.09,Tottori,0,43,0
2016.06.10,Tottori,0,43,0
2016.06.11,Tottori,25,43,31.624744
2016.06.12,Tottori,23,26,26.208761
2016.06.13,Tottori,0,26,0
2016.06.14,Tottori,0,26,0
2016.06.15,Tottori,26,26,29.627296
2016.06.16,Tottori,0,26,0
2016.06.17,Tottori,0,26,0
2016.06.18,Tottori,0,26,0
2016.06.19,Tottori,0,8,0
2016.06.20,Tottori,0,8,0
2016.06.21,Tottori,0,8,0
2016.06.22,Tottori,24,8,17.180326
2016.06.23,Tottori,0,8,0
2016.06.24,Tottori,0,8,0
2016.06.25,Tottori,0,8,0
2016.06.26,Tottori,0,8,0
2016.06.27,Tottori,23,8,17.180325
2016.06.28,Tottori,0,8,0
2016.06.29,Tottori,0,8,0
2016.06.30,Tottori,0,8,0
2016.07.01,Tottori,0,8,0
2016.07.02,Tottori,0,8,0
2016.07.03,Tottori,0,25,0
2016.07.04,Tottori,0,25,0
2016.07.05,Tottori,0,25,0
2016.07.06,Tottori,34,25,18.626631
2016.07.07,Tottori,32,25,17.530945
2016.07.08,Tottori,32,25,17.530945
2016.07.09,Tottori,0,25,0
2016.07.10,Tottori,31,42,18.156481
2016.07.11,Tottori,0,42,0
2016.07.12,Tottori,0,42,0
2016.07.13,Tottori,32,42,18.742174
2016.07.14,Tottori,31,42,18.156481
2016.07.15,Tottori,0,42,0
2016.07.16,Tottori,60,42,35.141579
2016.07.17,Tottori,0,8,0
2016.07.18,Tottori,0,8,0
2016.07.19,Tottori,0,8,0
2016.07.20,Tottori,0,8,0
2016.07.21,Tottori,33,8,17.180325
2016.07.22,Tottori,0,8,0
2016.07.23,Tottori,0,8,0
2016.07.24,Tottori,0,16,0
2016.07.25,Tottori,30,16,17.471518
2016.07.26,Tottori,0,16,0
2016.07.27,Tottori,29,16,16.889133
2016.07.28,Tottori,0,16,0
2016.07.29,Tottori,0,16,0
2016.07.30,Tottori,0,16,0
2016.07.31,Tottori,0,51,0
2016.08.01,Tottori,0,51,0
2016.08.02,Tottori,91,51,54.167049
2016.08.03,Tottori,32,51,19.047752
2016.08.04,Tottori,61,51,36.30978
2016.08.05,Tottori,0,51,0
2016.08.06,Tottori,0,51,0
2016.08.07,Tottori,34,18,19.327868
2016.08.08,Tottori,0,18,0
2016.08.09,Tottori,0,18,0
2016.08.10,Tottori,0,18,0
2016.08.11,Tottori,34,18,19.327868
2016.08.12,Tottori,0,18,0
2016.08.13,Tottori,0,18,0
2016.08.14,Tottori,31,44,18.42293
2016.08.15,Tottori,32,44,19.017218
2016.08.16,Tottori,29,44,17.234352
2016.08.17,Tottori,0,44,0
2016.08.18,Tottori,67,44,39.817299
2016.08.19,Tottori,0,44,0
2016.08.20,Tottori,0,44,0
2016.08.21,Tottori,0,0,0
2016.08.22,Tottori,0,0,0
2016.08.23,Tottori,0,0,0
2016.08.24,Tottori,31,0,0
2016.08.25,Tottori,0,0,0
2016.08.26,Tottori,0,0,0
2016.08.27,Tottori,0,0,0
2016.08.28,Tottori,0,47,0
2016.08.29,Tottori,0,47,0
2016.08.30,Tottori,33,47,19.593151
2016.08.31,Tottori,33,47,19.593151
2016.09.01,Tottori,78,47,46.311085
2016.09.02,Tottori,26,47,15.437028
2016.09.03,Tottori,0,47,0
2016.09.04,Tottori,24,6,12.885245
2016.09.05,Tottori,0,6,0
2016.09.06,Tottori,0,6,0
2016.09.07,Tottori,0,6,0
2016.09.08,Tottori,0,6,0
2016.09.09,Tottori,0,6,0
2016.09.10,Tottori,0,6,0
2016.09.11,Tottori,0,14,0
2016.09.12,Tottori,0,14,0
2016.09.13,Tottori,0,14,0
2016.09.14,Tottori,0,14,0
2016.09.15,Tottori,32,14,15.032784
2016.09.16,Tottori,32,14,15.032784
2016.09.17,Tottori,0,14,0
2016.09.18,Tottori,28,41,17.120672
2016.09.19,Tottori,84,41,51.362019
2016.09.20,Tottori,0,41,0
2016.09.21,Tottori,0,41,0
2016.09.22,Tottori,0,41,0
2016.09.23,Tottori,32,41,19.566483
2016.09.24,Tottori,0,41,0
2016.09.25,Tottori,30,34,17.523933
2016.09.26,Tottori,0,34,0
2016.09.27,Tottori,0,34,0
2016.09.28,Tottori,32,34,18.692194
2016.09.29,Tottori,63,34,36.800259
2016.09.30,Tottori,0,34,0
2016.10.01,Tottori,0,34,0
2016.10.02,Tottori,29,41,16.689058
2016.10.03,Tottori,30,41,17.264544
2016.10.04,Tottori,0,41,0
2016.10.05,Tottori,0,41,0
2016.10.06,Tottori,32,41,18.415512
2016.10.07,Tottori,32,41,18.415512
2016.10.08,Tottori,30,41,17.264544
2016.10.09,Tottori,0,52,0
2016.10.10,Tottori,0,52,0
2016.10.11,Tottori,32,52,17.778646
2016.10.12,Tottori,0,52,0
2016.10.13,Tottori,34,52,18.889812
2016.10.14,Tottori,35,52,19.445395
2016.10.15,Tottori,100,52,55.55827
2016.10.16,Tottori,0,34,0
2016.10.17,Tottori,0,34,0
2016.10.18,Tottori,33,34,24.587152
2016.10.19,Tottori,32,34,23.842087
2016.10.20,Tottori,33,34,24.587152
2016.10.21,Tottori,0,34,0
2016.10.22,Tottori,0,34,0
2016.10.23,Tottori,0,35,0
2016.10.24,Tottori,34,35,26.346119
2016.10.25,Tottori,0,35,0
2016.10.26,Tottori,0,35,0
2016.10.27,Tottori,0,35,0
2016.10.28,Tottori,0,35,0
2016.10.29,Tottori,63,35,48.81781
2016.10.30,Tottori,34,53,19.744228
2016.10.31,Tottori,33,53,19.163515
2016.11.01,Tottori,65,53,37.746319
2016.11.02,Tottori,0,53,0
2016.11.03,Tottori,33,53,19.163515
2016.11.04,Tottori,0,53,0
2016.11.05,Tottori,31,53,18.00209
2016.11.06,Tottori,0,9,0
2016.11.07,Tottori,0,9,0
2016.11.08,Tottori,34,9,19.327868
2016.11.09,Tottori,0,9,0
2016.11.10,Tottori,0,9,0
2016.11.11,Tottori,0,9,0
2016.11.12,Tottori,0,9,0
2016.11.13,Tottori,0,51,0
2016.11.14,Tottori,31,51,17.592031
2016.11.15,Tottori,33,51,18.727001
2016.11.16,Tottori,33,51,18.727001
2016.11.17,Tottori,0,51,0
2016.11.18,Tottori,66,51,37.454002
2016.11.19,Tottori,30,51,17.024548
2016.11.20,Tottori,29,25,12.867496
2016.11.21,Tottori,0,25,0
2016.11.22,Tottori,31,25,13.75491
2016.11.23,Tottori,0,25,0
2016.11.24,Tottori,31,25,13.75491
2016.11.25,Tottori,30,25,13.311203
2016.11.26,Tottori,0,25,0
2016.11.27,Tottori,0,50,0
2016.11.28,Tottori,0,50,0
2016.11.29,Tottori,91,50,52.817894
2016.11.30,Tottori,33,50,19.153742
2016.12.01,Tottori,31,50,17.992908
2016.12.02,Tottori,0,50,0
2016.12.03,Tottori,30,50,17.412493
2016.12.04,Tottori,0,40,0
2016.12.05,Tottori,27,40,15.462295
2016.12.06,Tottori,0,40,0
2016.12.07,Tottori,30,40,17.180326
2016.12.08,Tottori,30,40,17.180326
2016.12.09,Tottori,63,40,36.078686
2016.12.10,Tottori,0,40,0
2016.12.11,Tottori,28,24,12.334593
2016.12.12,Tottori,0,24,0
2016.12.13,Tottori,30,24,13.215636
