date,prefecture,raw_daily,raw_weekly,pollen_harmonized_daily
2016.06.29,Tottori,0,0,0
2016.06.30,Tottori,0,0,0
2016.07.01,Tottori,0,0,0
2016.07.02,Tottori,0,0,0
2016.07.03,Tottori,0,0,0
2016.07.04,Tottori,0,0,0
2016.07.05,Tottori,0,0,0
2016.07.06,Tottori,0,0,0
2016.07.07,Tottori,0,0,0
2016.07.08,Tottori,0,0,0
2016.07.09,Tottori,0,0,0
2016.07.10,Tottori,0,2,0
2016.07.11,Tottori,0,2,0
2016.07.12,Tottori,0,2,0
2016.07.13,Tottori,0,2,0
2016.07.14,Tottori,0,2,0
2016.07.15,Tottori,0,2,0
2016.07.16,Tottori,91,2,6.0799999
2016.07.17,Tottori,0,2,0
2016.07.18,Tottori,0,2,0
2016.07.19,Tottori,96,2,6.0799999
2016.07.20,Tottori,0,2,0
2016.07.21,Tottori,0,2,0
2016.07.22,Tottori,0,2,0
2016.07.23,Tottori,0,2,0
2016.07.24,Tottori,0,2,0
2016.07.25,Tottori,0,2,0
2016.07.26,Tottori,0,2,0
2016.07.27,Tottori,88,2,6.0799999
2016.07.28,Tottori,0,2,0
2016.07.29,Tottori,0,2,0
2016.07.30,Tottori,0,2,0
2016.07.31,Tottori,0,0,0
2016.08.01,Tottori,0,0,0
2016.08.02,Tottori,0,0,0
2016.08.03,Tottori,0,0,0
2016.08.04,Tottori,0,0,0
2016.08.05,Tottori,0,0,0
2016.08.06,Tottori,0,0,0
2016.08.07,Tottori,0,0,0
2016.08.08,Tottori,0,0,0
2016.08.09,Tottori,0,0,0
2016.08.10,Tottori,0,0,0
2016.08.11,Tottori,0,0,0
2016.08.12,Tottori,0,0,0
2016.08.13,Tottori,0,0,0
2016.08.14,Tottori,0,0,0
2016.08.15,Tottori,0,0,0
2016.08.16,Tottori,0,0,0
2016.08.17,Tottori,0,0,0
2016.08.18,Tottori,0,0,0
2016.08.19,Tottori,0,0,0
2016.08.20,Tottori,0,0,0
2016.08.21,Tottori,0,2,0
2016.08.22,Tottori,0,2,0
2016.08.23,Tottori,0,2,0
2016.08.24,Tottori,0,2,0
2016.08.25,Tottori,0,2,0
2016.08.26,Tottori,96,2,6.0799999
2016.08.27,Tottori,0,2,0
2016.08.28,Tottori,0,0,0
2016.08.29,Tottori,0,0,0
2016.08.30,Tottori,0,0,0
2016.08.31,Tottori,0,0,0
2016.09.01,Tottori,0,0,0
2016.09.02,Tottori,0,0,0
2016.09.03,Tottori,0,0,0
2016.09.04,Tottori,0,0,0
2016.09.05,Tottori,0,0,0
2016.09.06,Tottori,0,0,0
2016.09.07,Tottori,0,0,0
2016.09.08,Tottori,0,0,0
2016.09.09,Tottori,0,0,0
2016.09.10,Tottori,0,0,0
2016.09.11,Tottori,0,1,0
2016.09.12,Tottori,0,1,0
2016.09.13,Tottori,0,1,0
2016.09.14,Tottori,0,1,0
2016.09.15,Tottori,96,1,3.04
2016.09.16,Tottori,0,1,0
2016.09.17,Tottori,0,1,0
2016.09.18,Tottori,0,2,0
2016.09.19,Tottori,0,2,0
2016.09.20,Tottori,0,2,0
2016.09.21,Tottori,94,2,6.0799999
2016.09.22,Tottori,0,2,0
2016.09.23,Tottori,0,2,0
2016.09.24,Tottori,0,2,0
2016.09.25,Tottori,0,0,0
2016.09.26,Tottori,0,0,0
2016.09.27,Tottori,0,0,0
2016.09.28,Tottori,0,0,0
2016.09.29,Tottori,0,0,0
2016.09.30,Tottori,0,0,0
2016.10.01,Tottori,0,0,0
2016.10.02,Tottori,0,2,0
2016.10.03,Tottori,0,2,0
2016.10.04,Tottori,0,2,0
2016.10.05,Tottori,0,2,0
2016.10.06,Tottori,0,2,0
2016.10.07,Tottori,96,2,6.0799999
2016.10.08,Tottori,0,2,0
2016.10.09,Tottori,0,2,0
2016.10.10,Tottori,91,2,6.0799999
2016.10.11,Tottori,0,2,0
2016.10.12,Tottori,0,2,0
2016.10.13,Tottori,0,2,0
2016.10.14,Tottori,0,2,0
2016.10.15,Tottori,0,2,0
2016.10.16,Tottori,0,2,0
2016.10.17,Tottori,0,2,0
2016.10.18,Tottori,0,2,0
2016.10.19,Tottori,0,2,0
2016.10.20,Tottori,100,2,6.0799999
2016.10.21,Tottori,0,2,0
2016.10.22,Tottori,0,2,0
2016.10.23,Tottori,0,2,0
2016.10.24,Tottori,0,2,0
2016.10.25,Tottori,0,2,0
2016.10.26,Tottori,0,2,0
2016.10.27,Tottori,0,2,0
2016.10.28,Tottori,0,2,0
2016.10.29,Tottori,95,2,6.0799999
2016.10.30,Tottori,0,0,0
2016.10.31,Tottori,0,0,0
2016.11.01,Tottori,0,0,0
2016.11.02,Tottori,0,0,0
2016.11.03,Tottori,0,0,0
2016.11.04,Tottori,0,0,0
2016.11.05,Tottori,0,0,0
2016.11.06,Tottori,0,0,0
2016.11.07,Tottori,0,0,0
2016.11.08,Tottori,0,0,0
2016.11.09,Tottori,0,0,0
2016.11.10,Tottori,0,0,0
2016.11.11,Tottori,0,0,0
2016.11.12,Tottori,0,0,0
2016.11.13,Tottori,0,0,0
2016.11.14,Tottori,0,0,0
2016.11.15,Tottori,0,0,0
2016.11.16,Tottori,0,0,0
2016.11.17,Tottori,0,0,0
2016.11.18,Tottori,0,0,0
2016.11.19,Tottori,0,0,0
2016.11.20,Tottori,0,0,0
2016.11.21,Tottori,0,0,0
2016.11.22,Tottori,0,0,0
2016.11.23,Tottori,0,0,0
2016.11.24,Tottori,0,0,0
2016.11.25,Tottori,0,0,0
2016.11.26,Tottori,0,0,0
2016.11.27,Tottori,0,0,0
2016.11.28,Tottori,0,0,0
2016.11.29,Tottori,0,0,0
2016.11.30,Tottori,0,0,0
2016.12.01,Tottori,0,0,0
2016.12.02,Tottori,0,0,0
2016.12.03,Tottori,0,0,0
2016.12.04,Tottori,0,2,0
2016.12.05,Tottori,0,2,0
2016.12.06,Tottori,0,2,0
2016.12.07,Tottori,0,2,0
2016.12.08,Tottori,90,2,6.0799999
2016.12.09,Tottori,0,2,0
2016.12.10,Tottori,0,2,0
2016.12.11,Tottori,0,2,0
2016.12.12,Tottori,0,2,0
2016.12.13,Tottori,0,2,0
2016.12.14,Tottori,88,2,6.0799999
2016.12.15,Tottori,0,2,0
2016.12.16,Tottori,0,2,0
2016.12.17,Tottori,0,2,0
2016.12.18,Tottori,0,0,0
2016.12.19,Tottori,0,0,0
2016.12.20,Tottori,0,0,0
2016.12.21,Tottori,0,0,0
2016.12.22,Tottori,0,0,0
2016.12.23,Tottori,0,0,0
2016.12.24,Tottori,0,0,0
2016.12.25,Tottori,0,0,0
2016.12.26,Tottori,0,0,0
2016.12.27,Tottori,0,0,0
2016.12.28,Tottori,0,0,0
2016.12.29,Tottori,0,0,0
2016.12.30,Tottori,0,0,0
2016.12.31,Tottori,0,0,0
2017.01.01,Tottori,0,2,0
2017.01.02,Tottori,0,2,0
2017.01.03,Tottori,0,2,0
2017.01.04,Tottori,0,2,0
2017.01.05,Tottori,0,2,0
2017.01.06,Tottori,0,2,0
2017.01.07,Tottori,0,2,0
2017.01.08,Tottori,0,0,0
2017.01.09,Tottori,0,0,0
2017.01.10,Tottori,0,0,0
2017.01.11,Tottori,0,0,0
2017.01.12,Tottori,0,0,0
2017.01.13,Tottori,0,0,0
2017.01.14,Tottori,0,0,0
2017.01.15,Tottori,0,0,0
2017.01.16,Tottori,0,0,0
2017.01.17,Tottori,0,0,0
2017.01.18,Tottori,0,0,0
2017.01.19,Tottori,0,0,0
2017.01.20,Tottori,0,0,0
2017.01.21,Tottori,0,0,0
2017.01.22,Tottori,0,3,0
2017.01.23,Tottori,33,3,4.3617392
2017.01.24,Tottori,0,3,0
2017.01.25,Tottori,0,3,0
2017.01.26,Tottori,0,3,0
2017.01.27,Tottori,36,3,4.7582607
2017.01.28,Tottori,0,3,0
2017.01.29,Tottori,0,6,0
2017.01.30,Tottori,0,6,0
2017.01.31,Tottori,0,6,0
2017.02.01,Tottori,67,6,12.2208
2017.02.02,Tottori,0,6,0
2017.02.03,Tottori,0,6,0
2017.02.04,Tottori,33,6,6.0191998
2017.02.05,Tottori,0,0,0
2017.02.06,Tottori,0,0,0
2017.02.07,Tottori,0,0,0
2017.02.08,Tottori,0,0,0
2017.02.09,Tottori,0,0,0
2017.02.10,Tottori,0,0,0
2017.02.11,Tottori,0,0,0
2017.02.12,Tottori,0,3,0
2017.02.13,Tottori,0,3,0
2017.02.14,Tottori,0,3,0
2017.02.15,Tottori,0,3,0
2017.02.16,Tottori,0,3,0
2017.02.17,Tottori,0,3,0
2017.02.18,Tottori,31,3,9.1199999
2017.02.19,Tottori,0,5,0
2017.02.20,Tottori,0,5,0
2017.02.21,Tottori,35,5,5.3199997
2017.02.22,Tottori,0,5,0
2017.02.23,Tottori,65,5,9.8799992
2017.02.24,Tottori,0,5,0
2017.02.25,Tottori,0,5,0
2017.02.26,Tottori,0,10,0
2017.02.27,Tottori,0,10,0
2017.02.28,Tottori,0,10,0
2017.03.01,Tottori,33,10,30.399998
2017.03.02,Tottori,0,10,0
2017.03.03,Tottori,0,10,0
2017.03.04,Tottori,0,10,0
2017.03.05,Tottori,62,28,27.630573
2017.03.06,Tottori,31,28,13.815287
2017.03.07,Tottori,31,28,13.815287
2017.03.08,Tottori,0,28,0
2017.03.09,Tottori,0,28,0
2017.03.10,Tottori,34,28,15.152251
2017.03.11,Tottori,33,28,14.706595
2017.03.12,Tottori,62,12,23.559999
2017.03.13,Tottori,0,12,0
2017.03.14,Tottori,0,12,0
2017.03.15,Tottori,0,12,0
2017.03.16,Tottori,0,12,0
2017.03.17,Tottori,0,12,0
2017.03.18,Tottori,34,12,12.919999
2017.03.19,Tottori,32,27,13.198793
2017.03.20,Tottori,33,27,13.611256
2017.03.21,Tottori,100,27,41.246231
2017.03.22,Tottori,0,27,0
2017.03.23,Tottori,0,27,0
2017.03.24,Tottori,0,27,0
2017.03.25,Tottori,34,27,14.023718
2017.03.26,Tottori,65,16,16.213331
2017.03.27,Tottori,0,16,0
2017.03.28,Tottori,0,16,0
2017.03.29,Tottori,98,16,24.444715
2017.03.30,Tottori,0,16,0
2017.03.31,Tottori,32,16,7.9819479
2017.04.01,Tottori,0,16,0
2017.04.02,Tottori,0,14,0
2017.04.03,Tottori,64,14,9.762866
2017.04.04,Tottori,62,14,9.457777
2017.04.05,Tottori,31,14,4.7288885
2017.04.06,Tottori,60,14,9.1526871
2017.04.07,Tottori,0,14,0
2017.04.08,Tottori,62,14,9.457777
2017.04.09,Tottori,0,13,0
2017.04.10,Tottori,33,13,5.7451982
2017.04.11,Tottori,0,13,0
2017.04.12,Tottori,33,13,5.7451982
2017.04.13,Tottori,33,13,5.7451982
2017.04.14,Tottori,98,13,17.061499
2017.04.15,Tottori,30,13,5.2229075
2017.04.16,Tottori,30,15,4.783217
2017.04.17,Tottori,31,15,4.942657
2017.04.18,Tottori,32,15,5.1020975
2017.04.19,Tottori,0,15,0
2017.04.20,Tottori,64,15,10.204195
2017.04.21,Tottori,66,15,10.523077
2017.04.22,Tottori,63,15,10.044755
2017.04.23,Tottori,0,13,0
2017.04.24,Tottori,30,13,4.8391838
2017.04.25,Tottori,64,13,10.323591
2017.04.26,Tottori,90,13,14.517551
2017.04.27,Tottori,0,13,0
2017.04.28,Tottori,0,13,0
2017.04.29,Tottori,61,13,9.839673
2017.04.30,Tottori,60,7,10.912822
2017.05.01,Tottori,30,7,5.4564109
2017.05.02,Tottori,0,7,0
2017.05.03,Tottori,0,7,0
2017.05.04,Tottori,0,7,0
2017.05.05,Tottori,27,7,4.9107695
2017.05.06,Tottori,0,7,0
2017.05.07,Tottori,0,8,0
2017.05.08,Tottori,0,8,0
2017.05.09,Tottori,32,8,4.9887176
2017.05.10,Tottori,63,8,9.821537
2017.05.11,Tottori,30,8,4.6769223
2017.05.12,Tottori,31,8,4.8328199
2017.05.13,Tottori,0,8,0
2017.05.14,Tottori,0,8,0
2017.05.15,Tottori,63,8,7.9386525
2017.05.16,Tottori,0,8,0
2017.05.17,Tottori,32,8,4.0323315
2017.05.18,Tottori,0,8,0
2017.05.19,Tottori,98,8,12.349015
2017.05.20,Tottori,0,8,0
2017.05.21,Tottori,0,2,0
2017.05.22,Tottori,34,2,6.0799999
2017.05.23,Tottori,0,2,0
2017.05.24,Tottori,0,2,0
2017.05.25,Tottori,0,2,0
2017.05.26,Tottori,0,2,0
2017.05.27,Tottori,0,2,0
2017.05.28,Tottori,0,2,0
2017.05.29,Tottori,0,2,0
2017.05.30,Tottori,0,2,0
2017.05.31,Tottori,31,2,6.0799999
2017.06.01,Tottori,0,2,0
2017.06.02,Tottori,0,2,0
2017.06.03,Tottori,0,2,0
2017.06.04,Tottori,31,3,4.6347542
2017.06.05,Tottori,0,3,0
2017.06.06,Tottori,30,3,4.4852457
2017.06.07,Tottori,0,3,0
2017.06.08,Tottori,0,3,0
2017.06.09,Tottori,0,3,0
2017.06.10,Tottori,0,3,0
2017.06.11,Tottori,0,3,0
2017.06.12,Tottori,0,3,0
2017.06.13,Tottori,0,3,0
2017.06.14,Tottori,63,3,9.1199999
2017.06.15,Tottori,0,3,0
2017.06.16,Tottori,0,3,0
2017.06.17,Tottori,0,3,0
2017.06.18,Tottori,31,6,4.8328204
2017.06.19,Tottori,30,6,4.6769228
2017.06.20,Tottori,0,6,0
2017.06.21,Tottori,0,6,0
2017.06.22,Tottori,28,6,4.365128
2017.06.23,Tottori,28,6,4.365128
2017.06.24,Tottori,0,6,0
2017.06.25,Tottori,0,2,0
2017.06.26,Tottori,31,2,6.0799999
2017.06.27,Tottori,0,2,0
2017.06.28,Tottori,0,2,0
2017.06.29,Tottori,0,2,0
2017.06.30,Tottori,0,2,0
2017.07.01,Tottori,0,2,0
2017.07.02,Tottori,0,0,0
2017.07.03,Tottori,0,0,0
2017.07.04,Tottori,0,0,0
2017.07.05,Tottori,0,0,0
2017.07.06,Tottori,0,0,0
2017.07.07,Tottori,0,0,0
2017.07.08,Tottori,0,0,0
2017.07.09,Tottori,0,0,0
2017.07.10,Tottori,0,0,0
2017.07.11,Tottori,0,0,0
2017.07.12,Tottori,0,0,0
2017.07.13,Tottori,0,0,0
2017.07.14,Tottori,0,0,0
2017.07.15,Tottori,0,0,0
2017.07.16,Tottori,0,2,0
2017.07.17,Tottori,0,2,0
2017.07.18,Tottori,0,2,0
2017.07.19,Tottori,0,2,0
2017.07.20,Tottori,92,2,6.0799994
2017.07.21,Tottori,0,2,0
2017.07.22,Tottori,0,2,0
2017.07.23,Tottori,0,0,0
2017.07.24,Tottori,0,0,0
2017.07.25,Tottori,0,0,0
2017.07.26,Tottori,0,0,0
2017.07.27,Tottori,0,0,0
2017.07.28,Tottori,0,0,0
2017.07.29,Tottori,0,0,0
2017.07.30,Tottori,0,3,0
2017.07.31,Tottori,88,3,4.4835753
2017.08.01,Tottori,91,3,4.6364245
2017.08.02,Tottori,0,3,0
2017.08.03,Tottori,0,3,0
2017.08.04,Tottori,0,3,0
2017.08.05,Tottori,0,3,0
2017.08.06,Tottori,0,1,0
2017.08.07,Tottori,0,1,0
2017.08.08,Tottori,85,1,3.0399997
2017.08.09,Tottori,0,1,0
2017.08.10,Tottori,0,1,0
2017.08.11,Tottori,0,1,0
2017.08.12,Tottori,0,1,0
2017.08.13,Tottori,0,0,0
2017.08.14,Tottori,0,0,0
2017.08.15,Tottori,0,0,0
2017.08.16,Tottori,0,0,0
2017.08.17,Tottori,0,0,0
2017.08.18,Tottori,0,0,0
2017.08.19,Tottori,0,0,0
2017.08.20,Tottori,85,1,3.0399997
2017.08.21,Tottori,0,1,0
2017.08.22,Tottori,0,1,0
2017.08.23,Tottori,0,1,0
2017.08.24,Tottori,0,1,0
2017.08.25,Tottori,0,1,0
2017.08.26,Tottori,0,1,0
2017.08.27,Tottori,0,2,0
2017.08.28,Tottori,0,2,0
2017.08.29,Tottori,0,2,0
2017.08.30,Tottori,94,2,6.0799999
2017.08.31,Tottori,0,2,0
2017.09.01,Tottori,0,2,0
2017.09.02,Tottori,0,2,0
2017.09.03,Tottori,0,3,0
2017.09.04,Tottori,0,3,0
2017.09.05,Tottori,94,3,4.5599995
2017.09.06,Tottori,0,3,0
2017.09.07,Tottori,0,3,0
2017.09.08,Tottori,0,3,0
2017.09.09,Tottori,94,3,4.5599995
2017.09.10,Tottori,0,0,0
2017.09.11,Tottori,0,0,0
2017.09.12,Tottori,0,0,0
2017.09.13,Tottori,0,0,0
2017.09.14,Tottori,0,0,0
2017.09.15,Tottori,0,0,0
2017.09.16,Tottori,0,0,0
2017.09.17,Tottori,72,5,4.3256912
2017.09.18,Tottori,0,5,0
2017.09.19,Tottori,0,5,0
2017.09.20,Tottori,92,5,5.5272727
2017.09.21,Tottori,0,5,0
2017.09.22,Tottori,0,5,0
2017.09.23,Tottori,89,5,5.3470354
2017.09.24,Tottori,0,5,0
2017.09.25,Tottori,89,5,4.8837543
2017.09.26,Tottori,88,5,4.8288803
2017.09.27,Tottori,0,5,0
2017.09.28,Tottori,0,5,0
2017.09.29,Tottori,0,5,0
2017.09.30,Tottori,100,5,5.4873643
2017.10.01,Tottori,0,3,0
2017.10.02,Tottori,0,3,0
2017.10.03,Tottori,92,3,4.486845
2017.10.04,Tottori,0,3,0
2017.10.05,Tottori,0,3,0
2017.10.06,Tottori,95,3,4.6331549
2017.10.07,Tottori,0,3,0
2017.10.08,Tottori,0,0,0
2017.10.09,Tottori,0,0,0
2017.10.10,Tottori,0,0,0
2017.10.11,Tottori,0,0,0
2017.10.12,Tottori,0,0,0
2017.10.13,Tottori,0,0,0
2017.10.14,Tottori,0,0,0
2017.10.15,Tottori,0,3,0
2017.10.16,Tottori,89,3,4.5345249
2017.10.17,Tottori,90,3,4.585475
2017.10.18,Tottori,0,3,0
2017.10.19,Tottori,0,3,0
2017.10.20,Tottori,0,3,0
2017.10.21,Tottori,0,3,0
2017.10.22,Tottori,0,0,0
2017.10.23,Tottori,0,0,0
2017.10.24,Tottori,0,0,0
2017.10.25,Tottori,0,0,0
2017.10.26,Tottori,0,0,0
2017.10.27,Tottori,0,0,0
2017.10.28,Tottori,0,0,0
2017.10.29,Tottori,0,2,0
2017.10.30,Tottori,0,2,0
2017.10.31,Tottori,0,2,0
2017.11.01,Tottori,0,2,0
2017.11.02,Tottori,0,2,0
2017.11.03,Tottori,0,2,0
2017.11.04,Tottori,83,2,6.0799999
2017.11.05,Tottori,0,0,0
2017.11.06,Tottori,0,0,0
2017.11.07,Tottori,90,0,0
2017.11.08,Tottori,0,0,0
2017.11.09,Tottori,0,0,0
2017.11.10,Tottori,0,0,0
2017.11.11,Tottori,0,0,0
2017.11.12,Tottori,0,0,0
2017.11.13,Tottori,0,0,0
2017.11.14,Tottori,0,0,0
2017.11.15,Tottori,0,0,0
2017.11.16,Tottori,0,0,0
2017.11.17,Tottori,0,0,0
2017.11.18,Tottori,0,0,0
2017.11.19,Tottori,0,0,0
2017.11.20,Tottori,0,0,0
2017.11.21,Tottori,0,0,0
2017.11.22,Tottori,0,0,0
2017.11.23,Tottori,0,0,0
2017.11.24,Tottori,0,0,0
2017.11.25,Tottori,0,0,0
2017.11.26,Tottori,0,0,0
2017.11.27,Tottori,0,0,0
2017.11.28,Tottori,0,0,0
2017.11.29,Tottori,0,0,0
2017.11.30,Tottori,0,0,0
2017.12.01,Tottori,0,0,0
2017.12.02,Tottori,0,0,0
2017.12.03,Tottori,0,0,0
2017.12.04,Tottori,0,0,0
2017.12.05,Tottori,0,0,0
2017.12.06,Tottori,0,0,0
2017.12.07,Tottori,0,0,0
2017.12.08,Tottori,0,0,0
2017.12.09,Tottori,0,0,0
2017.12.10,Tottori,0,1,0
2017.12.11,Tottori,0,1,0
2017.12.12,Tottori,0,1,0
2017.12.13,Tottori,0,1,0
2017.12.14,Tottori,90,1,3.04
2017.12.15,Tottori,0,1,0
2017.12.16,Tottori,0,1,0
2017.12.17,Tottori,0,3,0
2017.12.18,Tottori,0,3,0
2017.12.19,Tottori,84,3,4.4282079
2017.12.20,Tottori,0,3,0
2017.12.21,Tottori,0,3,0
2017.12.22,Tottori,89,3,4.691792
2017.12.23,Tottori,0,3,0
2017.12.24,Tottori,0,0,0
2017.12.25,Tottori,0,0,0
2017.12.26,Tottori,0,0,0
2017.12.27,Tottori,0,0,0
2017.12.28,Tottori,0,0,0
2017.12.29,Tottori,0,0,0
2017.12.30,Tottori,0,0,0
2017.12.31,Tottori,0,0,0
2018.01.01,Tottori,0,0,0
2018.01.02,Tottori,0,0,0
2018.01.03,Tottori,0,0,0
2018.01.04,Tottori,0,0,0
2018.01.05,Tottori,0,0,0
2018.01.06,Tottori,0,0,0
2018.01.07,Tottori,0,1,0
2018.01.08,Tottori,0,1,0
2018.01.09,Tottori,0,1,0
2018.01.10,Tottori,0,1,0
2018.01.11,Tottori,0,1,0
2018.01.12,Tottori,4,1,3.0399997
2018.01.13,Tottori,0,1,0
2018.01.14,Tottori,0,0,0
2018.01.15,Tottori,0,0,0
2018.01.16,Tottori,0,0,0
2018.01.17,Tottori,0,0,0
2018.01.18,Tottori,0,0,0
2018.01.19,Tottori,0,0,0
2018.01.20,Tottori,0,0,0
2018.01.21,Tottori,0,0,0
2018.01.22,Tottori,0,0,0
2018.01.23,Tottori,0,0,0
2018.01.24,Tottori,0,0,0
2018.01.25,Tottori,0,0,0
2018.01.26,Tottori,0,0,0
2018.01.27,Tottori,0,0,0
2018.01.28,Tottori,0,0,0
2018.01.29,Tottori,0,0,0
2018.01.30,Tottori,0,0,0
2018.01.31,Tottori,0,0,0
2018.02.01,Tottori,0,0,0
2018.02.02,Tottori,0,0,0
2018.02.03,Tottori,0,0,0
2018.02.04,Tottori,0,5,0
2018.02.05,Tottori,0,5,0
2018.02.06,Tottori,4,5,3.7999997
2018.02.07,Tottori,4,5,3.7999997
2018.02.08,Tottori,0,5,0
2018.02.09,Tottori,8,5,7.5999994
2018.02.10,Tottori,0,5,0
2018.02.11,Tottori,4,7,3.5466666
2018.02.12,Tottori,0,7,0
2018.02.13,Tottori,0,7,0
2018.02.14,Tottori,4,7,3.5466666
2018.02.15,Tottori,4,7,3.5466666
2018.02.16,Tottori,8,7,7.0933332
2018.02.17,Tottori,4,7,3.5466666
2018.02.18,Tottori,0,11,0
2018.02.19,Tottori,4,11,3.9341176
2018.02.20,Tottori,4,11,3.9341176
2018.02.21,Tottori,8,11,7.8682351
2018.02.22,Tottori,0,11,0
2018.02.23,Tottori,18,11,17.703529
2018.02.24,Tottori,0,11,0
2018.02.25,Tottori,8,22,7.5357738
2018.02.26,Tottori,4,22,3.7678869
2018.02.27,Tottori,13,22,12.245632
2018.02.28,Tottori,0,22,0
2018.03.01,Tottori,21,22,19.781406
2018.03.02,Tottori,9,22,8.477746
2018.03.03,Tottori,16,22,15.071548
2018.03.04,Tottori,29,44,29.610991
2018.03.05,Tottori,12,44,12.252824
2018.03.06,Tottori,24,44,24.505648
2018.03.07,Tottori,29,44,29.610991
2018.03.08,Tottori,12,44,12.252824
2018.03.09,Tottori,8,44,8.1685495
2018.03.10,Tottori,17,44,17.358168
2018.03.11,Tottori,16,100,16
2018.03.12,Tottori,26,100,26
2018.03.13,Tottori,55,100,54.999996
2018.03.14,Tottori,100,100,100
2018.03.15,Tottori,60,100,60
2018.03.16,Tottori,18,100,18
2018.03.17,Tottori,29,100,28.999998
2018.03.18,Tottori,24,34,24.083883
2018.03.19,Tottori,16,34,16.055922
2018.03.20,Tottori,21,34,21.073397
2018.03.21,Tottori,4,34,4.0139804
2018.03.22,Tottori,16,34,16.055922
2018.03.23,Tottori,22,34,22.076893
2018.03.24,Tottori,0,34,0
2018.03.25,Tottori,13,41,13.173332
2018.03.26,Tottori,12,41,12.16
2018.03.27,Tottori,21,41,21.279999
2018.03.28,Tottori,17,41,17.226665
2018.03.29,Tottori,12,41,12.16
2018.03.30,Tottori,22,41,22.293331
2018.03.31,Tottori,26,41,26.346664
2018.04.01,Tottori,30,37,31.244442
2018.04.02,Tottori,23,37,23.954073
2018.04.03,Tottori,21,37,21.871109
2018.04.04,Tottori,4,37,4.1659255
2018.04.05,Tottori,13,37,13.539258
2018.04.06,Tottori,9,37,9.373332
2018.04.07,Tottori,8,37,8.331851
2018.04.08,Tottori,0,17,0
2018.04.09,Tottori,0,17,0
2018.04.10,Tottori,13,17,12.92
2018.04.11,Tottori,4,17,3.9753847
2018.04.12,Tottori,18,17,17.889231
2018.04.13,Tottori,9,17,8.9446154
2018.04.14,Tottori,8,17,7.9507694
2018.04.15,Tottori,0,7,0
2018.04.16,Tottori,5,7,4.8363638
2018.04.17,Tottori,0,7,0
2018.04.18,Tottori,0,7,0
2018.04.19,Tottori,9,7,8.7054539
2018.04.20,Tottori,4,7,3.8690908
2018.04.21,Tottori,4,7,3.8690908
2018.04.22,Tottori,0,4,0
2018.04.23,Tottori,4,4,3.7415385
2018.04.24,Tottori,0,4,0
2018.04.25,Tottori,0,4,0
2018.04.26,Tottori,0,4,0
2018.04.27,Tottori,5,4,4.6769233
2018.04.28,Tottori,4,4,3.7415385
2018.04.29,Tottori,4,8,4.0533328
2018.04.30,Tottori,4,8,4.0533328
2018.05.01,Tottori,8,8,8.1066656
2018.05.02,Tottori,0,8,0
2018.05.03,Tottori,4,8,4.0533328
2018.05.04,Tottori,4,8,4.0533328
2018.05.05,Tottori,0,8,0
2018.05.06,Tottori,8,4,8.1066656
2018.05.07,Tottori,0,4,0
2018.05.08,Tottori,0,4,0
2018.05.09,Tottori,0,4,0
2018.05.10,Tottori,0,4,0
2018.05.11,Tottori,4,4,4.0533328
2018.05.12,Tottori,0,4,0
2018.05.13,Tottori,4,7,4.256
2018.05.14,Tottori,0,7,0
2018.05.15,Tottori,0,7,0
2018.05.16,Tottori,0,7,0
2018.05.17,Tottori,4,7,4.256
2018.05.18,Tottori,0,7,0
2018.05.19,Tottori,12,7,12.768
2018.05.20,Tottori,0,7,0
2018.05.21,Tottori,9,7,9.1199999
2018.05.22,Tottori,4,7,4.0533328
2018.05.23,Tottori,0,7,0
2018.05.24,Tottori,0,7,0
2018.05.25,Tottori,0,7,0
2018.05.26,Tottori,8,7,8.1066656
2018.05.27,Tottori,0,0,0
2018.05.28,Tottori,0,0,0
2018.05.29,Tottori,0,0,0
2018.05.30,Tottori,0,0,0
2018.05.31,Tottori,0,0,0
2018.06.01,Tottori,0,0,0
2018.06.02,Tottori,0,0,0
2018.06.03,Tottori,4,1,1.5199999
2018.06.04,Tottori,0,1,0
2018.06.05,Tottori,0,1,0
2018.06.06,Tottori,0,1,0
2018.06.07,Tottori,0,1,0
2018.06.08,Tottori,0,1,0
2018.06.09,Tottori,4,1,1.5199999
2018.06.10,Tottori,0,1,0
2018.06.11,Tottori,0,1,0
2018.06.12,Tottori,0,1,0
2018.06.13,Tottori,0,1,0
2018.06.14,Tottori,0,1,0
2018.06.15,Tottori,0,1,0
2018.06.16,Tottori,0,1,0
2018.06.17,Tottori,0,1,0
2018.06.18,Tottori,0,1,0
2018.06.19,Tottori,0,1,0
2018.06.20,Tottori,0,1,0
2018.06.21,Tottori,4,1,3.0399997
2018.06.22,Tottori,0,1,0
2018.06.23,Tottori,0,1,0
2018.06.24,Tottori,0,0,0
2018.06.25,Tottori,0,0,0
2018.06.26,Tottori,0,0,0
2018.06.27,Tottori,0,0,0
2018.06.28,Tottori,0,0,0
2018.06.29,Tottori,0,0,0
2018.06.30,Tottori,0,0,0
2018.07.01,Tottori,0,0,0
2018.07.02,Tottori,0,0,0
2018.07.03,Tottori,0,0,0
2018.07.04,Tottori,0,0,0
2018.07.05,Tottori,0,0,0
2018.07.06,Tottori,0,0,0
2018.07.07,Tottori,0,0,0
2018.07.08,Tottori,0,0,0
2018.07.09,Tottori,0,0,0
2018.07.10,Tottori,0,0,0
