date,prefecture,raw_daily,raw_weekly,suicide_harmonized_daily
2017.01.11,Mie,5,14,4.610909
2017.01.12,Mie,10,14,9.221818
2017.01.13,Mie,0,14,0
2017.01.14,Mie,0,14,0
2017.01.15,Mie,0,29,0
2017.01.15,Mie,34,29,31.062061
2017.01.16,Mie,5,29,4.5679502
2017.01.17,Mie,10,29,9.1359005
2017.01.18,Mie,21,29,19.18539
2017.01.19,Mie,21,29,19.18539
2017.01.20,Mie,10,29,9.1359005
2017.01.21,Mie,14,29,12.79026
2017.01.22,Mie,0,20,0
2017.01.22,Mie,23,20,21.365568
2017.01.23,Mie,19,20,17.649818
2017.01.24,Mie,0,20,0
2017.01.25,Mie,5,20,4.6446886
2017.01.26,Mie,10,20,9.2893772
2017.01.27,Mie,21,20,19.507694
2017.01.28,Mie,0,20,0
2017.01.29,Mie,5,23,5.1435623
2017.01.29,Mie,27,23,27.77524
2017.01.30,Mie,10,23,10.287125
2017.01.31,Mie,20,23,20.574249
2017.02.01,Mie,5,23,5.1435623
2017.02.02,Mie,0,23,0
2017.02.03,Mie,0,23,0
2017.02.04,Mie,14,23,14.401977
2017.02.05,Mie,13,28,12.680001
2017.02.05,Mie,32,28,31.212309
2017.02.06,Mie,0,28,0
2017.02.07,Mie,10,28,9.7538471
2017.02.08,Mie,29,28,28.286154
2017.02.09,Mie,10,28,9.7538471
2017.02.10,Mie,5,28,4.8769236
2017.02.11,Mie,5,28,4.8769236
2017.02.12,Mie,84,73,77.676086
2017.02.12,Mie,9,73,8.3224373
2017.02.13,Mie,20,73,18.494307
2017.02.14,Mie,26,73,24.042599
2017.02.15,Mie,5,73,4.6235766
2017.02.16,Mie,10,73,9.2471533
2017.02.17,Mie,32,73,29.590889
2017.02.18,Mie,100,73,92.471535
2017.02.19,Mie,45,40,43.186375
2017.02.19,Mie,23,40,22.073036
2017.02.20,Mie,44,40,42.226681
2017.02.21,Mie,5,40,4.7984862
2017.02.22,Mie,0,40,0
2017.02.23,Mie,5,40,4.7984862
2017.02.24,Mie,10,40,9.5969725
2017.02.25,Mie,19,40,18.234247
2017.02.26,Mie,30,27,28.490429
2017.02.26,Mie,5,27,4.748405
2017.02.27,Mie,5,27,4.748405
2017.02.28,Mie,15,27,14.245214
2017.03.01,Mie,29,27,27.540749
2017.03.02,Mie,14,27,13.295533
2017.03.03,Mie,0,27,0
2017.03.04,Mie,5,27,4.748405
2017.03.05,Mie,20,17,17.851759
2017.03.05,Mie,0,17,0
2017.03.06,Mie,5,17,4.4629397
2017.03.07,Mie,14,17,12.496232
2017.03.08,Mie,5,17,4.4629397
2017.03.09,Mie,10,17,8.9258795
2017.03.10,Mie,10,17,8.9258795
2017.03.11,Mie,5,17,4.4629397
2017.03.12,Mie,38,34,35.19347
2017.03.12,Mie,0,34,0
2017.03.13,Mie,21,34,19.449022
2017.03.14,Mie,10,34,9.2614393
2017.03.15,Mie,20,34,18.522879
2017.03.16,Mie,5,34,4.6307197
2017.03.17,Mie,25,34,23.153599
2017.03.18,Mie,14,34,12.966016
2017.03.19,Mie,13,31,12.807118
2017.03.19,Mie,35,31,34.480701
2017.03.20,Mie,0,31,0
2017.03.21,Mie,14,31,13.792281
2017.03.22,Mie,10,31,9.8516293
2017.03.23,Mie,5,31,4.9258146
2017.03.24,Mie,10,31,9.8516293
2017.03.25,Mie,27,31,26.5994
2017.03.26,Mie,16,14,16.906666
2017.03.26,Mie,13,14,13.736666
2017.03.27,Mie,5,14,5.2833328
2017.03.28,Mie,5,14,5.2833328
2017.03.29,Mie,0,14,0
2017.03.30,Mie,0,14,0
2017.03.31,Mie,0,14,0
2017.04.01,Mie,9,14,9.5100002
2017.04.02,Mie,18,19,16.743475
2017.04.02,Mie,22,19,20.464247
2017.04.03,Mie,5,19,4.6509652
2017.04.04,Mie,10,19,9.3019304
2017.04.05,Mie,0,19,0
2017.04.06,Mie,0,19,0
2017.04.07,Mie,19,19,17.673668
2017.04.08,Mie,0,19,0
2017.04.09,Mie,13,33,12.635819
2017.04.09,Mie,37,33,35.963486
2017.04.10,Mie,10,33,9.719861
2017.04.11,Mie,29,33,28.187597
2017.04.12,Mie,10,33,9.719861
2017.04.13,Mie,10,33,9.719861
2017.04.14,Mie,5,33,4.8599305
2017.04.15,Mie,9,33,8.7478752
2017.04.16,Mie,34,30,32.133167
2017.04.16,Mie,14,30,13.231304
2017.04.17,Mie,5,30,4.7254658
2017.04.18,Mie,5,30,4.7254658
2017.04.19,Mie,15,30,14.176397
2017.04.20,Mie,21,30,19.846956
2017.04.21,Mie,16,30,15.12149
2017.04.22,Mie,5,30,4.7254658
2017.04.23,Mie,5,33,5.1532016
2017.04.23,Mie,37,33,38.133694
2017.04.24,Mie,10,33,10.306403
2017.04.25,Mie,10,33,10.306403
2017.04.26,Mie,5,33,5.1532016
2017.04.27,Mie,16,33,16.490246
2017.04.28,Mie,15,33,15.459604
2017.04.29,Mie,18,33,18.551525
2017.04.30,Mie,36,32,35.368908
2017.04.30,Mie,4,32,3.929879
2017.05.01,Mie,5,32,4.9123487
2017.05.02,Mie,5,32,4.9123487
2017.05.03,Mie,9,32,8.842227
2017.05.04,Mie,0,32,0
2017.05.05,Mie,42,32,41.263729
2017.05.06,Mie,17,32,16.701984
2017.05.07,Mie,33,29,31.518856
2017.05.07,Mie,13,29,12.416519
2017.05.08,Mie,15,29,14.326753
2017.05.09,Mie,5,29,4.7755842
2017.05.10,Mie,10,29,9.5511684
2017.05.11,Mie,15,29,14.326753
2017.05.12,Mie,10,29,9.5511684
2017.05.13,Mie,9,29,8.5960512
2017.05.14,Mie,9,29,8.4425507
2017.05.14,Mie,33,29,30.956018
2017.05.15,Mie,5,29,4.6903057
2017.05.16,Mie,10,29,9.3806114
2017.05.17,Mie,25,29,23.45153
2017.05.18,Mie,10,29,9.3806114
2017.05.19,Mie,15,29,14.070918
2017.05.20,Mie,5,29,4.6903057
2017.05.21,Mie,37,32,37.299675
2017.05.21,Mie,14,32,14.113391
2017.05.22,Mie,10,32,10.080993
2017.05.23,Mie,10,32,10.080993
2017.05.24,Mie,10,32,10.080993
2017.05.25,Mie,5,32,5.0404963
2017.05.26,Mie,24,32,24.194386
2017.05.27,Mie,5,32,5.0404963
2017.05.28,Mie,49,43,48.620125
2017.05.28,Mie,9,43,8.9302263
2017.05.29,Mie,15,43,14.883712
2017.05.30,Mie,15,43,14.883712
2017.05.31,Mie,5,43,4.9612374
2017.06.01,Mie,35,43,34.728661
2017.06.02,Mie,5,43,4.9612374
2017.06.03,Mie,24,43,23.813938
2017.06.04,Mie,43,37,41.467377
2017.06.04,Mie,14,37,13.501006
2017.06.05,Mie,20,37,19.287153
2017.06.06,Mie,5,37,4.8217883
2017.06.07,Mie,14,37,13.501006
2017.06.08,Mie,19,37,18.322794
2017.06.09,Mie,10,37,9.6435766
2017.06.10,Mie,14,37,13.501006
2017.06.11,Mie,5,18,4.5923538
2017.06.11,Mie,21,18,19.287888
2017.06.12,Mie,5,18,4.5923538
2017.06.13,Mie,5,18,4.5923538
2017.06.14,Mie,5,18,4.5923538
2017.06.15,Mie,15,18,13.777061
2017.06.16,Mie,10,18,9.1847076
2017.06.17,Mie,5,18,4.5923538
2017.06.18,Mie,4,14,3.7570369
2017.06.18,Mie,16,14,15.028148
2017.06.19,Mie,5,14,4.6962962
2017.06.20,Mie,4,14,3.7570369
2017.06.21,Mie,4,14,3.7570369
2017.06.22,Mie,13,14,12.21037
2017.06.23,Mie,4,14,3.7570369
2017.06.24,Mie,4,14,3.7570369
2017.06.25,Mie,24,20,24.492558
2017.06.25,Mie,0,20,0
2017.06.26,Mie,5,20,5.1026158
2017.06.27,Mie,14,20,14.287325
2017.06.28,Mie,0,20,0
2017.06.29,Mie,19,20,19.38994
2017.06.30,Mie,0,20,0
2017.07.01,Mie,9,20,9.1847086
2017.07.02,Mie,24,21,16.729631
2017.07.02,Mie,23,21,16.032566
2017.07.03,Mie,0,21,0
2017.07.03,Mie,0,21,0
2017.07.04,Mie,23,21,16.032566
2017.07.04,Mie,23,21,16.032566
2017.07.05,Mie,16,21,11.153089
2017.07.05,Mie,16,21,11.153089
2017.07.06,Mie,8,21,5.5765443
2017.07.06,Mie,8,21,5.5765443
2017.07.07,Mie,17,21,11.850156
2017.07.07,Mie,17,21,11.850156
2017.07.08,Mie,8,21,5.5765443
2017.07.08,Mie,8,21,5.5765443
2017.07.09,Mie,8,19,5.2949448
2017.07.09,Mie,8,19,5.2949448
2017.07.10,Mie,8,19,5.2949448
2017.07.10,Mie,8,19,5.2949448
2017.07.11,Mie,17,19,11.251758
2017.07.11,Mie,17,19,11.251758
2017.07.12,Mie,8,19,5.2949448
2017.07.12,Mie,8,19,5.2949448
2017.07.13,Mie,34,19,22.503515
2017.07.13,Mie,34,19,22.503515
2017.07.14,Mie,8,19,5.2949448
2017.07.14,Mie,8,19,5.2949448
2017.07.15,Mie,8,19,5.2949448
2017.07.15,Mie,8,19,5.2949448
2017.07.16,Mie,0,17,0
2017.07.16,Mie,0,17,0
2017.07.17,Mie,0,17,0
2017.07.17,Mie,0,17,0
2017.07.18,Mie,0,17,0
2017.07.18,Mie,0,17,0
2017.07.19,Mie,41,17,25.107841
2017.07.19,Mie,41,17,25.107841
2017.07.20,Mie,8,17,4.8990908
2017.07.20,Mie,8,17,4.8990908
2017.07.21,Mie,24,17,14.697272
2017.07.21,Mie,24,17,14.697272
2017.07.22,Mie,15,17,9.1857958
2017.07.22,Mie,15,17,9.1857958
2017.07.23,Mie,22,23,14.852036
2017.07.23,Mie,22,23,14.852036
2017.07.24,Mie,24,23,16.202221
2017.07.24,Mie,24,23,16.202221
2017.07.25,Mie,15,23,10.126389
2017.07.25,Mie,15,23,10.126389
2017.07.26,Mie,31,23,20.927868
2017.07.26,Mie,31,23,20.927868
2017.07.27,Mie,8,23,5.4007406
2017.07.27,Mie,8,23,5.4007406
2017.07.28,Mie,8,23,5.4007406
2017.07.28,Mie,8,23,5.4007406
2017.07.29,Mie,0,23,0
2017.07.29,Mie,0,23,0
2017.07.30,Mie,15,23,10.221027
2017.07.30,Mie,15,23,10.221027
2017.07.31,Mie,16,23,10.90243
2017.07.31,Mie,16,23,10.90243
2017.08.01,Mie,23,23,15.672242
2017.08.01,Mie,23,23,15.672242
2017.08.02,Mie,0,23,0
2017.08.02,Mie,0,23,0
2017.08.03,Mie,15,23,10.221027
2017.08.03,Mie,15,23,10.221027
2017.08.04,Mie,30,23,20.442055
2017.08.04,Mie,30,23,20.442055
2017.08.05,Mie,8,23,5.4512148
2017.08.05,Mie,8,23,5.4512148
2017.08.06,Mie,14,38,9.4214525
2017.08.06,Mie,14,38,9.4214525
2017.08.07,Mie,31,38,20.861788
2017.08.07,Mie,31,38,20.861788
2017.08.08,Mie,37,38,24.899553
2017.08.08,Mie,37,38,24.899553
2017.08.09,Mie,15,38,10.094413
2017.08.09,Mie,15,38,10.094413
2017.08.10,Mie,31,38,20.861788
2017.08.10,Mie,31,38,20.861788
2017.08.11,Mie,29,38,19.515867
2017.08.11,Mie,29,38,19.515867
2017.08.12,Mie,22,38,14.80514
2017.08.12,Mie,22,38,14.80514
2017.08.13,Mie,36,24,24.025263
2017.08.13,Mie,36,24,24.025263
2017.08.14,Mie,7,24,4.6715789
2017.08.14,Mie,7,24,4.6715789
2017.08.15,Mie,14,24,9.3431578
2017.08.15,Mie,14,24,9.3431578
2017.08.16,Mie,27,24,18.018948
2017.08.16,Mie,27,24,18.018948
2017.08.17,Mie,0,24,0
2017.08.17,Mie,0,24,0
2017.08.18,Mie,22,24,14.682104
2017.08.18,Mie,22,24,14.682104
2017.08.19,Mie,8,24,5.3389473
2017.08.19,Mie,8,24,5.3389473
2017.08.20,Mie,7,34,4.7450314
2017.08.20,Mie,7,34,4.7450314
2017.08.21,Mie,15,34,10.167925
2017.08.21,Mie,15,34,10.167925
2017.08.22,Mie,15,34,10.167925
2017.08.22,Mie,15,34,10.167925
2017.08.23,Mie,46,34,31.181635
2017.08.23,Mie,46,34,31.181635
2017.08.24,Mie,46,34,31.181635
2017.08.24,Mie,46,34,31.181635
2017.08.25,Mie,8,34,5.422893
2017.08.25,Mie,8,34,5.422893
2017.08.26,Mie,22,34,14.912955
2017.08.26,Mie,22,34,14.912955
2017.08.27,Mie,0,18,0
2017.08.27,Mie,0,18,0
2017.08.28,Mie,15,18,10.069411
2017.08.28,Mie,15,18,10.069411
2017.08.29,Mie,15,18,10.069411
2017.08.29,Mie,15,18,10.069411
2017.08.30,Mie,31,18,20.810116
2017.08.30,Mie,31,18,20.810116
2017.08.31,Mie,8,18,5.3703527
2017.08.31,Mie,8,18,5.3703527
2017.09.01,Mie,8,18,5.3703527
2017.09.01,Mie,8,18,5.3703527
2017.09.02,Mie,8,18,5.3703527
2017.09.02,Mie,8,18,5.3703527
2017.09.03,Mie,15,25,10.074152
2017.09.03,Mie,15,25,10.074152
2017.09.04,Mie,16,25,10.745763
2017.09.04,Mie,16,25,10.745763
2017.09.05,Mie,32,25,21.491526
2017.09.05,Mie,32,25,21.491526
2017.09.06,Mie,8,25,5.3728814
2017.09.06,Mie,8,25,5.3728814
2017.09.07,Mie,24,25,16.118643
2017.09.07,Mie,24,25,16.118643
2017.09.08,Mie,8,25,5.3728814
2017.09.08,Mie,8,25,5.3728814
2017.09.09,Mie,15,25,10.074152
2017.09.09,Mie,15,25,10.074152
2017.09.10,Mie,36,38,24.226593
2017.09.10,Mie,36,38,24.226593
2017.09.11,Mie,32,38,21.53475
2017.09.11,Mie,32,38,21.53475
2017.09.12,Mie,8,38,5.3836875
2017.09.12,Mie,8,38,5.3836875
2017.09.13,Mie,57,38,38.358772
2017.09.13,Mie,57,38,38.358772
2017.09.14,Mie,16,38,10.767375
2017.09.14,Mie,16,38,10.767375
2017.09.15,Mie,16,38,10.767375
2017.09.15,Mie,16,38,10.767375
2017.09.16,Mie,14,38,9.4214525
2017.09.16,Mie,14,38,9.4214525
2017.09.17,Mie,25,28,17.752001
2017.09.17,Mie,25,28,17.752001
2017.09.18,Mie,22,28,15.621759
2017.09.18,Mie,22,28,15.621759
2017.09.19,Mie,8,28,5.6806397
2017.09.19,Mie,8,28,5.6806397
2017.09.20,Mie,8,28,5.6806397
2017.09.20,Mie,8,28,5.6806397
2017.09.21,Mie,16,28,11.361279
2017.09.21,Mie,16,28,11.361279
2017.09.22,Mie,16,28,11.361279
2017.09.22,Mie,16,28,11.361279
2017.09.23,Mie,30,28,21.302399
2017.09.23,Mie,30,28,21.302399
2017.09.24,Mie,0,9,0
2017.09.24,Mie,0,9,0
2017.09.25,Mie,0,9,0
2017.09.25,Mie,0,9,0
2017.09.26,Mie,16,9,11.412
2017.09.26,Mie,16,9,11.412
2017.09.27,Mie,8,9,5.7059999
2017.09.27,Mie,8,9,5.7059999
2017.09.28,Mie,8,9,5.7059999
2017.09.28,Mie,8,9,5.7059999
2017.09.29,Mie,0,9,0
2017.09.29,Mie,0,9,0
2017.09.30,Mie,8,9,5.7059999
2017.09.30,Mie,8,9,5.7059999
2017.10.01,Mie,15,29,10.065328
2017.10.01,Mie,15,29,10.065328
2017.10.02,Mie,8,29,5.368175
2017.10.02,Mie,8,29,5.368175
2017.10.03,Mie,17,29,11.407372
2017.10.03,Mie,17,29,11.407372
2017.10.04,Mie,17,29,11.407372
2017.10.04,Mie,17,29,11.407372
2017.10.05,Mie,34,29,22.814745
2017.10.05,Mie,34,29,22.814745
2017.10.06,Mie,24,29,16.104525
2017.10.06,Mie,24,29,16.104525
2017.10.07,Mie,22,29,14.762483
2017.10.07,Mie,22,29,14.762483
2017.10.08,Mie,29,24,19.699286
2017.10.08,Mie,29,24,19.699286
2017.10.09,Mie,21,24,14.265
2017.10.09,Mie,21,24,14.265
2017.10.10,Mie,0,24,0
2017.10.10,Mie,0,24,0
2017.10.11,Mie,16,24,10.868571
2017.10.11,Mie,16,24,10.868571
2017.10.12,Mie,16,24,10.868571
2017.10.12,Mie,16,24,10.868571
2017.10.13,Mie,23,24,15.623571
2017.10.13,Mie,23,24,15.623571
2017.10.14,Mie,7,24,4.7550001
2017.10.14,Mie,7,24,4.7550001
2017.10.15,Mie,14,60,9.2780485
2017.10.15,Mie,14,60,9.2780485
2017.10.16,Mie,23,60,15.24251
2017.10.16,Mie,23,60,15.24251
2017.10.17,Mie,57,60,37.774914
2017.10.17,Mie,57,60,37.774914
2017.10.18,Mie,67,60,44.402092
2017.10.18,Mie,67,60,44.402092
2017.10.19,Mie,41,60,27.171429
2017.10.19,Mie,41,60,27.171429
2017.10.20,Mie,49,60,32.473171
2017.10.20,Mie,49,60,32.473171
2017.10.21,Mie,36,60,23.857841
2017.10.21,Mie,36,60,23.857841
2017.10.22,Mie,16,29,10.895407
2017.10.22,Mie,16,29,10.895407
2017.10.23,Mie,22,29,14.981184
2017.10.23,Mie,22,29,14.981184
2017.10.24,Mie,25,29,17.024073
2017.10.24,Mie,25,29,17.024073
2017.10.25,Mie,25,29,17.024073
2017.10.25,Mie,25,29,17.024073
2017.10.26,Mie,8,29,5.4477034
2017.10.26,Mie,8,29,5.4477034
2017.10.27,Mie,24,29,16.343109
2017.10.27,Mie,24,29,16.343109
2017.10.28,Mie,15,29,10.214443
2017.10.28,Mie,15,29,10.214443
2017.10.29,Mie,27,77,17.957577
2017.10.29,Mie,27,77,17.957577
2017.10.30,Mie,51,77,33.919865
2017.10.30,Mie,51,77,33.919865
2017.10.31,Mie,78,77,51.877441
2017.10.31,Mie,78,77,51.877441
2017.11.01,Mie,51,77,33.919865
2017.11.01,Mie,51,77,33.919865
2017.11.02,Mie,50,77,33.254768
2017.11.02,Mie,50,77,33.254768
2017.11.03,Mie,74,77,49.217056
2017.11.03,Mie,74,77,49.217056
2017.11.04,Mie,36,77,23.943434
2017.11.04,Mie,36,77,23.943434
2017.11.05,Mie,7,34,4.7750635
2017.11.05,Mie,7,34,4.7750635
2017.11.06,Mie,8,34,5.4572153
2017.11.06,Mie,8,34,5.4572153
2017.11.07,Mie,8,34,5.4572153
2017.11.07,Mie,8,34,5.4572153
2017.11.08,Mie,38,34,25.921774
2017.11.08,Mie,38,34,25.921774
2017.11.09,Mie,31,34,21.146709
2017.11.09,Mie,31,34,21.146709
2017.11.10,Mie,30,34,20.464558
2017.11.10,Mie,30,34,20.464558
2017.11.11,Mie,36,34,24.55747
2017.11.11,Mie,36,34,24.55747
2017.11.12,Mie,22,29,15.092985
2017.11.12,Mie,22,29,15.092985
2017.11.13,Mie,23,29,15.77903
2017.11.13,Mie,23,29,15.77903
2017.11.14,Mie,8,29,5.488358
2017.11.14,Mie,8,29,5.488358
2017.11.15,Mie,45,29,30.872013
2017.11.15,Mie,45,29,30.872013
2017.11.16,Mie,7,29,4.8023133
2017.11.16,Mie,7,29,4.8023133
2017.11.17,Mie,15,29,10.290671
2017.11.17,Mie,15,29,10.290671
2017.11.18,Mie,14,29,9.6046267
2017.11.18,Mie,14,29,9.6046267
2017.11.19,Mie,14,18,8.9757299
2017.11.19,Mie,14,18,8.9757299
2017.11.20,Mie,15,18,9.6168547
2017.11.20,Mie,15,18,9.6168547
2017.11.21,Mie,15,18,9.6168547
2017.11.21,Mie,15,18,9.6168547
2017.11.22,Mie,8,18,5.1289887
2017.11.22,Mie,8,18,5.1289887
2017.11.23,Mie,7,18,4.487865
2017.11.23,Mie,7,18,4.487865
2017.11.24,Mie,8,18,5.1289887
2017.11.24,Mie,8,18,5.1289887
2017.11.25,Mie,22,18,14.104719
2017.11.25,Mie,22,18,14.104719
2017.11.26,Mie,7,29,4.663116
2017.11.26,Mie,7,29,4.663116
2017.11.27,Mie,32,29,21.317101
2017.11.27,Mie,32,29,21.317101
2017.11.28,Mie,8,29,5.3292751
2017.11.28,Mie,8,29,5.3292751
2017.11.29,Mie,8,29,5.3292751
2017.11.29,Mie,8,29,5.3292751
2017.11.30,Mie,47,29,31.309492
2017.11.30,Mie,47,29,31.309492
2017.12.01,Mie,15,29,9.9923916
2017.12.01,Mie,15,29,9.9923916
2017.12.02,Mie,21,29,13.989347
2017.12.02,Mie,21,29,13.989347
2017.12.03,Mie,20,27,13.585714
2017.12.03,Mie,20,27,13.585714
2017.12.04,Mie,22,27,14.944285
2017.12.04,Mie,22,27,14.944285
2017.12.05,Mie,31,27,21.057858
2017.12.05,Mie,31,27,21.057858
2017.12.06,Mie,15,27,10.189285
2017.12.06,Mie,15,27,10.189285
2017.12.07,Mie,15,27,10.189285
2017.12.07,Mie,15,27,10.189285
2017.12.08,Mie,8,27,5.4342856
2017.12.08,Mie,8,27,5.4342856
2017.12.09,Mie,15,27,10.189285
2017.12.09,Mie,15,27,10.189285
2017.12.10,Mie,14,16,9.3431587
2017.12.10,Mie,14,16,9.3431587
2017.12.11,Mie,8,16,5.3389478
2017.12.11,Mie,8,16,5.3389478
2017.12.12,Mie,15,16,10.010527
2017.12.12,Mie,15,16,10.010527
2017.12.13,Mie,8,16,5.3389478
2017.12.13,Mie,8,16,5.3389478
2017.12.14,Mie,23,16,15.349474
2017.12.14,Mie,23,16,15.349474
2017.12.15,Mie,8,16,5.3389478
2017.12.15,Mie,8,16,5.3389478
2017.12.16,Mie,0,16,0
2017.12.16,Mie,0,16,0
2017.12.17,Mie,21,61,14.099896
2017.12.17,Mie,21,61,14.099896
2017.12.18,Mie,100,61,67.142365
2017.12.18,Mie,100,61,67.142365
2017.12.19,Mie,75,61,50.356773
2017.12.19,Mie,75,61,50.356773
2017.12.20,Mie,30,61,20.14271
2017.12.20,Mie,30,61,20.14271
2017.12.21,Mie,23,61,15.442744
2017.12.21,Mie,23,61,15.442744
2017.12.22,Mie,16,61,10.742778
2017.12.22,Mie,16,61,10.742778
2017.12.23,Mie,23,61,15.442744
2017.12.23,Mie,23,61,15.442744
2017.12.24,Mie,7,25,4.7823277
2017.12.24,Mie,7,25,4.7823277
2017.12.25,Mie,23,25,15.713363
2017.12.25,Mie,23,25,15.713363
2017.12.26,Mie,8,25,5.4655175
2017.12.26,Mie,8,25,5.4655175
2017.12.27,Mie,8,25,5.4655175
2017.12.27,Mie,8,25,5.4655175
2017.12.28,Mie,8,25,5.4655175
2017.12.28,Mie,8,25,5.4655175
2017.12.29,Mie,42,25,28.693966
2017.12.29,Mie,42,25,28.693966
2017.12.30,Mie,20,25,13.663794
2017.12.30,Mie,20,25,13.663794
2017.12.31,Mie,17,46,8.9938869
2017.12.31,Mie,25,46,13.226304
2018.01.01,Mie,0,46,0
2018.01.02,Mie,35,46,18.516825
2018.01.03,Mie,62,46,32.801235
2018.01.04,Mie,36,46,19.045877
2018.01.05,Mie,93,46,49.201851
2018.01.06,Mie,47,46,24.865452
2018.01.07,Mie,27,37,13.950795
2018.01.08,Mie,54,37,27.90159
2018.01.09,Mie,50,37,25.834803
2018.01.10,Mie,22,37,11.367313
2018.01.11,Mie,44,37,22.734627
2018.01.12,Mie,0,37,0
2018.01.13,Mie,30,37,15.500883
2018.01.14,Mie,30,26,15.952258
2018.01.15,Mie,22,26,11.698323
2018.01.16,Mie,21,26,11.166581
2018.01.17,Mie,31,26,16.484001
2018.01.18,Mie,0,26,0
2018.01.19,Mie,11,26,5.8491616
2018.01.20,Mie,40,26,21.269678
2018.01.21,Mie,10,34,5.1569376
2018.01.22,Mie,40,34,20.62775
2018.01.23,Mie,42,34,21.659138
2018.01.24,Mie,38,34,19.596363
2018.01.25,Mie,40,34,20.62775
2018.01.26,Mie,30,34,15.470813
2018.01.27,Mie,9,34,4.6412435
2018.01.28,Mie,18,21,8.8760004
2018.01.29,Mie,10,21,4.9311113
2018.01.30,Mie,30,21,14.793334
2018.01.31,Mie,10,21,4.9311113
2018.02.01,Mie,29,21,14.300222
2018.02.02,Mie,10,21,4.9311113
2018.02.03,Mie,28,21,13.807111
2018.02.04,Mie,0,39,0
2018.02.05,Mie,40,39,20.954237
2018.02.06,Mie,100,39,52.385593
2018.02.07,Mie,0,39,0
2018.02.08,Mie,48,39,25.145084
2018.02.09,Mie,30,39,15.715677
2018.02.10,Mie,18,39,9.4294062
2018.02.11,Mie,26,30,14.459648
2018.02.12,Mie,27,30,15.015789
2018.02.13,Mie,29,30,16.128069
2018.02.14,Mie,39,30,21.689474
2018.02.15,Mie,20,30,11.122807
2018.02.16,Mie,20,30,11.122807
2018.02.17,Mie,10,30,5.5614033
2018.02.18,Mie,10,22,4.649333
2018.02.19,Mie,52,22,24.176533
2018.02.20,Mie,30,22,13.948
2018.02.21,Mie,10,22,4.649333
2018.02.22,Mie,38,22,17.667465
2018.02.23,Mie,10,22,4.649333
2018.02.24,Mie,0,22,0
2018.02.25,Mie,45,37,21.543062
2018.02.26,Mie,29,37,13.883306
2018.02.27,Mie,29,37,13.883306
2018.02.28,Mie,58,37,27.766611
2018.03.01,Mie,37,37,17.713182
2018.03.02,Mie,29,37,13.883306
2018.03.03,Mie,18,37,8.6172247
2018.03.04,Mie,36,48,17.901176
2018.03.05,Mie,63,48,31.327057
2018.03.06,Mie,19,48,9.4478426
2018.03.07,Mie,28,48,13.923137
2018.03.08,Mie,28,48,13.923137
2018.03.09,Mie,86,48,42.76392
2018.03.10,Mie,46,48,22.873724
2018.03.11,Mie,45,32,20.843836
2018.03.12,Mie,28,32,12.969499
2018.03.13,Mie,58,32,26.865389
2018.03.14,Mie,29,32,13.432694
2018.03.15,Mie,40,32,18.527853
2018.03.16,Mie,0,32,0
2018.03.17,Mie,19,32,8.8007307
2018.03.18,Mie,19,16,9.9348459
2018.03.19,Mie,10,16,5.2288661
2018.03.20,Mie,29,16,15.163713
2018.03.21,Mie,9,16,4.7059798
2018.03.22,Mie,20,16,10.457732
2018.03.23,Mie,0,16,0
2018.03.24,Mie,10,16,5.2288661
2018.03.25,Mie,57,47,28.787899
2018.03.26,Mie,39,47,19.696985
2018.03.27,Mie,49,47,24.747494
2018.03.28,Mie,40,47,20.202036
2018.03.29,Mie,29,47,14.646475
2018.03.30,Mie,71,47,35.858612
2018.03.31,Mie,10,47,5.050509
2018.04.01,Mie,38,30,18.627836
2018.04.02,Mie,20,30,9.8041239
2018.04.03,Mie,0,30,0
2018.04.04,Mie,29,30,14.21598
2018.04.05,Mie,39,30,19.118042
2018.04.06,Mie,49,30,24.020103
2018.04.07,Mie,19,30,9.3139181
2018.04.08,Mie,0,15,0
2018.04.09,Mie,21,15,10.737097
2018.04.10,Mie,10,15,5.1129031
2018.04.11,Mie,0,15,0
2018.04.12,Mie,32,15,16.36129
2018.04.13,Mie,21,15,10.737097
2018.04.14,Mie,9,15,4.601613
2018.04.15,Mie,28,37,13.683833
2018.04.16,Mie,41,37,20.037043
2018.04.17,Mie,29,37,14.172542
2018.04.18,Mie,61,37,29.811207
2018.04.19,Mie,20,37,9.7741661
2018.04.20,Mie,61,37,29.811207
2018.04.21,Mie,0,37,0
2018.04.22,Mie,0,19,0
2018.04.23,Mie,19,19,8.7356491
2018.04.24,Mie,20,19,9.1954203
2018.04.25,Mie,41,19,18.850613
2018.04.26,Mie,41,19,18.850613
2018.04.27,Mie,0,19,0
2018.04.28,Mie,10,19,4.5977101
2018.04.29,Mie,38,17,18.284107
2018.04.30,Mie,19,17,9.1420536
2018.05.01,Mie,19,17,9.1420536
2018.05.02,Mie,18,17,8.6608925
2018.05.03,Mie,0,17,0
2018.05.04,Mie,9,17,4.3304462
2018.05.05,Mie,9,17,4.3304462
2018.05.06,Mie,28,21,14.338154
2018.05.07,Mie,10,21,5.1207695
2018.05.08,Mie,21,21,10.753615
2018.05.09,Mie,10,21,5.1207695
2018.05.10,Mie,22,21,11.265692
2018.05.11,Mie,0,21,0
2018.05.12,Mie,39,21,19.971001
2018.05.13,Mie,18,24,8.5058384
2018.05.14,Mie,31,24,14.648943
2018.05.15,Mie,10,24,4.7254658
2018.05.16,Mie,0,24,0
