date,prefecture,raw_daily,raw_weekly,anxietydrug2_harmonized_daily
2017.03.29,Miyazaki,0,16,0
2017.03.30,Miyazaki,0,16,0
2017.03.31,Miyazaki,0,16,0
2017.04.01,Miyazaki,46,16,39.999996
2017.04.02,Miyazaki,0,0,0
2017.04.03,Miyazaki,0,0,0
2017.04.04,Miyazaki,0,0,0
2017.04.05,Miyazaki,0,0,0
2017.04.06,Miyazaki,0,0,0
2017.04.07,Miyazaki,0,0,0
2017.04.08,Miyazaki,0,0,0
2017.04.09,Miyazaki,0,0,0
2017.04.10,Miyazaki,0,0,0
2017.04.11,Miyazaki,0,0,0
2017.04.12,Miyazaki,0,0,0
2017.04.13,Miyazaki,0,0,0
2017.04.14,Miyazaki,0,0,0
2017.04.15,Miyazaki,0,0,0
2017.04.16,Miyazaki,44,33,39.89011
2017.04.17,Miyazaki,0,33,0
2017.04.18,Miyazaki,47,33,42.609886
2017.04.19,Miyazaki,0,33,0
2017.04.20,Miyazaki,0,33,0
2017.04.21,Miyazaki,0,33,0
2017.04.22,Miyazaki,0,33,0
2017.04.23,Miyazaki,0,16,0
2017.04.24,Miyazaki,0,16,0
2017.04.25,Miyazaki,0,16,0
2017.04.26,Miyazaki,0,16,0
2017.04.27,Miyazaki,47,16,40
2017.04.28,Miyazaki,0,16,0
2017.04.29,Miyazaki,0,16,0
2017.04.30,Miyazaki,0,15,0
2017.05.01,Miyazaki,0,15,0
2017.05.02,Miyazaki,43,15,37.5
2017.05.03,Miyazaki,0,15,0
2017.05.04,Miyazaki,0,15,0
2017.05.05,Miyazaki,0,15,0
2017.05.06,Miyazaki,0,15,0
2017.05.07,Miyazaki,42,16,40
2017.05.08,Miyazaki,0,16,0
2017.05.09,Miyazaki,0,16,0
2017.05.10,Miyazaki,0,16,0
2017.05.11,Miyazaki,0,16,0
2017.05.12,Miyazaki,0,16,0
2017.05.13,Miyazaki,0,16,0
2017.05.14,Miyazaki,0,0,0
2017.05.15,Miyazaki,0,0,0
2017.05.16,Miyazaki,0,0,0
2017.05.17,Miyazaki,0,0,0
2017.05.18,Miyazaki,0,0,0
2017.05.19,Miyazaki,0,0,0
2017.05.20,Miyazaki,0,0,0
2017.05.21,Miyazaki,0,82,0
2017.05.22,Miyazaki,91,82,82.54425
2017.05.23,Miyazaki,0,82,0
2017.05.24,Miyazaki,45,82,40.818584
2017.05.25,Miyazaki,90,82,81.637169
2017.05.26,Miyazaki,0,82,0
2017.05.27,Miyazaki,0,82,0
2017.05.28,Miyazaki,0,0,0
2017.05.29,Miyazaki,0,0,0
2017.05.30,Miyazaki,0,0,0
2017.05.31,Miyazaki,0,0,0
2017.06.01,Miyazaki,0,0,0
2017.06.02,Miyazaki,0,0,0
2017.06.03,Miyazaki,0,0,0
2017.06.04,Miyazaki,0,16,0
2017.06.05,Miyazaki,0,16,0
2017.06.06,Miyazaki,0,16,0
2017.06.07,Miyazaki,43,16,40
2017.06.08,Miyazaki,0,16,0
2017.06.09,Miyazaki,0,16,0
2017.06.10,Miyazaki,0,16,0
2017.06.11,Miyazaki,0,0,0
2017.06.12,Miyazaki,0,0,0
2017.06.13,Miyazaki,0,0,0
2017.06.14,Miyazaki,0,0,0
2017.06.15,Miyazaki,0,0,0
2017.06.16,Miyazaki,0,0,0
2017.06.17,Miyazaki,0,0,0
2017.06.18,Miyazaki,0,0,0
2017.06.19,Miyazaki,0,0,0
2017.06.20,Miyazaki,0,0,0
2017.06.21,Miyazaki,0,0,0
2017.06.22,Miyazaki,0,0,0
2017.06.23,Miyazaki,0,0,0
2017.06.24,Miyazaki,0,0,0
2017.06.25,Miyazaki,0,31,0
2017.06.26,Miyazaki,43,31,37.443817
2017.06.27,Miyazaki,0,31,0
2017.06.28,Miyazaki,0,31,0
2017.06.29,Miyazaki,0,31,0
2017.06.30,Miyazaki,46,31,40.056175
2017.07.01,Miyazaki,0,31,0
2017.07.02,Miyazaki,0,46,0
2017.07.03,Miyazaki,0,46,0
2017.07.04,Miyazaki,96,46,76.666672
2017.07.05,Miyazaki,0,46,0
2017.07.06,Miyazaki,0,46,0
2017.07.07,Miyazaki,0,46,0
2017.07.08,Miyazaki,48,46,38.333336
2017.07.09,Miyazaki,47,16,40
2017.07.10,Miyazaki,0,16,0
2017.07.11,Miyazaki,0,16,0
2017.07.12,Miyazaki,0,16,0
2017.07.13,Miyazaki,0,16,0
2017.07.14,Miyazaki,0,16,0
2017.07.15,Miyazaki,0,16,0
2017.07.16,Miyazaki,51,16,40.000004
2017.07.17,Miyazaki,0,16,0
2017.07.18,Miyazaki,0,16,0
2017.07.19,Miyazaki,0,16,0
2017.07.20,Miyazaki,0,16,0
2017.07.21,Miyazaki,0,16,0
2017.07.22,Miyazaki,0,16,0
2017.07.23,Miyazaki,0,31,0
2017.07.24,Miyazaki,0,31,0
2017.07.25,Miyazaki,0,31,0
2017.07.26,Miyazaki,0,31,0
2017.07.27,Miyazaki,0,31,0
2017.07.28,Miyazaki,0,31,0
2017.07.29,Miyazaki,100,31,77.5
2017.07.30,Miyazaki,0,0,0
2017.07.31,Miyazaki,0,0,0
2017.08.01,Miyazaki,0,0,0
2017.08.02,Miyazaki,0,0,0
2017.08.03,Miyazaki,0,0,0
2017.08.04,Miyazaki,0,0,0
2017.08.05,Miyazaki,0,0,0
2017.08.06,Miyazaki,0,0,0
2017.08.07,Miyazaki,0,0,0
2017.08.08,Miyazaki,0,0,0
2017.08.09,Miyazaki,0,0,0
2017.08.10,Miyazaki,0,0,0
2017.08.11,Miyazaki,0,0,0
2017.08.12,Miyazaki,0,0,0
2017.08.13,Miyazaki,0,0,0
2017.08.14,Miyazaki,0,0,0
2017.08.15,Miyazaki,0,0,0
2017.08.16,Miyazaki,0,0,0
2017.08.17,Miyazaki,0,0,0
2017.08.18,Miyazaki,0,0,0
2017.08.19,Miyazaki,0,0,0
2017.08.20,Miyazaki,0,30,0
2017.08.21,Miyazaki,94,30,49.647881
2017.08.22,Miyazaki,0,30,0
2017.08.23,Miyazaki,0,30,0
2017.08.24,Miyazaki,48,30,25.35211
2017.08.25,Miyazaki,0,30,0
2017.08.26,Miyazaki,0,30,0
2017.08.27,Miyazaki,0,31,0
2017.08.28,Miyazaki,49,31,39.149487
2017.08.29,Miyazaki,48,31,38.350517
2017.08.30,Miyazaki,0,31,0
2017.08.31,Miyazaki,0,31,0
2017.09.01,Miyazaki,0,31,0
2017.09.02,Miyazaki,0,31,0
2017.09.03,Miyazaki,0,0,0
2017.09.04,Miyazaki,0,0,0
2017.09.05,Miyazaki,0,0,0
2017.09.06,Miyazaki,0,0,0
2017.09.07,Miyazaki,0,0,0
2017.09.08,Miyazaki,0,0,0
2017.09.09,Miyazaki,0,0,0
2017.09.10,Miyazaki,0,0,0
2017.09.11,Miyazaki,0,0,0
2017.09.12,Miyazaki,0,0,0
2017.09.13,Miyazaki,0,0,0
2017.09.14,Miyazaki,0,0,0
2017.09.15,Miyazaki,0,0,0
2017.09.16,Miyazaki,0,0,0
2017.09.17,Miyazaki,0,15,0
2017.09.18,Miyazaki,0,15,0
2017.09.19,Miyazaki,0,15,0
2017.09.20,Miyazaki,0,15,0
2017.09.21,Miyazaki,0,15,0
2017.09.22,Miyazaki,50,15,37.499996
2017.09.23,Miyazaki,0,15,0
2017.09.24,Miyazaki,0,0,0
2017.09.25,Miyazaki,0,0,0
2017.09.26,Miyazaki,0,0,0
2017.09.27,Miyazaki,0,0,0
2017.09.28,Miyazaki,0,0,0
2017.09.29,Miyazaki,0,0,0
2017.09.30,Miyazaki,0,0,0
2017.10.01,Miyazaki,0,0,0
2017.10.02,Miyazaki,0,0,0
2017.10.03,Miyazaki,0,0,0
2017.10.04,Miyazaki,0,0,0
2017.10.05,Miyazaki,0,0,0
2017.10.06,Miyazaki,0,0,0
2017.10.07,Miyazaki,0,0,0
2017.10.08,Miyazaki,0,0,0
2017.10.09,Miyazaki,0,0,0
2017.10.10,Miyazaki,0,0,0
2017.10.11,Miyazaki,0,0,0
2017.10.12,Miyazaki,0,0,0
2017.10.13,Miyazaki,0,0,0
2017.10.14,Miyazaki,0,0,0
2017.10.15,Miyazaki,0,0,0
2017.10.16,Miyazaki,0,0,0
2017.10.17,Miyazaki,0,0,0
2017.10.18,Miyazaki,0,0,0
2017.10.19,Miyazaki,0,0,0
2017.10.20,Miyazaki,0,0,0
2017.10.21,Miyazaki,0,0,0
2017.10.22,Miyazaki,0,15,0
2017.10.23,Miyazaki,0,15,0
2017.10.24,Miyazaki,0,15,0
2017.10.25,Miyazaki,0,15,0
2017.10.26,Miyazaki,0,15,0
2017.10.27,Miyazaki,48,15,37.5
2017.10.28,Miyazaki,0,15,0
2017.10.29,Miyazaki,0,16,0
2017.10.30,Miyazaki,0,16,0
2017.10.31,Miyazaki,0,16,0
2017.11.01,Miyazaki,0,16,0
2017.11.02,Miyazaki,0,16,0
2017.11.03,Miyazaki,0,16,0
2017.11.04,Miyazaki,48,16,40
2017.11.05,Miyazaki,0,0,0
2017.11.06,Miyazaki,0,0,0
2017.11.07,Miyazaki,0,0,0
2017.11.08,Miyazaki,0,0,0
2017.11.09,Miyazaki,0,0,0
2017.11.10,Miyazaki,0,0,0
2017.11.11,Miyazaki,48,0,0
2017.11.12,Miyazaki,0,15,0
2017.11.13,Miyazaki,0,15,0
2017.11.14,Miyazaki,48,15,37.5
2017.11.15,Miyazaki,0,15,0
2017.11.16,Miyazaki,0,15,0
2017.11.17,Miyazaki,0,15,0
2017.11.18,Miyazaki,0,15,0
2017.11.19,Miyazaki,0,15,0
2017.11.20,Miyazaki,0,15,0
2017.11.21,Miyazaki,0,15,0
2017.11.22,Miyazaki,0,15,0
2017.11.23,Miyazaki,48,15,37.5
2017.11.24,Miyazaki,0,15,0
2017.11.25,Miyazaki,0,15,0
2017.11.26,Miyazaki,0,15,0
2017.11.27,Miyazaki,47,15,12.325175
2017.11.28,Miyazaki,47,15,12.325175
2017.11.29,Miyazaki,0,15,0
2017.11.30,Miyazaki,0,15,0
2017.12.01,Miyazaki,49,15,12.849651
2017.12.02,Miyazaki,0,15,0
2017.12.03,Miyazaki,0,0,0
2017.12.04,Miyazaki,0,0,0
2017.12.05,Miyazaki,0,0,0
2017.12.06,Miyazaki,0,0,0
2017.12.07,Miyazaki,0,0,0
2017.12.08,Miyazaki,0,0,0
2017.12.09,Miyazaki,0,0,0
2017.12.10,Miyazaki,0,0,0
2017.12.11,Miyazaki,0,0,0
2017.12.12,Miyazaki,0,0,0
2017.12.13,Miyazaki,0,0,0
2017.12.14,Miyazaki,0,0,0
2017.12.15,Miyazaki,0,0,0
2017.12.16,Miyazaki,0,0,0
2017.12.17,Miyazaki,49,16,40.000004
2017.12.18,Miyazaki,0,16,0
2017.12.19,Miyazaki,0,16,0
2017.12.20,Miyazaki,0,16,0
2017.12.21,Miyazaki,0,16,0
2017.12.22,Miyazaki,0,16,0
2017.12.23,Miyazaki,0,16,0
2017.12.24,Miyazaki,0,15,0
2017.12.25,Miyazaki,48,15,37.5
2017.12.26,Miyazaki,0,15,0
2017.12.27,Miyazaki,0,15,0
2017.12.28,Miyazaki,0,15,0
2017.12.29,Miyazaki,0,15,0
2017.12.30,Miyazaki,0,15,0
2017.12.31,Miyazaki,48,27,33.75
2018.01.01,Miyazaki,0,27,0
2018.01.02,Miyazaki,0,27,0
2018.01.03,Miyazaki,0,27,0
2018.01.04,Miyazaki,48,27,33.75
2018.01.05,Miyazaki,0,27,0
2018.01.06,Miyazaki,0,27,0
2018.01.07,Miyazaki,50,28,34.313725
2018.01.08,Miyazaki,0,28,0
2018.01.09,Miyazaki,0,28,0
2018.01.10,Miyazaki,52,28,35.686275
2018.01.11,Miyazaki,0,28,0
2018.01.12,Miyazaki,0,28,0
2018.01.13,Miyazaki,0,28,0
2018.01.14,Miyazaki,0,14,0
2018.01.15,Miyazaki,0,14,0
2018.01.16,Miyazaki,51,14,35
2018.01.17,Miyazaki,0,14,0
2018.01.18,Miyazaki,0,14,0
2018.01.19,Miyazaki,0,14,0
2018.01.20,Miyazaki,0,14,0
2018.01.21,Miyazaki,0,0,0
2018.01.22,Miyazaki,0,0,0
2018.01.23,Miyazaki,0,0,0
2018.01.24,Miyazaki,0,0,0
2018.01.25,Miyazaki,0,0,0
2018.01.26,Miyazaki,0,0,0
2018.01.27,Miyazaki,0,0,0
2018.01.28,Miyazaki,0,14,0
2018.01.29,Miyazaki,0,14,0
2018.01.30,Miyazaki,0,14,0
2018.01.31,Miyazaki,0,14,0
2018.02.01,Miyazaki,0,14,0
2018.02.02,Miyazaki,0,14,0
2018.02.03,Miyazaki,0,14,0
2018.02.04,Miyazaki,51,28,34.326923
2018.02.05,Miyazaki,0,28,0
2018.02.06,Miyazaki,0,28,0
2018.02.07,Miyazaki,53,28,35.67308
2018.02.08,Miyazaki,0,28,0
2018.02.09,Miyazaki,0,28,0
2018.02.10,Miyazaki,0,28,0
2018.02.11,Miyazaki,0,14,0
2018.02.12,Miyazaki,0,14,0
2018.02.13,Miyazaki,0,14,0
2018.02.14,Miyazaki,53,14,17.83654
2018.02.15,Miyazaki,0,14,0
2018.02.16,Miyazaki,51,14,17.163462
2018.02.17,Miyazaki,0,14,0
2018.02.18,Miyazaki,0,0,0
2018.02.19,Miyazaki,0,0,0
2018.02.20,Miyazaki,0,0,0
2018.02.21,Miyazaki,0,0,0
2018.02.22,Miyazaki,0,0,0
2018.02.23,Miyazaki,0,0,0
2018.02.24,Miyazaki,0,0,0
2018.02.25,Miyazaki,0,0,0
2018.02.26,Miyazaki,0,0,0
2018.02.27,Miyazaki,0,0,0
2018.02.28,Miyazaki,0,0,0
2018.03.01,Miyazaki,0,0,0
2018.03.02,Miyazaki,0,0,0
2018.03.03,Miyazaki,0,0,0
2018.03.04,Miyazaki,0,13,0
2018.03.05,Miyazaki,0,13,0
2018.03.06,Miyazaki,50,13,32.5
2018.03.07,Miyazaki,0,13,0
2018.03.08,Miyazaki,0,13,0
2018.03.09,Miyazaki,0,13,0
2018.03.10,Miyazaki,0,13,0
2018.03.11,Miyazaki,0,0,0
2018.03.12,Miyazaki,0,0,0
2018.03.13,Miyazaki,0,0,0
2018.03.14,Miyazaki,0,0,0
2018.03.15,Miyazaki,0,0,0
2018.03.16,Miyazaki,0,0,0
2018.03.17,Miyazaki,0,0,0
2018.03.18,Miyazaki,0,14,0
2018.03.19,Miyazaki,0,14,0
2018.03.20,Miyazaki,0,14,0
2018.03.21,Miyazaki,0,14,0
2018.03.22,Miyazaki,0,14,0
2018.03.23,Miyazaki,0,14,0
2018.03.24,Miyazaki,0,14,0
2018.03.25,Miyazaki,53,14,35
2018.03.26,Miyazaki,0,14,0
2018.03.27,Miyazaki,0,14,0
2018.03.28,Miyazaki,0,14,0
2018.03.29,Miyazaki,0,14,0
2018.03.30,Miyazaki,0,14,0
2018.03.31,Miyazaki,0,14,0
2018.04.01,Miyazaki,0,0,0
2018.04.02,Miyazaki,0,0,0
2018.04.03,Miyazaki,0,0,0
2018.04.04,Miyazaki,0,0,0
2018.04.05,Miyazaki,0,0,0
2018.04.06,Miyazaki,0,0,0
2018.04.07,Miyazaki,0,0,0
2018.04.08,Miyazaki,0,29,0
2018.04.09,Miyazaki,56,29,37.943928
2018.04.10,Miyazaki,0,29,0
2018.04.11,Miyazaki,0,29,0
2018.04.12,Miyazaki,0,29,0
2018.04.13,Miyazaki,0,29,0
2018.04.14,Miyazaki,51,29,34.556076
2018.04.15,Miyazaki,0,15,0
2018.04.16,Miyazaki,0,15,0
2018.04.17,Miyazaki,54,15,37.5
2018.04.18,Miyazaki,0,15,0
2018.04.19,Miyazaki,0,15,0
2018.04.20,Miyazaki,0,15,0
2018.04.21,Miyazaki,0,15,0
2018.04.22,Miyazaki,0,29,0
2018.04.23,Miyazaki,52,29,36.25
2018.04.24,Miyazaki,52,29,36.25
2018.04.25,Miyazaki,0,29,0
2018.04.26,Miyazaki,0,29,0
2018.04.27,Miyazaki,0,29,0
2018.04.28,Miyazaki,0,29,0
2018.04.29,Miyazaki,0,14,0
2018.04.30,Miyazaki,0,14,0
2018.05.01,Miyazaki,53,14,35
2018.05.02,Miyazaki,0,14,0
2018.05.03,Miyazaki,0,14,0
2018.05.04,Miyazaki,0,14,0
2018.05.05,Miyazaki,0,14,0
2018.05.06,Miyazaki,0,0,0
2018.05.07,Miyazaki,0,0,0
2018.05.08,Miyazaki,0,0,0
2018.05.09,Miyazaki,0,0,0
2018.05.10,Miyazaki,0,0,0
2018.05.11,Miyazaki,0,0,0
2018.05.12,Miyazaki,0,0,0
2018.05.13,Miyazaki,0,28,0
2018.05.14,Miyazaki,55,28,70
2018.05.15,Miyazaki,0,28,0
2018.05.16,Miyazaki,0,28,0
2018.05.17,Miyazaki,0,28,0
2018.05.18,Miyazaki,0,28,0
2018.05.19,Miyazaki,0,28,0
2018.05.20,Miyazaki,0,0,0
2018.05.21,Miyazaki,0,0,0
2018.05.22,Miyazaki,0,0,0
2018.05.23,Miyazaki,0,0,0
2018.05.24,Miyazaki,0,0,0
2018.05.25,Miyazaki,0,0,0
2018.05.26,Miyazaki,0,0,0
2018.05.27,Miyazaki,0,0,0
2018.05.28,Miyazaki,0,0,0
2018.05.29,Miyazaki,0,0,0
2018.05.30,Miyazaki,0,0,0
2018.05.31,Miyazaki,0,0,0
2018.06.01,Miyazaki,0,0,0
2018.06.02,Miyazaki,0,0,0
2018.06.03,Miyazaki,0,0,0
2018.06.04,Miyazaki,0,0,0
2018.06.05,Miyazaki,0,0,0
2018.06.06,Miyazaki,0,0,0
2018.06.07,Miyazaki,0,0,0
2018.06.08,Miyazaki,0,0,0
2018.06.09,Miyazaki,0,0,0
2018.06.10,Miyazaki,0,0,0
2018.06.11,Miyazaki,0,0,0
2018.06.12,Miyazaki,0,0,0
2018.06.13,Miyazaki,0,0,0
2018.06.14,Miyazaki,0,0,0
2018.06.15,Miyazaki,0,0,0
2018.06.16,Miyazaki,0,0,0
2018.06.17,Miyazaki,0,13,0
2018.06.18,Miyazaki,0,13,0
2018.06.19,Miyazaki,51,13,32.5
2018.06.20,Miyazaki,0,13,0
2018.06.21,Miyazaki,0,13,0
2018.06.22,Miyazaki,0,13,0
2018.06.23,Miyazaki,0,13,0
2018.06.24,Miyazaki,0,55,0
2018.06.25,Miyazaki,0,55,0
2018.06.26,Miyazaki,52,55,34.708736
2018.06.27,Miyazaki,0,55,0
2018.06.28,Miyazaki,0,55,0
2018.06.29,Miyazaki,54,55,36.043686
2018.06.30,Miyazaki,100,55,66.747574
2018.07.01,Miyazaki,0,13,0
2018.07.02,Miyazaki,0,13,0
2018.07.03,Miyazaki,83,13,32.500004
2018.07.04,Miyazaki,0,13,0
2018.07.05,Miyazaki,0,13,0
2018.07.06,Miyazaki,0,13,0
2018.07.07,Miyazaki,0,13,0
2018.07.08,Miyazaki,0,0,0
2018.07.09,Miyazaki,0,0,0
2018.07.10,Miyazaki,0,0,0
2018.07.11,Miyazaki,0,0,0
2018.07.12,Miyazaki,0,0,0
2018.07.13,Miyazaki,0,0,0
2018.07.14,Miyazaki,0,0,0
2018.07.15,Miyazaki,0,0,0
2018.07.16,Miyazaki,0,0,0
2018.07.17,Miyazaki,0,0,0
2018.07.18,Miyazaki,0,0,0
2018.07.19,Miyazaki,0,0,0
2018.07.20,Miyazaki,0,0,0
2018.07.21,Miyazaki,0,0,0
2018.07.22,Miyazaki,0,0,0
2018.07.23,Miyazaki,0,0,0
2018.07.24,Miyazaki,0,0,0
2018.07.25,Miyazaki,0,0,0
2018.07.26,Miyazaki,0,0,0
2018.07.27,Miyazaki,0,0,0
2018.07.28,Miyazaki,0,0,0
2018.07.29,Miyazaki,0,13,0
2018.07.30,Miyazaki,0,13,0
2018.07.31,Miyazaki,0,13,0
2018.08.01,Miyazaki,0,13,0
2018.08.02,Miyazaki,0,13,0
2018.08.03,Miyazaki,92,13,32.499996
2018.08.04,Miyazaki,0,13,0
2018.08.05,Miyazaki,0,0,0
2018.08.06,Miyazaki,0,0,0
2018.08.07,Miyazaki,0,0,0
2018.08.08,Miyazaki,0,0,0
2018.08.09,Miyazaki,0,0,0
2018.08.10,Miyazaki,0,0,0
2018.08.11,Miyazaki,0,0,0
2018.08.12,Miyazaki,0,12,0
2018.08.13,Miyazaki,0,12,0
2018.08.14,Miyazaki,0,12,0
2018.08.15,Miyazaki,0,12,0
2018.08.16,Miyazaki,82,12,30
2018.08.17,Miyazaki,0,12,0
2018.08.18,Miyazaki,0,12,0
2018.08.19,Miyazaki,0,39,0
2018.08.20,Miyazaki,85,39,46.298882
2018.08.21,Miyazaki,0,39,0
2018.08.22,Miyazaki,0,39,0
2018.08.23,Miyazaki,0,39,0
2018.08.24,Miyazaki,0,39,0
2018.08.25,Miyazaki,94,39,51.201118
2018.08.26,Miyazaki,96,14,35
2018.08.27,Miyazaki,0,14,0
2018.08.28,Miyazaki,0,14,0
2018.08.29,Miyazaki,0,14,0
2018.08.30,Miyazaki,0,14,0
2018.08.31,Miyazaki,0,14,0
2018.09.01,Miyazaki,0,14,0
2018.09.02,Miyazaki,0,14,0
2018.09.03,Miyazaki,0,14,0
2018.09.04,Miyazaki,0,14,0
2018.09.05,Miyazaki,0,14,0
2018.09.06,Miyazaki,0,14,0
2018.09.07,Miyazaki,0,14,0
2018.09.08,Miyazaki,0,14,0
2018.09.09,Miyazaki,0,0,0
2018.09.10,Miyazaki,0,0,0
2018.09.11,Miyazaki,0,0,0
2018.09.12,Miyazaki,0,0,0
2018.09.13,Miyazaki,0,0,0
2018.09.14,Miyazaki,0,0,0
2018.09.15,Miyazaki,0,0,0
2018.09.16,Miyazaki,0,28,0
2018.09.17,Miyazaki,0,28,0
2018.09.18,Miyazaki,0,28,0
2018.09.19,Miyazaki,0,28,0
2018.09.20,Miyazaki,0,28,0
2018.09.21,Miyazaki,95,28,70.000008
2018.09.22,Miyazaki,0,28,0
2018.09.23,Miyazaki,0,14,0
2018.09.24,Miyazaki,0,14,0
2018.09.25,Miyazaki,0,14,0
2018.09.26,Miyazaki,0,14,0
2018.09.27,Miyazaki,0,14,0
2018.09.28,Miyazaki,0,14,0
2018.09.29,Miyazaki,0,14,0
2018.09.30,Miyazaki,0,13,0
2018.10.01,Miyazaki,0,13,0
2018.10.02,Miyazaki,0,13,0
2018.10.03,Miyazaki,0,13,0
2018.10.04,Miyazaki,0,13,0
2018.10.05,Miyazaki,0,13,0
2018.10.06,Miyazaki,0,13,0
2018.10.07,Miyazaki,0,0,0
2018.10.08,Miyazaki,0,0,0
2018.10.09,Miyazaki,0,0,0
2018.10.10,Miyazaki,0,0,0
2018.10.11,Miyazaki,0,0,0
2018.10.12,Miyazaki,0,0,0
2018.10.13,Miyazaki,0,0,0
2018.10.14,Miyazaki,0,15,0
2018.10.15,Miyazaki,0,15,0
2018.10.16,Miyazaki,0,15,0
2018.10.17,Miyazaki,0,15,0
2018.10.18,Miyazaki,0,15,0
2018.10.19,Miyazaki,0,15,0
2018.10.20,Miyazaki,0,15,0
2018.10.21,Miyazaki,0,29,0
2018.10.22,Miyazaki,0,29,0
2018.10.23,Miyazaki,0,29,0
2018.10.24,Miyazaki,0,29,0
2018.10.25,Miyazaki,0,29,0
2018.10.26,Miyazaki,0,29,0
2018.10.27,Miyazaki,94,29,72.5
2018.10.28,Miyazaki,0,0,0
2018.10.29,Miyazaki,0,0,0
2018.10.30,Miyazaki,0,0,0
2018.10.31,Miyazaki,0,0,0
2018.11.01,Miyazaki,0,0,0
2018.11.02,Miyazaki,0,0,0
2018.11.03,Miyazaki,0,0,0
2018.11.04,Miyazaki,0,14,0
2018.11.05,Miyazaki,0,14,0
2018.11.06,Miyazaki,0,14,0
2018.11.07,Miyazaki,0,14,0
2018.11.08,Miyazaki,0,14,0
2018.11.09,Miyazaki,0,14,0
2018.11.10,Miyazaki,0,14,0
2018.11.11,Miyazaki,0,15,0
2018.11.12,Miyazaki,0,15,0
2018.11.13,Miyazaki,0,15,0
2018.11.14,Miyazaki,0,15,0
2018.11.15,Miyazaki,0,15,0
2018.11.16,Miyazaki,98,15,37.5
2018.11.17,Miyazaki,0,15,0
2018.11.18,Miyazaki,0,0,0
2018.11.19,Miyazaki,0,0,0
2018.11.20,Miyazaki,0,0,0
2018.11.21,Miyazaki,0,0,0
2018.11.22,Miyazaki,0,0,0
2018.11.23,Miyazaki,0,0,0
2018.11.24,Miyazaki,0,0,0
2018.11.25,Miyazaki,0,29,0
2018.11.26,Miyazaki,0,29,0
2018.11.27,Miyazaki,0,29,0
2018.11.28,Miyazaki,0,29,0
2018.11.29,Miyazaki,0,29,0
2018.11.30,Miyazaki,0,29,0
2018.12.01,Miyazaki,100,29,72.5
2018.12.02,Miyazaki,0,0,0
2018.12.03,Miyazaki,0,0,0
2018.12.04,Miyazaki,0,0,0
2018.12.05,Miyazaki,0,0,0
2018.12.06,Miyazaki,0,0,0
2018.12.07,Miyazaki,0,0,0
2018.12.08,Miyazaki,0,0,0
2018.12.09,Miyazaki,0,0,0
2018.12.10,Miyazaki,0,0,0
2018.12.11,Miyazaki,0,0,0
2018.12.12,Miyazaki,0,0,0
2018.12.13,Miyazaki,0,0,0
2018.12.14,Miyazaki,0,0,0
2018.12.15,Miyazaki,0,0,0
2018.12.16,Miyazaki,0,0,0
2018.12.17,Miyazaki,0,0,0
2018.12.18,Miyazaki,0,0,0
2018.12.19,Miyazaki,0,0,0
2018.12.20,Miyazaki,0,0,0
2018.12.21,Miyazaki,0,0,0
2018.12.22,Miyazaki,0,0,0
2018.12.23,Miyazaki,0,0,0
2018.12.24,Miyazaki,0,0,0
2018.12.25,Miyazaki,0,0,0
2018.12.26,Miyazaki,0,0,0
2018.12.27,Miyazaki,0,0,0
2018.12.28,Miyazaki,0,0,0
2018.12.29,Miyazaki,0,0,0
2018.12.30,Miyazaki,0,0,0
2018.12.31,Miyazaki,0,0,0
2019.01.01,Miyazaki,0,0,0
2019.01.02,Miyazaki,0,0,0
2019.01.03,Miyazaki,0,0,0
2019.01.04,Miyazaki,0,0,0
2019.01.05,Miyazaki,0,0,0
2019.01.06,Miyazaki,0,14,0
2019.01.07,Miyazaki,0,14,0
2019.01.08,Miyazaki,0,14,0
2019.01.09,Miyazaki,0,14,0
2019.01.10,Miyazaki,0,14,0
2019.01.11,Miyazaki,0,14,0
2019.01.12,Miyazaki,49,14,35
2019.01.13,Miyazaki,0,0,0
2019.01.14,Miyazaki,0,0,0
2019.01.15,Miyazaki,0,0,0
2019.01.16,Miyazaki,0,0,0
2019.01.17,Miyazaki,0,0,0
2019.01.18,Miyazaki,0,0,0
2019.01.19,Miyazaki,0,0,0
2019.01.20,Miyazaki,0,0,0
2019.01.21,Miyazaki,0,0,0
2019.01.22,Miyazaki,0,0,0
2019.01.23,Miyazaki,0,0,0
2019.01.24,Miyazaki,0,0,0
2019.01.25,Miyazaki,0,0,0
2019.01.26,Miyazaki,0,0,0
2019.01.27,Miyazaki,0,0,0
2019.01.28,Miyazaki,0,0,0
2019.01.29,Miyazaki,0,0,0
2019.01.30,Miyazaki,0,0,0
2019.01.31,Miyazaki,0,0,0
2019.02.01,Miyazaki,0,0,0
2019.02.02,Miyazaki,0,0,0
2019.02.03,Miyazaki,0,0,0
2019.02.04,Miyazaki,0,0,0
2019.02.05,Miyazaki,0,0,0
2019.02.06,Miyazaki,0,0,0
2019.02.07,Miyazaki,0,0,0
2019.02.08,Miyazaki,0,0,0
2019.02.09,Miyazaki,0,0,0
2019.02.10,Miyazaki,47,13,32.5
2019.02.11,Miyazaki,0,13,0
2019.02.12,Miyazaki,0,13,0
2019.02.13,Miyazaki,0,13,0
2019.02.14,Miyazaki,0,13,0
2019.02.15,Miyazaki,0,13,0
2019.02.16,Miyazaki,0,13,0
2019.02.17,Miyazaki,0,68,0
