date,raw_daily,raw_weekly,medications2_harmonized_daily
2018.04.13,16,25,12.430033
2018.04.14,19,25,14.760664
2018.04.15,15,18,12.427102
2018.04.16,19,18,15.740995
2018.04.17,16,18,13.255575
2018.04.18,13,18,10.770154
2018.04.19,12,18,9.9416809
2018.04.20,14,18,11.598629
2018.04.21,17,18,14.084048
2018.04.22,14,15,11.258742
2018.04.23,16,15,12.867133
2018.04.24,15,15,12.062937
2018.04.25,8,15,6.4335666
2018.04.26,13,15,10.454546
2018.04.27,14,15,11.258742
2018.04.28,11,15,8.8461542
2018.04.29,10,11,8.385417
2018.04.30,9,11,7.5468755
2018.05.01,13,11,10.901042
2018.05.02,8,11,6.7083335
2018.05.03,8,11,6.7083335
2018.05.04,7,11,5.869792
2018.05.05,9,11,7.5468755
2018.05.06,7,11,5.7794876
2018.05.07,10,11,8.2564096
2018.05.08,9,11,7.4307694
2018.05.09,10,11,8.2564096
2018.05.10,8,11,6.6051283
2018.05.11,11,11,9.0820513
2018.05.12,10,11,8.2564096
2018.05.13,8,10,6.3984103
2018.05.14,9,10,7.1982117
2018.05.15,12,10,9.5976152
2018.05.16,6,10,4.7988076
2018.05.17,11,10,8.7978144
2018.05.18,10,10,7.998013
2018.05.19,5,10,3.9990065
2018.05.20,7,11,5.9629631
2018.05.21,7,11,5.9629631
2018.05.22,11,11,9.3703709
2018.05.23,12,11,10.222222
2018.05.24,9,11,7.666667
2018.05.25,9,11,7.666667
2018.05.26,8,11,6.814815
2018.05.27,7,8,5.6919188
2018.05.28,8,8,6.5050507
2018.05.29,9,8,7.318182
2018.05.30,7,8,5.6919188
2018.05.31,6,8,4.878788
2018.06.01,8,8,6.5050507
2018.06.02,3,8,2.439394
2018.06.03,5,8,4.1521597
2018.06.04,6,8,4.9825921
2018.06.05,7,8,5.813024
2018.06.06,7,8,5.813024
2018.06.07,9,8,7.4738879
2018.06.08,5,8,4.1521597
2018.06.09,8,8,6.643456
2018.06.10,5,7,3.9711068
2018.06.11,6,7,4.7653279
2018.06.12,5,7,3.9711068
2018.06.13,6,7,4.7653279
2018.06.14,8,7,6.3537707
2018.06.15,7,7,5.5595493
2018.06.16,6,7,4.7653279
2018.06.17,7,7,5.5595493
2018.06.18,5,7,3.9711068
2018.06.19,7,7,5.5595493
2018.06.20,4,7,3.1768854
2018.06.21,6,7,4.7653279
2018.06.22,7,7,5.5595493
2018.06.23,7,7,5.5595493
2018.06.24,4,7,3.0356903
2018.06.25,9,7,6.8303032
2018.06.26,8,7,6.0713806
2018.06.27,8,7,6.0713806
2018.06.28,8,7,6.0713806
2018.06.29,2,7,1.5178452
2018.06.30,6,7,4.5535355
2018.07.01,53,7,5.1567817
2018.07.02,53,7,5.1567817
2018.07.03,52,7,5.059484
2018.07.04,61,7,5.935164
2018.07.05,43,7,4.183804
2018.07.06,41,7,3.9892085
2018.07.07,48,7,4.6702929
2018.07.08,53,7,4.7013774
2018.07.09,52,7,4.6126723
2018.07.10,53,7,4.7013774
2018.07.11,64,7,5.677135
2018.07.12,52,7,4.6126723
2018.07.13,60,7,5.3223143
2018.07.14,51,7,4.5239673
2018.07.15,42,7,3.7548788
2018.07.16,60,7,5.3641124
2018.07.17,49,7,4.380692
2018.07.18,71,7,6.3475327
2018.07.19,47,7,4.2018881
2018.07.20,64,7,5.7217197
2018.07.21,49,7,4.380692
2018.07.22,56,7,5.141089
2018.07.23,41,7,3.7640114
2018.07.24,46,7,4.2230372
2018.07.25,66,7,6.0591407
2018.07.26,38,7,3.488596
2018.07.27,61,7,5.6001143
2018.07.28,64,7,5.8755302
2018.07.29,57,7,5.4527631
2018.07.30,45,7,4.3048129
2018.07.31,55,7,5.2614384
2018.08.01,43,7,4.1134882
2018.08.02,45,7,4.3048129
2018.08.03,48,7,4.5918007
2018.08.04,64,7,6.1224008
2018.08.05,41,6,3.6815393
2018.08.06,54,6,4.8488569
2018.08.07,59,6,5.2978249
2018.08.08,31,6,2.783603
2018.08.09,56,6,5.0284438
2018.08.10,30,6,2.6938093
2018.08.11,55,6,4.9386501
2018.08.12,47,7,4.5600033
2018.08.13,60,7,5.8212814
2018.08.14,39,7,3.783833
2018.08.15,48,7,4.6570249
2018.08.16,54,7,5.2391529
2018.08.17,50,7,4.851068
2018.08.18,54,7,5.2391529
2018.08.19,69,7,6.4384007
2018.08.20,40,7,3.7324061
2018.08.21,75,7,6.9982615
2018.08.22,38,7,3.5457859
2018.08.23,46,7,4.2922673
2018.08.24,58,7,5.4119887
2018.08.25,40,7,3.7324061
2018.08.26,32,7,2.9616489
2018.08.27,51,7,4.7201281
2018.08.28,59,7,5.4605403
2018.08.29,75,7,6.9413652
2018.08.30,57,7,5.2754374
2018.08.31,46,7,4.2573705
2018.09.01,49,7,4.5350251
2018.09.02,48,8,4.2870812
2018.09.03,84,8,7.5023928
2018.09.04,45,8,4.0191388
2018.09.05,59,8,5.2695379
2018.09.06,67,8,5.9840512
2018.09.07,72,8,6.4306221
2018.09.08,62,8,5.5374804
2018.09.09,43,8,4.0636878
2018.09.10,65,8,6.1427841
2018.09.11,60,8,5.6702623
2018.09.12,79,8,7.4658451
2018.09.13,72,8,6.8043141
2018.09.14,44,8,4.1581922
2018.09.15,50,8,4.7252188
2018.09.16,50,8,4.3270845
2018.09.17,41,8,3.5482094
2018.09.18,71,8,6.1444597
2018.09.19,92,8,7.9618359
2018.09.20,59,8,5.1059599
2018.09.21,53,8,4.5867095
2018.09.22,85,8,7.3560438
2018.09.23,67,9,6.0783248
2018.09.24,62,9,5.6247182
2018.09.25,91,9,8.2556343
2018.09.26,66,9,5.9876027
2018.09.27,72,9,6.5319309
2018.09.28,51,9,4.6267843
2018.09.29,75,9,6.8040943
2018.09.30,56,9,5.1014714
2018.10.01,63,9,5.7391553
2018.10.02,72,9,6.5590348
2018.10.03,83,9,7.5611095
2018.10.04,68,9,6.194644
2018.10.05,65,9,5.9213514
2018.10.06,75,9,6.8323278
2018.10.07,55,8,5.0155768
2018.10.08,52,8,4.7419996
2018.10.09,65,8,5.9274998
2018.10.10,55,8,5.0155768
2018.10.11,82,8,7.4777684
2018.10.12,63,8,5.7451148
2018.10.13,56,8,5.1067686
2018.10.14,70,10,6.9413652
2018.10.15,68,10,6.7430406
2018.10.16,67,10,6.643878
2018.10.17,90,10,8.924612
2018.10.18,70,10,6.9413652
2018.10.19,62,10,6.1480665
2018.10.20,65,10,6.4455533
2018.10.21,59,10,5.6220407
2018.10.22,98,10,9.3383055
2018.10.23,70,10,6.670218
2018.10.24,67,10,6.3843517
2018.10.25,66,10,6.2890625
2018.10.26,52,10,4.955019
2018.10.27,100,10,9.528883
2018.10.28,61,11,5.7736621
2018.10.29,88,11,8.3292179
2018.10.30,80,11,7.5720162
2018.10.31,85,11,8.0452671
2018.11.01,95,11,8.9917688
2018.11.02,77,11,7.2880659
2018.11.03,81,11,7.666666
2018.11.04,81,10,7.8253822
2018.11.05,67,10,6.4728465
2018.11.06,76,10,7.3423338
2018.11.07,91,10,8.7914782
2018.11.08,74,10,7.1491146
2018.11.09,63,10,6.0864086
2018.11.10,53,10,5.1203117
2018.11.11,52,9,4.7767215
2018.11.12,75,9,6.889502
2018.11.13,51,9,4.6848612
2018.11.14,78,9,7.165082
2018.11.15,84,9,7.7162423
2018.11.16,79,9,7.2569423
2018.11.17,59,9,5.4197416
2018.11.18,38,7,3.5265152
2018.11.19,61,7,5.6609845
2018.11.20,46,7,4.2689395
2018.11.21,54,7,5.011364
2018.11.22,49,7,4.5473485
2018.11.23,56,7,5.1969695
2018.11.24,64,7,5.939394
2018.11.25,33,9,3.0764334
2018.11.26,68,9,6.3393173
2018.11.27,78,9,7.2715693
2018.11.28,73,9,6.8054438
2018.11.29,58,9,5.4070644
2018.11.30,74,9,6.8986688
2018.12.01,87,9,8.1105967
2018.12.02,49,7,4.5973196
2018.12.03,48,7,4.5034966
2018.12.04,50,7,4.6911426
2018.12.05,44,7,4.1282053
2018.12.06,70,7,6.5675998
2018.12.07,59,7,5.5355482
2018.12.08,44,7,4.1282053
2018.12.09,51,8,4.6836367
2018.12.10,76,8,6.979537
2018.12.11,62,8,5.6938324
2018.12.12,46,8,4.2244568
2018.12.13,66,8,6.0611773
2018.12.14,79,8,7.2550454
2018.12.15,45,8,4.1326203
2018.12.16,32,7,2.985925
2018.12.17,47,7,4.3855772
2018.12.18,46,7,4.2922673
2018.12.19,50,7,4.6655073
2018.12.20,72,7,6.7183309
2018.12.21,62,7,5.7852297
2018.12.22,57,7,5.3186789
2018.12.23,34,8,3.2525256
2018.12.24,73,8,6.9833636
2018.12.25,57,8,5.4527631
2018.12.26,73,8,6.9833636
2018.12.27,57,8,5.4527631
2018.12.28,59,8,5.6440883
2018.12.29,55,8,5.2614384
2018.12.30,6,8,6.5050511
2018.12.31,6,8,6.5050511
2019.01.01,5,8,5.4208755
2019.01.02,3,8,3.2525256
2019.01.03,6,8,6.5050511
2019.01.04,5,8,5.4208755
2019.01.05,5,8,5.4208755
2019.01.06,4,10,4.1521597
2019.01.07,7,10,7.2662797
2019.01.08,9,10,9.3423595
2019.01.09,5,10,5.1901999
2019.01.10,6,10,6.2282395
2019.01.11,9,10,9.3423595
2019.01.12,7,10,7.2662797
2019.01.13,6,11,6.3137259
2019.01.14,7,11,7.3660131
2019.01.15,8,11,8.4183006
2019.01.16,8,11,8.4183006
2019.01.17,7,11,7.3660131
2019.01.18,8,11,8.4183006
2019.01.19,7,11,7.3660131
2019.01.20,5,13,5.0336704
2019.01.21,7,13,7.0471382
2019.01.22,10,13,10.067341
2019.01.23,13,13,13.087542
2019.01.24,9,13,9.060606
2019.01.25,11,13,11.074074
2019.01.26,8,13,8.0538721
2019.01.27,7,13,6.8303032
2019.01.28,9,13,8.7818184
2019.01.29,9,13,8.7818184
2019.01.30,14,13,13.660606
2019.01.31,8,13,7.8060608
2019.02.01,9,13,8.7818184
2019.02.02,9,13,8.7818184
2019.02.03,14,20,14.229799
2019.02.04,18,20,18.295456
2019.02.05,15,20,15.246213
2019.02.06,12,20,12.19697
2019.02.07,16,20,16.262627
2019.02.08,15,20,15.246213
2019.02.09,6,20,6.098485
2019.02.10,11,26,10.570707
2019.02.11,13,26,12.492654
2019.02.12,22,26,21.141415
2019.02.13,22,26,21.141415
2019.02.14,22,26,21.141415
2019.02.15,20,26,19.219469
2019.02.16,22,26,21.141415
2019.02.17,21,63,21.302431
2019.02.18,33,63,33.475246
2019.02.19,31,63,31.446445
2019.02.20,47,63,47.676868
2019.02.21,51,63,51.734474
2019.02.22,54,63,54.777676
2019.02.23,66,63,66.950493
2019.02.24,58,99,58.000004
2019.02.25,73,99,73
2019.02.26,100,99,100
2019.02.27,74,99,74
2019.02.28,51,99,51
2019.03.01,55,99,55.000004
2019.03.02,72,99,72.000008
2019.03.03,58,100,58.464813
2019.03.04,53,100,53.424744
2019.03.05,72,100,72.577011
2019.03.06,71,100,71.569
2019.03.07,53,100,53.424744
2019.03.08,79,100,79.63311
2019.03.09,98,100,98.785378
2019.03.10,81,94,83.103111
2019.03.11,72,94,73.869431
2019.03.12,62,94,63.609791
2019.03.13,74,94,75.921364
2019.03.14,67,94,68.739609
2019.03.15,52,94,53.350147
2019.03.16,39,94,40.012608
2019.03.17,45,62,44.483067
2019.03.18,44,62,43.494553
2019.03.19,42,62,41.517529
2019.03.20,41,62,40.529015
2019.03.21,42,62,41.517529
2019.03.22,53,62,52.391171
2019.03.23,39,62,38.551991
2019.03.24,36,44,36.281693
2019.03.25,34,44,34.266041
2019.03.26,28,44,28.219093
2019.03.27,33,44,33.258217
2019.03.28,33,44,33.258217
2019.03.29,28,44,28.219093
2019.03.30,21,44,21.16432
2019.03.31,22,27,21.626867
2019.04.01,17,27,16.71167
2019.04.02,14,27,13.762551
2019.04.03,15,27,14.745591
2019.04.04,19,27,18.67775
2019.04.05,20,27,19.660789
2019.04.06,27,27,26.542065
2019.04.07,22,25,23.53801
2019.04.08,22,25,23.53801
2019.04.09,18,25,19.258371
2019.04.10,13,25,13.908824
2019.04.11,14,25,14.978734
2019.04.12,13,25,13.908824
2019.04.13,12,25,12.838915
2019.04.14,11,18,11.5
2019.04.15,11,18,11.5
2019.04.16,15,18,15.681819
2019.04.17,13,18,13.59091
2019.04.18,11,18,11.5
2019.04.19,11,18,11.5
2019.04.20,12,18,12.545455
2019.04.21,10,15,10.164143
2019.04.22,9,15,9.147728
2019.04.23,12,15,12.19697
2019.04.24,11,15,11.180557
2019.04.25,7,15,7.1148996
2019.04.26,13,15,13.213385
2019.04.27,10,15,10.164143
2019.04.28,11,13,10.570707
2019.04.29,9,13,8.6487608
2019.04.30,11,13,10.570707
2019.05.01,8,13,7.6877871
2019.05.02,9,13,8.6487608
2019.05.03,10,13,9.6097345
2019.05.04,8,13,7.6877871
2019.05.05,8,14,8.1555862
2019.05.06,6,14,6.1166902
2019.05.07,15,14,15.291725
2019.05.08,6,14,6.1166902
2019.05.09,12,14,12.23338
2019.05.10,10,14,10.194483
2019.05.11,10,14,10.194483
2019.05.12,8,11,7.9506173
2019.05.13,10,11,9.9382715
2019.05.14,8,11,7.9506173
2019.05.15,8,11,7.9506173
2019.05.16,7,11,6.95679
2019.05.17,7,11,6.95679
2019.05.18,6,11,5.9629631
2019.05.19,7,12,7.1897926
2019.05.20,8,12,8.2169056
2019.05.21,11,12,11.298245
2019.05.22,8,12,8.2169056
2019.05.23,7,12,7.1897926
2019.05.24,7,12,7.1897926
2019.05.25,9,12,9.2440195
2019.05.26,7,12,7.1897926
2019.05.27,8,12,8.2169056
2019.05.28,11,12,11.298245
2019.05.29,9,12,9.2440195
2019.05.30,7,12,7.1897926
2019.05.31,7,12,7.1897926
2019.06.01,8,12,8.2169056
2019.06.02,6,9,5.9876041
2019.06.03,6,9,5.9876041
2019.06.04,7,9,6.985538
2019.06.05,7,9,6.985538
2019.06.06,8,9,7.9834719
2019.06.07,5,9,4.9896698
2019.06.08,5,9,4.9896698
2019.06.09,4,8,4.003108
2019.06.10,7,8,7.0054383
2019.06.11,6,8,6.004662
2019.06.12,6,8,6.004662
2019.06.13,5,8,5.0038848
2019.06.14,5,8,5.0038848
2019.06.15,6,8,6.004662
2019.06.16,5,8,5.4208755
2019.06.17,6,8,6.5050511
2019.06.18,6,8,6.5050511
2019.06.19,6,8,6.5050511
2019.06.20,4,8,4.3367004
2019.06.21,5,8,5.4208755
2019.06.22,4,8,4.3367004
2019.06.23,4,9,3.9917359
2019.06.24,7,9,6.985538
2019.06.25,7,9,6.985538
2019.06.26,7,9,6.985538
2019.06.27,6,9,5.9876041
2019.06.28,6,9,5.9876041
2019.06.29,7,9,6.985538
2019.06.30,4,8,4.003108
2019.07.01,6,8,6.004662
2019.07.02,5,8,5.0038848
2019.07.03,6,8,6.004662
2019.07.04,6,8,6.004662
2019.07.05,7,8,7.0054383
2019.07.06,5,8,5.0038848
2019.07.07,49,7,5.5046854
2019.07.08,53,7,5.9540477
2019.07.09,37,7,4.156599
2019.07.10,50,7,5.6170259
2019.07.11,29,7,3.2578752
2019.07.12,50,7,5.6170259
2019.07.13,36,7,4.0442586
2019.07.14,35,7,3.9711068
2019.07.15,48,7,5.4460888
2019.07.16,45,7,5.1057086
2019.07.17,40,7,4.5384078
2019.07.18,38,7,4.3114872
2019.07.19,52,7,5.89993
2019.07.20,43,7,4.878788
2019.07.21,42,9,4.5761337
2019.07.22,59,9,6.4283781
2019.07.23,64,9,6.973156
2019.07.24,67,9,7.3000231
2019.07.25,57,9,6.2104673
2019.07.26,49,9,5.3388228
2019.07.27,65,9,7.0821114
2019.07.28,35,7,3.6442165
2019.07.29,67,7,6.9760714
2019.07.30,37,7,3.8524573
2019.07.31,65,7,6.7678304
2019.08.01,39,7,4.0606985
2019.08.02,44,7,4.5813007
2019.08.03,41,7,4.268939
2019.08.04,35,8,4.0178251
2019.08.05,45,8,5.1657753
2019.08.06,45,8,5.1657753
2019.08.07,56,8,6.4285202
2019.08.08,61,8,7.0024953
2019.08.09,48,8,5.5101604
2019.08.10,50,8,5.7397499
2019.08.11,73,8,8.0034046
2019.08.12,60,8,6.5781407
2019.08.13,40,8,4.385427
2019.08.14,25,8,2.7408919
2019.08.15,59,8,6.4685049
2019.08.16,57,8,6.2492337
2019.08.17,42,8,4.6046987
2019.08.18,35,9,4.0442586
2019.08.19,53,9,6.1241632
2019.08.20,64,9,7.3952155
2019.08.21,55,9,6.3552632
2019.08.22,38,9,4.3909092
2019.08.23,78,9,9.0129185
2019.08.24,57,9,6.5863638
2019.08.25,44,9,4.7821784
2019.08.26,70,9,7.6080108
2019.08.27,66,9,7.1732674
2019.08.28,63,9,6.8472095
2019.08.29,52,9,5.6516652
2019.08.30,68,9,7.3906388
2019.08.31,41,9,4.4561205
2019.09.01,42,10,4.7988076
2019.09.02,74,10,8.4550428
2019.09.03,57,10,6.5126677
2019.09.04,76,10,8.6835566
2019.09.05,49,10,5.598609
2019.09.06,74,10,8.4550428
2019.09.07,55,10,6.2841535
2019.09.08,54,9,6.1908379
2019.09.09,50,9,5.7322578
2019.09.10,55,9,6.3054829
2019.09.11,47,9,5.3883219
2019.09.12,72,9,8.2544508
2019.09.13,51,9,5.8469028
2019.09.14,54,9,6.1908379
2019.09.15,52,10,5.886241
2019.09.16,45,10,5.0938621
2019.09.17,67,10,7.5841947
2019.09.18,64,10,7.2446036
2019.09.19,73,10,8.2633762
2019.09.20,75,10,8.4897699
2019.09.21,55,10,6.2258315
2019.09.22,50,10,5.445076
2019.09.23,55,10,5.9895835
2019.09.24,79,10,8.60322
2019.09.25,63,10,6.8607955
2019.09.26,77,10,8.385417
2019.09.27,70,10,7.6231065
2019.09.28,54,10,5.880682
2019.09.29,44,10,4.7076025
2019.09.30,79,10,8.4522858
2019.10.01,72,10,7.7033496
2019.10.02,73,10,7.8103399
2019.10.03,60,10,6.4194579
2019.10.04,58,10,6.2054758
2019.10.05,70,10,7.4893675
2019.10.06,59,9,6.3966336
2019.10.07,82,9,8.8902359
2019.10.08,68,9,7.3723907
2019.10.09,52,9,5.6377106
2019.10.10,57,9,6.1797981
2019.10.11,64,9,6.9387212
2019.10.12,23,9,2.4936028
2019.10.13,43,10,4.9595246
2019.10.14,57,10,6.5742531
2019.10.15,50,10,5.7668891
2019.10.16,70,10,8.0736446
2019.10.17,58,10,6.6895914
2019.10.18,66,10,7.6122932
2019.10.19,79,10,9.1116848
2019.10.20,41,10,4.5461431
2019.10.21,48,10,5.3223143
2019.10.22,62,10,6.8746557
2019.10.23,76,10,8.4269972
2019.10.24,80,10,8.8705235
2019.10.25,68,10,7.5399451
2019.10.26,65,10,7.2073007
2019.10.27,44,12,4.9922481
2019.10.28,78,12,8.8498945
2019.10.29,76,12,8.6229744
2019.10.30,63,12,7.1479921
2019.10.31,86,12,9.757576
2019.11.01,100,12,11.346019
2019.11.02,69,12,7.828753
2019.11.03,58,11,6.5118556
2019.11.04,57,11,6.3995819
2019.11.05,84,11,9.4309635
2019.11.06,76,11,8.5327759
2019.11.07,55,11,6.175035
2019.11.08,83,11,9.3186893
2019.11.09,65,11,7.2977691
2019.11.10,67,12,7.8138356
2019.11.11,64,12,7.4639621
2019.11.12,83,12,9.6798258
2019.11.13,85,12,9.9130745
2019.11.14,69,12,8.0470848
2019.11.15,84,12,9.7964497
2019.11.16,50,12,5.8312201
2019.11.17,64,10,6.7878785
2019.11.18,85,10,9.015151
2019.11.19,55,10,5.8333335
2019.11.20,77,10,8.166667
2019.11.21,68,10,7.2121215
2019.11.22,72,10,7.6363635
2019.11.23,39,10,4.1363635
2019.11.24,47,11,5.137135
2019.11.25,85,11,9.2905626
2019.11.26,66,11,7.2138491
2019.11.27,76,11,8.3068571
2019.11.28,62,11,6.7766461
2019.11.29,83,11,9.0719614
2019.11.30,72,11,7.8696537
2019.12.01,64,11,7.1854954
2019.12.02,61,11,6.8486753
2019.12.03,57,11,6.3995819
2019.12.04,57,11,6.3995819
2019.12.05,97,11,10.890517
2019.12.06,75,11,8.4205027
2019.12.07,67,11,7.522316
2019.12.08,69,9,7.1794491
2019.12.09,69,9,7.1794491
2019.12.10,77,9,8.0118494
2019.12.11,46,9,4.7862992
2019.12.12,49,9,5.0984492
2019.12.13,65,9,6.7632489
2019.12.14,47,9,4.8903494
2019.12.15,69,9,7.2481518
2019.12.16,75,9,7.8784261
2019.12.17,45,9,4.7270555
2019.12.18,70,9,7.3531976
2019.12.19,65,9,6.8279691
2019.12.20,55,9,5.7775121
2019.12.21,39,9,4.0967817
2019.12.22,56,10,6.5518494
2019.12.23,65,10,7.6048255
2019.12.24,52,10,6.0838609
2019.12.25,55,10,6.4348521
2019.12.26,74,10,8.6578016
2019.12.27,33,10,3.8609114
2019.12.28,82,10,9.5937796
2019.12.29,43,8,4.8366084
2019.12.30,62,8,6.9737144
2019.12.31,57,8,6.4113183
2020.01.01,44,8,4.9490876
2020.01.02,53,8,5.961401
2020.01.03,37,8,4.1617327
2020.01.04,51,8,5.7364426
