date,prefecture,raw_daily,raw_weekly,suicide_harmonized_daily
2018.04.14,Nagasaki,10,14,3.6482334
2018.04.15,Nagasaki,11,10,3.9537504
2018.04.16,Nagasaki,12,10,4.3131824
2018.04.17,Nagasaki,0,10,0
2018.04.18,Nagasaki,24,10,8.6263647
2018.04.19,Nagasaki,0,10,0
2018.04.20,Nagasaki,0,10,0
2018.04.21,Nagasaki,11,10,3.9537504
2018.04.22,Nagasaki,21,14,8.0645161
2018.04.23,Nagasaki,11,14,4.2242703
2018.04.24,Nagasaki,22,14,8.4485407
2018.04.25,Nagasaki,11,14,4.2242703
2018.04.26,Nagasaki,0,14,0
2018.04.27,Nagasaki,0,14,0
2018.04.28,Nagasaki,11,14,4.2242703
2018.04.29,Nagasaki,21,19,7.9218783
2018.04.30,Nagasaki,0,19,0
2018.05.01,Nagasaki,32,19,12.071433
2018.05.02,Nagasaki,10,19,3.7723227
2018.05.03,Nagasaki,42,19,15.843757
2018.05.04,Nagasaki,0,19,0
2018.05.05,Nagasaki,0,19,0
2018.05.06,Nagasaki,0,16,0
2018.05.07,Nagasaki,22,16,8.0639133
2018.05.08,Nagasaki,11,16,4.0319567
2018.05.09,Nagasaki,12,16,4.3984981
2018.05.10,Nagasaki,23,16,8.4304552
2018.05.11,Nagasaki,23,16,8.4304552
2018.05.12,Nagasaki,0,16,0
2018.05.13,Nagasaki,30,22,11.660213
2018.05.14,Nagasaki,22,22,8.5508232
2018.05.15,Nagasaki,0,22,0
2018.05.16,Nagasaki,0,22,0
2018.05.17,Nagasaki,11,22,4.2754116
2018.05.18,Nagasaki,44,22,17.101646
2018.05.19,Nagasaki,11,22,4.2754116
2018.05.20,Nagasaki,11,10,4.0949559
2018.05.21,Nagasaki,23,10,8.5621805
2018.05.22,Nagasaki,0,10,0
2018.05.23,Nagasaki,0,10,0
2018.05.24,Nagasaki,11,10,4.0949559
2018.05.25,Nagasaki,11,10,4.0949559
2018.05.26,Nagasaki,0,10,0
2018.05.27,Nagasaki,11,54,4.1415205
2018.05.28,Nagasaki,44,54,16.566082
2018.05.29,Nagasaki,57,54,21.460608
2018.05.30,Nagasaki,100,54,37.650185
2018.05.31,Nagasaki,22,54,8.283041
2018.06.01,Nagasaki,22,54,8.283041
2018.06.02,Nagasaki,43,54,16.189579
2018.06.03,Nagasaki,10,23,3.688324
2018.06.04,Nagasaki,21,23,7.7454805
2018.06.05,Nagasaki,0,23,0
2018.06.06,Nagasaki,11,23,4.0571566
2018.06.07,Nagasaki,33,23,12.171469
2018.06.08,Nagasaki,0,23,0
2018.06.09,Nagasaki,55,23,20.285782
2018.06.10,Nagasaki,10,17,3.6536064
2018.06.11,Nagasaki,0,17,0
2018.06.12,Nagasaki,29,17,10.595458
2018.06.13,Nagasaki,22,17,8.0379343
2018.06.14,Nagasaki,0,17,0
2018.06.15,Nagasaki,36,17,13.152983
2018.06.16,Nagasaki,0,17,0
2018.06.17,Nagasaki,11,10,4.2466207
2018.06.18,Nagasaki,0,10,0
2018.06.19,Nagasaki,0,10,0
2018.06.20,Nagasaki,11,10,4.2466207
2018.06.21,Nagasaki,0,10,0
2018.06.22,Nagasaki,0,10,0
2018.06.23,Nagasaki,32,10,12.353806
2018.06.24,Nagasaki,10,6,3.9088213
2018.06.25,Nagasaki,22,6,8.5994072
2018.06.26,Nagasaki,0,6,0
2018.06.27,Nagasaki,0,6,0
2018.06.28,Nagasaki,0,6,0
2018.06.29,Nagasaki,0,6,0
2018.06.30,Nagasaki,0,6,0
2018.07.01,Nagasaki,29,29,7.7576847
2018.07.02,Nagasaki,28,29,7.4901786
2018.07.03,Nagasaki,62,29,16.585396
2018.07.04,Nagasaki,66,29,17.65542
2018.07.05,Nagasaki,14,29,3.7450893
2018.07.06,Nagasaki,0,29,0
2018.07.07,Nagasaki,27,29,7.2226725
2018.07.08,Nagasaki,14,20,4.7845678
2018.07.09,Nagasaki,0,20,0
2018.07.10,Nagasaki,16,20,5.4680777
2018.07.11,Nagasaki,45,20,15.378969
2018.07.12,Nagasaki,0,20,0
2018.07.13,Nagasaki,16,20,5.4680777
2018.07.14,Nagasaki,31,20,10.5944
2018.07.15,Nagasaki,0,14,0
2018.07.16,Nagasaki,15,14,4.422101
2018.07.17,Nagasaki,16,14,4.7169075
2018.07.18,Nagasaki,16,14,4.7169075
2018.07.19,Nagasaki,52,14,15.32995
2018.07.20,Nagasaki,0,14,0
2018.07.21,Nagasaki,0,14,0
2018.07.22,Nagasaki,15,18,5.3100972
2018.07.23,Nagasaki,16,18,5.6641035
2018.07.24,Nagasaki,16,18,5.6641035
2018.07.25,Nagasaki,15,18,5.3100972
2018.07.26,Nagasaki,0,18,0
2018.07.27,Nagasaki,15,18,5.3100972
2018.07.28,Nagasaki,29,18,10.266188
2018.07.29,Nagasaki,0,8,0
2018.07.30,Nagasaki,15,8,4.3131824
2018.07.31,Nagasaki,0,8,0
2018.08.01,Nagasaki,0,8,0
2018.08.02,Nagasaki,28,8,8.0512743
2018.08.03,Nagasaki,0,8,0
2018.08.04,Nagasaki,15,8,4.3131824
2018.08.05,Nagasaki,0,13,0
2018.08.06,Nagasaki,0,13,0
2018.08.07,Nagasaki,29,13,10.915746
2018.08.08,Nagasaki,14,13,5.2696705
2018.08.09,Nagasaki,14,13,5.2696705
2018.08.10,Nagasaki,15,13,5.6460757
2018.08.11,Nagasaki,0,13,0
2018.08.12,Nagasaki,40,17,10.904611
2018.08.13,Nagasaki,26,17,7.0879965
2018.08.14,Nagasaki,12,17,3.2713828
2018.08.15,Nagasaki,24,17,6.5427656
2018.08.16,Nagasaki,0,17,0
2018.08.17,Nagasaki,0,17,0
2018.08.18,Nagasaki,28,17,7.6332269
2018.08.19,Nagasaki,0,5,0
2018.08.20,Nagasaki,28,5,6.9490156
2018.08.21,Nagasaki,0,5,0
2018.08.22,Nagasaki,14,5,3.4745078
2018.08.23,Nagasaki,0,5,0
2018.08.24,Nagasaki,0,5,0
2018.08.25,Nagasaki,0,5,0
2018.08.26,Nagasaki,14,17,3.7874792
2018.08.27,Nagasaki,73,17,19.748999
2018.08.28,Nagasaki,15,17,4.0580134
2018.08.29,Nagasaki,0,17,0
2018.08.30,Nagasaki,15,17,4.0580134
2018.08.31,Nagasaki,0,17,0
2018.09.01,Nagasaki,14,17,3.7874792
2018.09.02,Nagasaki,0,21,0
2018.09.03,Nagasaki,15,21,4.8285437
2018.09.04,Nagasaki,46,21,14.807534
2018.09.05,Nagasaki,32,21,10.300894
2018.09.06,Nagasaki,0,21,0
2018.09.07,Nagasaki,29,21,9.3351851
2018.09.08,Nagasaki,14,21,4.5066409
2018.09.09,Nagasaki,0,10,0
2018.09.10,Nagasaki,15,10,4.1145492
2018.09.11,Nagasaki,16,10,4.3888526
2018.09.12,Nagasaki,15,10,4.1145492
2018.09.13,Nagasaki,15,10,4.1145492
2018.09.14,Nagasaki,15,10,4.1145492
2018.09.15,Nagasaki,0,10,0
2018.09.16,Nagasaki,29,16,8.0608587
2018.09.17,Nagasaki,14,16,3.891449
2018.09.18,Nagasaki,16,16,4.4473701
2018.09.19,Nagasaki,32,16,8.8947401
2018.09.20,Nagasaki,0,16,0
2018.09.21,Nagasaki,0,16,0
2018.09.22,Nagasaki,29,16,8.0608587
2018.09.23,Nagasaki,0,8,0
2018.09.24,Nagasaki,14,8,3.7659185
2018.09.25,Nagasaki,0,8,0
2018.09.26,Nagasaki,32,8,8.6078138
2018.09.27,Nagasaki,0,8,0
2018.09.28,Nagasaki,16,8,4.3039069
2018.09.29,Nagasaki,0,8,0
2018.09.30,Nagasaki,12,11,3.2374237
2018.10.01,Nagasaki,15,11,4.0467796
2018.10.02,Nagasaki,15,11,4.0467796
2018.10.03,Nagasaki,15,11,4.0467796
2018.10.04,Nagasaki,14,11,3.7769942
2018.10.05,Nagasaki,14,11,3.7769942
2018.10.06,Nagasaki,0,11,0
2018.10.07,Nagasaki,0,43,0
2018.10.08,Nagasaki,15,43,3.9548075
2018.10.09,Nagasaki,30,43,7.909615
2018.10.10,Nagasaki,79,43,20.828651
2018.10.11,Nagasaki,100,43,26.365383
2018.10.12,Nagasaki,84,43,22.146921
2018.10.13,Nagasaki,32,43,8.4369221
2018.10.14,Nagasaki,15,30,4.1880231
2018.10.15,Nagasaki,65,30,18.1481
2018.10.16,Nagasaki,48,30,13.401673
2018.10.17,Nagasaki,32,30,8.9344492
2018.10.18,Nagasaki,0,30,0
2018.10.19,Nagasaki,32,30,8.9344492
2018.10.20,Nagasaki,32,30,8.9344492
2018.10.21,Nagasaki,32,19,8.7413826
2018.10.22,Nagasaki,33,19,9.0145512
2018.10.23,Nagasaki,0,19,0
2018.10.24,Nagasaki,33,19,9.0145512
2018.10.25,Nagasaki,16,19,4.3706913
2018.10.26,Nagasaki,0,19,0
2018.10.27,Nagasaki,31,19,8.468214
2018.10.28,Nagasaki,16,9,4.7650394
2018.10.29,Nagasaki,16,9,4.7650394
2018.10.30,Nagasaki,0,9,0
2018.10.31,Nagasaki,0,9,0
2018.11.01,Nagasaki,0,9,0
2018.11.02,Nagasaki,0,9,0
2018.11.03,Nagasaki,31,9,9.2322636
2018.11.04,Nagasaki,0,16,0
2018.11.05,Nagasaki,30,16,8.0698252
2018.11.06,Nagasaki,33,16,8.8768072
2018.11.07,Nagasaki,15,16,4.0349126
2018.11.08,Nagasaki,15,16,4.0349126
2018.11.09,Nagasaki,16,16,4.3039069
2018.11.10,Nagasaki,15,16,4.0349126
2018.11.11,Nagasaki,15,17,4.2870946
2018.11.12,Nagasaki,0,17,0
2018.11.13,Nagasaki,32,17,9.1458015
2018.11.14,Nagasaki,16,17,4.5729008
2018.11.15,Nagasaki,0,17,0
2018.11.16,Nagasaki,15,17,4.2870946
2018.11.17,Nagasaki,46,17,13.147091
2018.11.18,Nagasaki,58,23,16.752989
2018.11.19,Nagasaki,47,23,13.575699
2018.11.20,Nagasaki,0,23,0
2018.11.21,Nagasaki,16,23,4.6215143
2018.11.22,Nagasaki,0,23,0
2018.11.23,Nagasaki,30,23,8.6653395
2018.11.24,Nagasaki,15,23,4.3326697
2018.11.25,Nagasaki,30,16,8.202117
2018.11.26,Nagasaki,0,16,0
2018.11.27,Nagasaki,0,16,0
2018.11.28,Nagasaki,44,16,12.029771
2018.11.29,Nagasaki,32,16,8.7489243
2018.11.30,Nagasaki,16,16,4.3744621
2018.12.01,Nagasaki,0,16,0
2018.12.02,Nagasaki,14,14,3.6811001
2018.12.03,Nagasaki,0,14,0
2018.12.04,Nagasaki,15,14,3.944036
2018.12.05,Nagasaki,0,14,0
2018.12.06,Nagasaki,32,14,8.4139433
2018.12.07,Nagasaki,17,14,4.4699078
2018.12.08,Nagasaki,33,14,8.6768799
2018.12.09,Nagasaki,0,10,0
2018.12.10,Nagasaki,0,10,0
2018.12.11,Nagasaki,47,10,12.561682
2018.12.12,Nagasaki,0,10,0
2018.12.13,Nagasaki,0,10,0
2018.12.14,Nagasaki,31,10,8.2853642
2018.12.15,Nagasaki,0,10,0
2018.12.16,Nagasaki,0,12,0
2018.12.17,Nagasaki,0,12,0
2018.12.18,Nagasaki,29,12,7.9722776
2018.12.19,Nagasaki,16,12,4.3984981
2018.12.20,Nagasaki,0,12,0
2018.12.21,Nagasaki,46,12,12.645682
2018.12.22,Nagasaki,0,12,0
2018.12.23,Nagasaki,14,10,3.7903724
2018.12.24,Nagasaki,0,10,0
2018.12.25,Nagasaki,16,10,4.3318543
2018.12.26,Nagasaki,31,10,8.3929682
2018.12.27,Nagasaki,16,10,4.3318543
2018.12.28,Nagasaki,0,10,0
2018.12.29,Nagasaki,0,10,0
2018.12.30,Nagasaki,8,10,7.2511468
2018.12.31,Nagasaki,3,10,2.7191801
2019.01.01,Nagasaki,4,10,3.6255734
2019.01.02,Nagasaki,4,10,3.6255734
2019.01.03,Nagasaki,0,10,0
2019.01.04,Nagasaki,4,10,3.6255734
2019.01.05,Nagasaki,0,10,0
2019.01.06,Nagasaki,4,23,4.0806985
2019.01.07,Nagasaki,4,23,4.0806985
2019.01.08,Nagasaki,8,23,8.161397
2019.01.09,Nagasaki,8,23,8.161397
2019.01.10,Nagasaki,4,23,4.0806985
2019.01.11,Nagasaki,8,23,8.161397
2019.01.12,Nagasaki,11,23,11.221921
2019.01.13,Nagasaki,4,10,3.9708662
2019.01.14,Nagasaki,0,10,0
2019.01.15,Nagasaki,0,10,0
2019.01.16,Nagasaki,4,10,3.9708662
2019.01.17,Nagasaki,0,10,0
2019.01.18,Nagasaki,13,10,12.905314
2019.01.19,Nagasaki,0,10,0
2019.01.20,Nagasaki,0,18,0
2019.01.21,Nagasaki,4,18,4.1694098
2019.01.22,Nagasaki,4,18,4.1694098
2019.01.23,Nagasaki,8,18,8.3388195
2019.01.24,Nagasaki,12,18,12.508228
2019.01.25,Nagasaki,4,18,4.1694098
2019.01.26,Nagasaki,4,18,4.1694098
2019.01.27,Nagasaki,4,19,4.0625014
2019.01.28,Nagasaki,8,19,8.1250029
2019.01.29,Nagasaki,4,19,4.0625014
2019.01.30,Nagasaki,0,19,0
2019.01.31,Nagasaki,4,19,4.0625014
2019.02.01,Nagasaki,4,19,4.0625014
2019.02.02,Nagasaki,15,19,15.234381
2019.02.03,Nagasaki,10,15,10.782956
2019.02.04,Nagasaki,0,15,0
2019.02.05,Nagasaki,0,15,0
2019.02.06,Nagasaki,4,15,4.3131824
2019.02.07,Nagasaki,0,15,0
2019.02.08,Nagasaki,0,15,0
2019.02.09,Nagasaki,15,15,16.174433
2019.02.10,Nagasaki,59,75,61.498791
2019.02.11,Nagasaki,29,75,30.22822
2019.02.12,Nagasaki,4,75,4.1694098
2019.02.13,Nagasaki,21,75,21.8894
2019.02.14,Nagasaki,21,75,21.8894
2019.02.15,Nagasaki,8,75,8.3388195
2019.02.16,Nagasaki,8,75,8.3388195
2019.02.17,Nagasaki,4,13,3.8715947
2019.02.18,Nagasaki,0,13,0
2019.02.19,Nagasaki,0,13,0
2019.02.20,Nagasaki,0,13,0
2019.02.21,Nagasaki,12,13,11.614783
2019.02.22,Nagasaki,8,13,7.7431893
2019.02.23,Nagasaki,4,13,3.8715947
2019.02.24,Nagasaki,4,93,4.0816326
2019.02.25,Nagasaki,8,93,8.1632652
2019.02.26,Nagasaki,32,93,32.653061
2019.02.27,Nagasaki,98,93,100
2019.02.28,Nagasaki,16,93,16.32653
2019.03.01,Nagasaki,25,93,25.510204
2019.03.02,Nagasaki,7,93,7.1428571
2019.03.03,Nagasaki,4,15,3.9088211
2019.03.04,Nagasaki,8,15,7.8176422
2019.03.05,Nagasaki,8,15,7.8176422
2019.03.06,Nagasaki,4,15,3.9088211
2019.03.07,Nagasaki,4,15,3.9088211
2019.03.08,Nagasaki,0,15,0
2019.03.09,Nagasaki,4,15,3.9088211
2019.03.10,Nagasaki,11,21,11.199228
2019.03.11,Nagasaki,0,21,0
2019.03.12,Nagasaki,4,21,4.0724463
2019.03.13,Nagasaki,4,21,4.0724463
2019.03.14,Nagasaki,4,21,4.0724463
2019.03.15,Nagasaki,8,21,8.1448927
2019.03.16,Nagasaki,12,21,12.21734
2019.03.17,Nagasaki,4,17,3.9377756
2019.03.18,Nagasaki,8,17,7.8755512
2019.03.19,Nagasaki,4,17,3.9377756
2019.03.20,Nagasaki,8,17,7.8755512
2019.03.21,Nagasaki,0,17,0
2019.03.22,Nagasaki,8,17,7.8755512
2019.03.23,Nagasaki,4,17,3.9377756
2019.03.24,Nagasaki,3,13,3.1270571
2019.03.25,Nagasaki,8,13,8.3388195
2019.03.26,Nagasaki,4,13,4.1694098
2019.03.27,Nagasaki,0,13,0
2019.03.28,Nagasaki,11,13,11.465877
2019.03.29,Nagasaki,0,13,0
2019.03.30,Nagasaki,0,13,0
2019.03.31,Nagasaki,0,21,0
2019.04.01,Nagasaki,0,21,0
2019.04.02,Nagasaki,16,21,15.919564
2019.04.03,Nagasaki,4,21,3.9798911
2019.04.04,Nagasaki,16,21,15.919564
2019.04.05,Nagasaki,4,21,3.9798911
2019.04.06,Nagasaki,4,21,3.9798911
2019.04.07,Nagasaki,4,14,4.1694098
2019.04.08,Nagasaki,4,14,4.1694098
2019.04.09,Nagasaki,8,14,8.3388195
2019.04.10,Nagasaki,4,14,4.1694098
2019.04.11,Nagasaki,0,14,0
2019.04.12,Nagasaki,0,14,0
2019.04.13,Nagasaki,8,14,8.3388195
2019.04.14,Nagasaki,11,20,11.18622
2019.04.15,Nagasaki,4,20,4.0677166
2019.04.16,Nagasaki,0,20,0
2019.04.17,Nagasaki,4,20,4.0677166
2019.04.18,Nagasaki,9,20,9.1523619
2019.04.19,Nagasaki,13,20,13.220078
2019.04.20,Nagasaki,0,20,0
2019.04.21,Nagasaki,7,12,7.6137037
2019.04.22,Nagasaki,0,12,0
2019.04.23,Nagasaki,0,12,0
2019.04.24,Nagasaki,4,12,4.350688
2019.04.25,Nagasaki,8,12,8.701376
2019.04.26,Nagasaki,0,12,0
2019.04.27,Nagasaki,4,12,4.350688
2019.04.28,Nagasaki,0,7,0
2019.04.29,Nagasaki,6,7,7.2964668
2019.04.30,Nagasaki,0,7,0
2019.05.01,Nagasaki,3,7,3.6482334
2019.05.02,Nagasaki,3,7,3.6482334
2019.05.03,Nagasaki,0,7,0
2019.05.04,Nagasaki,0,7,0
2019.05.05,Nagasaki,15,33,15.401923
2019.05.06,Nagasaki,11,33,11.294744
2019.05.07,Nagasaki,8,33,8.2143593
2019.05.08,Nagasaki,8,33,8.2143593
2019.05.09,Nagasaki,4,33,4.1071796
2019.05.10,Nagasaki,17,33,17.455513
2019.05.11,Nagasaki,4,33,4.1071796
2019.05.12,Nagasaki,0,17,0
2019.05.13,Nagasaki,4,17,4.0502834
2019.05.14,Nagasaki,16,17,16.201134
2019.05.15,Nagasaki,4,17,4.0502834
2019.05.16,Nagasaki,8,17,8.1005669
2019.05.17,Nagasaki,0,17,0
2019.05.18,Nagasaki,3,17,3.0377128
2019.05.19,Nagasaki,3,13,3.01124
2019.05.20,Nagasaki,12,13,12.04496
2019.05.21,Nagasaki,4,13,4.014987
2019.05.22,Nagasaki,0,13,0
2019.05.23,Nagasaki,0,13,0
2019.05.24,Nagasaki,0,13,0
2019.05.25,Nagasaki,8,13,8.029974
2019.05.26,Nagasaki,22,100,21.736259
2019.05.27,Nagasaki,8,100,7.9040942
2019.05.28,Nagasaki,8,100,7.9040942
2019.05.29,Nagasaki,13,100,12.844153
2019.05.30,Nagasaki,100,100,98.801178
2019.05.31,Nagasaki,51,100,50.388599
2019.06.01,Nagasaki,9,100,8.8921061
2019.06.02,Nagasaki,0,22,0
2019.06.03,Nagasaki,13,22,12.961425
2019.06.04,Nagasaki,9,22,8.9732943
2019.06.05,Nagasaki,5,22,4.9851632
2019.06.06,Nagasaki,5,22,4.9851632
2019.06.07,Nagasaki,9,22,8.9732943
2019.06.08,Nagasaki,5,22,4.9851632
2019.06.09,Nagasaki,5,17,5.211762
2019.06.10,Nagasaki,5,17,5.211762
2019.06.11,Nagasaki,15,17,15.635285
2019.06.12,Nagasaki,0,17,0
2019.06.13,Nagasaki,0,17,0
2019.06.14,Nagasaki,0,17,0
2019.06.15,Nagasaki,9,17,9.3811712
2019.06.16,Nagasaki,9,12,9.3811712
2019.06.17,Nagasaki,5,12,5.211762
2019.06.18,Nagasaki,5,12,5.211762
2019.06.19,Nagasaki,5,12,5.211762
2019.06.20,Nagasaki,0,12,0
2019.06.21,Nagasaki,0,12,0
2019.06.22,Nagasaki,0,12,0
2019.06.23,Nagasaki,0,14,0
2019.06.24,Nagasaki,5,14,5.211762
2019.06.25,Nagasaki,5,14,5.211762
2019.06.26,Nagasaki,5,14,5.211762
2019.06.27,Nagasaki,9,14,9.3811712
2019.06.28,Nagasaki,0,14,0
2019.06.29,Nagasaki,4,14,4.1694098
2019.06.30,Nagasaki,0,14,0
2019.07.01,Nagasaki,0,14,0
2019.07.02,Nagasaki,5,14,4.8643112
2019.07.03,Nagasaki,0,14,0
2019.07.04,Nagasaki,0,14,0
2019.07.05,Nagasaki,16,14,15.565797
2019.07.06,Nagasaki,9,14,8.7557602
2019.07.07,Nagasaki,15,9,4.3974237
2019.07.08,Nagasaki,0,9,0
2019.07.09,Nagasaki,0,9,0
2019.07.10,Nagasaki,32,9,9.3811712
2019.07.11,Nagasaki,0,9,0
2019.07.12,Nagasaki,17,9,4.9837465
2019.07.13,Nagasaki,0,9,0
2019.07.14,Nagasaki,0,9,0
2019.07.15,Nagasaki,0,9,0
2019.07.16,Nagasaki,0,9,0
2019.07.17,Nagasaki,16,9,4.8418956
2019.07.18,Nagasaki,16,9,4.8418956
2019.07.19,Nagasaki,16,9,4.8418956
2019.07.20,Nagasaki,14,9,4.2366586
2019.07.21,Nagasaki,29,14,8.9093704
2019.07.22,Nagasaki,33,14,10.138248
2019.07.23,Nagasaki,0,14,0
2019.07.24,Nagasaki,0,14,0
2019.07.25,Nagasaki,17,14,5.222734
2019.07.26,Nagasaki,0,14,0
2019.07.27,Nagasaki,16,14,4.9155149
2019.07.28,Nagasaki,0,10,0
2019.07.29,Nagasaki,33,10,10.26795
2019.07.30,Nagasaki,0,10,0
2019.07.31,Nagasaki,17,10,5.2895498
2019.08.01,Nagasaki,0,10,0
2019.08.02,Nagasaki,17,10,5.2895498
2019.08.03,Nagasaki,0,10,0
2019.08.04,Nagasaki,0,7,0
2019.08.05,Nagasaki,0,7,0
2019.08.06,Nagasaki,14,7,4.3468313
2019.08.07,Nagasaki,0,7,0
2019.08.08,Nagasaki,0,7,0
2019.08.09,Nagasaki,17,7,5.278295
2019.08.10,Nagasaki,16,7,4.9678073
2019.08.11,Nagasaki,15,22,4.4672246
2019.08.12,Nagasaki,14,22,4.1694098
2019.08.13,Nagasaki,14,22,4.1694098
2019.08.14,Nagasaki,0,22,0
2019.08.15,Nagasaki,26,22,7.7431893
2019.08.16,Nagasaki,70,22,20.847048
2019.08.17,Nagasaki,15,22,4.4672246
2019.08.18,Nagasaki,0,13,0
2019.08.19,Nagasaki,31,13,9.033721
2019.08.20,Nagasaki,30,13,8.7423105
2019.08.21,Nagasaki,32,13,9.3251314
2019.08.22,Nagasaki,0,13,0
2019.08.23,Nagasaki,0,13,0
2019.08.24,Nagasaki,0,13,0
2019.08.25,Nagasaki,0,15,0
2019.08.26,Nagasaki,16,15,4.8108573
2019.08.27,Nagasaki,29,15,8.7196789
2019.08.28,Nagasaki,14,15,4.2095003
2019.08.29,Nagasaki,15,15,4.510179
2019.08.30,Nagasaki,15,15,4.510179
2019.08.31,Nagasaki,15,15,4.510179
2019.09.01,Nagasaki,45,14,13.971957
2019.09.02,Nagasaki,0,14,0
2019.09.03,Nagasaki,0,14,0
2019.09.04,Nagasaki,16,14,4.9678073
2019.09.05,Nagasaki,33,14,10.246102
2019.09.06,Nagasaki,0,14,0
2019.09.07,Nagasaki,0,14,0
2019.09.08,Nagasaki,15,7,4.4672246
2019.09.09,Nagasaki,0,7,0
2019.09.10,Nagasaki,0,7,0
2019.09.11,Nagasaki,0,7,0
2019.09.12,Nagasaki,0,7,0
2019.09.13,Nagasaki,34,7,10.125709
2019.09.14,Nagasaki,0,7,0
2019.09.15,Nagasaki,0,11,0
2019.09.16,Nagasaki,15,11,4.3541303
2019.09.17,Nagasaki,0,11,0
2019.09.18,Nagasaki,0,11,0
2019.09.19,Nagasaki,64,11,18.577623
2019.09.20,Nagasaki,0,11,0
2019.09.21,Nagasaki,0,11,0
2019.09.22,Nagasaki,12,11,3.5737796
2019.09.23,Nagasaki,0,11,0
2019.09.24,Nagasaki,50,11,14.890748
2019.09.25,Nagasaki,0,11,0
2019.09.26,Nagasaki,0,11,0
2019.09.27,Nagasaki,0,11,0
2019.09.28,Nagasaki,15,11,4.4672246
2019.09.29,Nagasaki,0,4,0
2019.09.30,Nagasaki,0,4,0
2019.10.01,Nagasaki,16,4,4.3039069
2019.10.02,Nagasaki,15,4,4.0349126
2019.10.03,Nagasaki,0,4,0
2019.10.04,Nagasaki,0,4,0
2019.10.05,Nagasaki,0,4,0
2019.10.06,Nagasaki,15,7,4.5602918
2019.10.07,Nagasaki,16,7,4.8643112
2019.10.08,Nagasaki,0,7,0
2019.10.09,Nagasaki,0,7,0
2019.10.10,Nagasaki,17,7,5.1683311
2019.10.11,Nagasaki,0,7,0
2019.10.12,Nagasaki,0,7,0
2019.10.13,Nagasaki,0,24,0
2019.10.14,Nagasaki,32,24,9.7033529
2019.10.15,Nagasaki,0,24,0
2019.10.16,Nagasaki,18,24,5.4581361
2019.10.17,Nagasaki,17,24,5.1549058
2019.10.18,Nagasaki,34,24,10.309812
2019.10.19,Nagasaki,64,24,19.406706
2019.10.20,Nagasaki,0,11,0
2019.10.21,Nagasaki,0,11,0
2019.10.22,Nagasaki,0,11,0
2019.10.23,Nagasaki,0,11,0
2019.10.24,Nagasaki,17,11,4.58635
2019.10.25,Nagasaki,51,11,13.75905
2019.10.26,Nagasaki,17,11,4.58635
2019.10.27,Nagasaki,16,10,4.9783998
2019.10.28,Nagasaki,0,10,0
2019.10.29,Nagasaki,17,10,5.2895498
2019.10.30,Nagasaki,17,10,5.2895498
2019.10.31,Nagasaki,17,10,5.2895498
2019.11.01,Nagasaki,0,10,0
2019.11.02,Nagasaki,0,10,0
2019.11.03,Nagasaki,0,10,0
2019.11.04,Nagasaki,0,10,0
2019.11.05,Nagasaki,0,10,0
2019.11.06,Nagasaki,17,10,5.211762
2019.11.07,Nagasaki,35,10,10.730098
2019.11.08,Nagasaki,0,10,0
2019.11.09,Nagasaki,16,10,4.9051876
2019.11.10,Nagasaki,31,19,9.1633663
2019.11.11,Nagasaki,17,19,5.0250721
2019.11.12,Nagasaki,16,19,4.7294793
2019.11.13,Nagasaki,17,19,5.0250721
2019.11.14,Nagasaki,17,19,5.0250721
2019.11.15,Nagasaki,36,19,10.641329
2019.11.16,Nagasaki,0,19,0
2019.11.17,Nagasaki,0,9,0
2019.11.18,Nagasaki,0,9,0
2019.11.19,Nagasaki,17,9,4.7605944
2019.11.20,Nagasaki,0,9,0
2019.11.21,Nagasaki,17,9,4.7605944
2019.11.22,Nagasaki,33,9,9.2411547
2019.11.23,Nagasaki,0,9,0
2019.11.24,Nagasaki,58,46,17.32708
2019.11.25,Nagasaki,100,46,29.874275
2019.11.26,Nagasaki,16,46,4.7798839
2019.11.27,Nagasaki,65,46,19.418278
2019.11.28,Nagasaki,49,46,14.638394
2019.11.29,Nagasaki,17,46,5.0786266
2019.11.30,Nagasaki,16,46,4.7798839
2019.12.01,Nagasaki,15,10,4.8108573
2019.12.02,Nagasaki,16,10,5.1315813
2019.12.03,Nagasaki,17,10,5.4523053
2019.12.04,Nagasaki,17,10,5.4523053
2019.12.05,Nagasaki,0,10,0
2019.12.06,Nagasaki,0,10,0
2019.12.07,Nagasaki,0,10,0
2019.12.08,Nagasaki,66,19,19.655788
2019.12.09,Nagasaki,0,19,0
2019.12.10,Nagasaki,17,19,5.0628543
2019.12.11,Nagasaki,33,19,9.8278942
2019.12.12,Nagasaki,17,19,5.0628543
2019.12.13,Nagasaki,0,19,0
2019.12.14,Nagasaki,0,19,0
2019.12.15,Nagasaki,0,16,0
2019.12.16,Nagasaki,0,16,0
2019.12.17,Nagasaki,0,16,0
2019.12.18,Nagasaki,33,16,9.4890013
2019.12.19,Nagasaki,33,16,9.4890013
2019.12.20,Nagasaki,34,16,9.7765465
2019.12.21,Nagasaki,16,16,4.600728
2019.12.22,Nagasaki,0,14,0
2019.12.23,Nagasaki,0,14,0
2019.12.24,Nagasaki,34,14,10.125709
2019.12.25,Nagasaki,33,14,9.8278942
2019.12.26,Nagasaki,0,14,0
2019.12.27,Nagasaki,0,14,0
2019.12.28,Nagasaki,31,14,9.2322636
2019.12.29,Nagasaki,14,10,4.2920394
