date,raw_daily,raw_weekly
2016-10-09,64.0,63.0
2016-10-10,89.0,63.0
2016-10-11,87.0,63.0
2016-10-12,87.0,63.0
2016-10-13,96.0,63.0
2016-10-14,78.0,63.0
2016-10-15,85.0,63.0
2016-10-16,87.0,61.0
2016-10-17,89.0,61.0
2016-10-18,74.0,61.0
2016-10-19,77.0,61.0
2016-10-20,79.0,61.0
2016-10-21,79.0,61.0
2016-10-22,80.0,61.0
2016-10-23,86.0,68.0
2016-10-24,97.0,68.0
2016-10-25,100.0,68.0
2016-10-26,90.0,68.0
2016-10-27,79.0,68.0
2016-10-28,81.0,68.0
2016-10-29,82.0,68.0
2016-10-30,89.0,70.0
2016-10-31,86.0,70.0
2016-11-01,94.0,70.0
2016-11-02,89.0,70.0
2016-11-03,94.0,70.0
2016-11-04,95.0,70.0
2016-11-05,99.0,70.0
2016-11-06,95.0,70.0
2016-11-07,95.0,70.0
2016-11-08,83.0,70.0
2016-11-09,85.0,70.0
2016-11-10,89.0,70.0
2016-11-11,95.0,70.0
2016-11-12,87.0,70.0
2016-11-13,79.0,59.0
2016-11-14,81.0,59.0
2016-11-15,79.0,59.0
2016-11-16,79.0,59.0
2016-11-17,72.0,59.0
2016-11-18,73.0,59.0
2016-11-19,64.0,59.0
2016-11-20,69.0,53.0
2016-11-21,70.0,53.0
2016-11-22,60.0,53.0
2016-11-23,72.0,53.0
2016-11-24,76.0,53.0
2016-11-25,76.0,53.0
2016-11-26,70.0,53.0
2016-11-27,76.0,56.0
2016-11-28,77.0,56.0
2016-11-29,77.0,56.0
2016-11-30,80.0,56.0
2016-12-01,73.0,56.0
2016-12-02,67.0,56.0
2016-12-03,64.0,56.0
2016-12-04,69.0,56.0
2016-12-05,71.0,56.0
2016-12-06,71.0,56.0
2016-12-07,80.0,56.0
2016-12-08,80.0,56.0
2016-12-09,77.0,56.0
2016-12-10,73.0,56.0
2016-12-11,75.0,59.0
2016-12-12,80.0,59.0
2016-12-13,81.0,59.0
2016-12-14,74.0,59.0
2016-12-15,76.0,59.0
2016-12-16,77.0,59.0
2016-12-17,82.0,59.0
2016-12-18,85.0,56.0
2016-12-19,82.0,56.0
