date,raw_daily,raw_weekly,anxietydrug2_harmonized_daily
2018.05.16,71,53,46.808041
2018.05.17,64,53,42.193165
2018.05.18,50,53,32.963409
2018.05.19,37,53,24.392925
2018.05.20,57,58,37.467999
2018.05.21,59,58,38.782661
2018.05.22,73,58,47.985329
2018.05.23,70,58,46.013329
2018.05.24,71,58,46.670662
2018.05.25,70,58,46.013329
2018.05.26,50,58,32.866665
2018.05.27,69,59,45.731499
2018.05.28,75,59,49.708149
2018.05.29,59,59,39.103745
2018.05.30,71,59,47.057049
2018.05.31,39,59,25.848238
2018.06.01,72,59,47.719822
2018.06.02,69,59,45.731499
2018.06.03,68,63,43.696796
2018.06.04,66,63,42.411594
2018.06.05,61,63,39.198597
2018.06.06,71,63,45.624596
2018.06.07,90,63,57.833992
2018.06.08,84,63,53.978394
2018.06.09,60,63,38.555996
2018.06.10,49,61,33.356453
2018.06.11,71,61,48.332817
2018.06.12,73,61,49.694305
2018.06.13,79,61,53.77877
2018.06.14,62,61,42.206123
2018.06.15,51,61,34.717941
2018.06.16,72,61,49.013561
2018.06.17,42,56,27.511927
2018.06.18,55,56,36.027523
2018.06.19,84,56,55.023853
2018.06.20,61,56,39.957798
2018.06.21,74,56,48.473392
2018.06.22,82,56,53.713757
2018.06.23,38,56,24.891741
2018.06.24,72,62,47.92926
2018.06.25,66,62,43.935158
2018.06.26,75,62,49.926315
2018.06.27,75,62,49.926315
2018.06.28,67,62,44.600842
2018.06.29,52,62,34.615578
2018.06.30,68,62,45.266525
2018.07.01,68,53,45.950996
2018.07.02,49,53,33.111748
2018.07.03,66,53,44.599495
2018.07.04,57,53,38.517746
2018.07.05,67,53,45.275249
2018.07.06,30,53,20.272499
2018.07.07,63,53,42.572247
2018.07.08,52,50,35.359993
2018.07.09,56,50,38.079994
2018.07.10,59,50,40.119991
2018.07.11,58,50,39.439995
2018.07.12,58,50,39.439995
2018.07.13,62,50,42.159996
2018.07.14,30,50,20.399998
2018.07.15,51,50,33.00761
2018.07.16,40,50,25.888325
2018.07.17,64,50,41.421318
2018.07.18,57,50,36.890862
2018.07.19,75,50,48.540607
2018.07.20,57,50,36.890862
2018.07.21,50,50,32.360405
2018.07.22,44,50,30.242584
2018.07.23,52,50,35.741238
2018.07.24,47,50,32.304581
2018.07.25,71,50,48.800537
2018.07.26,52,50,35.741238
2018.07.27,62,50,42.614552
2018.07.28,43,50,29.555252
2018.07.29,53,55,34.73481
2018.07.30,62,55,40.633175
2018.07.31,64,55,41.943924
2018.08.01,75,55,49.153038
2018.08.02,65,55,42.599297
2018.08.03,54,55,35.390186
2018.08.04,55,55,36.045559
2018.08.05,39,54,26.851498
2018.08.06,60,54,41.309998
2018.08.07,55,54,37.867496
2018.08.08,76,54,52.325996
2018.08.09,55,54,37.867496
2018.08.10,64,54,44.063995
2018.08.11,51,54,35.113499
2018.08.12,80,62,54.517235
2018.08.13,59,62,40.206463
2018.08.14,58,62,39.524998
2018.08.15,64,62,43.613789
2018.08.16,47,62,32.028873
2018.08.17,79,62,53.835773
2018.08.18,77,62,52.472843
2018.08.19,54,60,36.638577
2018.08.20,79,60,53.60088
2018.08.21,66,60,44.780479
2018.08.22,88,60,59.70731
2018.08.23,81,60,54.957863
2018.08.24,21,60,14.248335
2018.08.25,62,60,42.066513
2018.08.26,60,59,40.570782
2018.08.27,55,59,37.189884
2018.08.28,79,59,53.418198
2018.08.29,74,59,50.037296
2018.08.30,64,59,43.275501
2018.08.31,60,59,40.570782
2018.09.01,53,59,35.837524
2018.09.02,52,55,34.482265
2018.09.03,48,55,31.829784
2018.09.04,53,55,35.145386
2018.09.05,71,55,47.081558
2018.09.06,63,55,41.776592
2018.09.07,85,55,56.365246
2018.09.08,51,55,33.819149
2018.09.09,57,56,38.852501
2018.09.10,56,56,38.170879
2018.09.11,80,56,54.529823
2018.09.12,62,56,42.260616
2018.09.13,52,56,35.444386
2018.09.14,66,56,44.987106
2018.09.15,46,56,31.35465
2018.09.16,62,64,41.639503
2018.09.17,100,64,67.160484
2018.09.18,65,64,43.654316
2018.09.19,43,64,28.879009
2018.09.20,69,64,46.340736
2018.09.21,54,64,36.266663
2018.09.22,93,64,62.459251
2018.09.23,30,56,20.01869
2018.09.24,69,56,46.042984
2018.09.25,61,56,40.704666
2018.09.26,75,56,50.046726
2018.09.27,85,56,56.71962
2018.09.28,58,56,38.702801
2018.09.29,50,56,33.364483
2018.09.30,37,63,24.870499
2018.10.01,80,63,53.774055
2018.10.02,73,63,49.068825
2018.10.03,68,63,45.707947
2018.10.04,64,63,43.019241
2018.10.05,77,63,51.757526
2018.10.06,79,63,53.101875
2018.10.07,51,60,35.630135
2018.10.08,50,60,34.931503
2018.10.09,58,60,40.520542
2018.10.10,53,60,37.027393
2018.10.11,73,60,50.999996
2018.10.12,61,60,42.616432
2018.10.13,92,60,64.273964
2018.10.14,65,62,44.105148
2018.10.15,63,62,42.748066
2018.10.16,79,62,53.604721
2018.10.17,80,62,54.283257
2018.10.18,73,62,49.533474
2018.10.19,66,62,44.783688
2018.10.20,40,62,27.141628
2018.10.21,54,58,36.889606
2018.10.22,67,58,45.770439
2018.10.23,66,58,45.087296
2018.10.24,69,58,47.136719
2018.10.25,56,58,38.255886
2018.10.26,76,58,51.918705
2018.10.27,45,58,30.741337
2018.10.28,42,58,28.559998
2018.10.29,73,58,49.639996
2018.10.30,65,58,44.199997
2018.10.31,83,58,56.439995
2018.11.01,65,58,44.199997
2018.11.02,64,58,43.519997
2018.11.03,43,58,29.24
2018.11.04,57,60,37.917385
2018.11.05,63,60,41.908691
2018.11.06,51,60,33.926083
2018.11.07,74,60,49.226082
2018.11.08,70,60,46.565212
2018.11.09,77,60,51.221733
2018.11.10,68,60,45.234776
2018.11.11,78,58,53.781815
2018.11.12,69,58,47.576225
2018.11.13,47,58,32.406994
2018.11.14,55,58,37.923077
2018.11.15,74,58,51.023777
2018.11.16,72,58,49.644753
2018.11.17,34,58,23.443356
2018.11.18,50,50,34.931503
2018.11.19,54,50,37.726025
2018.11.20,74,50,51.698627
2018.11.21,66,50,46.109589
2018.11.22,44,50,30.739725
2018.11.23,34,50,23.753424
2018.11.24,43,50,30.041096
2018.11.25,50,63,34.848156
2018.11.26,44,63,30.666378
2018.11.27,63,63,43.908676
2018.11.28,74,63,51.575268
2018.11.29,84,63,58.544899
2018.11.30,75,63,52.272232
2018.12.01,71,63,49.484383
2018.12.02,63,59,43.083405
2018.12.03,68,59,46.502724
2018.12.04,80,59,54.709087
2018.12.05,39,59,26.670681
2018.12.06,66,59,45.134998
2018.12.07,68,59,46.502724
2018.12.08,56,59,38.29636
2018.12.09,47,47,32.373272
2018.12.10,58,47,39.949997
2018.12.11,49,47,33.750858
2018.12.12,46,47,31.684477
2018.12.13,62,47,42.705166
2018.12.14,49,47,33.750858
2018.12.15,37,47,25.485342
2018.12.16,38,51,24.896219
2018.12.17,70,51,45.861458
2018.12.18,47,51,30.79269
2018.12.19,78,51,51.102764
2018.12.20,68,51,44.551128
2018.12.21,47,51,30.79269
2018.12.22,49,51,32.10302
2018.12.23,51,51,35.468182
2018.12.24,44,51,30.599997
2018.12.25,63,51,43.813637
2018.12.26,63,51,43.813637
2018.12.27,61,51,42.422726
2018.12.28,54,51,37.554543
2018.12.29,38,51,26.427271
2018.12.30,42,41,34.039532
2018.12.31,24,41,19.45116
2019.01.01,25,41,20.261625
2019.01.02,38,41,30.79767
2019.01.03,26,41,21.07209
2019.01.04,54,41,43.76511
2019.01.05,49,41,39.712784
2019.01.06,70,52,56.770634
2019.01.07,56,52,45.416508
2019.01.08,40,52,32.440361
2019.01.09,36,52,29.196325
2019.01.10,41,52,33.251373
2019.01.11,33,52,26.7633
2019.01.12,51,52,41.361462
2019.01.13,44,53,35.502083
2019.01.14,59,53,47.605068
2019.01.15,51,53,41.150143
2019.01.16,45,53,36.308952
2019.01.17,54,53,43.57074
2019.01.18,57,53,45.991337
2019.01.19,25,53,20.171638
2019.01.20,50,46,40.034126
2019.01.21,41,46,32.827984
2019.01.22,41,46,32.827984
2019.01.23,54,46,43.236858
2019.01.24,47,46,37.63208
2019.01.25,25,46,20.017063
2019.01.26,35,46,28.02389
2019.01.27,38,47,29.194227
2019.01.28,41,47,31.499033
2019.01.29,52,47,39.949993
2019.01.30,55,47,42.254803
2019.01.31,38,47,29.194227
2019.02.01,33,47,25.352879
2019.02.02,55,47,42.254803
2019.02.03,17,58,14.085713
2019.02.04,64,58,53.028568
2019.02.05,58,58,48.05714
2019.02.06,44,58,36.457142
2019.02.07,52,58,43.085712
2019.02.08,61,58,50.542854
2019.02.09,61,58,50.542854
2019.02.10,51,53,41.397293
2019.02.11,32,53,25.974771
2019.02.12,46,53,37.338734
2019.02.13,53,53,43.020718
2019.02.14,47,53,38.150444
2019.02.15,63,53,51.137833
2019.02.16,41,53,33.280174
2019.02.17,43,58,34.284092
2019.02.18,53,58,42.257141
2019.02.19,58,58,46.243664
2019.02.20,51,58,40.662529
2019.02.21,60,58,47.838272
2019.02.22,49,58,39.067921
2019.02.23,57,58,45.446358
2019.02.24,44,56,36.743858
2019.02.25,44,56,36.743858
2019.02.26,50,56,41.754383
2019.02.27,46,56,38.414032
2019.02.28,72,56,60.126316
2019.03.01,42,56,35.073685
2019.03.02,44,56,36.743858
2019.03.03,48,57,38.229042
2019.03.04,61,57,48.582741
2019.03.05,60,57,47.786297
2019.03.06,46,57,36.636166
2019.03.07,58,57,46.193424
2019.03.08,32,57,25.486027
2019.03.09,60,57,47.786297
2019.03.10,40,58,31.80645
2019.03.11,62,58,49.299999
2019.03.12,55,58,43.733868
2019.03.13,53,58,42.143547
2019.03.14,56,58,44.52903
2019.03.15,58,58,46.119354
2019.03.16,48,58,38.16774
2019.03.17,50,57,40.263153
2019.03.18,42,57,33.821049
2019.03.19,65,57,52.342098
2019.03.20,40,57,32.210522
2019.03.21,49,57,39.45789
2019.03.22,61,57,49.121048
2019.03.23,54,57,43.484203
2019.03.24,33,55,26.44714
2019.03.25,62,55,49.688572
2019.03.26,48,55,38.468571
2019.03.27,69,55,55.298569
2019.03.28,52,55,41.674282
2019.03.29,52,55,41.674282
2019.03.30,34,55,27.248569
2019.03.31,57,47,46.003025
2019.04.01,25,47,20.176765
2019.04.02,42,47,33.896969
2019.04.03,47,47,37.93232
2019.04.04,41,47,33.089897
2019.04.05,34,47,27.440401
2019.04.06,51,47,41.160603
2019.04.07,32,62,26.07835
2019.04.08,40,62,32.597939
2019.04.09,56,62,45.637108
2019.04.10,100,62,81.494843
2019.04.11,67,62,54.60154
2019.04.12,50,62,40.747421
2019.04.13,43,62,35.042782
2019.04.14,34,58,26.890907
2019.04.15,50,58,39.545452
2019.04.16,68,58,53.781815
2019.04.17,61,58,48.245453
2019.04.18,46,58,36.381817
2019.04.19,49,58,38.754543
2019.04.20,66,58,52.199993
2019.04.21,49,57,38.498104
2019.04.22,50,57,39.283779
2019.04.23,52,57,40.855129
2019.04.24,68,57,53.425941
2019.04.25,53,57,41.640808
2019.04.26,58,57,45.569183
2019.04.27,40,57,31.427023
2019.04.28,39,41,30.889769
2019.04.29,46,41,36.434086
2019.04.30,40,41,31.681812
2019.05.01,46,41,36.434086
2019.05.02,26,41,20.59318
2019.05.03,36,41,28.513632
2019.05.04,31,41,24.553406
2019.05.05,40,53,31.521862
2019.05.06,37,53,29.157724
2019.05.07,62,53,48.858883
2019.05.08,42,53,33.097954
2019.05.09,59,53,46.494747
2019.05.10,74,53,58.315449
2019.05.11,29,53,22.85335
2019.05.12,54,61,43.297421
2019.05.13,46,61,36.882988
2019.05.14,54,61,43.297421
2019.05.15,65,61,52.117268
2019.05.16,58,61,46.504635
2019.05.17,59,61,47.306438
2019.05.18,52,61,41.693813
2019.05.19,40,53,32.083084
2019.05.20,53,53,42.510086
2019.05.21,52,53,41.708012
2019.05.22,57,53,45.718399
2019.05.23,36,53,28.874777
2019.05.24,61,53,48.926704
2019.05.25,38,53,30.478931
2019.05.26,34,52,27.829628
2019.05.27,50,52,40.925922
2019.05.28,60,52,49.111107
2019.05.29,61,52,49.92963
2019.05.30,38,52,31.103703
2019.05.31,62,52,50.74815
2019.06.01,19,52,15.551851
2019.06.02,40,58,31.636362
2019.06.03,57,58,45.081814
2019.06.04,67,58,52.990906
2019.06.05,48,58,37.963634
2019.06.06,72,58,56.945454
2019.06.07,33,58,26.099997
2019.06.08,57,58,45.081814
2019.06.09,50,49,38.328213
2019.06.10,43,49,32.962265
2019.06.11,64,49,49.060116
2019.06.12,43,49,32.962265
2019.06.13,49,49,37.561649
2019.06.14,37,49,28.362877
2019.06.15,40,49,30.662571
2019.06.16,33,51,26.329138
2019.06.17,47,51,37.499073
2019.06.18,51,51,40.690483
2019.06.19,74,51,59.041096
2019.06.20,47,51,37.499073
2019.06.21,43,51,34.307663
2019.06.22,31,51,24.733431
2019.06.23,44,59,34.749603
2019.06.24,59,59,46.596058
2019.06.25,57,59,45.016533
2019.06.26,59,59,46.596058
2019.06.27,45,59,35.539368
2019.06.28,70,59,55.283459
2019.06.29,47,59,37.118893
2019.06.30,36,50,28.867924
2019.07.01,33,50,26.462263
2019.07.02,30,50,24.056601
2019.07.03,66,50,52.924526
2019.07.04,57,50,45.707546
2019.07.05,45,50,36.084904
2019.07.06,51,50,40.896225
2019.07.07,51,54,42.178371
2019.07.08,47,54,38.870266
2019.07.09,41,54,33.908104
2019.07.10,50,54,41.351345
2019.07.11,57,54,47.140533
2019.07.12,42,54,34.73513
2019.07.13,45,54,37.216209
2019.07.14,39,41,32.750599
2019.07.15,20,41,16.795179
2019.07.16,45,41,37.789154
2019.07.17,38,41,31.910839
2019.07.18,28,41,23.51325
2019.07.19,44,41,36.949394
2019.07.20,35,41,29.391563
2019.07.21,45,48,37.726025
2019.07.22,33,48,27.665751
2019.07.23,47,48,39.402737
2019.07.24,49,48,41.079449
2019.07.25,39,48,32.695889
2019.07.26,40,48,33.534245
2019.07.27,39,48,32.695889
2019.07.28,54,56,43.566097
2019.07.29,51,56,41.14576
2019.07.30,37,56,29.850845
2019.07.31,42,56,33.884743
2019.08.01,45,56,36.30508
2019.08.02,59,56,47.599998
2019.08.03,66,56,53.247456
2019.08.04,53,45,44.392334
2019.08.05,38,45,31.828466
2019.08.06,38,45,31.828466
2019.08.07,32,45,26.802917
2019.08.08,34,45,28.478102
2019.08.09,46,45,38.529194
2019.08.10,33,45,27.640511
2019.08.11,56,46,45.616665
2019.08.12,30,46,24.437498
2019.08.13,46,46,37.470833
2019.08.14,46,46,37.470833
2019.08.15,35,46,28.510416
2019.08.16,27,46,21.993748
2019.08.17,48,46,39.099998
2019.08.18,43,52,34.767071
2019.08.19,57,52,46.086582
2019.08.20,59,52,47.703655
2019.08.21,49,52,39.61829
2019.08.22,40,52,32.341461
2019.08.23,42,52,33.958534
2019.08.24,38,52,30.724386
2019.08.25,23,55,19.143915
2019.08.26,38,55,31.629078
2019.08.27,54,55,44.946587
2019.08.28,51,55,42.449554
2019.08.29,64,55,53.270027
2019.08.30,54,55,44.946587
2019.08.31,53,55,44.114243
2019.09.01,46,58,38.32901
2019.09.02,44,58,36.662533
2019.09.03,66,58,54.993797
2019.09.04,66,58,54.993797
2019.09.05,30,58,24.997181
2019.09.06,54,58,44.994926
2019.09.07,49,58,40.828728
2019.09.08,26,49,21.095453
2019.09.09,50,49,40.56818
2019.09.10,45,49,36.51136
2019.09.11,43,49,34.888634
2019.09.12,60,49,48.681816
2019.09.13,47,49,38.134087
2019.09.14,37,49,30.020451
2019.09.15,58,54,48.997543
2019.09.16,53,54,44.773617
2019.09.17,73,54,61.669319
2019.09.18,52,54,43.928833
2019.09.19,32,54,27.033127
2019.09.20,28,54,23.653984
2019.09.21,30,54,25.343555
2019.09.22,31,48,25.3806
2019.09.23,41,48,33.56789
2019.09.24,45,48,36.842808
2019.09.25,43,48,35.205345
2019.09.26,47,48,38.480263
2019.09.27,49,48,40.117722
2019.09.28,43,48,35.205345
2019.09.29,42,47,34.242855
2019.09.30,49,47,39.949997
2019.10.01,38,47,30.981632
2019.10.02,45,47,36.688774
2019.10.03,52,47,42.395916
2019.10.04,40,47,32.612244
2019.10.05,28,47,22.828569
2019.10.06,38,41,31.65657
2019.10.07,41,41,34.155773
2019.10.08,42,41,34.988842
2019.10.09,46,41,38.321114
2019.10.10,33,41,27.491232
2019.10.11,29,41,24.158962
2019.10.12,22,41,18.327488
2019.10.13,32,55,27.282673
2019.10.14,23,55,19.609421
2019.10.15,63,55,53.712761
2019.10.16,63,55,53.712761
2019.10.17,53,55,45.186924
2019.10.18,39,55,33.250759
2019.10.19,56,55,47.744675
2019.10.20,53,55,43.34256
2019.10.21,42,55,34.346931
2019.10.22,50,55,40.889206
2019.10.23,56,55,45.795914
2019.10.24,50,55,40.889206
2019.10.25,50,55,40.889206
2019.10.26,42,55,34.346931
2019.10.27,49,58,40.486591
2019.10.28,45,58,37.181564
2019.10.29,68,58,56.185474
2019.10.30,51,58,42.139103
2019.10.31,56,58,46.27039
2019.11.01,43,58,35.529049
2019.11.02,46,58,38.00782
2019.11.03,31,52,26.016455
2019.11.04,32,52,26.855694
2019.11.05,55,52,46.158226
2019.11.06,58,52,48.675945
2019.11.07,59,52,49.515186
2019.11.08,41,52,34.408859
2019.11.09,40,52,33.569618
2019.11.10,46,49,37.813812
2019.11.11,52,49,42.746048
2019.11.12,44,49,36.169735
2019.11.13,36,49,29.593418
2019.11.14,50,49,41.101971
2019.11.15,33,49,27.127298
2019.11.16,43,49,35.347694
2019.11.17,45,57,37.058071
2019.11.18,50,57,41.175632
2019.11.19,56,57,46.116711
2019.11.20,65,57,53.528324
2019.11.21,49,57,40.352119
2019.11.22,46,57,37.881584
2019.11.23,42,57,34.587532
2019.11.24,74,74,60.977287
2019.11.25,67,74,55.209164
2019.11.26,50,74,41.200871
2019.11.27,56,74,46.144974
2019.11.28,60,74,49.441044
2019.11.29,100,74,82.401741
2019.11.30,51,74,42.024887
2019.12.01,41,69,33.947994
2019.12.02,56,69,46.367992
2019.12.03,96,69,79.487991
2019.12.04,59,69,48.851997
2019.12.05,58,69,48.023994
2019.12.06,52,69,43.055996
2019.12.07,63,69,52.163998
2019.12.08,60,66,48.548077
2019.12.09,75,66,60.685093
2019.12.10,65,66,52.59375
2019.12.11,50,66,40.45673
2019.12.12,64,66,51.784615
2019.12.13,60,66,48.548077
2019.12.14,42,66,33.983654
2019.12.15,36,57,29.986244
2019.12.16,37,57,30.819193
2019.12.17,56,57,46.645264
2019.12.18,48,57,39.981659
2019.12.19,39,57,32.485096
2019.12.20,81,57,67.469048
2019.12.21,52,57,43.313461
2019.12.22,40,56,33.403507
2019.12.23,68,56,56.785961
2019.12.24,32,56,26.722805
2019.12.25,54,56,45.094734
2019.12.26,62,56,51.775436
2019.12.27,65,56,54.280701
2019.12.28,21,56,17.536842
2019.12.29,36,41,30.231323
2019.12.30,36,41,30.231323
2019.12.31,49,41,41.148186
2020.01.01,25,41,20.993973
2020.01.02,30,41,25.192768
2020.01.03,36,41,30.231323
2020.01.04,37,41,31.071083
