date,prefecture,raw_daily,raw_weekly,depression2_harmonized_daily
2017.06.12,Kagoshima,0,64,0
2017.06.13,Kagoshima,40,64,25.789371
2017.06.14,Kagoshima,20,64,12.894686
2017.06.15,Kagoshima,40,64,25.789371
2017.06.16,Kagoshima,62,64,39.973526
2017.06.17,Kagoshima,19,64,12.249951
2017.06.18,Kagoshima,19,57,12.584151
2017.06.19,Kagoshima,19,57,12.584151
2017.06.20,Kagoshima,49,57,32.453865
2017.06.21,Kagoshima,51,57,33.778515
2017.06.22,Kagoshima,17,57,11.259504
2017.06.23,Kagoshima,0,57,0
2017.06.24,Kagoshima,34,57,22.519009
2017.06.25,Kagoshima,53,50,44.425453
2017.06.26,Kagoshima,0,50,0
2017.06.27,Kagoshima,19,50,15.926105
2017.06.28,Kagoshima,20,50,16.764322
2017.06.29,Kagoshima,19,50,15.926105
2017.06.30,Kagoshima,20,50,16.764322
2017.07.01,Kagoshima,0,50,0
2017.07.02,Kagoshima,11,36,8.9656296
2017.07.03,Kagoshima,36,36,29.342058
2017.07.04,Kagoshima,0,36,0
2017.07.05,Kagoshima,0,36,0
2017.07.06,Kagoshima,12,36,9.7806854
2017.07.07,Kagoshima,38,36,30.972174
2017.07.08,Kagoshima,0,36,0
2017.07.09,Kagoshima,44,69,46.301662
2017.07.10,Kagoshima,12,69,12.627726
2017.07.11,Kagoshima,25,69,26.307762
2017.07.12,Kagoshima,38,69,39.987797
2017.07.13,Kagoshima,13,69,13.680037
2017.07.14,Kagoshima,0,69,0
2017.07.15,Kagoshima,12,69,12.627726
2017.07.16,Kagoshima,12,46,13.934041
2017.07.17,Kagoshima,12,46,13.934041
2017.07.18,Kagoshima,13,46,15.095211
2017.07.19,Kagoshima,38,46,44.124466
2017.07.20,Kagoshima,12,46,13.934041
2017.07.21,Kagoshima,0,46,0
2017.07.22,Kagoshima,0,46,0
2017.07.23,Kagoshima,12,32,9.9213219
2017.07.24,Kagoshima,24,32,19.842644
2017.07.25,Kagoshima,0,32,0
2017.07.26,Kagoshima,0,32,0
2017.07.27,Kagoshima,25,32,20.66942
2017.07.28,Kagoshima,24,32,19.842644
2017.07.29,Kagoshima,0,32,0
2017.07.30,Kagoshima,12,32,9.5830956
2017.07.31,Kagoshima,12,32,9.5830956
2017.08.01,Kagoshima,11,32,8.7845049
2017.08.02,Kagoshima,42,32,33.540836
2017.08.03,Kagoshima,11,32,8.7845049
2017.08.04,Kagoshima,0,32,0
2017.08.05,Kagoshima,0,32,0
2017.08.06,Kagoshima,18,36,16.941545
2017.08.07,Kagoshima,0,36,0
2017.08.08,Kagoshima,11,36,10.353167
2017.08.09,Kagoshima,21,36,19.765135
2017.08.10,Kagoshima,12,36,11.294363
2017.08.11,Kagoshima,0,36,0
2017.08.12,Kagoshima,22,36,20.706333
2017.08.13,Kagoshima,42,64,36.66576
2017.08.14,Kagoshima,21,64,18.33288
2017.08.15,Kagoshima,20,64,17.459887
2017.08.16,Kagoshima,21,64,18.33288
2017.08.17,Kagoshima,0,64,0
2017.08.18,Kagoshima,22,64,19.205873
2017.08.19,Kagoshima,35,64,30.554798
2017.08.20,Kagoshima,11,47,9.9596243
2017.08.21,Kagoshima,11,47,9.9596243
2017.08.22,Kagoshima,0,47,0
2017.08.23,Kagoshima,34,47,30.784294
2017.08.24,Kagoshima,46,47,41.649338
2017.08.25,Kagoshima,12,47,10.865045
2017.08.26,Kagoshima,0,47,0
2017.08.27,Kagoshima,11,44,9.0078392
2017.08.28,Kagoshima,59,44,48.314777
2017.08.29,Kagoshima,12,44,9.8267336
2017.08.30,Kagoshima,12,44,9.8267336
2017.08.31,Kagoshima,0,44,0
2017.09.01,Kagoshima,12,44,9.8267336
2017.09.02,Kagoshima,12,44,9.8267336
2017.09.03,Kagoshima,0,27,0
2017.09.04,Kagoshima,12,27,11.859082
2017.09.05,Kagoshima,12,27,11.859082
2017.09.06,Kagoshima,0,27,0
2017.09.07,Kagoshima,24,27,23.718164
2017.09.08,Kagoshima,0,27,0
2017.09.09,Kagoshima,12,27,11.859082
2017.09.10,Kagoshima,24,50,20.117188
2017.09.11,Kagoshima,11,50,9.220377
2017.09.12,Kagoshima,0,50,0
2017.09.13,Kagoshima,23,50,19.278971
2017.09.14,Kagoshima,0,50,0
2017.09.15,Kagoshima,45,50,37.719727
2017.09.16,Kagoshima,28,50,23.470051
2017.09.17,Kagoshima,18,60,18.823938
2017.09.18,Kagoshima,11,60,11.503517
2017.09.19,Kagoshima,49,60,51.242943
2017.09.20,Kagoshima,24,60,25.098585
2017.09.21,Kagoshima,0,60,0
2017.09.22,Kagoshima,12,60,12.549293
2017.09.23,Kagoshima,12,60,12.549293
2017.09.24,Kagoshima,45,50,53.132088
2017.09.25,Kagoshima,12,50,14.168555
2017.09.26,Kagoshima,23,50,27.156401
2017.09.27,Kagoshima,0,50,0
2017.09.28,Kagoshima,13,50,15.349269
2017.09.29,Kagoshima,0,50,0
2017.09.30,Kagoshima,0,50,0
2017.10.01,Kagoshima,11,58,9.2789965
2017.10.02,Kagoshima,46,58,38.803074
2017.10.03,Kagoshima,36,58,30.367624
2017.10.04,Kagoshima,24,58,20.245083
2017.10.05,Kagoshima,0,58,0
2017.10.06,Kagoshima,12,58,10.122541
2017.10.07,Kagoshima,22,58,18.557993
2017.10.08,Kagoshima,22,56,18.789082
2017.10.09,Kagoshima,32,56,27.329571
2017.10.10,Kagoshima,12,56,10.24859
2017.10.11,Kagoshima,23,56,19.643129
2017.10.12,Kagoshima,0,56,0
2017.10.13,Kagoshima,33,56,28.18362
2017.10.14,Kagoshima,22,56,18.789082
2017.10.15,Kagoshima,31,47,23.878777
2017.10.16,Kagoshima,35,47,26.959908
2017.10.17,Kagoshima,35,47,26.959908
2017.10.18,Kagoshima,0,47,0
2017.10.19,Kagoshima,12,47,9.2433977
2017.10.20,Kagoshima,0,47,0
2017.10.21,Kagoshima,21,47,16.175945
2017.10.22,Kagoshima,40,57,34.532192
2017.10.23,Kagoshima,12,57,10.359657
2017.10.24,Kagoshima,25,57,21.582621
2017.10.25,Kagoshima,0,57,0
2017.10.26,Kagoshima,24,57,20.719315
2017.10.27,Kagoshima,24,57,20.719315
2017.10.28,Kagoshima,20,57,17.266096
2017.10.29,Kagoshima,0,60,0
2017.10.30,Kagoshima,25,60,19.264263
2017.10.31,Kagoshima,62,60,47.775375
2017.11.01,Kagoshima,24,60,18.493692
2017.11.02,Kagoshima,12,60,9.2468462
2017.11.03,Kagoshima,38,60,29.281681
2017.11.04,Kagoshima,10,60,7.7057056
2017.11.05,Kagoshima,11,44,9.323904
2017.11.06,Kagoshima,10,44,8.4762764
2017.11.07,Kagoshima,21,44,17.80018
2017.11.08,Kagoshima,30,44,25.428827
2017.11.09,Kagoshima,0,44,0
2017.11.10,Kagoshima,21,44,17.80018
2017.11.11,Kagoshima,21,44,17.80018
2017.11.12,Kagoshima,0,53,0
2017.11.13,Kagoshima,30,53,27.934725
2017.11.14,Kagoshima,0,53,0
2017.11.15,Kagoshima,0,53,0
2017.11.16,Kagoshima,39,53,36.315144
2017.11.17,Kagoshima,38,53,35.383984
2017.11.18,Kagoshima,18,53,16.760836
2017.11.19,Kagoshima,9,25,6.5883784
2017.11.20,Kagoshima,0,25,0
2017.11.21,Kagoshima,29,25,21.229219
2017.11.22,Kagoshima,19,25,13.908798
2017.11.23,Kagoshima,18,25,13.176757
2017.11.24,Kagoshima,0,25,0
2017.11.25,Kagoshima,0,25,0
2017.11.26,Kagoshima,53,54,45.54575
2017.11.27,Kagoshima,0,54,0
2017.11.28,Kagoshima,27,54,23.202549
2017.11.29,Kagoshima,0,54,0
2017.11.30,Kagoshima,28,54,24.061905
2017.12.01,Kagoshima,30,54,25.780611
2017.12.02,Kagoshima,0,54,0
2017.12.03,Kagoshima,27,48,22.769434
2017.12.04,Kagoshima,19,48,16.022936
2017.12.05,Kagoshima,20,48,16.866249
2017.12.06,Kagoshima,29,48,24.45606
2017.12.07,Kagoshima,0,48,0
2017.12.08,Kagoshima,10,48,8.4331245
2017.12.09,Kagoshima,20,48,16.866249
2017.12.10,Kagoshima,37,54,29.058678
2017.12.11,Kagoshima,0,54,0
2017.12.12,Kagoshima,19,54,14.922024
2017.12.13,Kagoshima,38,54,29.844048
2017.12.14,Kagoshima,19,54,14.922024
2017.12.15,Kagoshima,29,54,22.775721
2017.12.16,Kagoshima,9,54,7.068327
2017.12.17,Kagoshima,19,56,15.682404
2017.12.18,Kagoshima,10,56,8.2538967
2017.12.19,Kagoshima,100,56,82.538971
2017.12.20,Kagoshima,10,56,8.2538967
2017.12.21,Kagoshima,10,56,8.2538967
2017.12.22,Kagoshima,0,56,0
2017.12.23,Kagoshima,0,56,0
2017.12.24,Kagoshima,17,35,15.935306
2017.12.25,Kagoshima,0,35,0
2017.12.26,Kagoshima,9,35,8.4363384
2017.12.27,Kagoshima,9,35,8.4363384
2017.12.28,Kagoshima,38,35,35.620094
2017.12.29,Kagoshima,0,35,0
2017.12.30,Kagoshima,9,35,8.4363384
2017.12.31,Kagoshima,47,43,27.567522
2018.01.01,Kagoshima,13,43,7.6250591
2018.01.02,Kagoshima,12,43,7.0385165
2018.01.03,Kagoshima,12,43,7.0385165
2018.01.04,Kagoshima,0,43,0
2018.01.05,Kagoshima,38,43,22.288635
2018.01.06,Kagoshima,39,43,22.875179
2018.01.07,Kagoshima,25,61,14.884856
2018.01.08,Kagoshima,24,61,14.289462
2018.01.09,Kagoshima,68,61,40.486805
2018.01.10,Kagoshima,13,61,7.7401252
2018.01.11,Kagoshima,53,61,31.555893
2018.01.12,Kagoshima,28,61,16.671038
2018.01.13,Kagoshima,14,61,8.3355188
2018.01.14,Kagoshima,0,43,0
2018.01.15,Kagoshima,42,43,22.282043
2018.01.16,Kagoshima,13,43,6.8968229
2018.01.17,Kagoshima,27,43,14.324171
2018.01.18,Kagoshima,55,43,29.178865
2018.01.19,Kagoshima,14,43,7.4273477
2018.01.20,Kagoshima,27,43,14.324171
2018.01.21,Kagoshima,13,76,8.7845049
2018.01.22,Kagoshima,13,76,8.7845049
2018.01.23,Kagoshima,27,76,18.244741
2018.01.24,Kagoshima,27,76,18.244741
2018.01.25,Kagoshima,42,76,28.380709
2018.01.26,Kagoshima,84,76,56.761417
2018.01.27,Kagoshima,41,76,27.704977
2018.01.28,Kagoshima,62,49,36.063953
2018.01.29,Kagoshima,14,49,8.1434736
2018.01.30,Kagoshima,43,49,25.012096
2018.01.31,Kagoshima,14,49,8.1434736
2018.02.01,Kagoshima,13,49,7.5617967
2018.02.02,Kagoshima,14,49,8.1434736
2018.02.03,Kagoshima,25,49,14.541917
2018.02.04,Kagoshima,36,62,19.298243
2018.02.05,Kagoshima,0,62,0
2018.02.06,Kagoshima,40,62,21.442492
2018.02.07,Kagoshima,28,62,15.009745
2018.02.08,Kagoshima,57,62,30.55555
2018.02.09,Kagoshima,93,62,49.853794
2018.02.10,Kagoshima,0,62,0
2018.02.11,Kagoshima,50,55,29.317219
2018.02.12,Kagoshima,47,55,27.558186
2018.02.13,Kagoshima,28,55,16.417643
2018.02.14,Kagoshima,27,55,15.831297
2018.02.15,Kagoshima,27,55,15.831297
2018.02.16,Kagoshima,27,55,15.831297
2018.02.17,Kagoshima,0,55,0
2018.02.18,Kagoshima,52,53,30.262619
2018.02.19,Kagoshima,13,53,7.5656548
2018.02.20,Kagoshima,40,53,23.278936
2018.02.21,Kagoshima,39,53,22.696964
2018.02.22,Kagoshima,0,53,0
2018.02.23,Kagoshima,42,53,24.442884
2018.02.24,Kagoshima,14,53,8.1476288
2018.02.25,Kagoshima,26,73,14.625429
2018.02.26,Kagoshima,14,73,7.8752317
2018.02.27,Kagoshima,70,73,39.376156
2018.02.28,Kagoshima,66,73,37.126091
2018.03.01,Kagoshima,27,73,15.187946
2018.03.02,Kagoshima,70,73,39.376156
2018.03.03,Kagoshima,12,73,6.7501984
2018.03.04,Kagoshima,25,95,13.945989
2018.03.05,Kagoshima,100,95,55.783955
2018.03.06,Kagoshima,49,95,27.334139
2018.03.07,Kagoshima,25,95,13.945989
2018.03.08,Kagoshima,38,95,21.197903
2018.03.09,Kagoshima,82,95,45.742847
2018.03.10,Kagoshima,55,95,30.681175
2018.03.11,Kagoshima,52,65,29.691626
2018.03.12,Kagoshima,0,65,0
2018.03.13,Kagoshima,14,65,7.9938989
2018.03.14,Kagoshima,27,65,15.416805
2018.03.15,Kagoshima,65,65,37.114532
2018.03.16,Kagoshima,65,65,37.114532
2018.03.17,Kagoshima,27,65,15.416805
2018.03.18,Kagoshima,39,48,22.343197
2018.03.19,Kagoshima,37,48,21.197392
2018.03.20,Kagoshima,13,48,7.447732
2018.03.21,Kagoshima,25,48,14.322561
2018.03.22,Kagoshima,14,48,8.0206347
2018.03.23,Kagoshima,14,48,8.0206347
2018.03.24,Kagoshima,42,48,24.061903
2018.03.25,Kagoshima,14,79,9.0294256
2018.03.26,Kagoshima,27,79,17.413893
2018.03.27,Kagoshima,81,79,52.241676
2018.03.28,Kagoshima,27,79,17.413893
2018.03.29,Kagoshima,39,79,25.1534
2018.03.30,Kagoshima,13,79,8.3844671
2018.03.31,Kagoshima,68,79,43.857212
2018.04.01,Kagoshima,53,46,28.785782
2018.04.02,Kagoshima,14,46,7.6037917
2018.04.03,Kagoshima,13,46,7.0606637
2018.04.04,Kagoshima,13,46,7.0606637
2018.04.05,Kagoshima,40,46,21.725121
2018.04.06,Kagoshima,27,46,14.664455
2018.04.07,Kagoshima,26,46,14.121327
2018.04.08,Kagoshima,13,54,7.0396376
2018.04.09,Kagoshima,70,54,37.905739
2018.04.10,Kagoshima,28,54,15.162295
2018.04.11,Kagoshima,14,54,7.5811477
2018.04.12,Kagoshima,42,54,22.743443
2018.04.13,Kagoshima,14,54,7.5811477
2018.04.14,Kagoshima,38,54,20.577402
2018.04.15,Kagoshima,38,51,21.174589
2018.04.16,Kagoshima,55,51,30.647432
2018.04.17,Kagoshima,0,51,0
2018.04.18,Kagoshima,28,51,15.60233
2018.04.19,Kagoshima,41,51,22.84627
2018.04.20,Kagoshima,0,51,0
2018.04.21,Kagoshima,39,51,21.731817
2018.04.22,Kagoshima,37,82,21.846056
2018.04.23,Kagoshima,53,82,31.292997
2018.04.24,Kagoshima,51,82,30.112129
2018.04.25,Kagoshima,53,82,31.292997
2018.04.26,Kagoshima,40,82,23.617355
2018.04.27,Kagoshima,44,82,25.979092
2018.04.28,Kagoshima,27,82,15.941715
2018.04.29,Kagoshima,0,32,0
2018.04.30,Kagoshima,49,32,27.329571
2018.05.01,Kagoshima,13,32,7.2507019
2018.05.02,Kagoshima,13,32,7.2507019
2018.05.03,Kagoshima,0,32,0
2018.05.04,Kagoshima,38,32,21.194361
2018.05.05,Kagoshima,13,32,7.2507019
2018.05.06,Kagoshima,48,71,25.37084
2018.05.07,Kagoshima,0,71,0
2018.05.08,Kagoshima,13,71,6.8712692
2018.05.09,Kagoshima,27,71,14.271098
2018.05.10,Kagoshima,56,71,29.599314
2018.05.11,Kagoshima,85,71,44.927532
2018.05.12,Kagoshima,66,71,34.884907
2018.05.13,Kagoshima,37,50,20.623522
2018.05.14,Kagoshima,27,50,15.049597
2018.05.15,Kagoshima,41,50,22.85309
2018.05.16,Kagoshima,0,50,0
2018.05.17,Kagoshima,0,50,0
2018.05.18,Kagoshima,52,50,28.984407
2018.05.19,Kagoshima,40,50,22.295698
2018.05.20,Kagoshima,25,68,12.362301
2018.05.21,Kagoshima,41,68,20.274172
2018.05.22,Kagoshima,40,68,19.77968
2018.05.23,Kagoshima,66,68,32.636475
2018.05.24,Kagoshima,55,68,27.19706
2018.05.25,Kagoshima,26,68,12.856791
2018.05.26,Kagoshima,49,68,24.230108
2018.05.27,Kagoshima,25,56,13.664785
2018.05.28,Kagoshima,51,56,27.876163
2018.05.29,Kagoshima,14,56,7.6522803
2018.05.30,Kagoshima,27,56,14.757968
2018.05.31,Kagoshima,39,56,21.317066
2018.06.01,Kagoshima,69,56,37.714809
2018.06.02,Kagoshima,0,56,0
2018.06.03,Kagoshima,12,58,6.5883784
2018.06.04,Kagoshima,26,58,14.27482
2018.06.05,Kagoshima,26,58,14.27482
2018.06.06,Kagoshima,78,58,42.824459
2018.06.07,Kagoshima,90,58,49.412838
2018.06.08,Kagoshima,0,58,0
2018.06.09,Kagoshima,0,58,0
2018.06.10,Kagoshima,48,60,25.921488
2018.06.11,Kagoshima,13,60,7.0204029
2018.06.12,Kagoshima,36,60,19.441116
2018.06.13,Kagoshima,60,60,32.401859
2018.06.14,Kagoshima,24,60,12.960744
2018.06.15,Kagoshima,26,60,14.040806
2018.06.16,Kagoshima,37,60,19.981148
2018.06.17,Kagoshima,25,55,13.663681
2018.06.18,Kagoshima,0,55,0
2018.06.19,Kagoshima,36,55,19.675701
2018.06.20,Kagoshima,12,55,6.5585666
2018.06.21,Kagoshima,38,55,20.768795
2018.06.22,Kagoshima,52,55,28.420456
2018.06.23,Kagoshima,58,55,31.699738
2018.06.24,Kagoshima,36,51,19.478685
2018.06.25,Kagoshima,26,51,14.067939
2018.06.26,Kagoshima,27,51,14.609014
2018.06.27,Kagoshima,39,51,21.101908
2018.06.28,Kagoshima,26,51,14.067939
2018.06.29,Kagoshima,40,51,21.642984
2018.06.30,Kagoshima,13,51,7.0339694
2018.07.01,Kagoshima,13,44,8.001173
2018.07.02,Kagoshima,25,44,15.386871
2018.07.03,Kagoshima,14,44,8.6166477
2018.07.04,Kagoshima,43,44,26.46542
2018.07.05,Kagoshima,27,44,16.617821
2018.07.06,Kagoshima,12,44,7.3856978
2018.07.07,Kagoshima,23,44,14.155921
2018.07.08,Kagoshima,25,59,17.230246
2018.07.09,Kagoshima,66,59,45.487846
2018.07.10,Kagoshima,28,59,19.297874
2018.07.11,Kagoshima,40,59,27.568394
2018.07.12,Kagoshima,0,59,0
2018.07.13,Kagoshima,15,59,10.338147
2018.07.14,Kagoshima,14,59,9.6489372
2018.07.15,Kagoshima,0,41,0
2018.07.16,Kagoshima,41,41,22.105915
2018.07.17,Kagoshima,15,41,8.0875301
2018.07.18,Kagoshima,14,41,7.5483613
2018.07.19,Kagoshima,43,41,23.184254
2018.07.20,Kagoshima,27,41,14.557554
2018.07.21,Kagoshima,27,41,14.557554
2018.07.22,Kagoshima,0,44,0
2018.07.23,Kagoshima,14,44,7.4741087
2018.07.24,Kagoshima,28,44,14.948217
2018.07.25,Kagoshima,83,44,44.310787
2018.07.26,Kagoshima,28,44,14.948217
2018.07.27,Kagoshima,0,44,0
2018.07.28,Kagoshima,28,44,14.948217
2018.07.29,Kagoshima,26,72,17.494247
2018.07.30,Kagoshima,51,72,34.315636
2018.07.31,Kagoshima,52,72,34.988495
2018.08.01,Kagoshima,0,72,0
2018.08.02,Kagoshima,50,72,33.642784
2018.08.03,Kagoshima,14,72,9.4199791
2018.08.04,Kagoshima,42,72,28.259937
2018.08.05,Kagoshima,53,42,33.948452
2018.08.06,Kagoshima,14,42,8.967515
2018.08.07,Kagoshima,13,42,8.3269787
2018.08.08,Kagoshima,38,42,24.340399
2018.08.09,Kagoshima,13,42,8.3269787
2018.08.10,Kagoshima,0,42,0
2018.08.11,Kagoshima,13,42,8.3269787
2018.08.12,Kagoshima,25,49,16.814091
2018.08.13,Kagoshima,0,49,0
2018.08.14,Kagoshima,12,49,8.0707636
2018.08.15,Kagoshima,12,49,8.0707636
2018.08.16,Kagoshima,24,49,16.141527
2018.08.17,Kagoshima,47,49,31.610491
2018.08.18,Kagoshima,40,49,26.902546
2018.08.19,Kagoshima,38,52,19.906172
2018.08.20,Kagoshima,24,52,12.572319
2018.08.21,Kagoshima,24,52,12.572319
2018.08.22,Kagoshima,25,52,13.096166
2018.08.23,Kagoshima,53,52,27.76387
2018.08.24,Kagoshima,26,52,13.620012
2018.08.25,Kagoshima,28,52,14.667706
2018.08.26,Kagoshima,0,59,0
2018.08.27,Kagoshima,68,59,38.308079
2018.08.28,Kagoshima,56,59,31.547829
2018.08.29,Kagoshima,27,59,15.210561
2018.08.30,Kagoshima,27,59,15.210561
2018.08.31,Kagoshima,13,59,7.3236032
2018.09.01,Kagoshima,39,59,21.97081
2018.09.02,Kagoshima,0,46,0
2018.09.03,Kagoshima,68,46,38.592598
2018.09.04,Kagoshima,42,46,23.836603
2018.09.05,Kagoshima,28,46,15.891069
2018.09.06,Kagoshima,0,46,0
2018.09.07,Kagoshima,40,46,22.701529
2018.09.08,Kagoshima,0,46,0
2018.09.09,Kagoshima,0,34,0
2018.09.10,Kagoshima,0,34,0
2018.09.11,Kagoshima,0,34,0
2018.09.12,Kagoshima,28,34,21.778254
2018.09.13,Kagoshima,14,34,10.889127
2018.09.14,Kagoshima,14,34,10.889127
2018.09.15,Kagoshima,40,34,31.11179
2018.09.16,Kagoshima,28,50,14.710894
2018.09.17,Kagoshima,39,50,20.490171
2018.09.18,Kagoshima,29,50,15.236282
2018.09.19,Kagoshima,58,50,30.472565
2018.09.20,Kagoshima,14,50,7.3554468
2018.09.21,Kagoshima,0,50,0
2018.09.22,Kagoshima,41,50,21.540951
2018.09.23,Kagoshima,13,46,11.035995
2018.09.24,Kagoshima,25,46,21.223066
2018.09.25,Kagoshima,14,46,11.884917
2018.09.26,Kagoshima,14,46,11.884917
2018.09.27,Kagoshima,14,46,11.884917
2018.09.28,Kagoshima,27,46,22.920914
2018.09.29,Kagoshima,12,46,10.187073
2018.09.30,Kagoshima,21,36,10.185713
2018.10.01,Kagoshima,30,36,14.551019
2018.10.02,Kagoshima,0,36,0
2018.10.03,Kagoshima,13,36,6.3054414
2018.10.04,Kagoshima,37,36,17.946257
2018.10.05,Kagoshima,12,36,5.8204079
2018.10.06,Kagoshima,50,36,24.251698
2018.10.07,Kagoshima,0,40,0
2018.10.08,Kagoshima,40,40,20.548548
2018.10.09,Kagoshima,28,40,14.383985
2018.10.10,Kagoshima,43,40,22.089689
2018.10.11,Kagoshima,29,40,14.897697
2018.10.12,Kagoshima,31,40,15.925124
2018.10.13,Kagoshima,0,40,0
2018.10.14,Kagoshima,56,68,29.037668
2018.10.15,Kagoshima,43,68,22.29678
2018.10.16,Kagoshima,43,68,22.29678
2018.10.17,Kagoshima,44,68,22.81531
2018.10.18,Kagoshima,43,68,22.29678
2018.10.19,Kagoshima,45,68,23.333841
2018.10.20,Kagoshima,14,68,7.2594171
2018.10.21,Kagoshima,0,54,0
2018.10.22,Kagoshima,28,54,14.374643
2018.10.23,Kagoshima,29,54,14.888023
2018.10.24,Kagoshima,30,54,15.401404
2018.10.25,Kagoshima,15,54,7.7007022
2018.10.26,Kagoshima,29,54,14.888023
2018.10.27,Kagoshima,100,54,51.338017
2018.10.28,Kagoshima,14,55,6.5290236
2018.10.29,Kagoshima,14,55,6.5290236
2018.10.30,Kagoshima,58,55,27.048813
2018.10.31,Kagoshima,15,55,6.9953823
2018.11.01,Kagoshima,88,55,41.039577
2018.11.02,Kagoshima,15,55,6.9953823
2018.11.03,Kagoshima,55,55,25.649734
2018.11.04,Kagoshima,40,56,19.756313
2018.11.05,Kagoshima,40,56,19.756313
2018.11.06,Kagoshima,44,56,21.731947
2018.11.07,Kagoshima,42,56,20.744129
2018.11.08,Kagoshima,69,56,34.079639
2018.11.09,Kagoshima,14,56,6.91471
2018.11.10,Kagoshima,0,56,0
2018.11.11,Kagoshima,42,47,21.461155
2018.11.12,Kagoshima,14,47,7.153718
2018.11.13,Kagoshima,44,47,22.483114
2018.11.14,Kagoshima,29,47,14.818416
2018.11.15,Kagoshima,15,47,7.6646976
2018.11.16,Kagoshima,58,47,29.636831
2018.11.17,Kagoshima,0,47,0
2018.11.18,Kagoshima,27,74,14.6262
2018.11.19,Kagoshima,29,74,15.709622
2018.11.20,Kagoshima,87,74,47.128868
2018.11.21,Kagoshima,28,74,15.167912
2018.11.22,Kagoshima,30,74,16.251333
2018.11.23,Kagoshima,43,74,23.293577
2018.11.24,Kagoshima,56,74,30.335823
2018.11.25,Kagoshima,96,96,48.074818
2018.11.26,Kagoshima,57,96,28.544424
2018.11.27,Kagoshima,96,96,48.074818
2018.11.28,Kagoshima,41,96,20.531954
2018.11.29,Kagoshima,73,96,36.556892
2018.11.30,Kagoshima,30,96,15.023381
2018.12.01,Kagoshima,28,96,14.021823
2018.12.02,Kagoshima,0,29,0
2018.12.03,Kagoshima,14,29,7.0206871
2018.12.04,Kagoshima,28,29,14.041374
2018.12.05,Kagoshima,41,29,20.560585
2018.12.06,Kagoshima,14,29,7.0206871
2018.12.07,Kagoshima,15,29,7.5221648
2018.12.08,Kagoshima,15,29,7.5221648
2018.12.09,Kagoshima,56,49,25.974873
2018.12.10,Kagoshima,14,49,6.4937181
2018.12.11,Kagoshima,44,49,20.408829
2018.12.12,Kagoshima,45,49,20.872665
2018.12.13,Kagoshima,15,49,6.9575548
2018.12.14,Kagoshima,28,49,12.987436
2018.12.15,Kagoshima,30,49,13.91511
2018.12.16,Kagoshima,14,53,7.2102904
2018.12.17,Kagoshima,25,53,12.875519
2018.12.18,Kagoshima,55,53,28.326141
2018.12.19,Kagoshima,15,53,7.7253108
2018.12.20,Kagoshima,60,53,30.901243
2018.12.21,Kagoshima,14,53,7.2102904
2018.12.22,Kagoshima,43,53,22.145893
2018.12.23,Kagoshima,0,34,0
2018.12.24,Kagoshima,28,34,14.418705
2018.12.25,Kagoshima,30,34,15.448611
2018.12.26,Kagoshima,28,34,14.418705
2018.12.27,Kagoshima,14,34,7.2093525
2018.12.28,Kagoshima,30,34,15.448611
2018.12.29,Kagoshima,15,34,7.7243056
2018.12.30,Kagoshima,0,44,0
2018.12.31,Kagoshima,31,44,19.451403
2019.01.01,Kagoshima,16,44,10.039433
2019.01.02,Kagoshima,31,44,19.451403
2019.01.03,Kagoshima,46,44,28.863373
2019.01.04,Kagoshima,15,44,9.4119692
2019.01.05,Kagoshima,15,44,9.4119692
2019.01.06,Kagoshima,16,38,11.412349
2019.01.07,Kagoshima,33,38,23.53797
2019.01.08,Kagoshima,17,38,12.125622
2019.01.09,Kagoshima,0,38,0
2019.01.10,Kagoshima,35,38,24.964512
2019.01.11,Kagoshima,0,38,0
2019.01.12,Kagoshima,16,38,11.412349
2019.01.13,Kagoshima,32,58,41.171818
2019.01.14,Kagoshima,16,58,20.585909
2019.01.15,Kagoshima,17,58,21.872528
2019.01.16,Kagoshima,0,58,0
2019.01.17,Kagoshima,17,58,21.872528
2019.01.18,Kagoshima,0,58,0
2019.01.19,Kagoshima,17,58,21.872528
2019.01.20,Kagoshima,45,55,28.758797
2019.01.21,Kagoshima,0,55,0
2019.01.22,Kagoshima,54,55,34.510555
2019.01.23,Kagoshima,18,55,11.503518
2019.01.24,Kagoshima,72,55,46.014072
2019.01.25,Kagoshima,0,55,0
2019.01.26,Kagoshima,0,55,0
2019.01.27,Kagoshima,0,44,0
2019.01.28,Kagoshima,17,44,16.104925
2019.01.29,Kagoshima,17,44,16.104925
2019.01.30,Kagoshima,34,44,32.20985
2019.01.31,Kagoshima,34,44,32.20985
2019.02.01,Kagoshima,0,44,0
2019.02.02,Kagoshima,0,44,0
2019.02.03,Kagoshima,15,73,11.13314
2019.02.04,Kagoshima,34,73,25.235117
2019.02.05,Kagoshima,34,73,25.235117
2019.02.06,Kagoshima,16,73,11.875349
2019.02.07,Kagoshima,100,73,74.220932
2019.02.08,Kagoshima,17,73,12.617558
2019.02.09,Kagoshima,0,73,0
2019.02.10,Kagoshima,0,35,0
2019.02.11,Kagoshima,15,35,11.646124
2019.02.12,Kagoshima,17,35,13.198939
2019.02.13,Kagoshima,33,35,25.621471
2019.02.14,Kagoshima,17,35,13.198939
2019.02.15,Kagoshima,17,35,13.198939
2019.02.16,Kagoshima,0,35,0
2019.02.17,Kagoshima,65,62,33.651665
