date,raw_daily,raw_weekly
2016-11-29,73.0,90.0
2016-11-30,63.0,90.0
2016-12-01,60.0,90.0
2016-12-02,56.0,90.0
2016-12-03,52.0,90.0
2016-12-04,57.0,79.0
2016-12-05,59.0,79.0
2016-12-06,57.0,79.0
2016-12-07,59.0,79.0
2016-12-08,59.0,79.0
2016-12-09,53.0,79.0
2016-12-10,52.0,79.0
2016-12-11,57.0,83.0
2016-12-12,60.0,83.0
2016-12-13,68.0,83.0
2016-12-14,54.0,83.0
2016-12-15,61.0,83.0
2016-12-16,46.0,83.0
2016-12-17,64.0,83.0
2016-12-18,60.0,72.0
2016-12-19,51.0,72.0
2016-12-20,53.0,72.0
2016-12-21,57.0,72.0
2016-12-22,48.0,72.0
2016-12-23,54.0,72.0
2016-12-24,35.0,72.0
2016-12-25,46.0,71.0
2016-12-26,56.0,71.0
2016-12-27,49.0,71.0
2016-12-28,55.0,71.0
2016-12-29,53.0,71.0
2016-12-30,42.0,71.0
2016-12-31,38.0,71.0
2017-01-01,62.0,79.0
2017-01-02,61.0,79.0
2017-01-03,64.0,79.0
2017-01-04,56.0,79.0
2017-01-05,64.0,79.0
2017-01-06,70.0,79.0
2017-01-07,60.0,79.0
2017-01-08,80.0,84.0
2017-01-09,62.0,84.0
2017-01-10,75.0,84.0
2017-01-11,66.0,84.0
2017-01-12,63.0,84.0
2017-01-13,63.0,84.0
2017-01-14,64.0,84.0
2017-01-15,76.0,88.0
2017-01-16,82.0,88.0
2017-01-17,63.0,88.0
2017-01-18,89.0,88.0
2017-01-19,74.0,88.0
2017-01-20,55.0,88.0
2017-01-21,64.0,88.0
2017-01-22,77.0,86.0
2017-01-23,74.0,86.0
2017-01-24,67.0,86.0
2017-01-25,72.0,86.0
2017-01-26,65.0,86.0
2017-01-27,82.0,86.0
2017-01-28,67.0,86.0
2017-01-29,86.0,88.0
2017-01-30,91.0,88.0
2017-01-31,65.0,88.0
2017-02-01,55.0,88.0
2017-02-02,51.0,88.0
2017-02-03,73.0,88.0
2017-02-04,68.0,88.0
2017-02-05,71.0,84.0
2017-02-06,86.0,84.0
2017-02-07,86.0,84.0
2017-02-08,58.0,84.0
2017-02-09,61.0,84.0
2017-02-10,51.0,84.0
2017-02-11,63.0,84.0
2017-02-12,76.0,93.0
2017-02-13,86.0,93.0
2017-02-14,73.0,93.0
2017-02-15,81.0,93.0
2017-02-16,63.0,93.0
2017-02-17,67.0,93.0
2017-02-18,74.0,93.0
2017-02-19,80.0,89.0
2017-02-20,78.0,89.0
2017-02-21,69.0,89.0
2017-02-22,79.0,89.0
2017-02-23,71.0,89.0
2017-02-24,56.0,89.0
2017-02-25,71.0,89.0
2017-02-26,100.0,91.0
2017-02-27,79.0,91.0
2017-02-28,72.0,91.0
2017-03-01,71.0,91.0
2017-03-02,77.0,91.0
2017-03-03,65.0,91.0
2017-03-04,68.0,91.0
2017-03-05,74.0,96.0
2017-03-06,93.0,96.0
2017-03-07,71.0,96.0
2017-03-08,61.0,96.0
2017-03-09,90.0,96.0
2017-03-10,74.0,96.0
2017-03-11,74.0,96.0
2017-03-12,72.0,84.0
2017-03-13,54.0,84.0
2017-03-14,73.0,84.0
2017-03-15,81.0,84.0
2017-03-16,64.0,84.0
2017-03-17,60.0,84.0
2017-03-18,63.0,84.0
2017-03-19,66.0,88.0
2017-03-20,76.0,88.0
2017-03-21,84.0,88.0
2017-03-22,72.0,88.0
2017-03-23,81.0,88.0
2017-03-24,72.0,88.0
2017-03-25,55.0,88.0
2017-03-26,84.0,87.0
2017-03-27,74.0,87.0
2017-03-28,72.0,87.0
2017-03-29,63.0,87.0
2017-03-30,70.0,87.0
2017-03-31,67.0,87.0
2017-04-01,59.0,87.0
2017-04-02,43.0,79.0
2017-04-03,79.0,79.0
2017-04-04,64.0,79.0
2017-04-05,59.0,79.0
2017-04-06,70.0,79.0
2017-04-07,51.0,79.0
2017-04-08,71.0,79.0
2017-04-09,75.0,81.0
2017-04-10,63.0,81.0
2017-04-11,77.0,81.0
2017-04-12,63.0,81.0
2017-04-13,61.0,81.0
2017-04-14,58.0,81.0
2017-04-15,61.0,81.0
2017-04-16,79.0,88.0
2017-04-17,82.0,88.0
2017-04-18,76.0,88.0
2017-04-19,65.0,88.0
2017-04-20,74.0,88.0
2017-04-21,72.0,88.0
2017-04-22,63.0,88.0
2017-04-23,69.0,91.0
2017-04-24,73.0,91.0
2017-04-25,75.0,91.0
2017-04-26,92.0,91.0
2017-04-27,66.0,91.0
2017-04-28,66.0,91.0
2017-04-29,73.0,91.0
2017-04-30,62.0,76.0
2017-05-01,53.0,76.0
2017-05-02,55.0,76.0
2017-05-03,52.0,76.0
2017-05-04,68.0,76.0
2017-05-05,64.0,76.0
2017-05-06,75.0,76.0
2017-05-07,89.0,93.0
2017-05-08,75.0,93.0
2017-05-09,87.0,93.0
2017-05-10,80.0,93.0
2017-05-11,73.0,93.0
2017-05-12,72.0,93.0
2017-05-13,65.0,93.0
2017-05-14,74.0,87.0
2017-05-15,73.0,87.0
2017-05-16,70.0,87.0
2017-05-17,83.0,87.0
2017-05-18,64.0,87.0
2017-05-19,64.0,87.0
2017-05-20,68.0,87.0
2017-05-21,89.0,91.0
2017-05-22,93.0,91.0
2017-05-23,72.0,91.0
2017-05-24,70.0,91.0
2017-05-25,73.0,91.0
2017-05-26,51.0,91.0
2017-05-27,67.0,91.0
2017-05-28,87.0,93.0
2017-05-29,67.0,93.0
2017-05-30,90.0,93.0
2017-05-31,74.0,93.0
2017-06-01,79.0,93.0
2017-06-02,63.0,93.0
2017-06-03,61.0,93.0
2017-06-04,87.0,87.0
2017-06-05,75.0,87.0
2017-06-06,87.0,87.0
2017-06-07,75.0,87.0
2017-06-08,76.0,87.0
2017-06-09,54.0,87.0
2017-06-10,46.0,87.0
2017-06-11,73.0,84.0
2017-06-12,74.0,84.0
2017-06-13,77.0,84.0
2017-06-14,67.0,84.0
2017-06-15,65.0,84.0
2017-06-16,80.0,84.0
2017-06-17,57.0,84.0
2017-06-18,79.0,89.0
2017-06-19,75.0,89.0
2017-06-20,67.0,89.0
2017-06-21,78.0,89.0
2017-06-22,81.0,89.0
2017-06-23,72.0,89.0
2017-06-24,65.0,89.0
2017-06-25,81.0,100.0
2017-06-26,72.0,100.0
2017-06-27,82.0,100.0
2017-06-28,84.0,100.0
2017-06-29,76.0,100.0
2017-06-30,89.0,100.0
2017-07-01,81.0,100.0
2017-07-02,65.0,86.0
2017-07-03,56.0,86.0
2017-07-04,59.0,86.0
2017-07-05,65.0,86.0
2017-07-06,67.0,86.0
