date,prefecture,raw_daily,raw_weekly,suicide1_harmonized_daily
2017.09.16,Kyoto,15,27,6.2790694
2017.09.17,Kyoto,13,25,5.5084748
2017.09.18,Kyoto,19,25,8.0508471
2017.09.19,Kyoto,12,25,5.0847459
2017.09.20,Kyoto,15,25,6.3559318
2017.09.21,Kyoto,20,25,8.474576
2017.09.22,Kyoto,31,25,13.135592
2017.09.23,Kyoto,8,25,3.3898304
2017.09.24,Kyoto,8,28,3.7647059
2017.09.25,Kyoto,11,28,5.1764708
2017.09.26,Kyoto,38,28,17.882353
2017.09.27,Kyoto,19,28,8.9411764
2017.09.28,Kyoto,15,28,7.0588236
2017.09.29,Kyoto,8,28,3.7647059
2017.09.30,Kyoto,20,28,9.4117651
2017.10.01,Kyoto,15,23,6.6346159
2017.10.02,Kyoto,26,23,11.5
2017.10.03,Kyoto,19,23,8.4038467
2017.10.04,Kyoto,16,23,7.0769234
2017.10.05,Kyoto,16,23,7.0769234
2017.10.06,Kyoto,4,23,1.7692308
2017.10.07,Kyoto,8,23,3.5384617
2017.10.08,Kyoto,23,31,9.9027777
2017.10.09,Kyoto,15,31,6.458333
2017.10.10,Kyoto,7,31,3.0138888
2017.10.11,Kyoto,22,31,9.4722223
2017.10.12,Kyoto,28,31,12.055555
2017.10.13,Kyoto,15,31,6.458333
2017.10.14,Kyoto,34,31,14.638888
2017.10.15,Kyoto,18,49,7.443038
2017.10.16,Kyoto,30,49,12.405063
2017.10.17,Kyoto,38,49,15.71308
2017.10.18,Kyoto,39,49,16.126583
2017.10.19,Kyoto,30,49,12.405063
2017.10.20,Kyoto,42,49,17.367088
2017.10.21,Kyoto,40,49,16.540085
2017.10.22,Kyoto,14,24,6.7200003
2017.10.23,Kyoto,14,24,6.7200003
2017.10.24,Kyoto,11,24,5.2800002
2017.10.25,Kyoto,23,24,11.040001
2017.10.26,Kyoto,19,24,9.1200008
2017.10.27,Kyoto,11,24,5.2800002
2017.10.28,Kyoto,8,24,3.8400002
2017.10.29,Kyoto,35,64,14.785479
2017.10.30,Kyoto,23,64,9.7161722
2017.10.31,Kyoto,63,64,26.613863
2017.11.01,Kyoto,70,64,29.570957
2017.11.02,Kyoto,31,64,13.095711
2017.11.03,Kyoto,39,64,16.475248
2017.11.04,Kyoto,42,64,17.742575
2017.11.05,Kyoto,35,37,15.058139
2017.11.06,Kyoto,34,37,14.627907
2017.11.07,Kyoto,23,37,9.8953485
2017.11.08,Kyoto,22,37,9.4651165
2017.11.09,Kyoto,19,37,8.1744184
2017.11.10,Kyoto,31,37,13.33721
2017.11.11,Kyoto,8,37,3.4418604
2017.11.12,Kyoto,8,31,3.3741496
2017.11.13,Kyoto,22,31,9.2789106
2017.11.14,Kyoto,18,31,7.5918365
2017.11.15,Kyoto,8,31,3.3741496
2017.11.16,Kyoto,19,31,8.0136051
2017.11.17,Kyoto,27,31,11.387755
2017.11.18,Kyoto,45,31,18.979593
2017.11.19,Kyoto,15,28,6.3636365
2017.11.20,Kyoto,30,28,12.727273
2017.11.21,Kyoto,11,28,4.666667
2017.11.22,Kyoto,19,28,8.060606
2017.11.23,Kyoto,15,28,6.3636365
2017.11.24,Kyoto,23,28,9.757576
2017.11.25,Kyoto,19,28,8.060606
2017.11.26,Kyoto,19,28,8.060606
2017.11.27,Kyoto,42,28,17.818182
2017.11.28,Kyoto,29,28,12.303031
2017.11.29,Kyoto,15,28,6.3636365
2017.11.30,Kyoto,11,28,4.666667
2017.12.01,Kyoto,16,28,6.787879
2017.12.02,Kyoto,0,28,0
2017.12.03,Kyoto,19,27,9.4128437
2017.12.04,Kyoto,19,27,9.4128437
2017.12.05,Kyoto,16,27,7.9266057
2017.12.06,Kyoto,19,27,9.4128437
2017.12.07,Kyoto,12,27,5.9449544
2017.12.08,Kyoto,12,27,5.9449544
2017.12.09,Kyoto,12,27,5.9449544
2017.12.10,Kyoto,16,22,6.8349509
2017.12.11,Kyoto,19,22,8.1165047
2017.12.12,Kyoto,12,22,5.1262131
2017.12.13,Kyoto,4,22,1.7087377
2017.12.14,Kyoto,12,22,5.1262131
2017.12.15,Kyoto,20,22,8.5436888
2017.12.16,Kyoto,20,22,8.5436888
2017.12.17,Kyoto,12,79,5.2960892
2017.12.18,Kyoto,100,79,44.134075
2017.12.19,Kyoto,83,79,36.631287
2017.12.20,Kyoto,64,79,28.24581
2017.12.21,Kyoto,63,79,27.80447
2017.12.22,Kyoto,12,79,5.2960892
2017.12.23,Kyoto,24,79,10.592178
2017.12.24,Kyoto,28,29,11.854014
2017.12.25,Kyoto,12,29,5.0802917
2017.12.26,Kyoto,28,29,11.854014
2017.12.27,Kyoto,8,29,3.3868613
2017.12.28,Kyoto,20,29,8.4671535
2017.12.29,Kyoto,24,29,10.160583
2017.12.30,Kyoto,17,29,7.1970801
2017.12.31,Kyoto,53,28,12.793104
2018.01.01,Kyoto,14,28,3.3793104
2018.01.02,Kyoto,28,28,6.7586207
2018.01.03,Kyoto,47,28,11.344828
2018.01.04,Kyoto,13,28,3.1379311
2018.01.05,Kyoto,26,28,6.2758622
2018.01.06,Kyoto,51,28,12.310346
2018.01.07,Kyoto,13,37,3.6577945
2018.01.08,Kyoto,18,37,5.0646386
2018.01.09,Kyoto,52,37,14.631178
2018.01.10,Kyoto,57,37,16.038021
2018.01.11,Kyoto,45,37,12.661596
2018.01.12,Kyoto,26,37,7.315589
2018.01.13,Kyoto,52,37,14.631178
2018.01.14,Kyoto,19,24,4.7999997
2018.01.15,Kyoto,13,24,3.2842104
2018.01.16,Kyoto,56,24,14.147368
2018.01.17,Kyoto,18,24,4.5473685
2018.01.18,Kyoto,19,24,4.7999997
2018.01.19,Kyoto,52,24,13.136842
2018.01.20,Kyoto,13,24,3.2842104
2018.01.21,Kyoto,37,35,10.117187
2018.01.22,Kyoto,73,35,19.960936
2018.01.23,Kyoto,31,35,8.4765615
2018.01.24,Kyoto,19,35,5.195312
2018.01.25,Kyoto,51,35,13.945312
2018.01.26,Kyoto,26,35,7.1093745
2018.01.27,Kyoto,19,35,5.195312
2018.01.28,Kyoto,38,25,10
2018.01.29,Kyoto,25,25,6.5789475
2018.01.30,Kyoto,57,25,15
2018.01.31,Kyoto,19,25,5
2018.02.01,Kyoto,19,25,5
2018.02.02,Kyoto,13,25,3.4210527
2018.02.03,Kyoto,19,25,5
2018.02.04,Kyoto,13,29,3.0650406
2018.02.05,Kyoto,45,29,10.609756
2018.02.06,Kyoto,51,29,12.02439
2018.02.07,Kyoto,65,29,15.325203
2018.02.08,Kyoto,13,29,3.0650406
2018.02.09,Kyoto,33,29,7.7804875
2018.02.10,Kyoto,26,29,6.1300812
2018.02.11,Kyoto,39,24,10.118919
2018.02.12,Kyoto,19,24,4.9297299
2018.02.13,Kyoto,27,24,7.0054054
2018.02.14,Kyoto,20,24,5.1891894
2018.02.15,Kyoto,27,24,7.0054054
2018.02.16,Kyoto,33,24,8.5621624
2018.02.17,Kyoto,20,24,5.1891894
2018.02.18,Kyoto,33,31,10.179105
2018.02.19,Kyoto,33,31,10.179105
2018.02.20,Kyoto,34,31,10.487562
2018.02.21,Kyoto,20,31,6.1691546
2018.02.22,Kyoto,20,31,6.1691546
2018.02.23,Kyoto,34,31,10.487562
2018.02.24,Kyoto,27,31,8.3283587
2018.02.25,Kyoto,45,33,12.222221
2018.02.26,Kyoto,33,33,8.9629622
2018.02.27,Kyoto,41,33,11.135802
2018.02.28,Kyoto,13,33,3.5308642
2018.03.01,Kyoto,44,33,11.950617
2018.03.02,Kyoto,27,33,7.333333
2018.03.03,Kyoto,40,33,10.864197
2018.03.04,Kyoto,26,35,7.4590158
2018.03.05,Kyoto,13,35,3.7295079
2018.03.06,Kyoto,26,35,7.4590158
2018.03.07,Kyoto,20,35,5.7377048
2018.03.08,Kyoto,19,35,5.4508195
2018.03.09,Kyoto,100,35,28.688522
2018.03.10,Kyoto,40,35,11.47541
2018.03.11,Kyoto,79,46,20.765715
2018.03.12,Kyoto,46,46,12.091429
2018.03.13,Kyoto,79,46,20.765715
2018.03.14,Kyoto,47,46,12.354286
2018.03.15,Kyoto,33,46,8.6742859
2018.03.16,Kyoto,46,46,12.091429
2018.03.17,Kyoto,20,46,5.2571425
2018.03.18,Kyoto,13,26,3.7555556
2018.03.19,Kyoto,32,26,9.2444448
2018.03.20,Kyoto,26,26,7.5111113
2018.03.21,Kyoto,37,26,10.68889
2018.03.22,Kyoto,19,26,5.4888887
2018.03.23,Kyoto,33,26,9.5333338
2018.03.24,Kyoto,20,26,5.7777781
2018.03.25,Kyoto,39,30,10.086206
2018.03.26,Kyoto,25,30,6.4655175
2018.03.27,Kyoto,26,30,6.7241378
2018.03.28,Kyoto,25,30,6.4655175
2018.03.29,Kyoto,32,30,8.2758617
2018.03.30,Kyoto,66,30,17.068966
2018.03.31,Kyoto,19,30,4.9137931
2018.04.01,Kyoto,19,31,5.0775862
2018.04.02,Kyoto,32,31,8.5517244
2018.04.03,Kyoto,38,31,10.155172
2018.04.04,Kyoto,37,31,9.8879309
2018.04.05,Kyoto,25,31,6.6810346
2018.04.06,Kyoto,18,31,4.8103447
2018.04.07,Kyoto,63,31,16.836206
2018.04.08,Kyoto,43,31,10.837398
2018.04.09,Kyoto,19,31,4.7886176
2018.04.10,Kyoto,44,31,11.089431
2018.04.11,Kyoto,37,31,9.3252029
2018.04.12,Kyoto,26,31,6.5528455
2018.04.13,Kyoto,46,31,11.593496
2018.04.14,Kyoto,31,31,7.8130078
2018.04.15,Kyoto,24,28,6.7200003
2018.04.16,Kyoto,58,28,16.24
2018.04.17,Kyoto,0,28,0
2018.04.18,Kyoto,46,28,12.88
2018.04.19,Kyoto,20,28,5.5999999
2018.04.20,Kyoto,26,28,7.2799997
2018.04.21,Kyoto,26,28,7.2799997
2018.04.22,Kyoto,31,29,8.0267859
2018.04.23,Kyoto,25,29,6.4732141
2018.04.24,Kyoto,43,29,11.133928
2018.04.25,Kyoto,25,29,6.4732141
2018.04.26,Kyoto,33,29,8.5446424
2018.04.27,Kyoto,34,29,8.8035717
2018.04.28,Kyoto,33,29,8.5446424
2018.04.29,Kyoto,45,20,12.413794
2018.04.30,Kyoto,37,20,10.206897
2018.05.01,Kyoto,38,20,10.482759
2018.05.02,Kyoto,0,20,0
2018.05.03,Kyoto,19,20,5.2413793
2018.05.04,Kyoto,0,20,0
2018.05.05,Kyoto,6,20,1.6551725
2018.05.06,Kyoto,31,34,8.5344133
2018.05.07,Kyoto,12,34,3.3036439
2018.05.08,Kyoto,56,34,15.417005
2018.05.09,Kyoto,39,34,10.736842
2018.05.10,Kyoto,45,34,12.388664
2018.05.11,Kyoto,39,34,10.736842
2018.05.12,Kyoto,25,34,6.8825912
2018.05.13,Kyoto,29,18,8.2204723
2018.05.14,Kyoto,12,18,3.4015749
2018.05.15,Kyoto,6,18,1.7007874
2018.05.16,Kyoto,19,18,5.3858266
2018.05.17,Kyoto,19,18,5.3858266
2018.05.18,Kyoto,24,18,6.8031497
2018.05.19,Kyoto,18,18,5.1023626
2018.05.20,Kyoto,37,28,9.8199053
2018.05.21,Kyoto,6,28,1.592417
2018.05.22,Kyoto,25,28,6.6350713
2018.05.23,Kyoto,51,28,13.535545
2018.05.24,Kyoto,39,28,10.350711
2018.05.25,Kyoto,33,28,8.7582941
2018.05.26,Kyoto,20,28,5.3080568
2018.05.27,Kyoto,25,22,5.9459462
2018.05.28,Kyoto,25,22,5.9459462
2018.05.29,Kyoto,13,22,3.091892
2018.05.30,Kyoto,24,22,5.7081079
2018.05.31,Kyoto,38,22,9.037838
2018.06.01,Kyoto,27,22,6.4216218
2018.06.02,Kyoto,33,22,7.8486485
2018.06.03,Kyoto,45,39,11.73913
2018.06.04,Kyoto,58,39,15.130434
2018.06.05,Kyoto,77,39,20.086956
2018.06.06,Kyoto,31,39,8.086956
2018.06.07,Kyoto,25,39,6.521739
2018.06.08,Kyoto,44,39,11.478261
2018.06.09,Kyoto,19,39,4.9565215
2018.06.10,Kyoto,49,25,12.009804
2018.06.11,Kyoto,30,25,7.352941
2018.06.12,Kyoto,0,25,0
2018.06.13,Kyoto,17,25,4.166667
2018.06.14,Kyoto,31,25,7.5980392
2018.06.15,Kyoto,57,25,13.970589
2018.06.16,Kyoto,20,25,4.9019613
2018.06.17,Kyoto,18,20,4.7368426
2018.06.18,Kyoto,5,20,1.3157896
2018.06.19,Kyoto,18,20,4.7368426
2018.06.20,Kyoto,42,20,11.052632
2018.06.21,Kyoto,19,20,5.0000005
2018.06.22,Kyoto,32,20,8.4210529
2018.06.23,Kyoto,18,20,4.7368426
2018.06.24,Kyoto,37,29,8.831275
2018.06.25,Kyoto,37,29,8.831275
2018.06.26,Kyoto,31,29,7.3991771
2018.06.27,Kyoto,13,29,3.1028805
2018.06.28,Kyoto,68,29,16.230452
2018.06.29,Kyoto,13,29,3.1028805
2018.06.30,Kyoto,44,29,10.502058
2018.07.01,Kyoto,30,55,11.660777
2018.07.02,Kyoto,63,55,24.487631
2018.07.03,Kyoto,82,55,31.872791
2018.07.04,Kyoto,44,55,17.102474
2018.07.05,Kyoto,16,55,6.2190814
2018.07.06,Kyoto,31,55,12.04947
2018.07.07,Kyoto,17,55,6.6077738
2018.07.08,Kyoto,16,33,6.1040463
2018.07.09,Kyoto,17,33,6.4855494
2018.07.10,Kyoto,8,33,3.0520232
2018.07.11,Kyoto,12,33,4.5780344
2018.07.12,Kyoto,36,33,13.734105
2018.07.13,Kyoto,40,33,15.260117
2018.07.14,Kyoto,44,33,16.786127
2018.07.15,Kyoto,4,22,1.5042735
2018.07.16,Kyoto,34,22,12.786325
2018.07.17,Kyoto,17,22,6.3931623
2018.07.18,Kyoto,17,22,6.3931623
2018.07.19,Kyoto,22,22,8.2735043
2018.07.20,Kyoto,18,22,6.7692308
2018.07.21,Kyoto,5,22,1.8803419
2018.07.22,Kyoto,26,25,10
2018.07.23,Kyoto,8,25,3.0769231
2018.07.24,Kyoto,21,25,8.0769234
2018.07.25,Kyoto,4,25,1.5384616
2018.07.26,Kyoto,30,25,11.538462
2018.07.27,Kyoto,17,25,6.5384612
2018.07.28,Kyoto,24,25,9.2307692
2018.07.29,Kyoto,9,24,3.5702477
2018.07.30,Kyoto,34,24,13.487602
2018.07.31,Kyoto,25,24,9.9173536
2018.08.01,Kyoto,9,24,3.5702477
2018.08.02,Kyoto,8,24,3.1735535
2018.08.03,Kyoto,22,24,8.727272
2018.08.04,Kyoto,14,24,5.5537186
2018.08.05,Kyoto,22,24,9.1034489
2018.08.06,Kyoto,34,24,14.068967
2018.08.07,Kyoto,8,24,3.3103449
2018.08.08,Kyoto,13,24,5.3793106
2018.08.09,Kyoto,22,24,9.1034489
2018.08.10,Kyoto,4,24,1.6551725
2018.08.11,Kyoto,13,24,5.3793106
2018.08.12,Kyoto,9,20,3.6734695
2018.08.13,Kyoto,17,20,6.9387755
2018.08.14,Kyoto,17,20,6.9387755
2018.08.15,Kyoto,17,20,6.9387755
2018.08.16,Kyoto,8,20,3.2653062
2018.08.17,Kyoto,12,20,4.8979592
2018.08.18,Kyoto,18,20,7.3469391
2018.08.19,Kyoto,23,20,8.7619047
2018.08.20,Kyoto,13,20,4.9523811
2018.08.21,Kyoto,9,20,3.4285715
2018.08.22,Kyoto,13,20,4.9523811
2018.08.23,Kyoto,11,20,4.1904764
2018.08.24,Kyoto,27,20,10.285714
2018.08.25,Kyoto,9,20,3.4285715
2018.08.26,Kyoto,22,25,7.5862069
2018.08.27,Kyoto,9,25,3.1034484
2018.08.28,Kyoto,27,25,9.3103456
2018.08.29,Kyoto,37,25,12.75862
2018.08.30,Kyoto,23,25,7.9310346
2018.08.31,Kyoto,9,25,3.1034484
2018.09.01,Kyoto,18,25,6.2068968
2018.09.02,Kyoto,22,25,7.6923075
2018.09.03,Kyoto,25,25,8.7412586
2018.09.04,Kyoto,10,25,3.4965036
2018.09.05,Kyoto,23,25,8.0419579
2018.09.06,Kyoto,23,25,8.0419579
2018.09.07,Kyoto,9,25,3.146853
2018.09.08,Kyoto,31,25,10.83916
2018.09.09,Kyoto,8,19,2.8952382
2018.09.10,Kyoto,4,19,1.4476191
2018.09.11,Kyoto,18,19,6.5142856
2018.09.12,Kyoto,18,19,6.5142856
2018.09.13,Kyoto,13,19,4.704762
2018.09.14,Kyoto,13,19,4.704762
2018.09.15,Kyoto,31,19,11.219048
2018.09.16,Kyoto,13,14,4.7272725
2018.09.17,Kyoto,0,14,0
2018.09.18,Kyoto,9,14,3.2727273
2018.09.19,Kyoto,5,14,1.8181818
2018.09.20,Kyoto,13,14,4.7272725
2018.09.21,Kyoto,14,14,5.090909
2018.09.22,Kyoto,23,14,8.363636
2018.09.23,Kyoto,4,24,1.6410257
2018.09.24,Kyoto,30,24,12.307693
2018.09.25,Kyoto,9,24,3.6923079
2018.09.26,Kyoto,26,24,10.666667
2018.09.27,Kyoto,18,24,7.3846159
2018.09.28,Kyoto,9,24,3.6923079
2018.09.29,Kyoto,21,24,8.6153851
2018.09.30,Kyoto,25,24,8.7591238
2018.10.01,Kyoto,26,24,9.1094885
2018.10.02,Kyoto,22,24,7.7080293
2018.10.03,Kyoto,9,24,3.1532845
2018.10.04,Kyoto,21,24,7.3576636
2018.10.05,Kyoto,9,24,3.1532845
2018.10.06,Kyoto,25,24,8.7591238
2018.10.07,Kyoto,13,54,4.5144696
2018.10.08,Kyoto,8,54,2.7781351
2018.10.09,Kyoto,37,54,12.848875
2018.10.10,Kyoto,100,54,34.726688
2018.10.11,Kyoto,63,54,21.877813
2018.10.12,Kyoto,63,54,21.877813
2018.10.13,Kyoto,27,54,9.3762054
2018.10.14,Kyoto,31,43,10.971193
2018.10.15,Kyoto,26,43,9.2016459
2018.10.16,Kyoto,40,43,14.156379
2018.10.17,Kyoto,22,43,7.7860079
2018.10.18,Kyoto,35,43,12.386831
2018.10.19,Kyoto,48,43,16.987654
2018.10.20,Kyoto,41,43,14.510287
2018.10.21,Kyoto,22,19,7.8867922
2018.10.22,Kyoto,27,19,9.679245
2018.10.23,Kyoto,17,19,6.0943398
2018.10.24,Kyoto,13,19,4.6603775
2018.10.25,Kyoto,5,19,1.7924528
2018.10.26,Kyoto,13,19,4.6603775
2018.10.27,Kyoto,9,19,3.2264152
2018.10.28,Kyoto,13,23,4.4296293
2018.10.29,Kyoto,22,23,7.4962959
2018.10.30,Kyoto,9,23,3.0666664
2018.10.31,Kyoto,32,23,10.903703
2018.11.01,Kyoto,28,23,9.54074
2018.11.02,Kyoto,13,23,4.4296293
2018.11.03,Kyoto,18,23,6.1333327
2018.11.04,Kyoto,30,34,10.625
2018.11.05,Kyoto,20,34,7.0833335
2018.11.06,Kyoto,26,34,9.208334
2018.11.07,Kyoto,25,34,8.854167
2018.11.08,Kyoto,39,34,13.8125
2018.11.09,Kyoto,26,34,9.208334
2018.11.10,Kyoto,26,34,9.208334
2018.11.11,Kyoto,4,22,1.3538462
2018.11.12,Kyoto,30,22,10.153846
2018.11.13,Kyoto,30,22,10.153846
2018.11.14,Kyoto,9,22,3.0461538
2018.11.15,Kyoto,22,22,7.4461541
2018.11.16,Kyoto,22,22,7.4461541
2018.11.17,Kyoto,13,22,4.4000001
2018.11.18,Kyoto,0,25,0
2018.11.19,Kyoto,30,25,9.6774197
2018.11.20,Kyoto,22,25,7.0967741
2018.11.21,Kyoto,17,25,5.483871
2018.11.22,Kyoto,26,25,8.3870974
2018.11.23,Kyoto,38,25,12.258064
2018.11.24,Kyoto,22,25,7.0967741
2018.11.25,Kyoto,35,23,11.838235
2018.11.26,Kyoto,9,23,3.0441175
2018.11.27,Kyoto,9,23,3.0441175
2018.11.28,Kyoto,13,23,4.3970585
2018.11.29,Kyoto,13,23,4.3970585
2018.11.30,Kyoto,30,23,10.147058
2018.12.01,Kyoto,27,23,9.1323528
2018.12.02,Kyoto,4,18,1.4545454
2018.12.03,Kyoto,17,18,6.1818185
2018.12.04,Kyoto,21,18,7.6363635
2018.12.05,Kyoto,13,18,4.7272725
2018.12.06,Kyoto,8,18,2.9090908
2018.12.07,Kyoto,27,18,9.818182
2018.12.08,Kyoto,9,18,3.2727273
2018.12.09,Kyoto,18,22,6.2362208
2018.12.10,Kyoto,18,22,6.2362208
2018.12.11,Kyoto,22,22,7.6220474
2018.12.12,Kyoto,18,22,6.2362208
2018.12.13,Kyoto,9,22,3.1181104
2018.12.14,Kyoto,33,22,11.43307
2018.12.15,Kyoto,9,22,3.1181104
2018.12.16,Kyoto,4,16,1.3473685
2018.12.17,Kyoto,4,16,1.3473685
2018.12.18,Kyoto,25,16,8.4210529
2018.12.19,Kyoto,9,16,3.0315793
2018.12.20,Kyoto,27,16,9.0947371
2018.12.21,Kyoto,13,16,4.3789477
2018.12.22,Kyoto,13,16,4.3789477
2018.12.23,Kyoto,26,19,9.9797974
2018.12.24,Kyoto,13,19,4.9898987
2018.12.25,Kyoto,18,19,6.909091
2018.12.26,Kyoto,9,19,3.4545455
2018.12.27,Kyoto,14,19,5.3737373
2018.12.28,Kyoto,14,19,5.3737373
2018.12.29,Kyoto,5,19,1.919192
2018.12.30,Kyoto,19,29,9.5826082
2018.12.31,Kyoto,0,29,0
2019.01.01,Kyoto,4,29,2.0173912
2019.01.02,Kyoto,27,29,13.617391
2019.01.03,Kyoto,11,29,5.5478258
2019.01.04,Kyoto,22,29,11.095652
2019.01.05,Kyoto,32,29,16.13913
2019.01.06,Kyoto,7,25,3.4313724
2019.01.07,Kyoto,22,25,10.784314
2019.01.08,Kyoto,14,25,6.8627448
2019.01.09,Kyoto,11,25,5.3921571
2019.01.10,Kyoto,15,25,7.352941
2019.01.11,Kyoto,22,25,10.784314
2019.01.12,Kyoto,11,25,5.3921571
2019.01.13,Kyoto,4,17,1.6999999
2019.01.14,Kyoto,10,17,4.25
2019.01.15,Kyoto,11,17,4.6749997
2019.01.16,Kyoto,11,17,4.6749997
2019.01.17,Kyoto,22,17,9.3499994
2019.01.18,Kyoto,18,17,7.6500001
2019.01.19,Kyoto,4,17,1.6999999
2019.01.20,Kyoto,13,29,8.0212765
2019.01.21,Kyoto,28,29,17.276596
2019.01.22,Kyoto,21,29,12.957448
2019.01.23,Kyoto,7,29,4.319149
2019.01.24,Kyoto,14,29,8.638298
2019.01.25,Kyoto,7,29,4.319149
2019.01.26,Kyoto,4,29,2.4680851
2019.01.27,Kyoto,14,23,7.4022985
2019.01.28,Kyoto,14,23,7.4022985
2019.01.29,Kyoto,11,23,5.816092
2019.01.30,Kyoto,0,23,0
2019.01.31,Kyoto,22,23,11.632184
2019.02.01,Kyoto,15,23,7.9310341
2019.02.02,Kyoto,11,23,5.816092
2019.02.03,Kyoto,21,26,10.018349
2019.02.04,Kyoto,18,26,8.5871563
2019.02.05,Kyoto,17,26,8.1100922
2019.02.06,Kyoto,14,26,6.6788993
2019.02.07,Kyoto,10,26,4.7706423
2019.02.08,Kyoto,11,26,5.2477069
2019.02.09,Kyoto,18,26,8.5871563
2019.02.10,Kyoto,14,28,6.426229
2019.02.11,Kyoto,7,28,3.2131145
2019.02.12,Kyoto,18,28,8.2622957
2019.02.13,Kyoto,14,28,6.426229
2019.02.14,Kyoto,29,28,13.311476
2019.02.15,Kyoto,29,28,13.311476
2019.02.16,Kyoto,11,28,5.04918
2019.02.17,Kyoto,18,36,10.710744
2019.02.18,Kyoto,36,36,21.421488
2019.02.19,Kyoto,21,36,12.495867
2019.02.20,Kyoto,7,36,4.1652889
2019.02.21,Kyoto,14,36,8.3305779
2019.02.22,Kyoto,18,36,10.710744
2019.02.23,Kyoto,7,36,4.1652889
2019.02.24,Kyoto,7,23,4.2368422
2019.02.25,Kyoto,11,23,6.6578946
2019.02.26,Kyoto,18,23,10.894737
2019.02.27,Kyoto,4,23,2.4210527
2019.02.28,Kyoto,7,23,4.2368422
2019.03.01,Kyoto,11,23,6.6578946
2019.03.02,Kyoto,18,23,10.894737
2019.03.03,Kyoto,21,24,12.292684
2019.03.04,Kyoto,14,24,8.1951218
2019.03.05,Kyoto,14,24,8.1951218
2019.03.06,Kyoto,3,24,1.7560976
2019.03.07,Kyoto,7,24,4.0975609
2019.03.08,Kyoto,19,24,11.12195
2019.03.09,Kyoto,4,24,2.3414633
2019.03.10,Kyoto,7,18,2.9302325
2019.03.11,Kyoto,11,18,4.6046515
2019.03.12,Kyoto,21,18,8.7906971
2019.03.13,Kyoto,14,18,5.860465
2019.03.14,Kyoto,18,18,7.534884
2019.03.15,Kyoto,4,18,1.6744186
2019.03.16,Kyoto,11,18,4.6046515
2019.03.17,Kyoto,14,27,7.4117646
2019.03.18,Kyoto,4,27,2.1176469
2019.03.19,Kyoto,13,27,6.8823533
2019.03.20,Kyoto,11,27,5.8235292
2019.03.21,Kyoto,21,27,11.117647
2019.03.22,Kyoto,14,27,7.4117646
2019.03.23,Kyoto,25,27,13.235293
2019.03.24,Kyoto,3,18,1.6363636
2019.03.25,Kyoto,7,18,3.8181818
2019.03.26,Kyoto,10,18,5.454545
2019.03.27,Kyoto,18,18,9.818182
2019.03.28,Kyoto,7,18,3.8181818
2019.03.29,Kyoto,18,18,9.818182
2019.03.30,Kyoto,3,18,1.6363636
2019.03.31,Kyoto,0,18,0
2019.04.01,Kyoto,10,18,5.2173915
2019.04.02,Kyoto,17,18,8.869566
2019.04.03,Kyoto,4,18,2.0869565
2019.04.04,Kyoto,17,18,8.869566
2019.04.05,Kyoto,14,18,7.304348
2019.04.06,Kyoto,7,18,3.652174
2019.04.07,Kyoto,10,22,4.94382
2019.04.08,Kyoto,10,22,4.94382
2019.04.09,Kyoto,10,22,4.94382
2019.04.10,Kyoto,17,22,8.4044943
2019.04.11,Kyoto,10,22,4.94382
2019.04.12,Kyoto,14,22,6.9213481
2019.04.13,Kyoto,18,22,8.8988762
2019.04.14,Kyoto,10,23,4.6464643
2019.04.15,Kyoto,18,23,8.363636
2019.04.16,Kyoto,7,23,3.2525251
2019.04.17,Kyoto,14,23,6.5050502
2019.04.18,Kyoto,25,23,11.61616
2019.04.19,Kyoto,14,23,6.5050502
2019.04.20,Kyoto,11,23,5.1111107
2019.04.21,Kyoto,20,23,10
2019.04.22,Kyoto,21,23,10.5
2019.04.23,Kyoto,14,23,7
2019.04.24,Kyoto,13,23,6.5
2019.04.25,Kyoto,10,23,5
2019.04.26,Kyoto,7,23,3.5
2019.04.27,Kyoto,7,23,3.5
2019.04.28,Kyoto,3,38,1.443038
2019.04.29,Kyoto,16,38,7.6962023
2019.04.30,Kyoto,10,38,4.8101268
2019.05.01,Kyoto,13,38,6.2531648
2019.05.02,Kyoto,13,38,6.2531648
2019.05.03,Kyoto,3,38,1.443038
2019.05.04,Kyoto,100,38,48.101265
2019.05.05,Kyoto,44,47,21.31959
2019.05.06,Kyoto,27,47,13.082475
2019.05.07,Kyoto,35,47,16.958763
2019.05.08,Kyoto,28,47,13.567011
2019.05.09,Kyoto,18,47,8.7216501
2019.05.10,Kyoto,21,47,10.175258
2019.05.11,Kyoto,21,47,10.175258
2019.05.12,Kyoto,34,33,17
2019.05.13,Kyoto,10,33,5
2019.05.14,Kyoto,20,33,10
2019.05.15,Kyoto,14,33,7
2019.05.16,Kyoto,20,33,10
2019.05.17,Kyoto,17,33,8.5
2019.05.18,Kyoto,17,33,8.5
2019.05.19,Kyoto,13,23,6.795455
2019.05.20,Kyoto,10,23,5.227273
2019.05.21,Kyoto,7,23,3.6590908
2019.05.22,Kyoto,13,23,6.795455
2019.05.23,Kyoto,10,23,5.227273
2019.05.24,Kyoto,21,23,10.977273
2019.05.25,Kyoto,14,23,7.3181815
2019.05.26,Kyoto,62,40,32.207794
2019.05.27,Kyoto,17,40,8.8311691
2019.05.28,Kyoto,16,40,8.3116884
2019.05.29,Kyoto,23,40,11.948052
2019.05.30,Kyoto,23,40,11.948052
