date,raw_daily,raw_weekly,prefecture
2016-08-31,41.0,53.0,Hokkaido
2016-09-01,70.0,53.0,Hokkaido
2016-09-02,57.0,53.0,Hokkaido
2016-09-03,57.0,53.0,Hokkaido
2016-09-04,56.0,45.0,Hokkaido
2016-09-05,29.0,45.0,Hokkaido
2016-09-06,24.0,45.0,Hokkaido
2016-09-07,37.0,45.0,Hokkaido
2016-09-08,61.0,45.0,Hokkaido
2016-09-09,40.0,45.0,Hokkaido
2016-09-10,54.0,45.0,Hokkaido
2016-09-11,33.0,39.0,Hokkaido
2016-09-12,38.0,39.0,Hokkaido
2016-09-13,38.0,39.0,Hokkaido
2016-09-14,38.0,39.0,Hokkaido
2016-09-15,48.0,39.0,Hokkaido
2016-09-16,47.0,39.0,Hokkaido
2016-09-17,21.0,39.0,Hokkaido
2016-09-18,42.0,32.0,Hokkaido
2016-09-19,29.0,32.0,Hokkaido
2016-09-20,13.0,32.0,Hokkaido
2016-09-21,35.0,32.0,Hokkaido
2016-09-22,21.0,32.0,Hokkaido
2016-09-23,61.0,32.0,Hokkaido
2016-09-24,17.0,32.0,Hokkaido
2016-09-25,47.0,31.0,Hokkaido
2016-09-26,26.0,31.0,Hokkaido
2016-09-27,43.0,31.0,Hokkaido
2016-09-28,17.0,31.0,Hokkaido
2016-09-29,18.0,31.0,Hokkaido
2016-09-30,27.0,31.0,Hokkaido
2016-10-01,35.0,31.0,Hokkaido
2016-10-02,37.0,39.0,Hokkaido
2016-10-03,36.0,39.0,Hokkaido
2016-10-04,8.0,39.0,Hokkaido
2016-10-05,26.0,39.0,Hokkaido
2016-10-06,43.0,39.0,Hokkaido
2016-10-07,70.0,39.0,Hokkaido
2016-10-08,51.0,39.0,Hokkaido
2016-10-09,46.0,46.0,Hokkaido
2016-10-10,50.0,46.0,Hokkaido
2016-10-11,52.0,46.0,Hokkaido
2016-10-12,22.0,46.0,Hokkaido
2016-10-13,57.0,46.0,Hokkaido
2016-10-14,49.0,46.0,Hokkaido
2016-10-15,35.0,46.0,Hokkaido
2016-10-16,35.0,55.0,Hokkaido
2016-10-17,48.0,55.0,Hokkaido
2016-10-18,94.0,55.0,Hokkaido
2016-10-19,99.0,55.0,Hokkaido
2016-10-20,48.0,55.0,Hokkaido
2016-10-21,44.0,55.0,Hokkaido
2016-10-22,14.0,55.0,Hokkaido
2016-10-23,62.0,54.0,Hokkaido
2016-10-24,100.0,54.0,Hokkaido
2016-10-25,36.0,54.0,Hokkaido
2016-10-26,49.0,54.0,Hokkaido
2016-10-27,50.0,54.0,Hokkaido
