date,raw_daily,raw_weekly,prefecture,symptoms_harmonized_daily
2017.05.23,31,13,Shimane,3.2131083
2017.05.22,0,13,Shimane,0
2017.05.21,57,13,Shimane,5.9079733
2017.05.26,28,17,Shizuoka,2.1603076
2017.05.23,38,17,Shizuoka,2.9318464
2017.05.27,28,17,Shizuoka,2.1603076
2017.05.24,9,17,Shizuoka,.69438463
2017.05.22,48,17,Shizuoka,3.7033846
2017.05.21,63,17,Shizuoka,4.8606925
2017.05.25,46,17,Shizuoka,3.549077
2017.05.22,69,16,Tochigi,5.128819
2017.05.23,27,16,Tochigi,2.0069292
2017.05.25,27,16,Tochigi,2.0069292
2017.05.24,27,16,Tochigi,2.0069292
2017.05.27,53,16,Tochigi,3.9395275
2017.05.26,13,16,Tochigi,.96629924
2017.05.21,38,16,Tochigi,2.8245668
2017.05.25,0,16,Tokushima,0
2017.05.23,24,16,Tokushima,3.0824492
2017.05.24,0,16,Tokushima,0
2017.05.26,76,16,Tokushima,9.7610884
2017.05.22,0,16,Tokushima,0
2017.05.27,24,16,Tokushima,3.0824492
2017.05.21,23,16,Tokushima,2.9540136
2017.05.22,68,20,Tokyo,4.14677
2017.05.23,53,20,Tokyo,3.2320414
2017.05.21,65,20,Tokyo,3.9638243
2017.05.25,36,20,Tokyo,2.1953487
2017.05.26,56,20,Tokyo,3.4149871
2017.05.27,58,20,Tokyo,3.5369511
2017.05.24,51,20,Tokyo,3.1100774
2017.05.24,34,9,Tottori,5.1582856
2017.05.23,0,9,Tottori,0
2017.05.26,0,9,Tottori,0
2017.05.21,0,9,Tottori,0
2017.05.22,36,9,Tottori,5.4617138
2017.05.27,0,9,Tottori,0
2017.05.25,0,9,Tottori,0
2017.05.27,21,26,Toyama,3.0390565
2017.05.23,65,26,Toyama,9.4066029
2017.05.22,0,26,Toyama,0
2017.05.24,43,26,Toyama,6.2228298
2017.05.26,21,26,Toyama,3.0390565
2017.05.21,20,26,Toyama,2.8943396
2017.05.25,42,26,Toyama,6.0781131
2017.05.26,22,21,Wakayama,2.6464078
2017.05.21,100,21,Wakayama,12.029126
2017.05.23,21,21,Wakayama,2.5261164
2017.05.27,0,21,Wakayama,0
2017.05.22,0,21,Wakayama,0
2017.05.25,21,21,Wakayama,2.5261164
2017.05.24,42,21,Wakayama,5.0522327
2017.05.27,100,28,Yamagata,11.512196
2017.05.24,17,28,Yamagata,1.9570732
2017.05.25,34,28,Yamagata,3.9141464
2017.05.23,18,28,Yamagata,2.0721951
2017.05.26,35,28,Yamagata,4.0292683
2017.05.22,51,28,Yamagata,5.8712196
2017.05.21,32,28,Yamagata,3.6839025
2017.05.27,54,16,Yamaguchi,5.6327071
2017.05.25,0,16,Yamaguchi,0
2017.05.24,35,16,Yamaguchi,3.6508288
2017.05.23,18,16,Yamaguchi,1.8775691
2017.05.22,0,16,Yamaguchi,0
2017.05.21,0,16,Yamaguchi,0
2017.05.26,74,16,Yamaguchi,7.7188954
2017.05.25,0,21,Yamanashi,0
2017.05.23,40,21,Yamanashi,6.4363632
2017.05.22,20,21,Yamanashi,3.2181816
2017.05.21,55,21,Yamanashi,8.8500004
2017.05.24,0,21,Yamanashi,0
2017.05.26,39,21,Yamanashi,6.2754545
2017.05.27,0,21,Yamanashi,0
2017.06.01,47,19,Aichi,4.2834959
2017.06.02,17,19,Aichi,1.5493497
2017.05.31,53,19,Aichi,4.8303251
2017.05.30,31,19,Aichi,2.8252845
2017.06.03,37,19,Aichi,3.3721142
2017.05.28,31,19,Aichi,2.8252845
2017.05.29,30,19,Aichi,2.7341466
2017.05.28,15,35,Akita,3.54
2017.05.31,28,35,Akita,6.6080003
2017.06.02,30,35,Akita,7.0799999
2017.06.03,14,35,Akita,3.3040001
2017.05.30,30,35,Akita,7.0799999
2017.06.01,14,35,Akita,3.3040001
2017.05.29,44,35,Akita,10.384
2017.06.02,55,12,Aomori,5.6434789
2017.06.03,27,12,Aomori,2.7704351
2017.05.28,0,12,Aomori,0
2017.05.30,42,12,Aomori,4.3095655
2017.05.29,14,12,Aomori,1.4365219
2017.06.01,0,12,Aomori,0
2017.05.31,0,12,Aomori,0
2017.06.03,27,22,Chiba,3.5399997
2017.06.01,39,22,Chiba,5.1133332
2017.06.02,22,22,Chiba,2.8844445
2017.05.30,26,22,Chiba,3.4088888
2017.05.29,29,22,Chiba,3.8022218
2017.05.31,46,22,Chiba,6.0311108
2017.05.28,9,22,Chiba,1.1799999
2017.05.31,28,25,Ehime,4.9166665
2017.06.02,20,25,Ehime,3.5119045
2017.05.30,10,25,Ehime,1.7559522
2017.05.28,10,25,Ehime,1.7559522
2017.06.01,20,25,Ehime,3.5119045
2017.05.29,30,25,Ehime,5.2678571
2017.06.03,50,25,Ehime,8.7797613
2017.06.01,17,16,Fukui,3.146667
2017.05.28,0,16,Fukui,0
2017.06.03,0,16,Fukui,0
2017.06.02,17,16,Fukui,3.146667
2017.05.30,17,16,Fukui,3.146667
2017.05.29,35,16,Fukui,6.4784317
2017.05.31,16,16,Fukui,2.9615688
2017.05.30,43,18,Fukuoka,3.297184
2017.06.01,55,18,Fukuoka,4.2173285
2017.06.03,43,18,Fukuoka,3.297184
2017.05.28,32,18,Fukuoka,2.4537182
2017.05.29,25,18,Fukuoka,1.9169674
2017.06.02,44,18,Fukuoka,3.3738625
2017.05.31,35,18,Fukuoka,2.6837544
2017.05.30,16,14,Fukushima,3.1466665
2017.06.03,16,14,Fukushima,3.1466665
2017.06.01,15,14,Fukushima,2.95
2017.05.28,5,14,Fukushima,.98333329
2017.06.02,16,14,Fukushima,3.1466665
2017.05.31,5,14,Fukushima,.98333329
2017.05.29,11,14,Fukushima,2.1633332
2017.06.03,0,12,Gifu,0
2017.05.30,55,12,Gifu,4.077487
2017.06.02,29,12,Gifu,2.1499476
2017.05.28,26,12,Gifu,1.9275392
2017.06.01,40,12,Gifu,2.965445
2017.05.31,27,12,Gifu,2.0016754
2017.05.29,14,12,Gifu,1.0379058
2017.06.01,14,21,Gunma,1.0875236
2017.05.31,97,21,Gunma,7.5349841
2017.05.28,56,21,Gunma,4.3500943
2017.06.02,14,21,Gunma,1.0875236
2017.05.29,29,21,Gunma,2.2527273
2017.05.30,28,21,Gunma,2.1750472
2017.06.03,81,21,Gunma,6.2921004
2017.05.30,30,16,Hiroshima,3.2181816
2017.05.29,16,16,Hiroshima,1.7163637
2017.05.28,23,16,Hiroshima,2.4672725
2017.06.03,38,16,Hiroshima,4.0763636
2017.06.02,23,16,Hiroshima,2.4672725
2017.05.31,8,16,Hiroshima,.85818183
2017.06.01,38,16,Hiroshima,4.0763636
2017.05.30,42,21,Hokkaido,2.8513975
2017.05.28,29,21,Hokkaido,1.9688219
2017.05.31,78,21,Hokkaido,5.2954521
2017.06.02,49,21,Hokkaido,3.3266304
2017.06.03,49,21,Hokkaido,3.3266304
2017.05.29,56,21,Hokkaido,3.801863
2017.06.01,62,21,Hokkaido,4.2092056
2017.05.30,76,20,Hyogo,5.3222551
2017.05.31,100,20,Hyogo,7.0029674
2017.05.28,36,20,Hyogo,2.5210683
2017.05.29,16,20,Hyogo,1.1204748
2017.06.01,38,20,Hyogo,2.6611276
2017.06.03,32,20,Hyogo,2.2409496
2017.06.02,39,20,Hyogo,2.7311573
2017.06.03,28,35,Ibaraki,2.793237
2017.05.28,47,35,Ibaraki,4.6886477
2017.05.29,64,35,Ibaraki,6.3845415
2017.06.01,76,35,Ibaraki,7.5816426
2017.05.30,56,35,Ibaraki,5.5864739
2017.05.31,100,35,Ibaraki,9.9758453
2017.06.02,43,35,Ibaraki,4.2896137
2017.05.31,16,12,Ishikawa,2.0410812
2017.06.01,31,12,Ishikawa,3.9545949
2017.05.28,16,12,Ishikawa,2.0410812
2017.06.02,0,12,Ishikawa,0
2017.06.03,32,12,Ishikawa,4.0821624
2017.05.29,16,12,Ishikawa,2.0410812
2017.05.30,0,12,Ishikawa,0
2017.06.03,12,25,Iwate,1.4628099
2017.06.02,95,25,Iwate,11.580579
2017.05.28,25,25,Iwate,3.0475206
2017.05.29,13,25,Iwate,1.5847107
2017.06.01,49,25,Iwate,5.9731402
2017.05.31,0,25,Iwate,0
2017.05.30,48,25,Iwate,5.8512397
2017.06.03,51,18,Kagawa,5.3625741
2017.06.02,0,18,Kagawa,0
2017.06.01,50,18,Kagawa,5.2574258
2017.05.29,51,18,Kagawa,5.3625741
2017.05.31,0,18,Kagawa,0
2017.05.28,0,18,Kagawa,0
2017.05.30,50,18,Kagawa,5.2574258
2017.06.02,45,6,Kagoshima,2.4136364
2017.06.03,42,6,Kagoshima,2.2527273
2017.05.30,0,6,Kagoshima,0
2017.05.31,0,6,Kagoshima,0
2017.06.01,0,6,Kagoshima,0
2017.05.28,0,6,Kagoshima,0
2017.05.29,45,6,Kagoshima,2.4136364
2017.06.02,58,20,Kanagawa,3.5832458
2017.05.30,54,20,Kanagawa,3.3361256
2017.05.29,43,20,Kanagawa,2.6565442
2017.06.03,33,20,Kanagawa,2.0387433
2017.05.31,79,20,Kanagawa,4.8806276
2017.06.01,44,20,Kanagawa,2.7183247
2017.05.28,71,20,Kanagawa,4.3863873
2017.05.30,66,19,Kochi,9.4853849
2017.06.03,45,19,Kochi,6.4673076
2017.05.28,0,19,Kochi,0
2017.05.29,45,19,Kochi,6.4673076
2017.05.31,0,19,Kochi,0
2017.06.01,0,19,Kochi,0
2017.06.02,0,19,Kochi,0
2017.05.31,57,16,Kumamoto,4.0918632
2017.05.30,12,16,Kumamoto,.86144477
2017.06.01,36,16,Kumamoto,2.5843344
2017.06.03,12,16,Kumamoto,.86144477
2017.05.28,24,16,Kumamoto,1.7228895
2017.06.02,60,16,Kumamoto,4.3072238
2017.05.29,62,16,Kumamoto,4.450798
2017.06.01,16,32,Kyoto,6.4963446
2017.05.29,11,32,Kyoto,4.4662366
2017.06.02,19,32,Kyoto,7.7144089
2017.05.30,9,32,Kyoto,3.6541936
2017.05.31,17,32,Kyoto,6.9023662
2017.06.03,10,32,Kyoto,4.060215
2017.05.28,11,32,Kyoto,4.4662366
2017.06.03,38,25,Mie,8.0647478
2017.05.30,17,25,Mie,3.6079137
2017.05.28,11,25,Mie,2.3345323
2017.06.01,39,25,Mie,8.2769785
2017.05.29,23,25,Mie,4.8812952
2017.06.02,6,25,Mie,1.2733814
2017.05.31,5,25,Mie,1.061151
2017.05.28,14,29,Miyagi,5.6362357
2017.06.02,8,29,Miyagi,3.220706
2017.05.30,6,29,Miyagi,2.4155295
2017.05.29,18,29,Miyagi,7.2465882
2017.06.01,7,29,Miyagi,2.8181179
2017.06.03,11,29,Miyagi,4.4284706
2017.05.31,21,29,Miyagi,8.4543533
2017.06.01,17,14,Miyazaki,2.1275756
2017.06.03,33,14,Miyazaki,4.1300001
2017.05.30,0,14,Miyazaki,0
2017.06.02,17,14,Miyazaki,2.1275756
2017.05.31,15,14,Miyazaki,1.8772728
2017.05.29,17,14,Miyazaki,2.1275756
2017.05.28,33,14,Miyazaki,4.1300001
2017.05.30,38,25,Nagano,5.2629108
2017.06.02,38,25,Nagano,5.2629108
2017.06.01,27,25,Nagano,3.7394369
2017.05.31,54,25,Nagano,7.4788737
2017.05.29,19,25,Nagano,2.6314554
2017.06.03,28,25,Nagano,3.8779345
2017.05.28,9,25,Nagano,1.2464789
2017.05.30,11,19,Nagasaki,2.6806521
2017.06.01,35,19,Nagasaki,8.5293474
2017.06.02,0,19,Nagasaki,0
2017.06.03,11,19,Nagasaki,2.6806521
2017.05.28,0,19,Nagasaki,0
2017.05.31,11,19,Nagasaki,2.6806521
2017.05.29,24,19,Nagasaki,5.8486958
2017.05.28,43,23,Nara,4.6127272
2017.06.02,36,23,Nara,3.8618181
2017.06.03,11,23,Nara,1.1799999
2017.05.31,34,23,Nara,3.6472728
2017.05.29,24,23,Nara,2.5745454
2017.05.30,71,23,Nara,7.6163635
2017.06.01,34,23,Nara,3.6472728
2017.06.02,9,26,Niigata,3.2871428
2017.05.30,6,26,Niigata,2.1914287
2017.06.01,9,26,Niigata,3.2871428
2017.05.29,22,26,Niigata,8.0352383
2017.06.03,3,26,Niigata,1.0957143
2017.05.28,12,26,Niigata,4.3828573
2017.05.31,23,26,Niigata,8.4004765
2017.05.28,61,19,Oita,6.1883259
2017.05.30,0,19,Oita,0
2017.06.01,100,19,Oita,10.144797
2017.06.03,20,19,Oita,2.0289593
2017.05.31,19,19,Oita,1.9275113
2017.05.29,0,19,Oita,0
2017.06.02,21,19,Oita,2.1304073
2017.06.01,16,16,Okayama,1.0944928
2017.05.30,81,16,Okayama,5.5408702
2017.06.02,33,16,Okayama,2.2573915
2017.05.29,17,16,Okayama,1.1628985
2017.05.31,32,16,Okayama,2.1889856
2017.05.28,32,16,Okayama,2.1889856
2017.06.03,65,16,Okayama,4.4463773
2017.06.02,64,22,Okinawa,6.0858612
2017.05.30,48,22,Okinawa,4.5643959
2017.05.29,33,22,Okinawa,3.1380219
2017.06.03,34,22,Okinawa,3.2331135
2017.05.31,78,22,Okinawa,7.4171433
2017.06.01,16,22,Okinawa,1.5214653
2017.05.28,0,22,Okinawa,0
2017.06.01,45,18,Osaka,2.8111763
2017.05.29,40,18,Osaka,2.4988234
2017.05.28,35,18,Osaka,2.1864705
2017.06.02,43,18,Osaka,2.6862352
2017.06.03,44,18,Osaka,2.7487059
2017.05.31,66,18,Osaka,4.1230588
2017.05.30,67,18,Osaka,4.1855292
2017.05.31,0,12,Saga,0
2017.06.01,26,12,Saga,2.1158619
2017.05.28,0,12,Saga,0
2017.05.29,0,12,Saga,0
2017.05.30,49,12,Saga,3.9875863
2017.06.03,74,12,Saga,6.0220685
2017.06.02,25,12,Saga,2.0344827
2017.06.03,19,24,Saitama,2.28
2017.05.30,46,24,Saitama,5.52
2017.06.01,40,24,Saitama,4.8000002
2017.05.28,16,24,Saitama,1.9200001
2017.06.02,36,24,Saitama,4.3200002
2017.05.29,45,24,Saitama,5.4000001
2017.05.31,34,24,Saitama,4.0799999
2017.06.01,0,12,Shiga,0
2017.05.28,0,12,Shiga,0
2017.05.30,38,12,Shiga,4.0457144
2017.06.02,0,12,Shiga,0
2017.05.29,25,12,Shiga,2.661654
2017.05.31,36,12,Shiga,3.8327818
2017.06.03,34,12,Shiga,3.6198494
2017.06.03,0,5,Shimane,0
2017.06.02,0,5,Shimane,0
2017.05.28,0,5,Shimane,0
2017.05.30,30,5,Shimane,2.9500003
2017.05.29,0,5,Shimane,0
2017.06.01,30,5,Shimane,2.9500003
2017.05.31,0,5,Shimane,0
2017.06.03,28,22,Shizuoka,2.0079558
2017.05.28,64,22,Shizuoka,4.589613
2017.06.01,66,22,Shizuoka,4.7330384
2017.05.29,29,22,Shizuoka,2.0796685
2017.05.30,47,22,Shizuoka,3.3704972
2017.06.02,28,22,Shizuoka,2.0079558
2017.05.31,100,22,Shizuoka,7.1712704
2017.06.01,95,26,Tochigi,6.762413
2017.05.30,69,26,Tochigi,4.9116473
2017.06.03,93,26,Tochigi,6.6200466
2017.05.28,53,26,Tochigi,3.7727146
2017.05.31,66,26,Tochigi,4.6980972
2017.05.29,14,26,Tochigi,.99656612
2017.06.02,41,26,Tochigi,2.918515
2017.06.03,0,18,Tokushima,0
2017.05.29,25,18,Tokushima,3.0872092
2017.05.28,74,18,Tokushima,9.1381397
2017.06.01,0,18,Tokushima,0
2017.06.02,25,18,Tokushima,3.0872092
2017.05.31,0,18,Tokushima,0
2017.05.30,48,18,Tokushima,5.9274416
2017.05.28,43,23,Tokyo,2.6284237
2017.05.29,58,23,Tokyo,3.5453155
2017.06.01,64,23,Tokyo,3.9120724
2017.06.03,64,23,Tokyo,3.9120724
2017.06.02,70,23,Tokyo,4.2788291
2017.05.31,70,23,Tokyo,4.2788291
2017.05.30,75,23,Tokyo,4.5844598
2017.05.28,33,26,Tottori,5.1133332
2017.05.29,35,26,Tottori,5.4232321
2017.06.01,32,26,Tottori,4.9583836
2017.06.02,0,26,Tottori,0
2017.05.31,65,26,Tottori,10.071717
2017.05.30,0,26,Tottori,0
2017.06.03,33,26,Tottori,5.1133332
2017.05.30,86,31,Toyama,12.336783
2017.06.02,22,31,Toyama,3.1559217
2017.06.01,21,31,Toyama,3.0124707
2017.05.28,21,31,Toyama,3.0124707
2017.05.29,22,31,Toyama,3.1559217
2017.06.03,0,31,Toyama,0
2017.05.31,83,31,Toyama,11.906431
2017.06.01,44,30,Wakayama,5.1236844
2017.05.30,21,30,Wakayama,2.445395
2017.06.02,43,30,Wakayama,5.007237
2017.05.31,87,30,Wakayama,10.130922
2017.05.28,21,30,Wakayama,2.445395
2017.06.03,21,30,Wakayama,2.445395
2017.05.29,67,30,Wakayama,7.8019743
2017.06.01,16,21,Yamagata,1.8440931
2017.05.29,17,21,Yamagata,1.9593488
2017.06.02,33,21,Yamagata,3.803442
2017.05.31,17,21,Yamagata,1.9593488
2017.05.30,51,21,Yamagata,5.878047
2017.06.03,64,21,Yamagata,7.3763723
2017.05.28,17,21,Yamagata,1.9593488
2017.05.31,33,14,Yamaguchi,2.8844445
2017.06.03,17,14,Yamaguchi,1.4859259
2017.06.02,0,14,Yamaguchi,0
2017.05.28,17,14,Yamaguchi,1.4859259
2017.05.29,71,14,Yamaguchi,6.2059259
2017.05.30,34,14,Yamaguchi,2.9718518
2017.06.01,17,14,Yamaguchi,1.4859259
2017.06.03,0,27,Yamanashi,0
2017.05.30,20,27,Yamanashi,3.2020102
2017.05.29,40,27,Yamanashi,6.4040203
2017.06.01,20,27,Yamanashi,3.2020102
2017.05.31,19,27,Yamanashi,3.0419097
2017.05.28,0,27,Yamanashi,0
2017.06.02,100,27,Yamanashi,16.01005
2017.06.08,39,19,Aichi,3.5257258
2017.06.10,27,19,Aichi,2.4408872
2017.06.05,33,19,Aichi,2.9833066
2017.06.06,47,19,Aichi,4.2489519
2017.06.09,30,19,Aichi,2.7120969
2017.06.04,35,19,Aichi,3.164113
2017.06.07,37,19,Aichi,3.3449194
2017.06.06,45,19,Akita,9.7009611
2017.06.08,0,19,Akita,0
2017.06.04,0,19,Akita,0
2017.06.09,29,19,Akita,6.2517304
2017.06.10,0,19,Akita,0
2017.06.05,30,19,Akita,6.4673076
2017.06.07,0,19,Akita,0
2017.06.09,14,9,Aomori,1.1990324
2017.06.04,0,9,Aomori,0
2017.06.10,0,9,Aomori,0
2017.06.05,14,9,Aomori,1.1990324
2017.06.08,69,9,Aomori,5.9095163
2017.06.07,27,9,Aomori,2.3124194
2017.06.06,0,9,Aomori,0
2017.06.05,19,21,Chiba,2.5312903
2017.06.10,29,21,Chiba,3.8635485
2017.06.06,34,21,Chiba,4.5296774
2017.06.04,26,21,Chiba,3.463871
2017.06.07,35,21,Chiba,4.6629033
2017.06.08,16,21,Chiba,2.131613
2017.06.09,27,21,Chiba,3.5970969
2017.06.04,30,23,Ehime,5.185987
2017.06.09,10,23,Ehime,1.7286623
2017.06.07,9,23,Ehime,1.555796
2017.06.05,20,23,Ehime,3.4573245
2017.06.10,39,23,Ehime,6.7417831
2017.06.06,39,23,Ehime,6.7417831
2017.06.08,10,23,Ehime,1.7286623
2017.06.06,0,16,Fukui,0
2017.06.05,17,16,Fukui,3.1778219
2017.06.04,17,16,Fukui,3.1778219
2017.06.09,34,16,Fukui,6.3556437
2017.06.08,17,16,Fukui,3.1778219
2017.06.07,16,16,Fukui,2.9908912
2017.06.10,0,16,Fukui,0
2017.06.10,18,18,Fukuoka,1.3275
2017.06.08,30,18,Fukuoka,2.2125001
2017.06.05,37,18,Fukuoka,2.72875
2017.06.07,53,18,Fukuoka,3.9087501
2017.06.06,66,18,Fukuoka,4.8674998
2017.06.04,60,18,Fukuoka,4.4250002
2017.06.09,24,18,Fukuoka,1.77
2017.06.09,0,7,Fukushima,0
2017.06.08,10,7,Fukushima,2.2944446
2017.06.05,0,7,Fukushima,0
2017.06.07,5,7,Fukushima,1.1472223
2017.06.06,11,7,Fukushima,2.5238891
2017.06.04,5,7,Fukushima,1.1472223
2017.06.10,5,7,Fukushima,1.1472223
2017.06.04,13,12,Gifu,1.04
2017.06.07,40,12,Gifu,3.2
2017.06.06,41,12,Gifu,3.28
2017.06.05,43,12,Gifu,3.4400001
2017.06.09,14,12,Gifu,1.12
2017.06.08,0,12,Gifu,0
2017.06.10,26,12,Gifu,2.0799999
2017.06.08,55,22,Gunma,4.1028738
2017.06.05,28,22,Gunma,2.0887356
2017.06.07,41,22,Gunma,3.0585055
2017.06.06,71,22,Gunma,5.2964368
2017.06.09,71,22,Gunma,5.2964368
2017.06.04,55,22,Gunma,4.1028738
2017.06.10,27,22,Gunma,2.014138
2017.06.05,23,11,Hiroshima,2.2964616
2017.06.06,0,11,Hiroshima,0
2017.06.07,15,11,Hiroshima,1.4976922
2017.06.04,23,11,Hiroshima,2.2964616
2017.06.09,8,11,Hiroshima,.79876924
2017.06.10,23,11,Hiroshima,2.2964616
2017.06.08,38,11,Hiroshima,3.7941539
2017.06.06,59,17,Hokkaido,3.9190066
2017.06.05,43,17,Hokkaido,2.8562253
2017.06.08,20,17,Hokkaido,1.3284769
2017.06.04,35,17,Hokkaido,2.3248346
2017.06.07,57,17,Hokkaido,3.7861593
2017.06.09,45,17,Hokkaido,2.989073
2017.06.10,43,17,Hokkaido,2.8562253
2017.06.10,35,18,Hyogo,2.3525317
2017.06.05,59,18,Hyogo,3.9656961
2017.06.09,22,18,Hyogo,1.4787341
2017.06.07,31,18,Hyogo,2.0836709
2017.06.06,59,18,Hyogo,3.9656961
2017.06.08,59,18,Hyogo,3.9656961
2017.06.04,51,18,Hyogo,3.4279747
2017.06.06,7,19,Ibaraki,.7199083
2017.06.07,47,19,Ibaraki,4.8336697
2017.06.04,47,19,Ibaraki,4.8336697
2017.06.05,35,19,Ibaraki,3.5995412
2017.06.09,28,19,Ibaraki,2.8796332
2017.06.10,13,19,Ibaraki,1.3369725
2017.06.08,41,19,Ibaraki,4.2166057
2017.06.04,16,29,Ishikawa,2.042985
2017.06.07,30,29,Ishikawa,3.8305972
2017.06.08,32,29,Ishikawa,4.0859699
2017.06.06,95,29,Ishikawa,12.130223
2017.06.05,32,29,Ishikawa,4.0859699
2017.06.10,15,29,Ishikawa,1.9152986
2017.06.09,48,29,Ishikawa,6.1289549
2017.06.04,47,17,Iwate,5.6120234
2017.06.08,24,17,Iwate,2.8657143
2017.06.09,24,17,Iwate,2.8657143
2017.06.07,12,17,Iwate,1.4328572
2017.06.05,25,17,Iwate,2.9851189
2017.06.10,11,17,Iwate,1.3134524
2017.06.06,25,17,Iwate,2.9851189
2017.06.04,74,25,Kagawa,7.9963369
2017.06.09,51,25,Kagawa,5.5109897
2017.06.10,49,25,Kagawa,5.2948718
2017.06.08,50,25,Kagawa,5.4029307
2017.06.07,24,25,Kagawa,2.5934067
2017.06.05,25,25,Kagawa,2.7014654
2017.06.06,0,25,Kagawa,0
2017.06.10,20,9,Kagoshima,.90769237
2017.06.06,43,9,Kagoshima,1.9515386
2017.06.08,0,9,Kagoshima,0
2017.06.09,66,9,Kagoshima,2.9953847
2017.06.04,62,9,Kagoshima,2.8138463
2017.06.05,22,9,Kagoshima,.99846154
2017.06.07,21,9,Kagoshima,.95307696
2017.06.08,65,19,Kanagawa,3.9069707
2017.06.10,43,19,Kanagawa,2.5846112
2017.06.06,39,19,Kanagawa,2.3441823
2017.06.05,56,19,Kanagawa,3.3660054
2017.06.09,56,19,Kanagawa,3.3660054
2017.06.07,61,19,Kanagawa,3.6665413
2017.06.04,53,19,Kanagawa,3.1856835
2017.06.10,0,19,Kochi,0
2017.06.07,22,19,Kochi,3.1021383
2017.06.05,0,19,Kochi,0
2017.06.04,67,19,Kochi,9.4474211
2017.06.08,0,19,Kochi,0
2017.06.09,70,19,Kochi,9.8704405
2017.06.06,0,19,Kochi,0
2017.06.04,46,8,Kumamoto,2.9340544
2017.06.08,23,8,Kumamoto,1.4670272
2017.06.05,0,8,Kumamoto,0
2017.06.10,11,8,Kumamoto,.70162165
2017.06.07,22,8,Kumamoto,1.4032433
2017.06.09,35,8,Kumamoto,2.2324326
2017.06.06,11,8,Kumamoto,.70162165
2017.06.04,14,25,Kyoto,5.4342108
2017.06.06,9,25,Kyoto,3.4934211
2017.06.08,14,25,Kyoto,5.4342108
2017.06.10,9,25,Kyoto,3.4934211
2017.06.07,12,25,Kyoto,4.6578951
2017.06.05,2,25,Kyoto,.77631581
2017.06.09,16,25,Kyoto,6.2105265
2017.06.07,16,21,Mie,3.4476521
2017.06.06,6,21,Mie,1.2928696
2017.06.09,11,21,Mie,2.3702607
2017.06.08,27,21,Mie,5.8179131
2017.06.05,23,21,Mie,4.9559999
2017.06.04,16,21,Mie,3.4476521
2017.06.10,16,21,Mie,3.4476521
2017.06.05,4,18,Miyagi,1.6030189
2017.06.07,7,18,Miyagi,2.8052831
2017.06.08,11,18,Miyagi,4.4083018
2017.06.10,4,18,Miyagi,1.6030189
2017.06.06,17,18,Miyagi,6.81283
2017.06.04,8,18,Miyagi,3.2060378
2017.06.09,2,18,Miyagi,.80150944
2017.06.08,0,15,Miyazaki,0
2017.06.10,0,15,Miyazaki,0
2017.06.09,17,15,Miyazaki,2.0194631
2017.06.07,0,15,Miyazaki,0
2017.06.04,32,15,Miyazaki,3.8013422
2017.06.05,68,15,Miyazaki,8.0778522
2017.06.06,32,15,Miyazaki,3.8013422
2017.06.10,18,18,Nagano,2.1846859
2017.06.09,9,18,Nagano,1.092343
2017.06.05,57,18,Nagano,6.9181714
2017.06.06,28,18,Nagano,3.3984001
2017.06.08,18,18,Nagano,2.1846859
2017.06.07,27,18,Nagano,3.2770286
2017.06.04,18,18,Nagano,2.1846859
2017.06.04,21,13,Nagasaki,6.0781131
2017.06.07,10,13,Nagasaki,2.8943396
2017.06.09,11,13,Nagasaki,3.1837733
2017.06.06,0,13,Nagasaki,0
2017.06.10,0,13,Nagasaki,0
2017.06.05,0,13,Nagasaki,0
2017.06.08,11,13,Nagasaki,3.1837733
2017.06.04,11,12,Nara,1.3907143
2017.06.08,11,12,Nara,1.3907143
2017.06.05,12,12,Nara,1.5171429
2017.06.10,21,12,Nara,2.655
2017.06.06,35,12,Nara,4.4250002
2017.06.07,22,12,Nara,2.7814286
2017.06.09,0,12,Nara,0
2017.06.09,15,21,Niigata,5.3869567
2017.06.07,12,21,Niigata,4.3095655
2017.06.05,12,21,Niigata,4.3095655
2017.06.10,9,21,Niigata,3.2321744
2017.06.06,9,21,Niigata,3.2321744
2017.06.08,12,21,Niigata,4.3095655
2017.06.04,0,21,Niigata,0
2017.06.08,80,23,Oita,7.8666677
2017.06.06,80,23,Oita,7.8666677
2017.06.07,38,23,Oita,3.7366669
2017.06.10,38,23,Oita,3.7366669
2017.06.09,20,23,Oita,1.9666669
2017.06.04,0,23,Oita,0
2017.06.05,20,23,Oita,1.9666669
2017.06.04,49,20,Okayama,3.2759206
2017.06.07,15,20,Okayama,1.0028329
2017.06.06,97,20,Okayama,6.4849863
2017.06.09,49,20,Okayama,3.2759206
2017.06.05,16,20,Okayama,1.0696884
2017.06.10,63,20,Okayama,4.2118979
2017.06.08,64,20,Okayama,4.2787538
2017.06.05,0,12,Okinawa,0
2017.06.10,33,12,Okinawa,3.5944617
2017.06.09,0,12,Okinawa,0
2017.06.04,17,12,Okinawa,1.8516923
2017.06.06,64,12,Okinawa,6.971077
2017.06.07,16,12,Okinawa,1.7427692
2017.06.08,0,12,Okinawa,0
2017.06.08,45,16,Osaka,2.8132451
2017.06.04,36,16,Osaka,2.250596
2017.06.05,42,16,Osaka,2.6256955
2017.06.09,44,16,Osaka,2.7507284
2017.06.07,49,16,Osaka,3.0633113
2017.06.10,22,16,Osaka,1.3753642
2017.06.06,64,16,Osaka,4.0010595
2017.06.04,0,7,Saga,0
2017.06.05,0,7,Saga,0
