date,raw_daily,raw_weekly,symptoms_harmonized_daily
2021.07.08,15,14,3.5121756
2021.07.09,15,14,3.5121756
2021.07.10,12,14,2.8097405
2021.07.11,14,13,3.1370656
2021.07.12,14,13,3.1370656
2021.07.13,13,13,2.9129896
2021.07.14,16,13,3.5852177
2021.07.15,15,13,3.3611417
2021.07.16,13,13,2.9129896
2021.07.17,13,13,2.9129896
2021.07.18,16,13,3.8190362
2021.07.19,16,13,3.8190362
2021.07.20,13,13,3.102967
2021.07.21,12,13,2.8642771
2021.07.22,12,13,2.8642771
2021.07.23,12,13,2.8642771
2021.07.24,11,13,2.6255875
2021.07.25,13,12,3.0288908
2021.07.26,12,12,2.7958994
2021.07.27,12,12,2.7958994
2021.07.28,11,12,2.5629077
2021.07.29,12,12,2.7958994
2021.07.30,14,12,3.2618825
2021.07.31,13,12,3.0288908
2021.08.01,13,12,3.0641105
2021.08.02,13,12,3.0641105
2021.08.03,13,12,3.0641105
2021.08.04,13,12,3.0641105
2021.08.05,12,12,2.8284099
2021.08.06,11,12,2.5927091
2021.08.07,11,12,2.5927091
2021.08.08,14,12,3.2618825
2021.08.09,12,12,2.7958994
2021.08.10,11,12,2.5629077
2021.08.11,13,12,3.0288908
2021.08.12,12,12,2.7958994
2021.08.13,12,12,2.7958994
2021.08.14,13,12,3.0288908
2021.08.15,14,16,3.2902467
2021.08.16,14,16,3.2902467
2021.08.17,14,16,3.2902467
2021.08.18,22,16,5.1703877
2021.08.19,19,16,4.4653349
2021.08.20,16,16,3.760282
2021.08.21,16,16,3.760282
2021.08.22,16,14,3.7095921
2021.08.23,13,14,3.0140436
2021.08.24,15,14,3.4777427
2021.08.25,14,14,3.245893
2021.08.26,15,14,3.4777427
2021.08.27,14,14,3.245893
2021.08.28,15,14,3.4777427
2021.08.29,15,13,3.3611417
2021.08.30,13,13,2.9129896
2021.08.31,14,13,3.1370656
2021.09.01,15,13,3.3611417
2021.09.02,16,13,3.5852177
2021.09.03,13,13,2.9129896
2021.09.04,12,13,2.6889133
2021.09.05,13,12,2.8957529
2021.09.06,14,12,3.1185031
2021.09.07,13,12,2.8957529
2021.09.08,13,12,2.8957529
2021.09.09,13,12,2.8957529
2021.09.10,12,12,2.6730027
2021.09.11,13,12,2.8957529
2021.09.12,11,14,2.5755954
2021.09.13,17,14,3.9804659
2021.09.14,16,14,3.7463207
2021.09.15,16,14,3.7463207
2021.09.16,14,14,3.2780306
2021.09.17,13,14,3.0438855
2021.09.18,14,14,3.2780306
2021.09.19,11,13,2.5973556
2021.09.20,13,13,3.069602
2021.09.21,13,13,3.069602
2021.09.22,15,13,3.5418484
2021.09.23,14,13,3.3057251
2021.09.24,14,13,3.3057251
2021.09.25,13,13,3.069602
2021.09.26,15,14,3.5472975
2021.09.27,15,14,3.5472975
2021.09.28,14,14,3.310811
2021.09.29,14,14,3.310811
2021.09.30,14,14,3.310811
2021.10.01,14,14,3.310811
2021.10.02,14,14,3.310811
2021.10.03,14,13,3.1694069
2021.10.04,15,13,3.395793
2021.10.05,15,13,3.395793
2021.10.06,14,13,3.1694069
2021.10.07,12,13,2.7166343
2021.10.08,13,13,2.9430206
2021.10.09,14,13,3.1694069
2021.10.10,13,14,3.1053782
2021.10.11,14,14,3.3442533
2021.10.12,13,14,3.1053782
2021.10.13,17,14,4.0608792
2021.10.14,14,14,3.3442533
2021.10.15,15,14,3.5831287
2021.10.16,13,14,3.1053782
2021.10.17,13,13,2.8835652
2021.10.18,14,13,3.1053782
2021.10.19,17,13,3.7708163
2021.10.20,14,13,3.1053782
2021.10.21,14,13,3.1053782
2021.10.22,12,13,2.6617527
2021.10.23,15,13,3.3271906
2021.10.24,14,12,3.1885819
2021.10.25,12,12,2.7330701
2021.10.26,14,12,3.1885819
2021.10.27,14,12,3.1885819
2021.10.28,13,12,2.9608259
2021.10.29,12,12,2.7330701
2021.10.30,10,12,2.2775583
2021.10.31,13,14,2.927928
2021.11.01,14,14,3.1531532
2021.11.02,18,14,4.0540538
2021.11.03,14,14,3.1531532
2021.11.04,18,14,4.0540538
2021.11.05,16,14,3.6036036
2021.11.06,12,14,2.7027028
2021.11.07,12,13,2.8334787
2021.11.08,14,13,3.3057251
2021.11.09,14,13,3.3057251
2021.11.10,14,13,3.3057251
2021.11.11,13,13,3.069602
2021.11.12,13,13,3.069602
2021.11.13,13,13,3.069602
2021.11.14,14,12,3.2248158
2021.11.15,13,12,2.994472
2021.11.16,13,12,2.994472
2021.11.17,14,12,3.2248158
2021.11.18,12,12,2.764128
2021.11.19,10,12,2.3034399
2021.11.20,12,12,2.764128
2021.11.21,13,12,2.9608259
2021.11.22,13,12,2.9608259
2021.11.23,12,12,2.7330701
2021.11.24,15,12,3.4163377
2021.11.25,13,12,2.9608259
2021.11.26,11,12,2.5053144
2021.11.27,12,12,2.7330701
2021.11.28,11,10,2.4131274
2021.11.29,10,10,2.1937523
2021.11.30,12,10,2.6325028
2021.12.01,12,10,2.6325028
2021.12.02,11,10,2.4131274
2021.12.03,11,10,2.4131274
2021.12.04,10,10,2.1937523
2021.12.05,11,12,2.5629077
2021.12.06,13,12,3.0288908
2021.12.07,11,12,2.5629077
2021.12.08,12,12,2.7958994
2021.12.09,13,12,3.0288908
2021.12.10,13,12,3.0288908
2021.12.11,14,12,3.2618825
2021.12.12,13,16,3.0552292
2021.12.13,13,16,3.0552292
2021.12.14,14,16,3.2902467
2021.12.15,13,16,3.0552292
2021.12.16,14,16,3.2902467
2021.12.17,14,16,3.2902467
2021.12.18,34,16,7.9905987
2021.12.19,100,42,23.648647
2021.12.20,54,42,12.77027
2021.12.21,56,42,13.243243
2021.12.22,33,42,7.8040543
2021.12.23,23,42,5.439189
2021.12.24,18,42,4.2567568
2021.12.25,16,42,3.7837837
2021.12.26,17,14,4.144609
2021.12.27,14,14,3.4132073
2021.12.28,12,14,2.9256063
2021.12.29,12,14,2.9256063
2021.12.30,15,14,3.6570079
2021.12.31,15,14,3.6570079
2022.01.01,12,14,2.9256063
