raw_daily,raw_weekly,prefecture,date,medication_harmonized_daily
0,2,Miyagi,2018.08.21,0
0,2,Miyagi,2018.08.22,0
0,2,Miyagi,2018.08.23,0
0,2,Miyagi,2018.08.24,0
0,2,Miyagi,2018.08.25,0
45,4,Miyagi,2018.08.26,5.5369563
47,4,Miyagi,2018.08.27,5.7830429
0,4,Miyagi,2018.08.28,0
0,4,Miyagi,2018.08.29,0
0,4,Miyagi,2018.08.30,0
0,4,Miyagi,2018.08.31,0
0,4,Miyagi,2018.09.01,0
0,6,Miyagi,2018.09.02,0
0,6,Miyagi,2018.09.03,0
0,6,Miyagi,2018.09.04,0
46,6,Miyagi,2018.09.05,5.7857771
0,6,Miyagi,2018.09.06,0
0,6,Miyagi,2018.09.07,0
89,6,Miyagi,2018.09.08,11.194221
0,8,Miyagi,2018.09.09,0
47,8,Miyagi,2018.09.10,5.600421
96,8,Miyagi,2018.09.11,11.439158
0,8,Miyagi,2018.09.12,0
47,8,Miyagi,2018.09.13,5.600421
0,8,Miyagi,2018.09.14,0
0,8,Miyagi,2018.09.15,0
0,2,Miyagi,2018.09.16,0
0,2,Miyagi,2018.09.17,0
0,2,Miyagi,2018.09.18,0
0,2,Miyagi,2018.09.19,0
47,2,Miyagi,2018.09.20,5.6599998
0,2,Miyagi,2018.09.21,0
0,2,Miyagi,2018.09.22,0
47,11,Miyagi,2018.09.23,6.1996183
46,11,Miyagi,2018.09.24,6.0677114
0,11,Miyagi,2018.09.25,0
0,11,Miyagi,2018.09.26,0
48,11,Miyagi,2018.09.27,6.3315248
49,11,Miyagi,2018.09.28,6.4634314
46,11,Miyagi,2018.09.29,6.0677114
0,2,Miyagi,2018.09.30,0
0,2,Miyagi,2018.10.01,0
0,2,Miyagi,2018.10.02,0
0,2,Miyagi,2018.10.03,0
48,2,Miyagi,2018.10.04,5.6599998
0,2,Miyagi,2018.10.05,0
0,2,Miyagi,2018.10.06,0
46,8,Miyagi,2018.10.07,5.4241662
46,8,Miyagi,2018.10.08,5.4241662
0,8,Miyagi,2018.10.09,0
0,8,Miyagi,2018.10.10,0
0,8,Miyagi,2018.10.11,0
100,8,Miyagi,2018.10.12,11.791666
0,8,Miyagi,2018.10.13,0
0,2,Miyagi,2018.10.14,0
0,2,Miyagi,2018.10.15,0
0,2,Miyagi,2018.10.16,0
0,2,Miyagi,2018.10.17,0
50,2,Miyagi,2018.10.18,5.6599998
0,2,Miyagi,2018.10.19,0
0,2,Miyagi,2018.10.20,0
0,2,Miyagi,2018.10.21,0
0,2,Miyagi,2018.10.22,0
48,2,Miyagi,2018.10.23,5.6599998
0,2,Miyagi,2018.10.24,0
0,2,Miyagi,2018.10.25,0
0,2,Miyagi,2018.10.26,0
0,2,Miyagi,2018.10.27,0
0,2,Miyagi,2018.10.28,0
0,2,Miyagi,2018.10.29,0
0,2,Miyagi,2018.10.30,0
0,2,Miyagi,2018.10.31,0
50,2,Miyagi,2018.11.01,5.6599998
0,2,Miyagi,2018.11.02,0
0,2,Miyagi,2018.11.03,0
0,4,Miyagi,2018.11.04,0
45,4,Miyagi,2018.11.05,5.5978022
0,4,Miyagi,2018.11.06,0
46,4,Miyagi,2018.11.07,5.7221975
0,4,Miyagi,2018.11.08,0
0,4,Miyagi,2018.11.09,0
0,4,Miyagi,2018.11.10,0
0,2,Miyagi,2018.11.11,0
0,2,Miyagi,2018.11.12,0
0,2,Miyagi,2018.11.13,0
0,2,Miyagi,2018.11.14,0
49,2,Miyagi,2018.11.15,5.6599998
0,2,Miyagi,2018.11.16,0
0,2,Miyagi,2018.11.17,0
0,0,Miyagi,2018.11.18,0
0,0,Miyagi,2018.11.19,0
0,0,Miyagi,2018.11.20,0
0,0,Miyagi,2018.11.21,0
0,0,Miyagi,2018.11.22,0
0,0,Miyagi,2018.11.23,0
0,0,Miyagi,2018.11.24,0
0,2,Miyagi,2018.11.25,0
0,2,Miyagi,2018.11.26,0
0,2,Miyagi,2018.11.27,0
0,2,Miyagi,2018.11.28,0
0,2,Miyagi,2018.11.29,0
0,2,Miyagi,2018.11.30,0
49,2,Miyagi,2018.12.01,5.6599998
48,11,Miyagi,2018.12.02,6.2001657
97,11,Miyagi,2018.12.03,12.529502
48,11,Miyagi,2018.12.04,6.2001657
48,11,Miyagi,2018.12.05,6.2001657
0,11,Miyagi,2018.12.06,0
0,11,Miyagi,2018.12.07,0
0,11,Miyagi,2018.12.08,0
48,6,Miyagi,2018.12.09,5.7804251
0,6,Miyagi,2018.12.10,0
0,6,Miyagi,2018.12.11,0
0,6,Miyagi,2018.12.12,0
0,6,Miyagi,2018.12.13,0
93,6,Miyagi,2018.12.14,11.199574
0,6,Miyagi,2018.12.15,0
0,6,Miyagi,2018.12.16,0
88,6,Miyagi,2018.12.17,10.749928
0,6,Miyagi,2018.12.18,0
0,6,Miyagi,2018.12.19,0
0,6,Miyagi,2018.12.20,0
51,6,Miyagi,2018.12.21,6.2300715
0,6,Miyagi,2018.12.22,0
0,0,Miyagi,2018.12.23,0
0,0,Miyagi,2018.12.24,0
0,0,Miyagi,2018.12.25,0
0,0,Miyagi,2018.12.26,0
0,0,Miyagi,2018.12.27,0
0,0,Miyagi,2018.12.28,0
0,0,Miyagi,2018.12.29,0
0,2,Miyagi,2018.12.30,0
0,2,Miyagi,2018.12.31,0
0,2,Miyagi,2019.01.01,0
0,2,Miyagi,2019.01.02,0
0,2,Miyagi,2019.01.03,0
0,2,Miyagi,2019.01.04,0
12,2,Miyagi,2019.01.05,5.6599998
0,6,Miyagi,2019.01.06,0
13,6,Miyagi,2019.01.07,5.6599994
0,6,Miyagi,2019.01.08,0
13,6,Miyagi,2019.01.09,5.6599994
0,6,Miyagi,2019.01.10,0
13,6,Miyagi,2019.01.11,5.6599994
0,6,Miyagi,2019.01.12,0
0,4,Miyagi,2019.01.13,0
0,4,Miyagi,2019.01.14,0
0,4,Miyagi,2019.01.15,0
0,4,Miyagi,2019.01.16,0
26,4,Miyagi,2019.01.17,11.32
0,4,Miyagi,2019.01.18,0
0,4,Miyagi,2019.01.19,0
0,6,Miyagi,2019.01.20,0
0,6,Miyagi,2019.01.21,0
0,6,Miyagi,2019.01.22,0
13,6,Miyagi,2019.01.23,8.4900007
13,6,Miyagi,2019.01.24,8.4900007
0,6,Miyagi,2019.01.25,0
0,6,Miyagi,2019.01.26,0
0,8,Miyagi,2019.01.27,0
13,8,Miyagi,2019.01.28,5.6599998
13,8,Miyagi,2019.01.29,5.6599998
26,8,Miyagi,2019.01.30,11.32
0,8,Miyagi,2019.01.31,0
0,8,Miyagi,2019.02.01,0
0,8,Miyagi,2019.02.02,0
0,6,Miyagi,2019.02.03,0
25,6,Miyagi,2019.02.04,11.171053
0,6,Miyagi,2019.02.05,0
0,6,Miyagi,2019.02.06,0
13,6,Miyagi,2019.02.07,5.8089471
0,6,Miyagi,2019.02.08,0
0,6,Miyagi,2019.02.09,0
0,2,Miyagi,2019.02.10,0
0,2,Miyagi,2019.02.11,0
0,2,Miyagi,2019.02.12,0
0,2,Miyagi,2019.02.13,0
14,2,Miyagi,2019.02.14,5.6599998
0,2,Miyagi,2019.02.15,0
0,2,Miyagi,2019.02.16,0
0,8,Miyagi,2019.02.17,0
0,8,Miyagi,2019.02.18,0
0,8,Miyagi,2019.02.19,0
26,8,Miyagi,2019.02.20,11.541961
13,8,Miyagi,2019.02.21,5.7709804
0,8,Miyagi,2019.02.22,0
12,8,Miyagi,2019.02.23,5.3270588
37,23,Miyagi,2019.02.24,17.202356
38,23,Miyagi,2019.02.25,17.667284
26,23,Miyagi,2019.02.26,12.088142
13,23,Miyagi,2019.02.27,6.0440712
13,23,Miyagi,2019.02.28,6.0440712
0,23,Miyagi,2019.03.01,0
13,23,Miyagi,2019.03.02,6.0440712
50,58,Miyagi,2019.03.03,23.719652
76,58,Miyagi,2019.03.04,36.053871
39,58,Miyagi,2019.03.05,18.501329
90,58,Miyagi,2019.03.06,42.695374
38,58,Miyagi,2019.03.07,18.026936
27,58,Miyagi,2019.03.08,12.808612
26,58,Miyagi,2019.03.09,12.334219
63,60,Miyagi,2019.03.10,34.95882
63,60,Miyagi,2019.03.11,34.95882
39,60,Miyagi,2019.03.12,21.641174
63,60,Miyagi,2019.03.13,34.95882
39,60,Miyagi,2019.03.14,21.641174
26,60,Miyagi,2019.03.15,14.427449
13,60,Miyagi,2019.03.16,7.2137246
13,48,Miyagi,2019.03.17,6.2180276
0,48,Miyagi,2019.03.18,0
38,48,Miyagi,2019.03.19,18.175774
67,48,Miyagi,2019.03.20,32.046757
100,48,Miyagi,2019.03.21,47.830982
53,48,Miyagi,2019.03.22,25.35042
13,48,Miyagi,2019.03.23,6.2180276
90,41,Miyagi,2019.03.24,47.683559
13,41,Miyagi,2019.03.25,6.8876252
39,41,Miyagi,2019.03.26,20.662876
13,41,Miyagi,2019.03.27,6.8876252
26,41,Miyagi,2019.03.28,13.77525
26,41,Miyagi,2019.03.29,13.77525
12,41,Miyagi,2019.03.30,6.3578076
13,23,Miyagi,2019.03.31,6.1316667
12,23,Miyagi,2019.04.01,5.6599998
26,23,Miyagi,2019.04.02,12.263333
0,23,Miyagi,2019.04.03,0
0,23,Miyagi,2019.04.04,0
38,23,Miyagi,2019.04.05,17.923334
49,23,Miyagi,2019.04.06,23.111668
12,6,Miyagi,2019.04.07,5.3621054
26,6,Miyagi,2019.04.08,11.617894
0,6,Miyagi,2019.04.09,0
0,6,Miyagi,2019.04.10,0
0,6,Miyagi,2019.04.11,0
0,6,Miyagi,2019.04.12,0
0,6,Miyagi,2019.04.13,0
25,17,Miyagi,2019.04.14,15.620129
26,17,Miyagi,2019.04.15,16.244934
0,17,Miyagi,2019.04.16,0
13,17,Miyagi,2019.04.17,8.122467
13,17,Miyagi,2019.04.18,8.122467
0,17,Miyagi,2019.04.19,0
0,17,Miyagi,2019.04.20,0
0,2,Miyagi,2019.04.21,0
0,2,Miyagi,2019.04.22,0
0,2,Miyagi,2019.04.23,0
13,2,Miyagi,2019.04.24,5.6599998
0,2,Miyagi,2019.04.25,0
0,2,Miyagi,2019.04.26,0
0,2,Miyagi,2019.04.27,0
0,0,Miyagi,2019.04.28,0
0,0,Miyagi,2019.04.29,0
0,0,Miyagi,2019.04.30,0
0,0,Miyagi,2019.05.01,0
0,0,Miyagi,2019.05.02,0
0,0,Miyagi,2019.05.03,0
0,0,Miyagi,2019.05.04,0
0,0,Miyagi,2019.05.05,0
0,0,Miyagi,2019.05.06,0
0,0,Miyagi,2019.05.07,0
0,0,Miyagi,2019.05.08,0
0,0,Miyagi,2019.05.09,0
0,0,Miyagi,2019.05.10,0
0,0,Miyagi,2019.05.11,0
0,8,Miyagi,2019.05.12,0
13,8,Miyagi,2019.05.13,5.7709804
0,8,Miyagi,2019.05.14,0
13,8,Miyagi,2019.05.15,5.7709804
0,8,Miyagi,2019.05.16,0
0,8,Miyagi,2019.05.17,0
25,8,Miyagi,2019.05.18,11.098039
0,0,Miyagi,2019.05.19,0
0,0,Miyagi,2019.05.20,0
0,0,Miyagi,2019.05.21,0
0,0,Miyagi,2019.05.22,0
0,0,Miyagi,2019.05.23,0
0,0,Miyagi,2019.05.24,0
0,0,Miyagi,2019.05.25,0
24,10,Miyagi,2019.05.26,10.954839
0,10,Miyagi,2019.05.27,0
25,10,Miyagi,2019.05.28,11.41129
0,10,Miyagi,2019.05.29,0
13,10,Miyagi,2019.05.30,5.9338708
0,10,Miyagi,2019.05.31,0
0,10,Miyagi,2019.06.01,0
0,10,Miyagi,2019.06.02,0
0,10,Miyagi,2019.06.03,0
0,10,Miyagi,2019.06.04,0
36,10,Miyagi,2019.06.05,16.980001
12,10,Miyagi,2019.06.06,5.6599998
0,10,Miyagi,2019.06.07,0
12,10,Miyagi,2019.06.08,5.6599998
0,2,Miyagi,2019.06.09,0
0,2,Miyagi,2019.06.10,0
0,2,Miyagi,2019.06.11,0
0,2,Miyagi,2019.06.12,0
0,2,Miyagi,2019.06.13,0
0,2,Miyagi,2019.06.14,0
11,2,Miyagi,2019.06.15,5.6599998
0,4,Miyagi,2019.06.16,0
0,4,Miyagi,2019.06.17,0
0,4,Miyagi,2019.06.18,0
0,4,Miyagi,2019.06.19,0
12,4,Miyagi,2019.06.20,5.6599998
0,4,Miyagi,2019.06.21,0
12,4,Miyagi,2019.06.22,5.6599998
0,0,Miyagi,2019.06.23,0
0,0,Miyagi,2019.06.24,0
0,0,Miyagi,2019.06.25,0
0,0,Miyagi,2019.06.26,0
0,0,Miyagi,2019.06.27,0
0,0,Miyagi,2019.06.28,0
0,0,Miyagi,2019.06.29,0
11,8,Miyagi,2019.06.30,5.188333
0,8,Miyagi,2019.07.01,0
0,8,Miyagi,2019.07.02,0
0,8,Miyagi,2019.07.03,0
0,8,Miyagi,2019.07.04,0
37,8,Miyagi,2019.07.05,17.451664
0,8,Miyagi,2019.07.06,0
48,4,Miyagi,2019.07.07,5.6016493
0,4,Miyagi,2019.07.08,0
0,4,Miyagi,2019.07.09,0
0,4,Miyagi,2019.07.10,0
0,4,Miyagi,2019.07.11,0
49,4,Miyagi,2019.07.12,5.7183504
0,4,Miyagi,2019.07.13,0
48,8,Miyagi,2019.07.14,5.516345
48,8,Miyagi,2019.07.15,5.516345
49,8,Miyagi,2019.07.16,5.6312685
0,8,Miyagi,2019.07.17,0
0,8,Miyagi,2019.07.18,0
52,8,Miyagi,2019.07.19,5.9760408
0,8,Miyagi,2019.07.20,0
0,0,Miyagi,2019.07.21,0
0,0,Miyagi,2019.07.22,0
0,0,Miyagi,2019.07.23,0
0,0,Miyagi,2019.07.24,0
0,0,Miyagi,2019.07.25,0
0,0,Miyagi,2019.07.26,0
0,0,Miyagi,2019.07.27,0
0,0,Miyagi,2019.07.28,0
0,0,Miyagi,2019.07.29,0
0,0,Miyagi,2019.07.30,0
0,0,Miyagi,2019.07.31,0
0,0,Miyagi,2019.08.01,0
0,0,Miyagi,2019.08.02,0
0,0,Miyagi,2019.08.03,0
49,8,Miyagi,2019.08.04,7.4956751
0,8,Miyagi,2019.08.05,0
0,8,Miyagi,2019.08.06,0
50,8,Miyagi,2019.08.07,7.6486483
49,8,Miyagi,2019.08.08,7.4956751
0,8,Miyagi,2019.08.09,0
0,8,Miyagi,2019.08.10,0
49,4,Miyagi,2019.08.11,5.838737
0,4,Miyagi,2019.08.12,0
0,4,Miyagi,2019.08.13,0
0,4,Miyagi,2019.08.14,0
0,4,Miyagi,2019.08.15,0
46,4,Miyagi,2019.08.16,5.4812632
0,4,Miyagi,2019.08.17,0
0,4,Miyagi,2019.08.18,0
47,4,Miyagi,2019.08.19,11.32
0,4,Miyagi,2019.08.20,0
0,4,Miyagi,2019.08.21,0
0,4,Miyagi,2019.08.22,0
0,4,Miyagi,2019.08.23,0
0,4,Miyagi,2019.08.24,0
49,6,Miyagi,2019.08.25,5.6987672
0,6,Miyagi,2019.08.26,0
0,6,Miyagi,2019.08.27,0
0,6,Miyagi,2019.08.28,0
0,6,Miyagi,2019.08.29,0
97,6,Miyagi,2019.08.30,11.281232
0,6,Miyagi,2019.08.31,0
0,4,Miyagi,2019.09.01,0
0,4,Miyagi,2019.09.02,0
0,4,Miyagi,2019.09.03,0
0,4,Miyagi,2019.09.04,0
50,4,Miyagi,2019.09.05,5.6599998
50,4,Miyagi,2019.09.06,5.6599998
0,4,Miyagi,2019.09.07,0
0,8,Miyagi,2019.09.08,0
0,8,Miyagi,2019.09.09,0
0,8,Miyagi,2019.09.10,0
49,8,Miyagi,2019.09.11,7.4453688
0,8,Miyagi,2019.09.12,0
0,8,Miyagi,2019.09.13,0
100,8,Miyagi,2019.09.14,15.194629
48,6,Miyagi,2019.09.15,5.7804251
93,6,Miyagi,2019.09.16,11.199574
0,6,Miyagi,2019.09.17,0
0,6,Miyagi,2019.09.18,0
0,6,Miyagi,2019.09.19,0
0,6,Miyagi,2019.09.20,0
0,6,Miyagi,2019.09.21,0
0,2,Miyagi,2019.09.22,0
0,2,Miyagi,2019.09.23,0
0,2,Miyagi,2019.09.24,0
0,2,Miyagi,2019.09.25,0
51,2,Miyagi,2019.09.26,5.6599998
0,2,Miyagi,2019.09.27,0
0,2,Miyagi,2019.09.28,0
48,6,Miyagi,2019.09.29,5.5070267
50,6,Miyagi,2019.09.30,5.7364864
0,6,Miyagi,2019.10.01,0
0,6,Miyagi,2019.10.02,0
50,6,Miyagi,2019.10.03,5.7364864
0,6,Miyagi,2019.10.04,0
0,6,Miyagi,2019.10.05,0
47,2,Miyagi,2019.10.06,5.6599998
0,2,Miyagi,2019.10.07,0
0,2,Miyagi,2019.10.08,0
0,2,Miyagi,2019.10.09,0
0,2,Miyagi,2019.10.10,0
0,2,Miyagi,2019.10.11,0
0,2,Miyagi,2019.10.12,0
0,2,Miyagi,2019.10.13,0
0,2,Miyagi,2019.10.14,0
0,2,Miyagi,2019.10.15,0
0,2,Miyagi,2019.10.16,0
0,2,Miyagi,2019.10.17,0
49,2,Miyagi,2019.10.18,5.6599998
0,2,Miyagi,2019.10.19,0
0,6,Miyagi,2019.10.20,0
0,6,Miyagi,2019.10.21,0
45,6,Miyagi,2019.10.22,5.3809853
49,6,Miyagi,2019.10.23,5.8592954
0,6,Miyagi,2019.10.24,0
0,6,Miyagi,2019.10.25,0
48,6,Miyagi,2019.10.26,5.739718
0,2,Miyagi,2019.10.27,0
0,2,Miyagi,2019.10.28,0
0,2,Miyagi,2019.10.29,0
50,2,Miyagi,2019.10.30,5.6599998
0,2,Miyagi,2019.10.31,0
0,2,Miyagi,2019.11.01,0
0,2,Miyagi,2019.11.02,0
0,2,Miyagi,2019.11.03,0
48,2,Miyagi,2019.11.04,5.6599998
0,2,Miyagi,2019.11.05,0
0,2,Miyagi,2019.11.06,0
0,2,Miyagi,2019.11.07,0
0,2,Miyagi,2019.11.08,0
0,2,Miyagi,2019.11.09,0
0,2,Miyagi,2019.11.10,0
0,2,Miyagi,2019.11.11,0
49,2,Miyagi,2019.11.12,5.6599998
0,2,Miyagi,2019.11.13,0
0,2,Miyagi,2019.11.14,0
0,2,Miyagi,2019.11.15,0
0,2,Miyagi,2019.11.16,0
0,4,Miyagi,2019.11.17,0
48,4,Miyagi,2019.11.18,5.7195792
0,4,Miyagi,2019.11.19,0
0,4,Miyagi,2019.11.20,0
0,4,Miyagi,2019.11.21,0
0,4,Miyagi,2019.11.22,0
47,4,Miyagi,2019.11.23,5.600421
0,10,Miyagi,2019.11.24,0
49,10,Miyagi,2019.11.25,5.6141696
0,10,Miyagi,2019.11.26,0
49,10,Miyagi,2019.11.27,5.6141696
50,10,Miyagi,2019.11.28,5.7287445
50,10,Miyagi,2019.11.29,5.7287445
49,10,Miyagi,2019.11.30,5.6141696
97,10,Miyagi,2019.12.01,14.005611
0,10,Miyagi,2019.12.02,0
0,10,Miyagi,2019.12.03,0
0,10,Miyagi,2019.12.04,0
0,10,Miyagi,2019.12.05,0
0,10,Miyagi,2019.12.06,0
99,10,Miyagi,2019.12.07,14.294387
0,2,Miyagi,2019.12.08,0
47,2,Miyagi,2019.12.09,5.6599998
0,2,Miyagi,2019.12.10,0
0,2,Miyagi,2019.12.11,0
0,2,Miyagi,2019.12.12,0
0,2,Miyagi,2019.12.13,0
0,2,Miyagi,2019.12.14,0
0,2,Miyagi,2019.12.15,0
0,2,Miyagi,2019.12.16,0
0,2,Miyagi,2019.12.17,0
49,2,Miyagi,2019.12.18,5.6599998
0,2,Miyagi,2019.12.19,0
0,2,Miyagi,2019.12.20,0
0,2,Miyagi,2019.12.21,0
0,2,Miyagi,2019.12.22,0
0,2,Miyagi,2019.12.23,0
0,2,Miyagi,2019.12.24,0
0,2,Miyagi,2019.12.25,0
0,2,Miyagi,2019.12.26,0
0,2,Miyagi,2019.12.27,0
50,2,Miyagi,2019.12.28,5.6599998
0,4,Miyagi,2019.12.29,0
0,4,Miyagi,2019.12.30,0
46,4,Miyagi,2019.12.31,5.7221975
0,4,Miyagi,2020.01.01,0
0,4,Miyagi,2020.01.02,0
45,4,Miyagi,2020.01.03,5.5978022
0,4,Miyagi,2020.01.04,0
31,10,Miyazaki,2017.12.31,24.9
0,10,Miyazaki,2018.01.01,0
0,10,Miyazaki,2018.01.02,0
0,10,Miyazaki,2018.01.03,0
0,10,Miyazaki,2018.01.04,0
0,10,Miyazaki,2018.01.05,0
0,10,Miyazaki,2018.01.06,0
0,0,Miyazaki,2018.01.07,0
0,0,Miyazaki,2018.01.08,0
0,0,Miyazaki,2018.01.09,0
0,0,Miyazaki,2018.01.10,0
0,0,Miyazaki,2018.01.11,0
0,0,Miyazaki,2018.01.12,0
0,0,Miyazaki,2018.01.13,0
0,0,Miyazaki,2018.01.14,0
0,0,Miyazaki,2018.01.15,0
0,0,Miyazaki,2018.01.16,0
0,0,Miyazaki,2018.01.17,0
0,0,Miyazaki,2018.01.18,0
0,0,Miyazaki,2018.01.19,0
0,0,Miyazaki,2018.01.20,0
0,11,Miyazaki,2018.01.21,0
34,11,Miyazaki,2018.01.22,27.389999
0,11,Miyazaki,2018.01.23,0
0,11,Miyazaki,2018.01.24,0
0,11,Miyazaki,2018.01.25,0
0,11,Miyazaki,2018.01.26,0
0,11,Miyazaki,2018.01.27,0
0,21,Miyazaki,2018.01.28,0
0,21,Miyazaki,2018.01.29,0
0,21,Miyazaki,2018.01.30,0
0,21,Miyazaki,2018.01.31,0
0,21,Miyazaki,2018.02.01,0
36,21,Miyazaki,2018.02.02,52.289997
0,21,Miyazaki,2018.02.03,0
0,10,Miyazaki,2018.02.04,0
0,10,Miyazaki,2018.02.05,0
0,10,Miyazaki,2018.02.06,0
0,10,Miyazaki,2018.02.07,0
0,10,Miyazaki,2018.02.08,0
0,10,Miyazaki,2018.02.09,0
0,10,Miyazaki,2018.02.10,0
0,20,Miyazaki,2018.02.11,0
0,20,Miyazaki,2018.02.12,0
36,20,Miyazaki,2018.02.13,25.982609
0,20,Miyazaki,2018.02.14,0
0,20,Miyazaki,2018.02.15,0
33,20,Miyazaki,2018.02.16,23.81739
0,20,Miyazaki,2018.02.17,0
32,30,Miyazaki,2018.02.18,23.435293
0,30,Miyazaki,2018.02.19,0
0,30,Miyazaki,2018.02.20,0
34,30,Miyazaki,2018.02.21,24.9
0,30,Miyazaki,2018.02.22,0
36,30,Miyazaki,2018.02.23,26.364704
0,30,Miyazaki,2018.02.24,0
0,51,Miyazaki,2018.02.25,0
35,51,Miyazaki,2018.02.26,26.456249
0,51,Miyazaki,2018.02.27,0
34,51,Miyazaki,2018.02.28,25.700356
0,51,Miyazaki,2018.03.01,0
35,51,Miyazaki,2018.03.02,26.456249
64,51,Miyazaki,2018.03.03,48.37714
0,69,Miyazaki,2018.03.04,0
32,69,Miyazaki,2018.03.05,24.11368
0,69,Miyazaki,2018.03.06,0
96,69,Miyazaki,2018.03.07,72.341042
100,69,Miyazaki,2018.03.08,75.355255
0,69,Miyazaki,2018.03.09,0
0,69,Miyazaki,2018.03.10,0
0,20,Miyazaki,2018.03.11,0
0,20,Miyazaki,2018.03.12,0
35,20,Miyazaki,2018.03.13,24.9
0,20,Miyazaki,2018.03.14,0
0,20,Miyazaki,2018.03.15,0
0,20,Miyazaki,2018.03.16,0
35,20,Miyazaki,2018.03.17,24.9
0,10,Miyazaki,2018.03.18,0
32,10,Miyazaki,2018.03.19,24.9
0,10,Miyazaki,2018.03.20,0
0,10,Miyazaki,2018.03.21,0
0,10,Miyazaki,2018.03.22,0
0,10,Miyazaki,2018.03.23,0
0,10,Miyazaki,2018.03.24,0
0,21,Miyazaki,2018.03.25,0
0,21,Miyazaki,2018.03.26,0
0,21,Miyazaki,2018.03.27,0
0,21,Miyazaki,2018.03.28,0
0,21,Miyazaki,2018.03.29,0
0,21,Miyazaki,2018.03.30,0
36,21,Miyazaki,2018.03.31,52.289997
0,0,Miyazaki,2018.04.01,0
0,0,Miyazaki,2018.04.02,0
0,0,Miyazaki,2018.04.03,0
0,0,Miyazaki,2018.04.04,0
0,0,Miyazaki,2018.04.05,0
0,0,Miyazaki,2018.04.06,0
0,0,Miyazaki,2018.04.07,0
0,21,Miyazaki,2018.04.08,0
0,21,Miyazaki,2018.04.09,0
0,21,Miyazaki,2018.04.10,0
36,21,Miyazaki,2018.04.11,27.281742
0,21,Miyazaki,2018.04.12,0
0,21,Miyazaki,2018.04.13,0
33,21,Miyazaki,2018.04.14,25.008261
0,11,Miyazaki,2018.04.15,0
0,11,Miyazaki,2018.04.16,0
0,11,Miyazaki,2018.04.17,0
36,11,Miyazaki,2018.04.18,27.389999
0,11,Miyazaki,2018.04.19,0
0,11,Miyazaki,2018.04.20,0
0,11,Miyazaki,2018.04.21,0
33,10,Miyazaki,2018.04.22,24.9
0,10,Miyazaki,2018.04.23,0
0,10,Miyazaki,2018.04.24,0
0,10,Miyazaki,2018.04.25,0
0,10,Miyazaki,2018.04.26,0
0,10,Miyazaki,2018.04.27,0
0,10,Miyazaki,2018.04.28,0
0,10,Miyazaki,2018.04.29,0
0,10,Miyazaki,2018.04.30,0
0,10,Miyazaki,2018.05.01,0
0,10,Miyazaki,2018.05.02,0
0,10,Miyazaki,2018.05.03,0
0,10,Miyazaki,2018.05.04,0
34,10,Miyazaki,2018.05.05,24.9
0,0,Miyazaki,2018.05.06,0
0,0,Miyazaki,2018.05.07,0
0,0,Miyazaki,2018.05.08,0
0,0,Miyazaki,2018.05.09,0
0,0,Miyazaki,2018.05.10,0
0,0,Miyazaki,2018.05.11,0
0,0,Miyazaki,2018.05.12,0
0,0,Miyazaki,2018.05.13,0
0,0,Miyazaki,2018.05.14,0
0,0,Miyazaki,2018.05.15,0
0,0,Miyazaki,2018.05.16,0
0,0,Miyazaki,2018.05.17,0
0,0,Miyazaki,2018.05.18,0
0,0,Miyazaki,2018.05.19,0
0,11,Miyazaki,2018.05.20,0
0,11,Miyazaki,2018.05.21,0
0,11,Miyazaki,2018.05.22,0
0,11,Miyazaki,2018.05.23,0
37,11,Miyazaki,2018.05.24,27.389999
0,11,Miyazaki,2018.05.25,0
0,11,Miyazaki,2018.05.26,0
0,0,Miyazaki,2018.05.27,0
0,0,Miyazaki,2018.05.28,0
0,0,Miyazaki,2018.05.29,0
0,0,Miyazaki,2018.05.30,0
0,0,Miyazaki,2018.05.31,0
0,0,Miyazaki,2018.06.01,0
0,0,Miyazaki,2018.06.02,0
0,0,Miyazaki,2018.06.03,0
0,0,Miyazaki,2018.06.04,0
0,0,Miyazaki,2018.06.05,0
0,0,Miyazaki,2018.06.06,0
0,0,Miyazaki,2018.06.07,0
0,0,Miyazaki,2018.06.08,0
0,0,Miyazaki,2018.06.09,0
0,10,Miyazaki,2018.06.10,0
0,10,Miyazaki,2018.06.11,0
0,10,Miyazaki,2018.06.12,0
0,10,Miyazaki,2018.06.13,0
33,10,Miyazaki,2018.06.14,24.9
0,10,Miyazaki,2018.06.15,0
0,10,Miyazaki,2018.06.16,0
0,0,Miyazaki,2018.06.17,0
0,0,Miyazaki,2018.06.18,0
0,0,Miyazaki,2018.06.19,0
0,0,Miyazaki,2018.06.20,0
0,0,Miyazaki,2018.06.21,0
0,0,Miyazaki,2018.06.22,0
0,0,Miyazaki,2018.06.23,0
33,30,Miyazaki,2018.06.24,24.406929
0,30,Miyazaki,2018.06.25,0
0,30,Miyazaki,2018.06.26,0
68,30,Miyazaki,2018.06.27,50.293068
0,30,Miyazaki,2018.06.28,0
0,30,Miyazaki,2018.06.29,0
0,30,Miyazaki,2018.06.30,0
0,0,Miyazaki,2018.07.01,0
0,0,Miyazaki,2018.07.02,0
0,0,Miyazaki,2018.07.03,0
0,0,Miyazaki,2018.07.04,0
0,0,Miyazaki,2018.07.05,0
0,0,Miyazaki,2018.07.06,0
0,0,Miyazaki,2018.07.07,0
0,0,Miyazaki,2018.07.08,0
