date,prefecture,raw_daily,raw_weekly,medication_harmonized_daily
2016.08.14,Nagasaki,0,32,0
2016.08.15,Nagasaki,0,32,0
2016.08.16,Nagasaki,0,32,0
2016.08.17,Nagasaki,0,32,0
2016.08.18,Nagasaki,0,32,0
2016.08.19,Nagasaki,99,32,49.999996
2016.08.20,Nagasaki,0,32,0
2016.08.21,Nagasaki,0,0,0
2016.08.22,Nagasaki,0,0,0
2016.08.23,Nagasaki,0,0,0
2016.08.24,Nagasaki,0,0,0
2016.08.25,Nagasaki,0,0,0
2016.08.26,Nagasaki,0,0,0
2016.08.27,Nagasaki,0,0,0
2016.08.28,Nagasaki,0,0,0
2016.08.29,Nagasaki,0,0,0
2016.08.30,Nagasaki,0,0,0
2016.08.31,Nagasaki,0,0,0
2016.09.01,Nagasaki,0,0,0
2016.09.02,Nagasaki,0,0,0
2016.09.03,Nagasaki,0,0,0
2016.09.04,Nagasaki,0,29,0
2016.09.05,Nagasaki,0,29,0
2016.09.06,Nagasaki,0,29,0
2016.09.07,Nagasaki,0,29,0
2016.09.08,Nagasaki,0,29,0
2016.09.09,Nagasaki,0,29,0
2016.09.10,Nagasaki,84,29,45.3125
2016.09.11,Nagasaki,0,0,0
2016.09.12,Nagasaki,0,0,0
2016.09.13,Nagasaki,0,0,0
2016.09.14,Nagasaki,0,0,0
2016.09.15,Nagasaki,0,0,0
2016.09.16,Nagasaki,0,0,0
2016.09.17,Nagasaki,0,0,0
2016.09.18,Nagasaki,0,0,0
2016.09.19,Nagasaki,0,0,0
2016.09.20,Nagasaki,0,0,0
2016.09.21,Nagasaki,0,0,0
2016.09.22,Nagasaki,0,0,0
2016.09.23,Nagasaki,0,0,0
2016.09.24,Nagasaki,0,0,0
2016.09.25,Nagasaki,0,0,0
2016.09.26,Nagasaki,0,0,0
2016.09.27,Nagasaki,0,0,0
2016.09.28,Nagasaki,0,0,0
2016.09.29,Nagasaki,0,0,0
2016.09.30,Nagasaki,0,0,0
2016.10.01,Nagasaki,0,0,0
2016.10.02,Nagasaki,0,0,0
2016.10.03,Nagasaki,0,0,0
2016.10.04,Nagasaki,0,0,0
2016.10.05,Nagasaki,0,0,0
2016.10.06,Nagasaki,0,0,0
2016.10.07,Nagasaki,0,0,0
2016.10.08,Nagasaki,0,0,0
2016.10.09,Nagasaki,0,0,0
2016.10.10,Nagasaki,0,0,0
2016.10.11,Nagasaki,0,0,0
2016.10.12,Nagasaki,0,0,0
2016.10.13,Nagasaki,0,0,0
2016.10.14,Nagasaki,0,0,0
2016.10.15,Nagasaki,0,0,0
2016.10.16,Nagasaki,0,60,0
2016.10.17,Nagasaki,0,60,0
2016.10.18,Nagasaki,0,60,0
2016.10.19,Nagasaki,0,60,0
2016.10.20,Nagasaki,91,60,49.890347
2016.10.21,Nagasaki,0,60,0
2016.10.22,Nagasaki,80,60,43.85965
2016.10.23,Nagasaki,0,0,0
2016.10.24,Nagasaki,0,0,0
2016.10.25,Nagasaki,0,0,0
2016.10.26,Nagasaki,0,0,0
2016.10.27,Nagasaki,0,0,0
2016.10.28,Nagasaki,0,0,0
2016.10.29,Nagasaki,0,0,0
2016.10.30,Nagasaki,0,64,0
2016.10.31,Nagasaki,0,64,0
2016.11.01,Nagasaki,0,64,0
2016.11.02,Nagasaki,0,64,0
2016.11.03,Nagasaki,0,64,0
2016.11.04,Nagasaki,100,64,100
2016.11.05,Nagasaki,0,64,0
2016.11.06,Nagasaki,0,0,0
2016.11.07,Nagasaki,0,0,0
2016.11.08,Nagasaki,0,0,0
2016.11.09,Nagasaki,0,0,0
2016.11.10,Nagasaki,0,0,0
2016.11.11,Nagasaki,0,0,0
2016.11.12,Nagasaki,0,0,0
2016.11.13,Nagasaki,0,0,0
2016.11.14,Nagasaki,0,0,0
2016.11.15,Nagasaki,0,0,0
2016.11.16,Nagasaki,0,0,0
2016.11.17,Nagasaki,0,0,0
2016.11.18,Nagasaki,0,0,0
2016.11.19,Nagasaki,0,0,0
2016.11.20,Nagasaki,80,59,44.427715
2016.11.21,Nagasaki,86,59,47.759792
2016.11.22,Nagasaki,0,59,0
2016.11.23,Nagasaki,0,59,0
2016.11.24,Nagasaki,0,59,0
2016.11.25,Nagasaki,0,59,0
2016.11.26,Nagasaki,0,59,0
2016.11.27,Nagasaki,0,0,0
2016.11.28,Nagasaki,0,0,0
2016.11.29,Nagasaki,0,0,0
2016.11.30,Nagasaki,0,0,0
2016.12.01,Nagasaki,0,0,0
2016.12.02,Nagasaki,0,0,0
2016.12.03,Nagasaki,0,0,0
2016.12.04,Nagasaki,0,0,0
2016.12.05,Nagasaki,0,0,0
2016.12.06,Nagasaki,0,0,0
2016.12.07,Nagasaki,0,0,0
2016.12.08,Nagasaki,0,0,0
2016.12.09,Nagasaki,0,0,0
2016.12.10,Nagasaki,0,0,0
2016.12.11,Nagasaki,0,0,0
2016.12.12,Nagasaki,0,0,0
2016.12.13,Nagasaki,0,0,0
2016.12.14,Nagasaki,0,0,0
2016.12.15,Nagasaki,0,0,0
2016.12.16,Nagasaki,0,0,0
2016.12.17,Nagasaki,0,0,0
2016.12.18,Nagasaki,0,0,0
2016.12.19,Nagasaki,0,0,0
2016.12.20,Nagasaki,0,0,0
2016.12.21,Nagasaki,0,0,0
2016.12.22,Nagasaki,0,0,0
2016.12.23,Nagasaki,0,0,0
2016.12.24,Nagasaki,0,0,0
2016.12.25,Nagasaki,0,0,0
2016.12.26,Nagasaki,0,0,0
2016.12.27,Nagasaki,0,0,0
2016.12.28,Nagasaki,0,0,0
2016.12.29,Nagasaki,0,0,0
2016.12.30,Nagasaki,0,0,0
2016.12.31,Nagasaki,0,0,0
2017.01.01,Nagasaki,0,0,0
2017.01.02,Nagasaki,0,0,0
2017.01.03,Nagasaki,0,0,0
2017.01.04,Nagasaki,0,0,0
2017.01.05,Nagasaki,0,0,0
2017.01.06,Nagasaki,0,0,0
2017.01.07,Nagasaki,0,0,0
2017.01.08,Nagasaki,0,0,0
2017.01.09,Nagasaki,0,0,0
2017.01.10,Nagasaki,0,0,0
2017.01.11,Nagasaki,0,0,0
2017.01.12,Nagasaki,0,0,0
2017.01.13,Nagasaki,0,0,0
2017.01.14,Nagasaki,0,0,0
2017.01.15,Nagasaki,0,0,0
2017.01.16,Nagasaki,0,0,0
2017.01.17,Nagasaki,0,0,0
2017.01.18,Nagasaki,0,0,0
2017.01.19,Nagasaki,0,0,0
2017.01.20,Nagasaki,0,0,0
2017.01.21,Nagasaki,0,0,0
2017.01.22,Nagasaki,0,0,0
2017.01.23,Nagasaki,0,0,0
2017.01.24,Nagasaki,0,0,0
2017.01.25,Nagasaki,0,0,0
2017.01.26,Nagasaki,0,0,0
2017.01.27,Nagasaki,0,0,0
2017.01.28,Nagasaki,0,0,0
2017.01.29,Nagasaki,0,26,0
2017.01.30,Nagasaki,0,26,0
2017.01.31,Nagasaki,0,26,0
2017.02.01,Nagasaki,0,26,0
2017.02.02,Nagasaki,0,26,0
2017.02.03,Nagasaki,53,26,40.624996
2017.02.04,Nagasaki,0,26,0
2017.02.05,Nagasaki,0,25,0
2017.02.06,Nagasaki,0,25,0
2017.02.07,Nagasaki,53,25,39.0625
2017.02.08,Nagasaki,0,25,0
2017.02.09,Nagasaki,0,25,0
2017.02.10,Nagasaki,0,25,0
2017.02.11,Nagasaki,0,25,0
2017.02.12,Nagasaki,0,52,0
2017.02.13,Nagasaki,56,52,40.625
2017.02.14,Nagasaki,56,52,40.625
2017.02.15,Nagasaki,0,52,0
2017.02.16,Nagasaki,0,52,0
2017.02.17,Nagasaki,0,52,0
2017.02.18,Nagasaki,0,52,0
2017.02.19,Nagasaki,0,0,0
2017.02.20,Nagasaki,0,0,0
2017.02.21,Nagasaki,0,0,0
2017.02.22,Nagasaki,0,0,0
2017.02.23,Nagasaki,0,0,0
2017.02.24,Nagasaki,0,0,0
2017.02.25,Nagasaki,0,0,0
2017.02.26,Nagasaki,0,26,0
2017.02.27,Nagasaki,0,26,0
2017.02.28,Nagasaki,57,26,40.624996
2017.03.01,Nagasaki,0,26,0
2017.03.02,Nagasaki,0,26,0
2017.03.03,Nagasaki,0,26,0
2017.03.04,Nagasaki,0,26,0
2017.03.05,Nagasaki,0,51,0
2017.03.06,Nagasaki,0,51,0
2017.03.07,Nagasaki,50,51,38.311298
2017.03.08,Nagasaki,0,51,0
2017.03.09,Nagasaki,0,51,0
2017.03.10,Nagasaki,54,51,41.376202
2017.03.11,Nagasaki,0,51,0
2017.03.12,Nagasaki,0,99,0
2017.03.13,Nagasaki,0,99,0
2017.03.14,Nagasaki,100,99,76.958954
2017.03.15,Nagasaki,0,99,0
2017.03.16,Nagasaki,54,99,41.557838
2017.03.17,Nagasaki,0,99,0
2017.03.18,Nagasaki,47,99,36.170712
2017.03.19,Nagasaki,0,25,0
2017.03.20,Nagasaki,43,25,39.0625
2017.03.21,Nagasaki,0,25,0
2017.03.22,Nagasaki,0,25,0
2017.03.23,Nagasaki,0,25,0
2017.03.24,Nagasaki,0,25,0
2017.03.25,Nagasaki,0,25,0
2017.03.26,Nagasaki,0,0,0
2017.03.27,Nagasaki,0,0,0
2017.03.28,Nagasaki,0,0,0
2017.03.29,Nagasaki,0,0,0
2017.03.30,Nagasaki,0,0,0
2017.03.31,Nagasaki,0,0,0
2017.04.01,Nagasaki,0,0,0
2017.04.02,Nagasaki,0,0,0
2017.04.03,Nagasaki,0,0,0
2017.04.04,Nagasaki,0,0,0
2017.04.05,Nagasaki,0,0,0
2017.04.06,Nagasaki,0,0,0
2017.04.07,Nagasaki,0,0,0
2017.04.08,Nagasaki,0,0,0
2017.04.09,Nagasaki,0,0,0
2017.04.10,Nagasaki,0,0,0
2017.04.11,Nagasaki,0,0,0
2017.04.12,Nagasaki,0,0,0
2017.04.13,Nagasaki,0,0,0
2017.04.14,Nagasaki,0,0,0
2017.04.15,Nagasaki,0,0,0
2017.04.16,Nagasaki,0,26,0
2017.04.17,Nagasaki,0,26,0
2017.04.18,Nagasaki,0,26,0
2017.04.19,Nagasaki,0,26,0
2017.04.20,Nagasaki,0,26,0
2017.04.21,Nagasaki,0,26,0
2017.04.22,Nagasaki,0,26,0
2017.04.23,Nagasaki,0,0,0
2017.04.24,Nagasaki,0,0,0
2017.04.25,Nagasaki,0,0,0
2017.04.26,Nagasaki,0,0,0
2017.04.27,Nagasaki,0,0,0
2017.04.28,Nagasaki,0,0,0
2017.04.29,Nagasaki,0,0,0
2017.04.30,Nagasaki,0,45,0
2017.05.01,Nagasaki,0,45,0
2017.05.02,Nagasaki,0,45,0
2017.05.03,Nagasaki,0,45,0
2017.05.04,Nagasaki,0,45,0
2017.05.05,Nagasaki,0,45,0
2017.05.06,Nagasaki,0,45,0
2017.05.07,Nagasaki,0,0,0
2017.05.08,Nagasaki,0,0,0
2017.05.09,Nagasaki,0,0,0
2017.05.10,Nagasaki,0,0,0
2017.05.11,Nagasaki,0,0,0
2017.05.12,Nagasaki,0,0,0
2017.05.13,Nagasaki,0,0,0
2017.05.14,Nagasaki,0,0,0
2017.05.15,Nagasaki,0,0,0
2017.05.16,Nagasaki,0,0,0
2017.05.17,Nagasaki,0,0,0
2017.05.18,Nagasaki,0,0,0
2017.05.19,Nagasaki,0,0,0
2017.05.20,Nagasaki,0,0,0
2017.05.21,Nagasaki,0,0,0
2017.05.22,Nagasaki,0,0,0
2017.05.23,Nagasaki,0,0,0
2017.05.24,Nagasaki,0,0,0
2017.05.25,Nagasaki,0,0,0
2017.05.26,Nagasaki,0,0,0
2017.05.27,Nagasaki,0,0,0
2017.05.28,Nagasaki,0,0,0
2017.05.29,Nagasaki,0,0,0
2017.05.30,Nagasaki,0,0,0
2017.05.31,Nagasaki,0,0,0
2017.06.01,Nagasaki,0,0,0
2017.06.02,Nagasaki,0,0,0
2017.06.03,Nagasaki,0,0,0
2017.06.04,Nagasaki,0,0,0
2017.06.05,Nagasaki,0,0,0
2017.06.06,Nagasaki,0,0,0
2017.06.07,Nagasaki,0,0,0
2017.06.08,Nagasaki,0,0,0
2017.06.09,Nagasaki,0,0,0
2017.06.10,Nagasaki,0,0,0
2017.06.11,Nagasaki,0,0,0
2017.06.12,Nagasaki,0,0,0
2017.06.13,Nagasaki,0,0,0
2017.06.14,Nagasaki,0,0,0
2017.06.15,Nagasaki,0,0,0
2017.06.16,Nagasaki,0,0,0
2017.06.17,Nagasaki,0,0,0
2017.06.18,Nagasaki,0,0,0
2017.06.19,Nagasaki,0,0,0
2017.06.20,Nagasaki,0,0,0
2017.06.21,Nagasaki,0,0,0
2017.06.22,Nagasaki,0,0,0
2017.06.23,Nagasaki,0,0,0
2017.06.24,Nagasaki,0,0,0
2017.06.25,Nagasaki,0,0,0
2017.06.26,Nagasaki,0,0,0
2017.06.27,Nagasaki,0,0,0
2017.06.28,Nagasaki,0,0,0
2017.06.29,Nagasaki,0,0,0
2017.06.30,Nagasaki,0,0,0
2017.07.01,Nagasaki,0,0,0
2017.07.02,Nagasaki,0,0,0
2017.07.03,Nagasaki,0,0,0
2017.07.04,Nagasaki,0,0,0
2017.07.05,Nagasaki,0,0,0
2017.07.06,Nagasaki,0,0,0
2017.07.07,Nagasaki,0,0,0
2017.07.08,Nagasaki,0,0,0
2017.07.09,Nagasaki,0,25,0
2017.07.10,Nagasaki,60,25,39.0625
2017.07.11,Nagasaki,0,25,0
2017.07.12,Nagasaki,0,25,0
2017.07.13,Nagasaki,0,25,0
2017.07.14,Nagasaki,0,25,0
2017.07.15,Nagasaki,0,25,0
2017.07.16,Nagasaki,0,0,0
2017.07.17,Nagasaki,0,0,0
2017.07.18,Nagasaki,0,0,0
2017.07.19,Nagasaki,0,0,0
2017.07.20,Nagasaki,0,0,0
2017.07.21,Nagasaki,0,0,0
2017.07.22,Nagasaki,0,0,0
2017.07.23,Nagasaki,0,25,0
2017.07.24,Nagasaki,0,25,0
2017.07.25,Nagasaki,0,25,0
2017.07.26,Nagasaki,0,25,0
2017.07.27,Nagasaki,0,25,0
2017.07.28,Nagasaki,56,25,39.0625
2017.07.29,Nagasaki,0,25,0
2017.07.30,Nagasaki,0,0,0
2017.07.31,Nagasaki,0,0,0
2017.08.01,Nagasaki,0,0,0
2017.08.02,Nagasaki,0,0,0
2017.08.03,Nagasaki,0,0,0
2017.08.04,Nagasaki,0,0,0
2017.08.05,Nagasaki,0,0,0
2017.08.06,Nagasaki,0,22,0
2017.08.07,Nagasaki,0,22,0
2017.08.08,Nagasaki,0,22,0
2017.08.09,Nagasaki,0,22,0
2017.08.10,Nagasaki,0,22,0
2017.08.11,Nagasaki,50,22,17.361109
2017.08.12,Nagasaki,49,22,17.013889
2017.08.13,Nagasaki,0,0,0
2017.08.14,Nagasaki,0,0,0
2017.08.15,Nagasaki,0,0,0
2017.08.16,Nagasaki,0,0,0
2017.08.17,Nagasaki,0,0,0
2017.08.18,Nagasaki,0,0,0
2017.08.19,Nagasaki,0,0,0
2017.08.20,Nagasaki,0,0,0
2017.08.21,Nagasaki,0,0,0
2017.08.22,Nagasaki,0,0,0
2017.08.23,Nagasaki,0,0,0
2017.08.24,Nagasaki,0,0,0
2017.08.25,Nagasaki,0,0,0
2017.08.26,Nagasaki,0,0,0
2017.08.27,Nagasaki,0,0,0
2017.08.28,Nagasaki,0,0,0
2017.08.29,Nagasaki,0,0,0
2017.08.30,Nagasaki,0,0,0
2017.08.31,Nagasaki,0,0,0
2017.09.01,Nagasaki,0,0,0
2017.09.02,Nagasaki,0,0,0
2017.09.03,Nagasaki,0,0,0
2017.09.04,Nagasaki,0,0,0
2017.09.05,Nagasaki,0,0,0
2017.09.06,Nagasaki,0,0,0
2017.09.07,Nagasaki,0,0,0
2017.09.08,Nagasaki,0,0,0
2017.09.09,Nagasaki,0,0,0
2017.09.10,Nagasaki,0,0,0
2017.09.11,Nagasaki,0,0,0
2017.09.12,Nagasaki,0,0,0
2017.09.13,Nagasaki,0,0,0
2017.09.14,Nagasaki,0,0,0
2017.09.15,Nagasaki,0,0,0
2017.09.16,Nagasaki,0,0,0
2017.09.17,Nagasaki,0,23,0
2017.09.18,Nagasaki,100,23,35.9375
2017.09.19,Nagasaki,0,23,0
2017.09.20,Nagasaki,0,23,0
2017.09.21,Nagasaki,0,23,0
2017.09.22,Nagasaki,0,23,0
2017.09.23,Nagasaki,0,23,0
2017.09.24,Nagasaki,0,0,0
2017.09.25,Nagasaki,0,0,0
2017.09.26,Nagasaki,0,0,0
2017.09.27,Nagasaki,0,0,0
2017.09.28,Nagasaki,0,0,0
2017.09.29,Nagasaki,0,0,0
2017.09.30,Nagasaki,0,0,0
2017.10.01,Nagasaki,0,24,0
2017.10.02,Nagasaki,0,24,0
2017.10.03,Nagasaki,0,24,0
2017.10.04,Nagasaki,0,24,0
2017.10.05,Nagasaki,0,24,0
2017.10.06,Nagasaki,54,24,37.5
2017.10.07,Nagasaki,0,24,0
2017.10.08,Nagasaki,0,0,0
2017.10.09,Nagasaki,0,0,0
2017.10.10,Nagasaki,0,0,0
2017.10.11,Nagasaki,0,0,0
2017.10.12,Nagasaki,0,0,0
2017.10.13,Nagasaki,0,0,0
2017.10.14,Nagasaki,0,0,0
2017.10.15,Nagasaki,0,0,0
2017.10.16,Nagasaki,0,0,0
2017.10.17,Nagasaki,0,0,0
2017.10.18,Nagasaki,0,0,0
2017.10.19,Nagasaki,0,0,0
2017.10.20,Nagasaki,0,0,0
2017.10.21,Nagasaki,0,0,0
2017.10.22,Nagasaki,46,24,37.5
2017.10.23,Nagasaki,0,24,0
2017.10.24,Nagasaki,0,24,0
2017.10.25,Nagasaki,0,24,0
2017.10.26,Nagasaki,0,24,0
2017.10.27,Nagasaki,0,24,0
2017.10.28,Nagasaki,0,24,0
2017.10.29,Nagasaki,0,0,0
2017.10.30,Nagasaki,0,0,0
2017.10.31,Nagasaki,0,0,0
2017.11.01,Nagasaki,0,0,0
2017.11.02,Nagasaki,0,0,0
2017.11.03,Nagasaki,0,0,0
2017.11.04,Nagasaki,0,0,0
2017.11.05,Nagasaki,0,21,0
2017.11.06,Nagasaki,0,21,0
2017.11.07,Nagasaki,0,21,0
2017.11.08,Nagasaki,0,21,0
2017.11.09,Nagasaki,0,21,0
2017.11.10,Nagasaki,49,21,32.8125
2017.11.11,Nagasaki,0,21,0
2017.11.12,Nagasaki,0,20,0
2017.11.13,Nagasaki,0,20,0
2017.11.14,Nagasaki,0,20,0
2017.11.15,Nagasaki,0,20,0
2017.11.16,Nagasaki,45,20,31.25
2017.11.17,Nagasaki,0,20,0
2017.11.18,Nagasaki,0,20,0
2017.11.19,Nagasaki,0,0,0
2017.11.20,Nagasaki,0,0,0
2017.11.21,Nagasaki,0,0,0
2017.11.22,Nagasaki,0,0,0
2017.11.23,Nagasaki,0,0,0
2017.11.24,Nagasaki,0,0,0
2017.11.25,Nagasaki,0,0,0
2017.11.26,Nagasaki,0,19,0
2017.11.27,Nagasaki,0,19,0
2017.11.28,Nagasaki,0,19,0
2017.11.29,Nagasaki,45,19,29.6875
2017.11.30,Nagasaki,0,19,0
2017.12.01,Nagasaki,0,19,0
2017.12.02,Nagasaki,0,19,0
2017.12.03,Nagasaki,0,0,0
2017.12.04,Nagasaki,0,0,0
2017.12.05,Nagasaki,0,0,0
2017.12.06,Nagasaki,0,0,0
2017.12.07,Nagasaki,0,0,0
2017.12.08,Nagasaki,0,0,0
2017.12.09,Nagasaki,0,0,0
2017.12.10,Nagasaki,0,0,0
2017.12.11,Nagasaki,0,0,0
2017.12.12,Nagasaki,0,0,0
2017.12.13,Nagasaki,0,0,0
2017.12.14,Nagasaki,0,0,0
2017.12.15,Nagasaki,0,0,0
2017.12.16,Nagasaki,0,0,0
2017.12.17,Nagasaki,0,0,0
2017.12.18,Nagasaki,0,0,0
2017.12.19,Nagasaki,0,0,0
2017.12.20,Nagasaki,0,0,0
2017.12.21,Nagasaki,0,0,0
2017.12.22,Nagasaki,0,0,0
2017.12.23,Nagasaki,0,0,0
2017.12.24,Nagasaki,0,0,0
2017.12.25,Nagasaki,0,0,0
2017.12.26,Nagasaki,0,0,0
2017.12.27,Nagasaki,0,0,0
2017.12.28,Nagasaki,0,0,0
2017.12.29,Nagasaki,0,0,0
2017.12.30,Nagasaki,0,0,0
2017.12.31,Nagasaki,38,16,11.445784
2018.01.01,Nagasaki,0,16,0
2018.01.02,Nagasaki,0,16,0
2018.01.03,Nagasaki,0,16,0
2018.01.04,Nagasaki,0,16,0
2018.01.05,Nagasaki,0,16,0
2018.01.06,Nagasaki,45,16,13.554217
2018.01.07,Nagasaki,0,0,0
2018.01.08,Nagasaki,0,0,0
2018.01.09,Nagasaki,0,0,0
2018.01.10,Nagasaki,0,0,0
2018.01.11,Nagasaki,0,0,0
2018.01.12,Nagasaki,0,0,0
2018.01.13,Nagasaki,0,0,0
2018.01.14,Nagasaki,0,17,0
2018.01.15,Nagasaki,47,17,26.5625
2018.01.16,Nagasaki,0,17,0
2018.01.17,Nagasaki,0,17,0
2018.01.18,Nagasaki,0,17,0
2018.01.19,Nagasaki,0,17,0
2018.01.20,Nagasaki,0,17,0
2018.01.21,Nagasaki,0,53,0
2018.01.22,Nagasaki,0,53,0
2018.01.23,Nagasaki,46,53,26.091608
2018.01.24,Nagasaki,0,53,0
2018.01.25,Nagasaki,100,53,56.720886
2018.01.26,Nagasaki,0,53,0
2018.01.27,Nagasaki,0,53,0
2018.01.28,Nagasaki,0,53,0
2018.01.29,Nagasaki,48,53,28.80435
2018.01.30,Nagasaki,0,53,0
2018.01.31,Nagasaki,0,53,0
2018.02.01,Nagasaki,0,53,0
2018.02.02,Nagasaki,0,53,0
2018.02.03,Nagasaki,90,53,54.008156
2018.02.04,Nagasaki,0,17,0
2018.02.05,Nagasaki,0,17,0
2018.02.06,Nagasaki,0,17,0
2018.02.07,Nagasaki,0,17,0
2018.02.08,Nagasaki,0,17,0
2018.02.09,Nagasaki,0,17,0
2018.02.10,Nagasaki,43,17,26.562502
2018.02.11,Nagasaki,0,0,0
2018.02.12,Nagasaki,39,0,0
2018.02.13,Nagasaki,0,0,0
2018.02.14,Nagasaki,0,0,0
2018.02.15,Nagasaki,0,0,0
2018.02.16,Nagasaki,0,0,0
2018.02.17,Nagasaki,0,0,0
2018.02.18,Nagasaki,44,17,12.703804
2018.02.19,Nagasaki,0,17,0
2018.02.20,Nagasaki,0,17,0
2018.02.21,Nagasaki,0,17,0
2018.02.22,Nagasaki,0,17,0
2018.02.23,Nagasaki,48,17,13.858696
2018.02.24,Nagasaki,0,17,0
2018.02.25,Nagasaki,88,17,17.575188
2018.02.26,Nagasaki,0,17,0
2018.02.27,Nagasaki,0,17,0
2018.02.28,Nagasaki,45,17,8.9873114
2018.03.01,Nagasaki,0,17,0
2018.03.02,Nagasaki,0,17,0
2018.03.03,Nagasaki,0,17,0
2018.03.04,Nagasaki,0,66,0
2018.03.05,Nagasaki,45,66,25.925278
2018.03.06,Nagasaki,46,66,26.501396
2018.03.07,Nagasaki,0,66,0
2018.03.08,Nagasaki,44,66,25.349163
2018.03.09,Nagasaki,0,66,0
2018.03.10,Nagasaki,44,66,25.349163
2018.03.11,Nagasaki,0,68,0
2018.03.12,Nagasaki,0,68,0
2018.03.13,Nagasaki,94,68,53.696236
2018.03.14,Nagasaki,46,68,26.276882
2018.03.15,Nagasaki,0,68,0
2018.03.16,Nagasaki,0,68,0
2018.03.17,Nagasaki,46,68,26.276882
2018.03.18,Nagasaki,44,49,24.589417
2018.03.19,Nagasaki,0,49,0
2018.03.20,Nagasaki,45,49,25.148268
2018.03.21,Nagasaki,0,49,0
2018.03.22,Nagasaki,48,49,26.824818
2018.03.23,Nagasaki,0,49,0
2018.03.24,Nagasaki,0,49,0
2018.03.25,Nagasaki,0,0,0
2018.03.26,Nagasaki,0,0,0
2018.03.27,Nagasaki,0,0,0
2018.03.28,Nagasaki,0,0,0
2018.03.29,Nagasaki,0,0,0
2018.03.30,Nagasaki,0,0,0
2018.03.31,Nagasaki,0,0,0
2018.04.01,Nagasaki,0,0,0
2018.04.02,Nagasaki,0,0,0
2018.04.03,Nagasaki,0,0,0
2018.04.04,Nagasaki,0,0,0
2018.04.05,Nagasaki,0,0,0
2018.04.06,Nagasaki,0,0,0
2018.04.07,Nagasaki,0,0,0
2018.04.08,Nagasaki,0,17,0
2018.04.09,Nagasaki,0,17,0
2018.04.10,Nagasaki,0,17,0
2018.04.11,Nagasaki,0,17,0
2018.04.12,Nagasaki,48,17,13.28125
2018.04.13,Nagasaki,48,17,13.28125
2018.04.14,Nagasaki,0,17,0
2018.04.15,Nagasaki,0,0,0
2018.04.16,Nagasaki,0,0,0
2018.04.17,Nagasaki,0,0,0
2018.04.18,Nagasaki,0,0,0
2018.04.19,Nagasaki,0,0,0
2018.04.20,Nagasaki,0,0,0
2018.04.21,Nagasaki,0,0,0
2018.04.22,Nagasaki,0,0,0
2018.04.23,Nagasaki,0,0,0
2018.04.24,Nagasaki,0,0,0
2018.04.25,Nagasaki,0,0,0
2018.04.26,Nagasaki,0,0,0
2018.04.27,Nagasaki,0,0,0
2018.04.28,Nagasaki,0,0,0
2018.04.29,Nagasaki,0,0,0
2018.04.30,Nagasaki,0,0,0
2018.05.01,Nagasaki,0,0,0
2018.05.02,Nagasaki,0,0,0
2018.05.03,Nagasaki,0,0,0
2018.05.04,Nagasaki,0,0,0
2018.05.05,Nagasaki,0,0,0
2018.05.06,Nagasaki,0,34,0
2018.05.07,Nagasaki,0,34,0
2018.05.08,Nagasaki,0,34,0
2018.05.09,Nagasaki,0,34,0
2018.05.10,Nagasaki,0,34,0
2018.05.11,Nagasaki,0,34,0
2018.05.12,Nagasaki,85,34,53.125
2018.05.13,Nagasaki,0,0,0
2018.05.14,Nagasaki,0,0,0
2018.05.15,Nagasaki,0,0,0
2018.05.16,Nagasaki,46,0,0
2018.05.17,Nagasaki,46,0,0
2018.05.18,Nagasaki,0,0,0
2018.05.19,Nagasaki,0,0,0
2018.05.20,Nagasaki,0,34,0
2018.05.21,Nagasaki,48,34,27.419353
2018.05.22,Nagasaki,0,34,0
2018.05.23,Nagasaki,0,34,0
2018.05.24,Nagasaki,0,34,0
2018.05.25,Nagasaki,0,34,0
2018.05.26,Nagasaki,45,34,25.705645
2018.05.27,Nagasaki,0,0,0
2018.05.28,Nagasaki,0,0,0
2018.05.29,Nagasaki,0,0,0
2018.05.30,Nagasaki,0,0,0
2018.05.31,Nagasaki,0,0,0
2018.06.01,Nagasaki,0,0,0
2018.06.02,Nagasaki,0,0,0
2018.06.03,Nagasaki,0,0,0
2018.06.04,Nagasaki,0,0,0
2018.06.05,Nagasaki,0,0,0
2018.06.06,Nagasaki,0,0,0
2018.06.07,Nagasaki,0,0,0
2018.06.08,Nagasaki,0,0,0
2018.06.09,Nagasaki,0,0,0
2018.06.10,Nagasaki,0,0,0
2018.06.11,Nagasaki,0,0,0
2018.06.12,Nagasaki,0,0,0
2018.06.13,Nagasaki,0,0,0
2018.06.14,Nagasaki,0,0,0
2018.06.15,Nagasaki,0,0,0
2018.06.16,Nagasaki,0,0,0
2018.06.17,Nagasaki,0,0,0
2018.06.18,Nagasaki,0,0,0
2018.06.19,Nagasaki,0,0,0
2018.06.20,Nagasaki,0,0,0
2018.06.21,Nagasaki,0,0,0
2018.06.22,Nagasaki,0,0,0
2018.06.23,Nagasaki,0,0,0
2018.06.24,Nagasaki,0,0,0
2018.06.25,Nagasaki,0,0,0
2018.06.26,Nagasaki,0,0,0
2018.06.27,Nagasaki,0,0,0
2018.06.28,Nagasaki,0,0,0
2018.06.29,Nagasaki,0,0,0
2018.06.30,Nagasaki,0,0,0
2018.07.01,Nagasaki,0,0,0
2018.07.02,Nagasaki,0,0,0
2018.07.03,Nagasaki,0,0,0
2018.07.04,Nagasaki,0,0,0
