date,raw_daily,raw_weekly,prefecture,pollen_harmonized_daily
2019.04.19,4,10,Kagoshima,2.329412
2019.04.15,0,10,Kagoshima,0
2019.04.16,0,10,Kagoshima,0
2019.04.14,8,10,Kagoshima,4.658824
2019.04.17,4,10,Kagoshima,2.329412
2019.04.18,22,10,Kagoshima,12.811766
2019.04.17,13,20,Kanagawa,7.4250002
2019.04.18,14,20,Kanagawa,7.9961538
2019.04.16,15,20,Kanagawa,8.5673084
2019.04.20,17,20,Kanagawa,9.7096157
2019.04.14,12,20,Kanagawa,6.8538465
2019.04.19,16,20,Kanagawa,9.1384621
2019.04.15,17,20,Kanagawa,9.7096157
2019.04.19,12,15,Kochi,8.7639341
2019.04.16,6,15,Kochi,4.3819671
2019.04.18,9,15,Kochi,6.5729508
2019.04.14,6,15,Kochi,4.3819671
2019.04.17,16,15,Kochi,11.685246
2019.04.15,0,15,Kochi,0
2019.04.20,12,15,Kochi,8.7639341
2019.04.14,15,19,Kumamoto,12.825
2019.04.15,16,19,Kumamoto,13.68
2019.04.18,3,19,Kumamoto,2.5650001
2019.04.19,8,19,Kumamoto,6.8400002
2019.04.16,3,19,Kumamoto,2.5650001
2019.04.20,8,19,Kumamoto,6.8400002
2019.04.17,13,19,Kumamoto,11.115001
2019.04.17,16,33,Kyoto,9.5039997
2019.04.19,31,33,Kyoto,18.414
2019.04.20,24,33,Kyoto,14.256
2019.04.18,20,33,Kyoto,11.88
2019.04.14,18,33,Kyoto,10.691999
2019.04.15,33,33,Kyoto,19.602001
2019.04.16,23,33,Kyoto,13.662001
2019.04.17,16,18,Mie,8.7281637
2019.04.15,6,18,Mie,3.2730613
2019.04.19,16,18,Mie,8.7281637
2019.04.20,18,18,Mie,9.8191833
2019.04.16,10,18,Mie,5.455102
2019.04.18,16,18,Mie,8.7281637
2019.04.14,16,18,Mie,8.7281637
2019.04.15,16,21,Miyagi,9.5953846
2019.04.19,15,21,Miyagi,8.9956732
2019.04.20,15,21,Miyagi,8.9956732
2019.04.14,7,21,Miyagi,4.1979809
2019.04.17,13,21,Miyagi,7.7962503
2019.04.16,19,21,Miyagi,11.39452
2019.04.18,19,21,Miyagi,11.39452
2019.04.15,49,15,Miyazaki,20.989906
2019.04.17,12,15,Miyazaki,5.1403847
2019.04.16,6,15,Miyazaki,2.5701923
2019.04.20,12,15,Miyazaki,5.1403847
2019.04.18,13,15,Miyazaki,5.5687499
2019.04.19,6,15,Miyazaki,2.5701923
2019.04.14,6,15,Miyazaki,2.5701923
2019.04.17,23,24,Nagano,12.234627
2019.04.18,21,24,Nagano,11.170747
2019.04.19,11,24,Nagano,5.8513436
2019.04.20,13,24,Nagano,6.9152241
2019.04.16,20,24,Nagano,10.638806
2019.04.15,19,24,Nagano,10.106866
2019.04.14,27,24,Nagano,14.362389
2019.04.18,13,16,Nagasaki,8.9530439
2019.04.20,8,16,Nagasaki,5.5095658
2019.04.15,22,16,Nagasaki,15.151306
2019.04.14,4,16,Nagasaki,2.7547829
2019.04.16,9,16,Nagasaki,6.1982613
2019.04.19,4,16,Nagasaki,2.7547829
2019.04.17,9,16,Nagasaki,6.1982613
2019.04.17,26,26,Nara,14.04
2019.04.18,21,26,Nara,11.34
2019.04.15,15,26,Nara,8.0999994
2019.04.16,18,26,Nara,9.7200003
2019.04.20,18,26,Nara,9.7200003
2019.04.14,22,26,Nara,11.88
2019.04.19,23,26,Nara,12.42
2019.04.19,4,20,Niigata,2.5010526
2019.04.16,18,20,Niigata,11.254737
2019.04.15,14,20,Niigata,8.753684
2019.04.17,10,20,Niigata,6.2526317
2019.04.20,7,20,Niigata,4.376842
2019.04.14,22,20,Niigata,13.755789
2019.04.18,20,20,Niigata,12.505263
2019.04.19,14,23,Oita,13.100548
2019.04.15,11,23,Oita,10.293287
2019.04.20,10,23,Oita,9.3575344
2019.04.16,13,23,Oita,12.164795
2019.04.17,8,23,Oita,7.4860272
2019.04.18,5,23,Oita,4.6787672
2019.04.14,12,23,Oita,11.22904
2019.04.15,30,32,Okayama,18.160509
2019.04.19,21,32,Okayama,12.712358
2019.04.14,23,32,Okayama,13.923059
2019.04.18,21,32,Okayama,12.712358
2019.04.16,27,32,Okayama,16.34446
2019.04.17,12,32,Okayama,7.264204
2019.04.20,23,32,Okayama,13.923059
2019.04.20,16,7,Okinawa,10.08
2019.04.18,0,7,Okinawa,0
2019.04.15,0,7,Okinawa,0
2019.04.14,0,7,Okinawa,0
2019.04.19,0,7,Okinawa,0
2019.04.17,17,7,Okinawa,10.71
2019.04.16,0,7,Okinawa,0
2019.04.19,13,18,Osaka,6.9497995
2019.04.15,16,18,Osaka,8.5536003
2019.04.17,18,18,Osaka,9.6227999
2019.04.16,14,18,Osaka,7.4843998
2019.04.18,15,18,Osaka,8.0190001
2019.04.20,12,18,Osaka,6.4152002
2019.04.14,12,18,Osaka,6.4152002
2019.04.15,5,12,Saga,3.4269233
2019.04.17,0,12,Saga,0
2019.04.20,9,12,Saga,6.1684623
2019.04.18,10,12,Saga,6.8538465
2019.04.19,5,12,Saga,3.4269233
2019.04.16,14,12,Saga,9.5953846
2019.04.14,9,12,Saga,6.1684623
2019.04.20,13,17,Saitama,6.3725247
2019.04.18,13,17,Saitama,6.3725247
2019.04.17,14,17,Saitama,6.8627186
2019.04.16,18,17,Saitama,8.8234959
2019.04.19,14,17,Saitama,6.8627186
2019.04.14,16,17,Saitama,7.8431072
2019.04.15,15,17,Saitama,7.3529129
2019.04.15,16,33,Shiga,9.8010006
2019.04.17,31,33,Shiga,18.989439
2019.04.19,19,33,Shiga,11.638687
2019.04.14,25,33,Shiga,15.314063
2019.04.18,11,33,Shiga,6.7381878
2019.04.16,29,33,Shiga,17.764313
2019.04.20,29,33,Shiga,17.764313
2019.04.14,0,19,Shimane,0
2019.04.15,43,19,Shimane,28.215
2019.04.16,15,19,Shimane,9.8424416
2019.04.19,7,19,Shimane,4.5931396
2019.04.20,14,19,Shimane,9.1862793
2019.04.18,0,19,Shimane,0
2019.04.17,7,19,Shimane,4.5931396
2019.04.17,10,14,Shizuoka,6.5999999
2019.04.15,5,14,Shizuoka,3.3
2019.04.16,8,14,Shizuoka,5.2800002
2019.04.14,9,14,Shizuoka,5.9400001
2019.04.20,10,14,Shizuoka,6.5999999
2019.04.19,13,14,Shizuoka,8.5800009
2019.04.18,8,14,Shizuoka,5.2800002
2019.04.15,2,17,Tochigi,1.188
2019.04.20,22,17,Tochigi,13.068
2019.04.17,15,17,Tochigi,8.9099998
2019.04.16,15,17,Tochigi,8.9099998
2019.04.18,15,17,Tochigi,8.9099998
2019.04.14,8,17,Tochigi,4.7519999
2019.04.19,8,17,Tochigi,4.7519999
2019.04.17,7,16,Tokushima,2.6192126
2019.04.18,21,16,Tokushima,7.8576384
2019.04.19,20,16,Tokushima,7.4834642
2019.04.15,21,16,Tokushima,7.8576384
2019.04.20,20,16,Tokushima,7.4834642
2019.04.14,31,16,Tokushima,11.59937
2019.04.16,7,16,Tokushima,2.6192126
2019.04.20,15,21,Tokyo,8.6624994
2019.04.18,15,21,Tokyo,8.6624994
2019.04.16,17,21,Tokyo,9.8174992
2019.04.19,11,21,Tokyo,6.3525
2019.04.14,15,21,Tokyo,8.6624994
2019.04.17,16,21,Tokyo,9.2399998
2019.04.15,19,21,Tokyo,10.9725
2019.04.19,51,18,Tottori,21.300468
2019.04.16,0,18,Tottori,0
2019.04.17,30,18,Tottori,12.529687
2019.04.14,9,18,Tottori,3.7589059
2019.04.20,9,18,Tottori,3.7589059
2019.04.15,10,18,Tottori,4.1765623
2019.04.18,19,18,Tottori,7.9354682
2019.04.16,3,12,Toyama,2.2275
2019.04.15,7,12,Toyama,5.1975002
2019.04.19,7,12,Toyama,5.1975002
2019.04.20,6,12,Toyama,4.4549999
2019.04.18,3,12,Toyama,2.2275
2019.04.14,9,12,Toyama,6.6824999
2019.04.17,13,12,Toyama,9.6525002
2019.04.16,0,15,Wakayama,0
2019.04.15,5,15,Wakayama,2.75
2019.04.20,22,15,Wakayama,12.100001
2019.04.18,10,15,Wakayama,5.5
2019.04.14,0,15,Wakayama,0
2019.04.17,29,15,Wakayama,15.950001
2019.04.19,15,15,Wakayama,8.25
2019.04.16,30,20,Yamagata,18.000002
2019.04.14,15,20,Yamagata,9.000001
2019.04.20,8,20,Yamagata,4.8000002
2019.04.15,12,20,Yamagata,7.1999998
2019.04.18,17,20,Yamagata,10.2
2019.04.17,0,20,Yamagata,0
2019.04.19,17,20,Yamagata,10.2
2019.04.17,3,17,Yamaguchi,1.9173419
2019.04.15,12,17,Yamaguchi,7.6693678
2019.04.14,10,17,Yamaguchi,6.3911395
2019.04.16,20,17,Yamaguchi,12.782279
2019.04.19,11,17,Yamaguchi,7.0302534
2019.04.18,20,17,Yamaguchi,12.782279
2019.04.20,3,17,Yamaguchi,1.9173419
2019.04.17,27,22,Yamanashi,16.487663
2019.04.16,12,22,Yamanashi,7.3278508
2019.04.18,12,22,Yamanashi,7.3278508
2019.04.15,4,22,Yamanashi,2.4426169
2019.04.14,7,22,Yamanashi,4.2745795
2019.04.19,34,22,Yamanashi,20.762245
2019.04.20,11,22,Yamanashi,6.7171965
2019.04.24,11,17,Aichi,5.7256703
2019.04.26,10,17,Aichi,5.2051549
2019.04.21,12,17,Aichi,6.2461858
2019.04.22,26,17,Aichi,13.533402
2019.04.23,19,17,Aichi,9.8897943
2019.04.25,10,17,Aichi,5.2051549
2019.04.27,9,17,Aichi,4.684639
2019.04.22,38,30,Akita,31.941511
2019.04.27,14,30,Akita,11.767924
2019.04.21,7,30,Akita,5.8839622
2019.04.26,8,30,Akita,6.7245283
2019.04.23,23,30,Akita,19.333019
2019.04.25,8,30,Akita,6.7245283
2019.04.24,8,30,Akita,6.7245283
2019.04.26,0,22,Aomori,0
2019.04.27,20,22,Aomori,11.772973
2019.04.25,17,22,Aomori,10.007028
2019.04.24,22,22,Aomori,12.950271
2019.04.23,18,22,Aomori,10.595675
2019.04.22,18,22,Aomori,10.595675
2019.04.21,16,22,Aomori,9.4183788
2019.04.24,13,14,Chiba,7.2071996
2019.04.27,5,14,Chiba,2.7719998
2019.04.25,9,14,Chiba,4.9895997
2019.04.26,4,14,Chiba,2.2175999
2019.04.21,14,14,Chiba,7.7616
2019.04.22,16,14,Chiba,8.8703995
2019.04.23,14,14,Chiba,7.7616
2019.04.22,13,9,Ehime,6.5564151
2019.04.21,7,9,Ehime,3.5303776
2019.04.23,8,9,Ehime,4.0347171
2019.04.26,5,9,Ehime,2.521698
2019.04.24,2,9,Ehime,1.0086793
2019.04.25,10,9,Ehime,5.043396
2019.04.27,8,9,Ehime,4.0347171
2019.04.25,5,10,Fukui,3.0937502
2019.04.23,20,10,Fukui,12.375001
2019.04.27,4,10,Fukui,2.4750001
2019.04.21,0,10,Fukui,0
2019.04.22,14,10,Fukui,8.6625004
2019.04.26,5,10,Fukui,3.0937502
2019.04.24,0,10,Fukui,0
2019.04.27,2,7,Fukuoka,1.1550001
2019.04.23,10,7,Fukuoka,5.7750001
2019.04.21,8,7,Fukuoka,4.6200004
2019.04.22,5,7,Fukuoka,2.8875
2019.04.26,1,7,Fukuoka,.57750005
2019.04.25,3,7,Fukuoka,1.7325001
2019.04.24,7,7,Fukuoka,4.0425005
2019.04.25,4,13,Fukushima,2.0870271
2019.04.27,4,13,Fukushima,2.0870271
2019.04.23,11,13,Fukushima,5.7393246
2019.04.21,8,13,Fukushima,4.1740541
2019.04.22,16,13,Fukushima,8.3481083
2019.04.26,2,13,Fukushima,1.0435135
2019.04.24,29,13,Fukushima,15.130946
2019.04.26,10,18,Gifu,5.5113406
2019.04.21,16,18,Gifu,8.8181448
2019.04.24,10,18,Gifu,5.5113406
2019.04.27,5,18,Gifu,2.7556703
2019.04.25,16,18,Gifu,8.8181448
2019.04.22,20,18,Gifu,11.022681
2019.04.23,20,18,Gifu,11.022681
2019.04.24,9,13,Gunma,4.3436246
2019.04.26,4,13,Gunma,1.9304999
2019.04.21,13,13,Gunma,6.2741251
2019.04.25,7,13,Gunma,3.3783748
2019.04.27,3,13,Gunma,1.447875
2019.04.22,26,13,Gunma,12.54825
2019.04.23,18,13,Gunma,8.6872492
2019.04.27,10,19,Hiroshima,5.7000003
2019.04.25,11,19,Hiroshima,6.27
2019.04.24,15,19,Hiroshima,8.5500002
2019.04.22,19,19,Hiroshima,10.830001
2019.04.23,16,19,Hiroshima,9.1199999
2019.04.26,10,19,Hiroshima,5.7000003
2019.04.21,18,19,Hiroshima,10.26
2019.04.27,13,31,Hokkaido,5.9547763
2019.04.26,22,31,Hokkaido,10.077313
2019.04.21,26,31,Hokkaido,11.909553
2019.04.22,33,31,Hokkaido,15.115971
2019.04.24,41,31,Hokkaido,18.780449
2019.04.23,47,31,Hokkaido,21.528807
2019.04.25,19,31,Hokkaido,8.7031345
2019.04.25,12,19,Hyogo,6.7716007
2019.04.24,11,19,Hyogo,6.2073002
2019.04.23,23,19,Hyogo,12.9789
2019.04.27,9,19,Hyogo,5.0787001
2019.04.21,20,19,Hyogo,11.286
2019.04.26,7,19,Hyogo,3.9501002
2019.04.22,18,19,Hyogo,10.1574
2019.04.26,4,10,Ibaraki,2.2415094
2019.04.27,7,10,Ibaraki,3.9226413
2019.04.21,7,10,Ibaraki,3.9226413
2019.04.24,10,10,Ibaraki,5.6037731
2019.04.22,9,10,Ibaraki,5.043396
2019.04.25,4,10,Ibaraki,2.2415094
2019.04.23,12,10,Ibaraki,6.7245283
2019.04.26,6,11,Ishikawa,5.0261536
2019.04.24,8,11,Ishikawa,6.7015386
2019.04.21,7,11,Ishikawa,5.8638463
2019.04.25,3,11,Ishikawa,2.5130768
2019.04.23,5,11,Ishikawa,4.1884618
2019.04.22,5,11,Ishikawa,4.1884618
2019.04.27,5,11,Ishikawa,4.1884618
2019.04.21,17,9,Iwate,6.0588002
2019.04.26,14,9,Iwate,4.9895997
2019.04.22,18,9,Iwate,6.4152002
2019.04.27,4,9,Iwate,1.4255999
2019.04.23,9,9,Iwate,3.2076001
2019.04.25,9,9,Iwate,3.2076001
2019.04.24,4,9,Iwate,1.4255999
2019.04.24,6,22,Kagawa,3.2670004
2019.04.27,0,22,Kagawa,0
2019.04.25,6,22,Kagawa,3.2670004
2019.04.23,25,22,Kagawa,13.612501
2019.04.21,34,22,Kagawa,18.513
2019.04.22,37,22,Kagawa,20.146502
2019.04.26,12,22,Kagawa,6.5340009
2019.04.26,0,8,Kagoshima,0
2019.04.27,4,8,Kagoshima,2.9699998
2019.04.22,4,8,Kagoshima,2.9699998
2019.04.24,4,8,Kagoshima,2.9699998
2019.04.23,8,8,Kagoshima,5.9399996
2019.04.21,8,8,Kagoshima,5.9399996
2019.04.25,4,8,Kagoshima,2.9699998
2019.04.27,8,14,Kanagawa,4.8208699
2019.04.25,8,14,Kanagawa,4.8208699
2019.04.21,16,14,Kanagawa,9.6417398
2019.04.23,11,14,Kanagawa,6.628696
2019.04.24,8,14,Kanagawa,4.8208699
2019.04.22,15,14,Kanagawa,9.0391302
2019.04.26,3,14,Kanagawa,1.807826
2019.04.24,6,11,Kochi,4.3560004
2019.04.26,3,11,Kochi,2.1780002
2019.04.22,15,11,Kochi,10.89
2019.04.21,6,11,Kochi,4.3560004
2019.04.23,3,11,Kochi,2.1780002
2019.04.25,3,11,Kochi,2.1780002
2019.04.27,9,11,Kochi,6.5340004
2019.04.23,5,8,Kumamoto,5.6571431
2019.04.26,5,8,Kumamoto,5.6571431
2019.04.24,3,8,Kumamoto,3.3942857
2019.04.22,0,8,Kumamoto,0
2019.04.27,0,8,Kumamoto,0
2019.04.21,0,8,Kumamoto,0
2019.04.25,8,8,Kumamoto,9.0514288
2019.04.23,21,26,Kyoto,12.87
2019.04.26,10,26,Kyoto,6.1285715
2019.04.22,20,26,Kyoto,12.257143
2019.04.24,15,26,Kyoto,9.1928568
2019.04.25,17,26,Kyoto,10.418571
2019.04.21,24,26,Kyoto,14.70857
2019.04.27,19,26,Kyoto,11.644286
2019.04.22,14,17,Mie,8.0325003
2019.04.23,10,17,Mie,5.7375002
2019.04.25,10,17,Mie,5.7375002
2019.04.26,14,17,Mie,8.0325003
2019.04.24,15,17,Mie,8.6062508
2019.04.27,11,17,Mie,6.3112502
2019.04.21,14,17,Mie,8.0325003
2019.04.23,12,16,Miyagi,7.4057145
2019.04.21,23,16,Miyagi,14.194287
2019.04.25,9,16,Miyagi,5.554286
2019.04.27,6,16,Miyagi,3.7028573
2019.04.26,1,16,Miyagi,.61714292
2019.04.22,19,16,Miyagi,11.725715
2019.04.24,7,16,Miyagi,4.3200002
2019.04.23,0,4,Miyazaki,0
2019.04.26,13,4,Miyazaki,6.4349999
2019.04.24,0,4,Miyazaki,0
2019.04.21,11,4,Miyazaki,5.4450002
2019.04.25,0,4,Miyazaki,0
2019.04.27,0,4,Miyazaki,0
2019.04.22,0,4,Miyazaki,0
2019.04.23,25,20,Nagano,12.801724
2019.04.21,19,20,Nagano,9.72931
2019.04.24,13,20,Nagano,6.6568966
2019.04.27,8,20,Nagano,4.0965519
2019.04.26,15,20,Nagano,7.681035
2019.04.25,11,20,Nagano,5.6327586
2019.04.22,25,20,Nagano,12.801724
2019.04.22,0,7,Nagasaki,0
2019.04.21,7,7,Nagasaki,4.6945162
2019.04.27,0,7,Nagasaki,0
2019.04.26,8,7,Nagasaki,5.3651614
2019.04.23,0,7,Nagasaki,0
2019.04.24,4,7,Nagasaki,2.6825807
2019.04.25,12,7,Nagasaki,8.0477428
2019.04.23,18,19,Nara,9.5824528
2019.04.27,8,19,Nara,4.2588682
2019.04.21,27,19,Nara,14.373679
2019.04.26,12,19,Nara,6.3883023
2019.04.22,11,19,Nara,5.8559432
2019.04.24,22,19,Nara,11.711886
2019.04.25,8,19,Nara,4.2588682
2019.04.26,4,18,Niigata,2.5763857
2019.04.23,20,18,Niigata,12.881928
2019.04.27,7,18,Niigata,4.5086751
2019.04.22,18,18,Niigata,11.593736
2019.04.24,19,18,Niigata,12.237832
2019.04.25,8,18,Niigata,5.1527715
2019.04.21,7,18,Niigata,4.5086751
2019.04.23,0,9,Oita,0
2019.04.21,5,9,Oita,4.6086206
2019.04.24,3,9,Oita,2.7651725
2019.04.25,0,9,Oita,0
2019.04.22,13,9,Oita,11.982414
2019.04.26,8,9,Oita,7.3737931
2019.04.27,0,9,Oita,0
2019.04.23,14,28,Okayama,8.3758268
2019.04.25,14,28,Okayama,8.3758268
2019.04.24,30,28,Okayama,17.9482
2019.04.21,24,28,Okayama,14.358561
2019.04.22,23,28,Okayama,13.760287
2019.04.26,17,28,Okayama,10.170648
2019.04.27,17,28,Okayama,10.170648
2019.04.27,17,15,Okinawa,14.85
2019.04.21,17,15,Okinawa,14.85
2019.04.24,17,15,Okinawa,14.85
2019.04.22,0,15,Okinawa,0
2019.04.25,0,15,Okinawa,0
2019.04.23,0,15,Okinawa,0
2019.04.26,0,15,Okinawa,0
2019.04.21,14,17,Osaka,8.0325003
2019.04.25,10,17,Osaka,5.7375002
2019.04.27,10,17,Osaka,5.7375002
2019.04.23,18,17,Osaka,10.3275
2019.04.26,7,17,Osaka,4.0162501
2019.04.24,12,17,Osaka,6.8849998
2019.04.22,17,17,Osaka,9.7537498
2019.04.24,5,14,Saga,3.4650002
2019.04.21,22,14,Saga,15.246
2019.04.27,9,14,Saga,6.2370005
2019.04.22,5,14,Saga,3.4650002
2019.04.26,0,14,Saga,0
2019.04.23,14,14,Saga,9.7020006
2019.04.25,5,14,Saga,3.4650002
2019.04.26,6,12,Saitama,3.144706
2019.04.21,13,12,Saitama,6.813529
2019.04.27,11,12,Saitama,5.7652941
2019.04.24,6,12,Saitama,3.144706
2019.04.23,10,12,Saitama,5.2411766
2019.04.22,16,12,Saitama,8.3858824
2019.04.25,6,12,Saitama,3.144706
2019.04.26,8,22,Shiga,4.9782858
2019.04.25,13,22,Shiga,8.089715
2019.04.22,26,22,Shiga,16.17943
2019.04.27,5,22,Shiga,3.1114287
2019.04.23,24,22,Shiga,14.934857
2019.04.24,15,22,Shiga,9.3342857
2019.04.21,14,22,Shiga,8.7119999
2019.04.23,7,12,Shimane,4.6200004
2019.04.27,13,12,Shimane,8.5800009
2019.04.22,14,12,Shimane,9.2400007
2019.04.24,7,12,Shimane,4.6200004
2019.04.21,13,12,Shimane,8.5800009
2019.04.26,0,12,Shimane,0
2019.04.25,0,12,Shimane,0
2019.04.27,2,9,Shizuoka,1.3039024
2019.04.24,4,9,Shizuoka,2.6078048
2019.04.22,12,9,Shizuoka,7.8234148
2019.04.21,8,9,Shizuoka,5.2156096
2019.04.23,6,9,Shizuoka,3.9117074
2019.04.25,6,9,Shizuoka,3.9117074
2019.04.26,3,9,Shizuoka,1.9558537
2019.04.24,6,17,Tochigi,3.2928262
2019.04.23,26,17,Tochigi,14.268914
2019.04.27,5,17,Tochigi,2.7440217
2019.04.22,22,17,Tochigi,12.073696
2019.04.26,6,17,Tochigi,3.2928262
2019.04.21,11,17,Tochigi,6.0368481
2019.04.25,16,17,Tochigi,8.7808695
2019.04.21,6,11,Tokushima,2.2793024
2019.04.25,7,11,Tokushima,2.6591861
2019.04.26,0,11,Tokushima,0
2019.04.27,13,11,Tokushima,4.9384885
2019.04.24,20,11,Tokushima,7.5976744
2019.04.22,20,11,Tokushima,7.5976744
2019.04.23,20,11,Tokushima,7.5976744
2019.04.27,5,13,Tokyo,2.7190142
2019.04.25,8,13,Tokyo,4.3504224
2019.04.22,13,13,Tokyo,7.069437
2019.04.21,16,13,Tokyo,8.7008448
2019.04.26,4,13,Tokyo,2.1752112
2019.04.23,15,13,Tokyo,8.1570425
2019.04.24,10,13,Tokyo,5.4380283
2019.04.24,29,16,Tottori,11.880001
2019.04.21,19,16,Tottori,7.7834482
2019.04.22,20,16,Tottori,8.1931038
2019.04.26,10,16,Tottori,4.0965519
2019.04.27,9,16,Tottori,3.6868966
2019.04.25,9,16,Tottori,3.6868966
2019.04.23,20,16,Tottori,8.1931038
2019.04.24,9,15,Toyama,7.1598215
2019.04.23,13,15,Toyama,10.341965
2019.04.22,16,15,Toyama,12.728572
2019.04.25,6,15,Toyama,4.7732143
2019.04.27,3,15,Toyama,2.3866072
2019.04.26,0,15,Toyama,0
2019.04.21,9,15,Toyama,7.1598215
2019.04.22,24,12,Wakayama,12.96
2019.04.25,0,12,Wakayama,0
2019.04.27,5,12,Wakayama,2.6999998
2019.04.24,0,12,Wakayama,0
2019.04.23,19,12,Wakayama,10.26
2019.04.21,4,12,Wakayama,2.1600001
2019.04.26,14,12,Wakayama,7.5600004
2019.04.21,18,18,Yamagata,10.574506
2019.04.25,8,18,Yamagata,4.6997805
2019.04.26,8,18,Yamagata,4.6997805
2019.04.22,4,18,Yamagata,2.3498902
2019.04.24,21,18,Yamagata,12.336924
2019.04.23,17,18,Yamagata,9.9870329
2019.04.27,15,18,Yamagata,8.812089
2019.04.27,5,9,Yamaguchi,2.727551
2019.04.26,9,9,Yamaguchi,4.9095917
2019.04.21,10,9,Yamaguchi,5.455102
2019.04.25,6,9,Yamaguchi,3.2730613
2019.04.24,8,9,Yamaguchi,4.3640819
2019.04.23,3,9,Yamaguchi,1.6365306
2019.04.22,8,9,Yamaguchi,4.3640819
2019.04.27,10,18,Yamanashi,6.3642859
2019.04.25,15,18,Yamanashi,9.5464287
2019.04.21,14,18,Yamanashi,8.9099998
2019.04.23,15,18,Yamanashi,9.5464287
2019.04.26,8,18,Yamanashi,5.0914288
2019.04.24,11,18,Yamanashi,7.0007143
2019.04.22,11,18,Yamanashi,7.0007143
2019.05.04,9,10,Aichi,4.9499998
2019.04.30,4,10,Aichi,2.2
2019.05.03,10,10,Aichi,5.4999995
2019.05.02,8,10,Aichi,4.4000001
2019.05.01,4,10,Aichi,2.2
2019.04.29,10,10,Aichi,5.4999995
2019.04.28,9,10,Aichi,4.9499998
2019.05.02,6,15,Akita,4.4549999
2019.04.30,0,15,Akita,0
2019.04.29,7,15,Akita,5.1975002
2019.04.28,14,15,Akita,10.395
2019.05.01,6,15,Akita,4.4549999
2019.05.03,13,15,Akita,9.6525002
2019.05.04,14,15,Akita,10.395
2019.04.29,0,8,Aomori,0
2019.04.30,4,8,Aomori,2.2102327
2019.05.02,4,8,Aomori,2.2102327
2019.05.03,12,8,Aomori,6.6306977
2019.04.28,8,8,Aomori,4.4204655
2019.05.01,11,8,Aomori,6.0781398
2019.05.04,4,8,Aomori,2.2102327
2019.04.28,9,9,Chiba,4.8113999
2019.05.01,5,9,Chiba,2.6730001
2019.05.04,7,9,Chiba,3.7421999
2019.05.03,14,9,Chiba,7.4843998
2019.04.30,3,9,Chiba,1.6038001
2019.05.02,7,9,Chiba,3.7421999
2019.04.29,5,9,Chiba,2.6730001
2019.04.29,9,4,Ehime,4.4549999
2019.05.04,2,4,Ehime,.99000001
2019.05.01,0,4,Ehime,0
2019.04.28,2,4,Ehime,.99000001
2019.05.02,4,4,Ehime,1.98
2019.04.30,2,4,Ehime,.99000001
2019.05.03,5,4,Ehime,2.4749999
2019.04.28,0,8,Fukui,0
2019.04.29,8,8,Fukui,5.1372976
2019.05.03,4,8,Fukui,2.5686488
2019.04.30,0,8,Fukui,0
2019.05.04,0,8,Fukui,0
2019.05.02,21,8,Fukui,13.485406
2019.05.01,4,8,Fukui,2.5686488
2019.05.04,6,7,Fukuoka,3.4650002
2019.05.01,7,7,Fukuoka,4.0425005
2019.04.30,3,7,Fukuoka,1.7325001
2019.04.29,6,7,Fukuoka,3.4650002
2019.04.28,5,7,Fukuoka,2.8875
2019.05.03,4,7,Fukuoka,2.3100002
2019.05.02,5,7,Fukuoka,2.8875
2019.05.04,14,11,Fukushima,7.6230001
2019.05.02,9,11,Fukushima,4.9005008
2019.05.01,15,11,Fukushima,8.1675005
2019.04.29,6,11,Fukushima,3.2670004
2019.04.28,6,11,Fukushima,3.2670004
2019.04.30,2,11,Fukushima,1.0890001
2019.05.03,8,11,Fukushima,4.3560004
2019.04.28,6,9,Gifu,3.2076001
2019.05.01,3,9,Gifu,1.6038001
2019.04.30,5,9,Gifu,2.6730001
2019.05.02,10,9,Gifu,5.3460002
2019.04.29,7,9,Gifu,3.7421999
2019.05.04,11,9,Gifu,5.8806
2019.05.03,8,9,Gifu,4.2768002
2019.04.30,6,8,Gunma,2.6400001
2019.05.04,9,8,Gunma,3.96
2019.05.02,6,8,Gunma,2.6400001
2019.05.01,5,8,Gunma,2.2
2019.05.03,9,8,Gunma,3.96
2019.04.29,7,8,Gunma,3.0799999
2019.04.28,12,8,Gunma,5.2800002
2019.04.28,15,10,Hiroshima,8.9099998
2019.05.01,8,10,Hiroshima,4.7519999
2019.05.04,8,10,Hiroshima,4.7519999
2019.04.29,5,10,Hiroshima,2.97
2019.04.30,6,10,Hiroshima,3.5639999
2019.05.02,1,10,Hiroshima,.59399998
2019.05.03,7,10,Hiroshima,4.158
2019.05.04,62,37,Hokkaido,29.241117
2019.04.30,36,37,Hokkaido,16.978712
2019.05.02,24,37,Hokkaido,11.319142
2019.05.03,29,37,Hokkaido,13.677298
2019.05.01,29,37,Hokkaido,13.677298
2019.04.28,27,37,Hokkaido,12.734035
2019.04.29,26,37,Hokkaido,12.262403
2019.04.30,12,14,Hyogo,7.2313042
2019.05.02,13,14,Hyogo,7.8339133
2019.05.01,6,14,Hyogo,3.6156521
2019.04.29,7,14,Hyogo,4.2182608
2019.05.03,8,14,Hyogo,4.8208699
2019.04.28,10,14,Hyogo,6.0260873
2019.05.04,13,14,Hyogo,7.8339133
2019.04.30,5,8,Ibaraki,2.7627909
2019.04.29,4,8,Ibaraki,2.2102327
2019.05.04,9,8,Ibaraki,4.9730234
2019.05.01,3,8,Ibaraki,1.6576744
2019.05.02,8,8,Ibaraki,4.4204655
