date,prefecture,raw_daily,raw_weekly,medications2_harmonized_daily
2018.12.31,Tottori,0,25,0
2019.01.01,Tottori,0,25,0
2019.01.02,Tottori,0,25,0
2019.01.03,Tottori,0,25,0
2019.01.04,Tottori,0,25,0
2019.01.05,Tottori,0,25,0
2019.01.06,Tottori,0,0,0
2019.01.07,Tottori,0,0,0
2019.01.08,Tottori,0,0,0
2019.01.09,Tottori,0,0,0
2019.01.10,Tottori,0,0,0
2019.01.11,Tottori,0,0,0
2019.01.12,Tottori,0,0,0
2019.01.13,Tottori,90,13,23.636364
2019.01.14,Tottori,0,13,0
2019.01.15,Tottori,0,13,0
2019.01.16,Tottori,0,13,0
2019.01.17,Tottori,0,13,0
2019.01.18,Tottori,0,13,0
2019.01.19,Tottori,0,13,0
2019.01.20,Tottori,0,0,0
2019.01.21,Tottori,0,0,0
2019.01.22,Tottori,0,0,0
2019.01.23,Tottori,0,0,0
2019.01.24,Tottori,0,0,0
2019.01.25,Tottori,0,0,0
2019.01.26,Tottori,0,0,0
2019.01.27,Tottori,0,0,0
2019.01.28,Tottori,0,0,0
2019.01.29,Tottori,0,0,0
2019.01.30,Tottori,0,0,0
2019.01.31,Tottori,0,0,0
2019.02.01,Tottori,0,0,0
2019.02.02,Tottori,0,0,0
2019.02.03,Tottori,0,0,0
2019.02.04,Tottori,0,0,0
2019.02.05,Tottori,0,0,0
2019.02.06,Tottori,0,0,0
2019.02.07,Tottori,0,0,0
2019.02.08,Tottori,0,0,0
2019.02.09,Tottori,0,0,0
2019.02.10,Tottori,0,13,0
2019.02.11,Tottori,0,13,0
2019.02.12,Tottori,0,13,0
2019.02.13,Tottori,0,13,0
2019.02.14,Tottori,0,13,0
2019.02.15,Tottori,0,13,0
2019.02.16,Tottori,91,13,23.636364
2019.02.17,Tottori,0,82,0
2019.02.18,Tottori,100,82,74.545456
2019.02.19,Tottori,0,82,0
2019.02.20,Tottori,0,82,0
2019.02.21,Tottori,0,82,0
2019.02.22,Tottori,100,82,74.545456
2019.02.23,Tottori,0,82,0
2019.02.24,Tottori,0,55,0
2019.02.25,Tottori,0,55,0
2019.02.26,Tottori,99,55,51.562496
2019.02.27,Tottori,0,55,0
2019.02.28,Tottori,0,55,0
2019.03.01,Tottori,0,55,0
2019.03.02,Tottori,93,55,48.4375
2019.03.03,Tottori,0,94,0
2019.03.04,Tottori,97,94,88.181816
2019.03.05,Tottori,0,94,0
2019.03.06,Tottori,0,94,0
2019.03.07,Tottori,0,94,0
2019.03.08,Tottori,0,94,0
2019.03.09,Tottori,91,94,82.727272
2019.03.10,Tottori,90,13,23.636364
2019.03.11,Tottori,0,13,0
2019.03.12,Tottori,0,13,0
2019.03.13,Tottori,0,13,0
2019.03.14,Tottori,0,13,0
2019.03.15,Tottori,0,13,0
2019.03.16,Tottori,0,13,0
2019.03.17,Tottori,0,26,0
2019.03.18,Tottori,0,26,0
2019.03.19,Tottori,0,26,0
2019.03.20,Tottori,95,26,47.272728
2019.03.21,Tottori,0,26,0
2019.03.22,Tottori,0,26,0
2019.03.23,Tottori,0,26,0
2019.03.24,Tottori,79,39,31.648689
2019.03.25,Tottori,0,39,0
2019.03.26,Tottori,0,39,0
2019.03.27,Tottori,98,39,39.260399
2019.03.28,Tottori,0,39,0
2019.03.29,Tottori,0,39,0
2019.03.30,Tottori,0,39,0
2019.03.31,Tottori,91,40,35.01683
2019.04.01,Tottori,0,40,0
2019.04.02,Tottori,98,40,37.710438
2019.04.03,Tottori,0,40,0
2019.04.04,Tottori,0,40,0
2019.04.05,Tottori,0,40,0
2019.04.06,Tottori,0,40,0
2019.04.07,Tottori,0,0,0
2019.04.08,Tottori,0,0,0
2019.04.09,Tottori,0,0,0
2019.04.10,Tottori,0,0,0
2019.04.11,Tottori,0,0,0
2019.04.12,Tottori,0,0,0
2019.04.13,Tottori,0,0,0
2019.04.14,Tottori,88,14,25.454546
2019.04.15,Tottori,0,14,0
2019.04.16,Tottori,0,14,0
2019.04.17,Tottori,0,14,0
2019.04.18,Tottori,0,14,0
2019.04.19,Tottori,0,14,0
2019.04.20,Tottori,0,14,0
2019.04.21,Tottori,0,42,0
2019.04.22,Tottori,0,42,0
2019.04.23,Tottori,97,42,39.191917
2019.04.24,Tottori,92,42,37.171719
2019.04.25,Tottori,0,42,0
2019.04.26,Tottori,0,42,0
2019.04.27,Tottori,0,42,0
2019.04.28,Tottori,0,0,0
2019.04.29,Tottori,0,0,0
2019.04.30,Tottori,0,0,0
2019.05.01,Tottori,0,0,0
2019.05.02,Tottori,0,0,0
2019.05.03,Tottori,0,0,0
2019.05.04,Tottori,0,0,0
2019.05.05,Tottori,83,53,48.18182
2019.05.06,Tottori,83,53,48.18182
2019.05.07,Tottori,0,53,0
2019.05.08,Tottori,0,53,0
2019.05.09,Tottori,0,53,0
2019.05.10,Tottori,0,53,0
2019.05.11,Tottori,0,53,0
2019.05.12,Tottori,0,0,0
2019.05.13,Tottori,0,0,0
2019.05.14,Tottori,0,0,0
2019.05.15,Tottori,0,0,0
2019.05.16,Tottori,0,0,0
2019.05.17,Tottori,0,0,0
2019.05.18,Tottori,0,0,0
2019.05.19,Tottori,0,0,0
2019.05.20,Tottori,0,0,0
2019.05.21,Tottori,0,0,0
2019.05.22,Tottori,0,0,0
2019.05.23,Tottori,0,0,0
2019.05.24,Tottori,0,0,0
2019.05.25,Tottori,0,0,0
2019.05.26,Tottori,0,0,0
2019.05.27,Tottori,0,0,0
2019.05.28,Tottori,0,0,0
2019.05.29,Tottori,0,0,0
2019.05.30,Tottori,0,0,0
2019.05.31,Tottori,0,0,0
2019.06.01,Tottori,0,0,0
2019.06.02,Tottori,0,12,0
2019.06.03,Tottori,0,12,0
2019.06.04,Tottori,0,12,0
2019.06.05,Tottori,0,12,0
2019.06.06,Tottori,0,12,0
2019.06.07,Tottori,0,12,0
2019.06.08,Tottori,0,12,0
2019.06.09,Tottori,0,0,0
2019.06.10,Tottori,0,0,0
2019.06.11,Tottori,0,0,0
2019.06.12,Tottori,0,0,0
2019.06.13,Tottori,0,0,0
2019.06.14,Tottori,0,0,0
2019.06.15,Tottori,0,0,0
2019.06.16,Tottori,0,26,0
2019.06.17,Tottori,0,26,0
2019.06.18,Tottori,0,26,0
2019.06.19,Tottori,0,26,0
2019.06.20,Tottori,0,26,0
2019.06.21,Tottori,85,26,47.272728
2019.06.22,Tottori,0,26,0
2019.06.23,Tottori,0,12,0
2019.06.24,Tottori,0,12,0
2019.06.25,Tottori,0,12,0
2019.06.26,Tottori,0,12,0
2019.06.27,Tottori,0,12,0
2019.06.28,Tottori,0,12,0
2019.06.29,Tottori,0,12,0
2019.06.30,Tottori,0,0,0
2019.07.01,Tottori,0,0,0
2019.07.02,Tottori,0,0,0
2019.07.03,Tottori,0,0,0
2019.07.04,Tottori,0,0,0
2019.07.05,Tottori,0,0,0
2019.07.06,Tottori,0,0,0
2019.07.07,Tottori,0,0,0
2019.07.08,Tottori,0,0,0
2019.07.09,Tottori,0,0,0
2019.07.10,Tottori,0,0,0
2019.07.11,Tottori,0,0,0
2019.07.12,Tottori,0,0,0
2019.07.13,Tottori,0,0,0
2019.07.14,Tottori,0,0,0
2019.07.15,Tottori,0,0,0
2019.07.16,Tottori,0,0,0
2019.07.17,Tottori,0,0,0
2019.07.18,Tottori,0,0,0
2019.07.19,Tottori,0,0,0
2019.07.20,Tottori,0,0,0
2019.07.21,Tottori,0,0,0
2019.07.22,Tottori,0,0,0
2019.07.23,Tottori,0,0,0
2019.07.24,Tottori,0,0,0
2019.07.25,Tottori,0,0,0
2019.07.26,Tottori,0,0,0
2019.07.27,Tottori,0,0,0
2019.07.28,Tottori,0,0,0
2019.07.29,Tottori,0,0,0
2019.07.30,Tottori,0,0,0
2019.07.31,Tottori,0,0,0
2019.08.01,Tottori,0,0,0
2019.08.02,Tottori,0,0,0
2019.08.03,Tottori,0,0,0
2019.08.04,Tottori,0,0,0
2019.08.05,Tottori,0,0,0
2019.08.06,Tottori,0,0,0
2019.08.07,Tottori,0,0,0
2019.08.08,Tottori,0,0,0
2019.08.09,Tottori,0,0,0
2019.08.10,Tottori,0,0,0
2019.08.11,Tottori,0,10,0
2019.08.12,Tottori,0,10,0
2019.08.13,Tottori,44,10,18.181818
2019.08.14,Tottori,0,10,0
2019.08.15,Tottori,0,10,0
2019.08.16,Tottori,0,10,0
2019.08.17,Tottori,0,10,0
2019.08.18,Tottori,0,0,0
2019.08.19,Tottori,0,0,0
2019.08.20,Tottori,0,0,0
2019.08.21,Tottori,0,0,0
2019.08.22,Tottori,0,0,0
2019.08.23,Tottori,0,0,0
2019.08.24,Tottori,0,0,0
2019.08.25,Tottori,0,0,0
2019.08.26,Tottori,0,0,0
2019.08.27,Tottori,0,0,0
2019.08.28,Tottori,0,0,0
2019.08.29,Tottori,0,0,0
2019.08.30,Tottori,0,0,0
2019.08.31,Tottori,0,0,0
2019.09.01,Tottori,48,12,21.818182
2019.09.02,Tottori,0,12,0
2019.09.03,Tottori,0,12,0
2019.09.04,Tottori,0,12,0
2019.09.05,Tottori,0,12,0
2019.09.06,Tottori,0,12,0
2019.09.07,Tottori,0,12,0
2019.09.08,Tottori,0,0,0
2019.09.09,Tottori,0,0,0
2019.09.10,Tottori,0,0,0
2019.09.11,Tottori,0,0,0
2019.09.12,Tottori,0,0,0
2019.09.13,Tottori,0,0,0
2019.09.14,Tottori,0,0,0
2019.09.15,Tottori,0,0,0
2019.09.16,Tottori,0,0,0
2019.09.17,Tottori,0,0,0
2019.09.18,Tottori,0,0,0
2019.09.19,Tottori,0,0,0
2019.09.20,Tottori,0,0,0
2019.09.21,Tottori,0,0,0
2019.09.22,Tottori,0,36,0
2019.09.23,Tottori,0,36,0
2019.09.24,Tottori,0,36,0
2019.09.25,Tottori,0,36,0
2019.09.26,Tottori,53,36,23.282488
2019.09.27,Tottori,0,36,0
2019.09.28,Tottori,96,36,42.172054
2019.09.29,Tottori,0,0,0
2019.09.30,Tottori,0,0,0
2019.10.01,Tottori,0,0,0
2019.10.02,Tottori,0,0,0
2019.10.03,Tottori,0,0,0
2019.10.04,Tottori,0,0,0
2019.10.05,Tottori,0,0,0
2019.10.06,Tottori,0,0,0
2019.10.07,Tottori,0,0,0
2019.10.08,Tottori,0,0,0
2019.10.09,Tottori,0,0,0
2019.10.10,Tottori,0,0,0
2019.10.11,Tottori,0,0,0
2019.10.12,Tottori,0,0,0
2019.10.13,Tottori,0,0,0
2019.10.14,Tottori,0,0,0
2019.10.15,Tottori,0,0,0
2019.10.16,Tottori,0,0,0
2019.10.17,Tottori,0,0,0
2019.10.18,Tottori,0,0,0
2019.10.19,Tottori,0,0,0
2019.10.20,Tottori,0,24,0
2019.10.21,Tottori,0,24,0
2019.10.22,Tottori,0,24,0
2019.10.23,Tottori,0,24,0
2019.10.24,Tottori,100,24,43.636364
2019.10.25,Tottori,0,24,0
2019.10.26,Tottori,0,24,0
2019.10.27,Tottori,0,13,0
2019.10.28,Tottori,0,13,0
2019.10.29,Tottori,52,13,23.636364
2019.10.30,Tottori,0,13,0
2019.10.31,Tottori,0,13,0
2019.11.01,Tottori,0,13,0
2019.11.02,Tottori,0,13,0
2019.11.03,Tottori,0,0,0
2019.11.04,Tottori,0,0,0
2019.11.05,Tottori,0,0,0
2019.11.06,Tottori,0,0,0
2019.11.07,Tottori,0,0,0
2019.11.08,Tottori,0,0,0
2019.11.09,Tottori,0,0,0
2019.11.10,Tottori,0,0,0
2019.11.11,Tottori,0,0,0
2019.11.12,Tottori,0,0,0
2019.11.13,Tottori,0,0,0
2019.11.14,Tottori,0,0,0
2019.11.15,Tottori,0,0,0
2019.11.16,Tottori,0,0,0
2019.11.17,Tottori,0,0,0
2019.11.18,Tottori,0,0,0
2019.11.19,Tottori,0,0,0
2019.11.20,Tottori,0,0,0
2019.11.21,Tottori,0,0,0
2019.11.22,Tottori,0,0,0
2019.11.23,Tottori,0,0,0
2019.11.24,Tottori,0,12,0
2019.11.25,Tottori,50,12,21.818182
2019.11.26,Tottori,0,12,0
2019.11.27,Tottori,0,12,0
2019.11.28,Tottori,0,12,0
2019.11.29,Tottori,0,12,0
2019.11.30,Tottori,0,12,0
2019.12.01,Tottori,0,25,0
2019.12.02,Tottori,0,25,0
2019.12.03,Tottori,0,25,0
2019.12.04,Tottori,0,25,0
2019.12.05,Tottori,51,25,22.506618
2019.12.06,Tottori,52,25,22.947926
2019.12.07,Tottori,0,25,0
2019.12.08,Tottori,0,12,0
2019.12.09,Tottori,0,12,0
2019.12.10,Tottori,0,12,0
2019.12.11,Tottori,0,12,0
2019.12.12,Tottori,0,12,0
2019.12.13,Tottori,51,12,21.818182
2019.12.14,Tottori,0,12,0
2019.12.15,Tottori,0,12,0
2019.12.16,Tottori,0,12,0
2019.12.17,Tottori,0,12,0
2019.12.18,Tottori,0,12,0
2019.12.19,Tottori,50,12,21.818182
2019.12.20,Tottori,0,12,0
2019.12.21,Tottori,0,12,0
2019.12.22,Tottori,0,0,0
2019.12.23,Tottori,0,0,0
2019.12.24,Tottori,0,0,0
2019.12.25,Tottori,0,0,0
2019.12.26,Tottori,0,0,0
2019.12.27,Tottori,0,0,0
2019.12.28,Tottori,0,0,0
2019.12.29,Tottori,0,10,0
2019.12.30,Tottori,42,10,18.181818
2019.12.31,Tottori,0,10,0
2020.01.01,Tottori,0,10,0
2020.01.02,Tottori,0,10,0
2020.01.03,Tottori,0,10,0
2020.01.04,Tottori,0,10,0
2015.12.27,Toyama,0,0,0
2015.12.28,Toyama,0,0,0
2015.12.29,Toyama,0,0,0
2015.12.30,Toyama,0,0,0
2015.12.31,Toyama,0,0,0
2016.01.01,Toyama,0,0,0
2016.01.02,Toyama,0,0,0
2016.01.03,Toyama,0,0,0
2016.01.04,Toyama,0,0,0
2016.01.05,Toyama,0,0,0
2016.01.06,Toyama,0,0,0
2016.01.07,Toyama,0,0,0
2016.01.08,Toyama,0,0,0
2016.01.09,Toyama,0,0,0
2016.01.10,Toyama,0,0,0
2016.01.11,Toyama,0,0,0
2016.01.12,Toyama,0,0,0
2016.01.13,Toyama,0,0,0
2016.01.14,Toyama,0,0,0
2016.01.15,Toyama,0,0,0
2016.01.16,Toyama,0,0,0
2016.01.17,Toyama,0,0,0
2016.01.18,Toyama,0,0,0
2016.01.19,Toyama,0,0,0
2016.01.20,Toyama,0,0,0
2016.01.21,Toyama,0,0,0
2016.01.22,Toyama,0,0,0
2016.01.23,Toyama,0,0,0
2016.01.24,Toyama,0,17,0
2016.01.25,Toyama,55,17,40.476192
2016.01.26,Toyama,0,17,0
2016.01.27,Toyama,0,17,0
2016.01.28,Toyama,0,17,0
2016.01.29,Toyama,0,17,0
2016.01.30,Toyama,0,17,0
2016.01.31,Toyama,0,0,0
2016.02.01,Toyama,0,0,0
2016.02.02,Toyama,0,0,0
2016.02.03,Toyama,0,0,0
2016.02.04,Toyama,0,0,0
2016.02.05,Toyama,0,0,0
2016.02.06,Toyama,0,0,0
2016.02.07,Toyama,0,0,0
2016.02.08,Toyama,0,0,0
2016.02.09,Toyama,0,0,0
2016.02.10,Toyama,0,0,0
2016.02.11,Toyama,0,0,0
2016.02.12,Toyama,0,0,0
2016.02.13,Toyama,0,0,0
2016.02.14,Toyama,0,17,0
2016.02.15,Toyama,0,17,0
2016.02.16,Toyama,0,17,0
2016.02.17,Toyama,0,17,0
2016.02.18,Toyama,0,17,0
2016.02.19,Toyama,0,17,0
2016.02.20,Toyama,52,17,40.476192
2016.02.21,Toyama,0,9,0
2016.02.22,Toyama,0,9,0
2016.02.23,Toyama,0,9,0
2016.02.24,Toyama,0,9,0
2016.02.25,Toyama,0,9,0
2016.02.26,Toyama,0,9,0
2016.02.27,Toyama,53,9,21.428572
2016.02.28,Toyama,0,8,0
2016.02.29,Toyama,0,8,0
2016.03.01,Toyama,0,8,0
2016.03.02,Toyama,0,8,0
2016.03.03,Toyama,53,8,19.047619
2016.03.04,Toyama,0,8,0
2016.03.05,Toyama,0,8,0
2016.03.06,Toyama,0,24,0
2016.03.07,Toyama,0,24,0
2016.03.08,Toyama,50,24,19.175455
2016.03.09,Toyama,0,24,0
2016.03.10,Toyama,0,24,0
2016.03.11,Toyama,0,24,0
2016.03.12,Toyama,99,24,37.967403
2016.03.13,Toyama,0,48,0
2016.03.14,Toyama,0,48,0
2016.03.15,Toyama,50,48,38.610039
2016.03.16,Toyama,0,48,0
2016.03.17,Toyama,0,48,0
2016.03.18,Toyama,98,48,75.675682
2016.03.19,Toyama,0,48,0
2016.03.20,Toyama,0,40,0
2016.03.21,Toyama,49,40,18.666668
2016.03.22,Toyama,0,40,0
2016.03.23,Toyama,100,40,38.095238
2016.03.24,Toyama,50,40,19.047619
2016.03.25,Toyama,0,40,0
2016.03.26,Toyama,51,40,19.428572
2016.03.27,Toyama,0,24,0
2016.03.28,Toyama,0,24,0
2016.03.29,Toyama,50,24,19.047619
2016.03.30,Toyama,49,24,18.666668
2016.03.31,Toyama,0,24,0
2016.04.01,Toyama,0,24,0
2016.04.02,Toyama,51,24,19.428572
2016.04.03,Toyama,0,8,0
2016.04.04,Toyama,0,8,0
2016.04.05,Toyama,0,8,0
2016.04.06,Toyama,51,8,19.047621
2016.04.07,Toyama,0,8,0
2016.04.08,Toyama,0,8,0
2016.04.09,Toyama,0,8,0
2016.04.10,Toyama,47,16,18.085617
2016.04.11,Toyama,0,16,0
2016.04.12,Toyama,52,16,20.009619
2016.04.13,Toyama,0,16,0
2016.04.14,Toyama,0,16,0
2016.04.15,Toyama,0,16,0
2016.04.16,Toyama,0,16,0
2016.04.17,Toyama,0,8,0
2016.04.18,Toyama,0,8,0
2016.04.19,Toyama,0,8,0
2016.04.20,Toyama,0,8,0
2016.04.21,Toyama,0,8,0
2016.04.22,Toyama,0,8,0
2016.04.23,Toyama,47,8,19.047619
2016.04.24,Toyama,0,8,0
2016.04.25,Toyama,0,8,0
2016.04.26,Toyama,0,8,0
2016.04.27,Toyama,0,8,0
2016.04.28,Toyama,0,8,0
2016.04.29,Toyama,0,8,0
2016.04.30,Toyama,46,8,19.047617
2016.05.01,Toyama,47,15,18.24534
2016.05.02,Toyama,0,15,0
2016.05.03,Toyama,45,15,17.468943
2016.05.04,Toyama,0,15,0
2016.05.05,Toyama,0,15,0
2016.05.06,Toyama,0,15,0
2016.05.07,Toyama,0,15,0
2016.05.08,Toyama,0,8,0
2016.05.09,Toyama,49,8,19.047621
2016.05.10,Toyama,0,8,0
2016.05.11,Toyama,0,8,0
2016.05.12,Toyama,0,8,0
2016.05.13,Toyama,0,8,0
2016.05.14,Toyama,0,8,0
2016.05.15,Toyama,48,8,19.047619
2016.05.16,Toyama,0,8,0
2016.05.17,Toyama,0,8,0
2016.05.18,Toyama,0,8,0
2016.05.19,Toyama,0,8,0
2016.05.20,Toyama,0,8,0
2016.05.21,Toyama,0,8,0
2016.05.22,Toyama,48,8,19.047619
2016.05.23,Toyama,0,8,0
2016.05.24,Toyama,0,8,0
2016.05.25,Toyama,0,8,0
2016.05.26,Toyama,0,8,0
2016.05.27,Toyama,0,8,0
2016.05.28,Toyama,0,8,0
2016.05.29,Toyama,0,8,0
2016.05.30,Toyama,0,8,0
2016.05.31,Toyama,0,8,0
2016.06.01,Toyama,0,8,0
2016.06.02,Toyama,0,8,0
2016.06.03,Toyama,0,8,0
2016.06.04,Toyama,50,8,19.047619
2016.06.05,Toyama,0,16,0
2016.06.06,Toyama,0,16,0
2016.06.07,Toyama,0,16,0
2016.06.08,Toyama,51,16,18.86269
2016.06.09,Toyama,0,16,0
2016.06.10,Toyama,0,16,0
2016.06.11,Toyama,52,16,19.232548
2016.06.12,Toyama,0,8,0
2016.06.13,Toyama,48,8,19.047619
2016.06.14,Toyama,0,8,0
2016.06.15,Toyama,0,8,0
2016.06.16,Toyama,0,8,0
2016.06.17,Toyama,0,8,0
2016.06.18,Toyama,0,8,0
2016.06.19,Toyama,0,0,0
2016.06.20,Toyama,0,0,0
2016.06.21,Toyama,0,0,0
2016.06.22,Toyama,0,0,0
2016.06.23,Toyama,0,0,0
2016.06.24,Toyama,0,0,0
2016.06.25,Toyama,0,0,0
2016.06.26,Toyama,0,0,0
2016.06.27,Toyama,0,0,0
2016.06.28,Toyama,0,0,0
2016.06.29,Toyama,0,0,0
2016.06.30,Toyama,0,0,0
2016.07.01,Toyama,0,0,0
2016.07.02,Toyama,0,0,0
2016.07.03,Toyama,0,0,0
2016.07.04,Toyama,0,0,0
2016.07.05,Toyama,0,0,0
2016.07.06,Toyama,0,0,0
2016.07.07,Toyama,0,0,0
2016.07.08,Toyama,0,0,0
2016.07.09,Toyama,0,0,0
2016.07.10,Toyama,0,8,0
2016.07.11,Toyama,0,8,0
2016.07.12,Toyama,0,8,0
2016.07.13,Toyama,0,8,0
2016.07.14,Toyama,0,8,0
2016.07.15,Toyama,96,8,19.047619
2016.07.16,Toyama,0,8,0
2016.07.17,Toyama,0,0,0
2016.07.18,Toyama,0,0,0
2016.07.19,Toyama,0,0,0
2016.07.20,Toyama,0,0,0
2016.07.21,Toyama,0,0,0
2016.07.22,Toyama,0,0,0
2016.07.23,Toyama,0,0,0
2016.07.24,Toyama,0,8,0
2016.07.25,Toyama,0,8,0
2016.07.26,Toyama,0,8,0
2016.07.27,Toyama,0,8,0
2016.07.28,Toyama,0,8,0
2016.07.29,Toyama,0,8,0
2016.07.30,Toyama,0,8,0
2016.07.31,Toyama,0,0,0
2016.08.01,Toyama,0,0,0
2016.08.02,Toyama,0,0,0
2016.08.03,Toyama,0,0,0
2016.08.04,Toyama,0,0,0
2016.08.05,Toyama,0,0,0
2016.08.06,Toyama,0,0,0
2016.08.07,Toyama,0,0,0
2016.08.08,Toyama,0,0,0
2016.08.09,Toyama,0,0,0
2016.08.10,Toyama,0,0,0
2016.08.11,Toyama,0,0,0
2016.08.12,Toyama,0,0,0
2016.08.13,Toyama,0,0,0
2016.08.14,Toyama,0,0,0
2016.08.15,Toyama,0,0,0
2016.08.16,Toyama,0,0,0
2016.08.17,Toyama,0,0,0
2016.08.18,Toyama,0,0,0
2016.08.19,Toyama,0,0,0
2016.08.20,Toyama,0,0,0
2016.08.21,Toyama,0,16,0
2016.08.22,Toyama,0,16,0
2016.08.23,Toyama,0,16,0
2016.08.24,Toyama,0,16,0
2016.08.25,Toyama,0,16,0
2016.08.26,Toyama,0,16,0
2016.08.27,Toyama,0,16,0
2016.08.28,Toyama,0,8,0
2016.08.29,Toyama,0,8,0
2016.08.30,Toyama,0,8,0
2016.08.31,Toyama,0,8,0
2016.09.01,Toyama,0,8,0
2016.09.02,Toyama,0,8,0
2016.09.03,Toyama,0,8,0
2016.09.04,Toyama,0,8,0
2016.09.05,Toyama,0,8,0
2016.09.06,Toyama,0,8,0
2016.09.07,Toyama,0,8,0
2016.09.08,Toyama,0,8,0
2016.09.09,Toyama,0,8,0
2016.09.10,Toyama,0,8,0
2016.09.11,Toyama,0,0,0
2016.09.12,Toyama,0,0,0
2016.09.13,Toyama,0,0,0
2016.09.14,Toyama,0,0,0
2016.09.15,Toyama,0,0,0
2016.09.16,Toyama,0,0,0
2016.09.17,Toyama,0,0,0
2016.09.18,Toyama,0,8,0
2016.09.19,Toyama,0,8,0
2016.09.20,Toyama,90,8,19.047621
2016.09.21,Toyama,0,8,0
2016.09.22,Toyama,0,8,0
2016.09.23,Toyama,0,8,0
2016.09.24,Toyama,0,8,0
2016.09.25,Toyama,0,0,0
2016.09.26,Toyama,0,0,0
2016.09.27,Toyama,0,0,0
2016.09.28,Toyama,0,0,0
2016.09.29,Toyama,0,0,0
2016.09.30,Toyama,0,0,0
2016.10.01,Toyama,0,0,0
2016.10.02,Toyama,90,8,19.047621
2016.10.03,Toyama,0,8,0
2016.10.04,Toyama,0,8,0
2016.10.05,Toyama,0,8,0
2016.10.06,Toyama,0,8,0
2016.10.07,Toyama,0,8,0
2016.10.08,Toyama,0,8,0
2016.10.09,Toyama,89,8,19.047617
2016.10.10,Toyama,0,8,0
2016.10.11,Toyama,0,8,0
2016.10.12,Toyama,0,8,0
2016.10.13,Toyama,0,8,0
2016.10.14,Toyama,0,8,0
2016.10.15,Toyama,0,8,0
2016.10.16,Toyama,0,16,0
2016.10.17,Toyama,0,16,0
2016.10.18,Toyama,0,16,0
2016.10.19,Toyama,99,16,19.440355
2016.10.20,Toyama,0,16,0
2016.10.21,Toyama,0,16,0
2016.10.22,Toyama,95,16,18.654886
2016.10.23,Toyama,0,8,0
2016.10.24,Toyama,0,8,0
2016.10.25,Toyama,0,8,0
2016.10.26,Toyama,0,8,0
2016.10.27,Toyama,100,8,19.047619
2016.10.28,Toyama,0,8,0
2016.10.29,Toyama,0,8,0
2016.10.30,Toyama,0,0,0
2016.10.31,Toyama,0,0,0
2016.11.01,Toyama,0,0,0
2016.11.02,Toyama,0,0,0
2016.11.03,Toyama,0,0,0
2016.11.04,Toyama,0,0,0
2016.11.05,Toyama,0,0,0
2016.11.06,Toyama,0,8,0
2016.11.07,Toyama,0,8,0
2016.11.08,Toyama,0,8,0
2016.11.09,Toyama,0,8,0
2016.11.10,Toyama,0,8,0
2016.11.11,Toyama,96,8,19.047619
2016.11.12,Toyama,0,8,0
2016.11.13,Toyama,0,8,0
2016.11.14,Toyama,90,8,19.047621
2016.11.15,Toyama,0,8,0
2016.11.16,Toyama,0,8,0
2016.11.17,Toyama,0,8,0
2016.11.18,Toyama,0,8,0
2016.11.19,Toyama,0,8,0
2016.11.20,Toyama,0,8,0
2016.11.21,Toyama,94,8,19.047619
2016.11.22,Toyama,0,8,0
2016.11.23,Toyama,0,8,0
2016.11.24,Toyama,0,8,0
2016.11.25,Toyama,0,8,0
2016.11.26,Toyama,0,8,0
2016.11.27,Toyama,0,0,0
2016.11.28,Toyama,0,0,0
2016.11.29,Toyama,0,0,0
2016.11.30,Toyama,0,0,0
2016.12.01,Toyama,0,0,0
2016.12.02,Toyama,0,0,0
2016.12.03,Toyama,0,0,0
2016.12.04,Toyama,0,0,0
2016.12.05,Toyama,0,0,0
2016.12.06,Toyama,0,0,0
2016.12.07,Toyama,0,0,0
2016.12.08,Toyama,0,0,0
2016.12.09,Toyama,0,0,0
2016.12.10,Toyama,0,0,0
2016.12.11,Toyama,87,16,18.938776
2016.12.12,Toyama,0,16,0
2016.12.13,Toyama,0,16,0
2016.12.14,Toyama,88,16,19.156462
2016.12.15,Toyama,0,16,0
2016.12.16,Toyama,0,16,0
2016.12.17,Toyama,0,16,0
2016.12.18,Toyama,0,8,0
2016.12.19,Toyama,0,8,0
2016.12.20,Toyama,0,8,0
2016.12.21,Toyama,0,8,0
2016.12.22,Toyama,87,8,19.047617
2016.12.23,Toyama,0,8,0
2016.12.24,Toyama,0,8,0
2016.12.25,Toyama,0,7,0
2016.12.26,Toyama,0,7,0
2016.12.27,Toyama,0,7,0
2016.12.28,Toyama,0,7,0
2016.12.29,Toyama,86,7,16.666668
2016.12.30,Toyama,0,7,0
2016.12.31,Toyama,0,7,0
2017.01.01,Toyama,0,0,0
2017.01.02,Toyama,0,0,0
2017.01.03,Toyama,0,0,0
2017.01.04,Toyama,0,0,0
2017.01.05,Toyama,0,0,0
2017.01.06,Toyama,0,0,0
2017.01.07,Toyama,0,0,0
2017.01.08,Toyama,0,0,0
2017.01.09,Toyama,0,0,0
2017.01.10,Toyama,0,0,0
2017.01.11,Toyama,0,0,0
2017.01.12,Toyama,0,0,0
2017.01.13,Toyama,0,0,0
2017.01.14,Toyama,0,0,0
2017.01.15,Toyama,0,15,0
2017.01.16,Toyama,0,15,0
2017.01.17,Toyama,0,15,0
2017.01.18,Toyama,0,15,0
2017.01.19,Toyama,0,15,0
2017.01.20,Toyama,0,15,0
2017.01.21,Toyama,0,15,0
2017.01.22,Toyama,0,0,0
