date,prefecture,raw_daily,raw_weekly,suicide2_harmonized_daily
2019.09.11,Oita,0,5,0
2019.09.12,Oita,0,5,0
2019.09.13,Oita,6,5,3.4517045
2019.09.14,Oita,6,5,3.4517045
2019.09.15,Oita,11,88,11
2019.09.16,Oita,11,88,11
2019.09.17,Oita,100,88,100
2019.09.18,Oita,52,88,51.999996
2019.09.19,Oita,30,88,29.999998
2019.09.20,Oita,17,88,17
2019.09.21,Oita,22,88,22
2019.09.22,Oita,10,14,11.714876
2019.09.23,Oita,6,14,7.0289259
2019.09.24,Oita,0,14,0
2019.09.25,Oita,6,14,7.0289259
2019.09.26,Oita,0,14,0
2019.09.27,Oita,11,14,12.886364
2019.09.28,Oita,0,14,0
2019.09.29,Oita,6,13,6.3348927
2019.09.30,Oita,6,13,6.3348927
2019.10.01,Oita,0,13,0
2019.10.02,Oita,11,13,11.613971
2019.10.03,Oita,0,13,0
2019.10.04,Oita,0,13,0
2019.10.05,Oita,11,13,11.613971
2019.10.06,Oita,17,23,19.280235
2019.10.07,Oita,11,23,12.475447
2019.10.08,Oita,0,23,0
2019.10.09,Oita,17,23,19.280235
2019.10.10,Oita,6,23,6.8047891
2019.10.11,Oita,0,23,0
2019.10.12,Oita,5,23,5.6706576
2019.10.13,Oita,5,32,5.5926356
2019.10.14,Oita,17,32,19.014959
2019.10.15,Oita,12,32,13.422324
2019.10.16,Oita,0,32,0
2019.10.17,Oita,6,32,6.7111621
2019.10.18,Oita,22,32,24.607595
2019.10.19,Oita,17,32,19.014959
2019.10.20,Oita,0,27,0
2019.10.21,Oita,11,27,12.240672
2019.10.22,Oita,11,27,12.240672
2019.10.23,Oita,17,27,18.917402
2019.10.24,Oita,11,27,12.240672
2019.10.25,Oita,6,27,6.6767302
2019.10.26,Oita,11,27,12.240672
2019.10.27,Oita,12,24,13.037257
2019.10.28,Oita,6,24,6.5186286
2019.10.29,Oita,6,24,6.5186286
2019.10.30,Oita,12,24,13.037257
2019.10.31,Oita,13,24,14.123696
2019.11.01,Oita,6,24,6.5186286
2019.11.02,Oita,6,24,6.5186286
2019.11.03,Oita,6,14,6.443182
2019.11.04,Oita,6,14,6.443182
2019.11.05,Oita,6,14,6.443182
2019.11.06,Oita,6,14,6.443182
2019.11.07,Oita,6,14,6.443182
2019.11.08,Oita,6,14,6.443182
2019.11.09,Oita,0,14,0
2019.11.10,Oita,0,21,0
2019.11.11,Oita,12,21,10.705595
2019.11.12,Oita,12,21,10.705595
2019.11.13,Oita,0,21,0
2019.11.14,Oita,6,21,5.3527975
2019.11.15,Oita,12,21,10.705595
2019.11.16,Oita,23,21,20.519056
2019.11.17,Oita,11,18,10.514424
2019.11.18,Oita,11,18,10.514424
2019.11.19,Oita,12,18,11.470281
2019.11.20,Oita,6,18,5.7351403
2019.11.21,Oita,12,18,11.470281
2019.11.22,Oita,0,18,0
2019.11.23,Oita,0,18,0
2019.11.24,Oita,26,43,26.386366
2019.11.25,Oita,11,43,11.163463
2019.11.26,Oita,17,43,17.252625
2019.11.27,Oita,23,43,23.341785
2019.11.28,Oita,17,43,17.252625
2019.11.29,Oita,12,43,12.178322
2019.11.30,Oita,11,43,11.163463
2019.12.01,Oita,6,17,6.7061691
2019.12.02,Oita,6,17,6.7061691
2019.12.03,Oita,0,17,0
2019.12.04,Oita,12,17,13.412338
2019.12.05,Oita,6,17,6.7061691
2019.12.06,Oita,0,17,0
2019.12.07,Oita,12,17,13.412338
2019.12.08,Oita,0,14,0
2019.12.09,Oita,0,14,0
2019.12.10,Oita,18,14,16.972282
2019.12.11,Oita,0,14,0
2019.12.12,Oita,6,14,5.6574278
2019.12.13,Oita,0,14,0
2019.12.14,Oita,17,14,16.029379
2019.12.15,Oita,0,23,0
2019.12.16,Oita,11,23,12.256579
2019.12.17,Oita,11,23,12.256579
2019.12.18,Oita,6,23,6.6854067
2019.12.19,Oita,6,23,6.6854067
2019.12.20,Oita,0,23,0
2019.12.21,Oita,23,23,25.627392
2019.12.22,Oita,11,32,12.15
2019.12.23,Oita,6,32,6.6272726
2019.12.24,Oita,35,32,38.659092
2019.12.25,Oita,11,32,12.15
2019.12.26,Oita,6,32,6.6272726
2019.12.27,Oita,11,32,12.15
2019.12.28,Oita,0,32,0
2019.12.29,Oita,5,14,4.202075
2019.12.30,Oita,0,14,0
2019.12.31,Oita,5,14,4.202075
2020.01.01,Oita,16,14,13.44664
2020.01.02,Oita,10,14,8.40415
2020.01.03,Oita,5,14,4.202075
2020.01.04,Oita,5,14,4.202075
2015.12.27,Okayama,20,24,15.509434
2015.12.28,Okayama,19,24,14.733962
2015.12.29,Okayama,21,24,16.284906
2015.12.30,Okayama,0,24,0
2015.12.31,Okayama,19,24,14.733962
2016.01.01,Okayama,15,24,11.632075
2016.01.02,Okayama,12,24,9.3056602
2016.01.03,Okayama,35,50,29.96875
2016.01.04,Okayama,23,50,19.69375
2016.01.05,Okayama,11,50,9.4187498
2016.01.06,Okayama,0,50,0
2016.01.07,Okayama,35,50,29.96875
2016.01.08,Okayama,37,50,31.68125
2016.01.09,Okayama,59,50,50.518749
2016.01.10,Okayama,36,49,31.142784
2016.01.11,Okayama,23,49,19.896778
2016.01.12,Okayama,36,49,31.142784
2016.01.13,Okayama,12,49,10.380928
2016.01.14,Okayama,0,49,0
2016.01.15,Okayama,50,49,43.253864
2016.01.16,Okayama,37,49,32.007862
2016.01.17,Okayama,24,29,17.789551
2016.01.18,Okayama,24,29,17.789551
2016.01.19,Okayama,25,29,18.530785
2016.01.20,Okayama,49,29,36.320335
2016.01.21,Okayama,12,29,8.8947754
2016.01.22,Okayama,0,29,0
2016.01.23,Okayama,0,29,0
2016.01.24,Okayama,11,38,9.9420137
2016.01.25,Okayama,13,38,11.749653
2016.01.26,Okayama,0,38,0
2016.01.27,Okayama,0,38,0
2016.01.28,Okayama,37,38,33.441319
2016.01.29,Okayama,36,38,32.537498
2016.01.30,Okayama,47,38,42.479511
2016.01.31,Okayama,12,35,10.059441
2016.02.01,Okayama,12,35,10.059441
2016.02.02,Okayama,59,35,49.458912
2016.02.03,Okayama,0,35,0
2016.02.04,Okayama,48,35,40.237762
2016.02.05,Okayama,12,35,10.059441
2016.02.06,Okayama,0,35,0
2016.02.07,Okayama,0,16,0
2016.02.08,Okayama,0,16,0
2016.02.09,Okayama,12,16,11.145762
2016.02.10,Okayama,12,16,11.145762
2016.02.11,Okayama,12,16,11.145762
2016.02.12,Okayama,23,16,21.362711
2016.02.13,Okayama,0,16,0
2016.02.14,Okayama,0,19,0
2016.02.15,Okayama,12,19,10.998591
2016.02.16,Okayama,12,19,10.998591
2016.02.17,Okayama,35,19,32.079224
2016.02.18,Okayama,0,19,0
2016.02.19,Okayama,12,19,10.998591
2016.02.20,Okayama,0,19,0
2016.02.21,Okayama,12,44,9.936264
2016.02.22,Okayama,0,44,0
2016.02.23,Okayama,60,44,49.681316
2016.02.24,Okayama,37,44,30.636814
2016.02.25,Okayama,37,44,30.636814
2016.02.26,Okayama,12,44,9.936264
2016.02.27,Okayama,24,44,19.872528
2016.02.28,Okayama,24,30,20.549999
2016.02.29,Okayama,23,30,19.69375
2016.03.01,Okayama,25,30,21.40625
2016.03.02,Okayama,12,30,10.275
2016.03.03,Okayama,12,30,10.275
2016.03.04,Okayama,0,30,0
2016.03.05,Okayama,24,30,20.549999
2016.03.06,Okayama,45,78,37.56797
2016.03.07,Okayama,0,78,0
2016.03.08,Okayama,58,78,48.420933
2016.03.09,Okayama,100,78,83.484375
2016.03.10,Okayama,46,78,38.402809
2016.03.11,Okayama,23,78,19.201405
2016.03.12,Okayama,48,78,40.072498
2016.03.13,Okayama,46,45,33.600712
2016.03.14,Okayama,35,45,25.56576
2016.03.15,Okayama,36,45,26.296211
2016.03.16,Okayama,36,45,26.296211
2016.03.17,Okayama,0,45,0
2016.03.18,Okayama,58,45,42.366116
2016.03.19,Okayama,0,45,0
2016.03.20,Okayama,0,42,0
2016.03.21,Okayama,24,42,19.728001
2016.03.22,Okayama,35,42,28.77
2016.03.23,Okayama,34,42,27.948
2016.03.24,Okayama,34,42,27.948
2016.03.25,Okayama,24,42,19.728001
2016.03.26,Okayama,24,42,19.728001
2016.03.27,Okayama,12,25,9.1741076
2016.03.28,Okayama,22,25,16.819197
2016.03.29,Okayama,11,25,8.4095984
2016.03.30,Okayama,34,25,25.993303
2016.03.31,Okayama,22,25,16.819197
2016.04.01,Okayama,0,25,0
2016.04.02,Okayama,11,25,8.4095984
2016.04.03,Okayama,22,36,18.707588
2016.04.04,Okayama,44,36,37.415176
2016.04.05,Okayama,22,36,18.707588
2016.04.06,Okayama,11,36,9.3537941
2016.04.07,Okayama,22,36,18.707588
2016.04.08,Okayama,24,36,20.408276
2016.04.09,Okayama,0,36,0
2016.04.10,Okayama,34,40,26.316383
2016.04.11,Okayama,49,40,37.926552
2016.04.12,Okayama,24,40,18.576271
2016.04.13,Okayama,0,40,0
2016.04.14,Okayama,24,40,18.576271
2016.04.15,Okayama,24,40,18.576271
2016.04.16,Okayama,22,40,17.028248
2016.04.17,Okayama,11,24,8.5301886
2016.04.18,Okayama,24,24,18.61132
2016.04.19,Okayama,24,24,18.61132
2016.04.20,Okayama,0,24,0
2016.04.21,Okayama,12,24,9.3056602
2016.04.22,Okayama,12,24,9.3056602
2016.04.23,Okayama,23,24,17.835848
2016.04.24,Okayama,23,26,17.656466
2016.04.25,Okayama,24,26,18.424139
2016.04.26,Okayama,23,26,17.656466
2016.04.27,Okayama,0,26,0
2016.04.28,Okayama,12,26,9.2120695
2016.04.29,Okayama,34,26,26.100863
2016.04.30,Okayama,0,26,0
2016.05.01,Okayama,0,27,0
2016.05.02,Okayama,0,27,0
2016.05.03,Okayama,10,27,8.5625
2016.05.04,Okayama,22,27,18.8375
2016.05.05,Okayama,43,27,36.818748
2016.05.06,Okayama,11,27,9.4187498
2016.05.07,Okayama,22,27,18.8375
2016.05.08,Okayama,21,61,16.310129
2016.05.09,Okayama,100,61,77.66729
2016.05.10,Okayama,66,61,51.26041
2016.05.11,Okayama,48,61,37.2803
2016.05.12,Okayama,23,61,17.863476
2016.05.13,Okayama,0,61,0
2016.05.14,Okayama,11,61,8.5434017
2016.05.15,Okayama,11,28,7.7566175
2016.05.16,Okayama,33,28,23.269852
2016.05.17,Okayama,23,28,16.218382
2016.05.18,Okayama,35,28,24.680145
2016.05.19,Okayama,23,28,16.218382
2016.05.20,Okayama,0,28,0
2016.05.21,Okayama,11,28,7.7566175
2016.05.22,Okayama,11,51,8.9368601
2016.05.23,Okayama,45,51,36.559883
2016.05.24,Okayama,56,51,45.496742
2016.05.25,Okayama,22,51,17.87372
2016.05.26,Okayama,23,51,18.686163
2016.05.27,Okayama,47,51,38.184769
2016.05.28,Okayama,11,51,8.9368601
2016.05.29,Okayama,54,65,42.479683
2016.05.30,Okayama,23,65,18.093197
2016.05.31,Okayama,34,65,26.746468
2016.06.01,Okayama,47,65,36.973061
2016.06.02,Okayama,47,65,36.973061
2016.06.03,Okayama,24,65,18.87986
2016.06.04,Okayama,54,65,42.479683
2016.06.05,Okayama,32,38,24.938921
2016.06.06,Okayama,45,38,35.070358
2016.06.07,Okayama,45,38,35.070358
2016.06.08,Okayama,23,38,17.92485
2016.06.09,Okayama,0,38,0
2016.06.10,Okayama,11,38,8.5727549
2016.06.11,Okayama,11,38,8.5727549
2016.06.12,Okayama,21,43,16.363888
2016.06.13,Okayama,33,43,25.714684
2016.06.14,Okayama,23,43,17.922356
2016.06.15,Okayama,0,43,0
2016.06.16,Okayama,44,43,34.286243
2016.06.17,Okayama,34,43,26.493916
2016.06.18,Okayama,34,43,26.493916
2016.06.19,Okayama,32,30,24.537313
2016.06.20,Okayama,22,30,16.869402
2016.06.21,Okayama,12,30,9.2014923
2016.06.22,Okayama,0,30,0
2016.06.23,Okayama,46,30,35.272388
2016.06.24,Okayama,0,30,0
2016.06.25,Okayama,22,30,16.869402
2016.06.26,Okayama,22,35,17.014515
2016.06.27,Okayama,23,35,17.787903
2016.06.28,Okayama,22,35,17.014515
2016.06.29,Okayama,54,35,41.762905
2016.06.30,Okayama,0,35,0
2016.07.01,Okayama,34,35,26.295162
2016.07.02,Okayama,0,35,0
2016.07.03,Okayama,39,31,27.605499
2016.07.04,Okayama,27,31,19.111498
2016.07.05,Okayama,0,31,0
2016.07.06,Okayama,14,31,9.9096661
2016.07.07,Okayama,29,31,20.527166
2016.07.08,Okayama,27,31,19.111498
2016.07.09,Okayama,14,31,9.9096661
2016.07.10,Okayama,42,52,29.56601
2016.07.11,Okayama,28,52,19.710672
2016.07.12,Okayama,57,52,40.125301
2016.07.13,Okayama,57,52,40.125301
2016.07.14,Okayama,41,52,28.862057
2016.07.15,Okayama,14,52,9.8553362
2016.07.16,Okayama,14,52,9.8553362
2016.07.17,Okayama,28,36,18.170527
2016.07.18,Okayama,40,36,25.957895
2016.07.19,Okayama,14,36,9.0852633
2016.07.20,Okayama,54,36,35.043156
2016.07.21,Okayama,28,36,18.170527
2016.07.22,Okayama,13,36,8.4363155
2016.07.23,Okayama,13,36,8.4363155
2016.07.24,Okayama,13,19,10.845833
2016.07.25,Okayama,26,19,21.691666
2016.07.26,Okayama,0,19,0
2016.07.27,Okayama,0,19,0
2016.07.28,Okayama,0,19,0
2016.07.29,Okayama,26,19,21.691666
2016.07.30,Okayama,13,19,10.845833
2016.07.31,Okayama,13,48,8.759017
2016.08.01,Okayama,13,48,8.759017
2016.08.02,Okayama,50,48,33.688526
2016.08.03,Okayama,26,48,17.518034
2016.08.04,Okayama,26,48,17.518034
2016.08.05,Okayama,100,48,67.377052
2016.08.06,Okayama,16,48,10.780328
2016.08.07,Okayama,46,42,32.121841
2016.08.08,Okayama,71,42,49.579369
2016.08.09,Okayama,29,42,20.250727
2016.08.10,Okayama,45,42,31.423542
2016.08.11,Okayama,0,42,0
2016.08.12,Okayama,15,42,10.474514
2016.08.13,Okayama,0,42,0
2016.08.14,Okayama,15,31,9.7111282
2016.08.15,Okayama,15,31,9.7111282
2016.08.16,Okayama,72,31,46.613411
2016.08.17,Okayama,0,31,0
2016.08.18,Okayama,15,31,9.7111282
2016.08.19,Okayama,31,31,20.069664
2016.08.20,Okayama,16,31,10.358536
2016.08.21,Okayama,48,35,30.444445
2016.08.22,Okayama,15,35,9.5138884
2016.08.23,Okayama,30,35,19.027777
2016.08.24,Okayama,27,35,17.125
2016.08.25,Okayama,13,35,8.2453699
2016.08.26,Okayama,0,35,0
2016.08.27,Okayama,56,35,35.518517
2016.08.28,Okayama,13,30,9.0867348
2016.08.29,Okayama,66,30,46.132652
2016.08.30,Okayama,55,30,38.443882
2016.08.31,Okayama,0,30,0
2016.09.01,Okayama,0,30,0
2016.09.02,Okayama,0,30,0
2016.09.03,Okayama,13,30,9.0867348
2016.09.04,Okayama,50,57,38.889442
2016.09.05,Okayama,52,57,40.445019
2016.09.06,Okayama,67,57,52.111851
2016.09.07,Okayama,27,57,21.000299
2016.09.08,Okayama,27,57,21.000299
2016.09.09,Okayama,28,57,21.778088
2016.09.10,Okayama,0,57,0
2016.09.11,Okayama,0,35,0
2016.09.12,Okayama,65,35,45.566521
2016.09.13,Okayama,40,35,28.040937
2016.09.14,Okayama,13,35,9.1133041
2016.09.15,Okayama,14,35,9.8143272
2016.09.16,Okayama,0,35,0
2016.09.17,Okayama,39,35,27.339912
2016.09.18,Okayama,13,27,9.1769085
2016.09.19,Okayama,23,27,16.236071
2016.09.20,Okayama,25,27,17.647903
2016.09.21,Okayama,14,27,9.8828249
2016.09.22,Okayama,0,27,0
2016.09.23,Okayama,28,27,19.76565
2016.09.24,Okayama,28,27,19.76565
2016.09.25,Okayama,26,40,17.809999
2016.09.26,Okayama,0,40,0
2016.09.27,Okayama,41,40,28.084999
2016.09.28,Okayama,13,40,8.9049997
2016.09.29,Okayama,27,40,18.494999
2016.09.30,Okayama,40,40,27.4
2016.10.01,Okayama,53,40,36.305
2016.10.02,Okayama,51,25,33.851742
2016.10.03,Okayama,26,25,17.257751
2016.10.04,Okayama,26,25,17.257751
2016.10.05,Okayama,0,25,0
2016.10.06,Okayama,0,25,0
2016.10.07,Okayama,0,25,0
2016.10.08,Okayama,26,25,17.257751
2016.10.09,Okayama,52,55,33.777588
2016.10.10,Okayama,53,55,34.427158
2016.10.11,Okayama,0,55,0
2016.10.12,Okayama,57,55,37.025433
2016.10.13,Okayama,43,55,27.931469
2016.10.14,Okayama,44,55,28.581036
2016.10.15,Okayama,41,55,26.63233
2016.10.16,Okayama,40,51,25.593407
2016.10.17,Okayama,14,51,8.9576921
2016.10.18,Okayama,27,51,17.275551
2016.10.19,Okayama,70,51,44.78846
2016.10.20,Okayama,81,51,51.826645
2016.10.21,Okayama,13,51,8.3178568
2016.10.22,Okayama,28,51,17.915384
2016.10.23,Okayama,69,58,43.791855
2016.10.24,Okayama,44,58,27.92524
2016.10.25,Okayama,71,58,45.061184
2016.10.26,Okayama,43,58,27.290575
2016.10.27,Okayama,58,58,36.810543
2016.10.28,Okayama,28,58,17.770607
2016.10.29,Okayama,0,58,0
2016.10.30,Okayama,56,37,35.306469
2016.10.31,Okayama,43,37,27.110325
2016.11.01,Okayama,14,37,8.8266172
2016.11.02,Okayama,15,37,9.4570904
2016.11.03,Okayama,0,37,0
2016.11.04,Okayama,44,37,27.740799
2016.11.05,Okayama,29,37,18.283707
2016.11.06,Okayama,55,50,33.758961
2016.11.07,Okayama,28,50,17.186378
2016.11.08,Okayama,42,50,25.77957
2016.11.09,Okayama,28,50,17.186378
2016.11.10,Okayama,29,50,17.800179
2016.11.11,Okayama,70,50,42.965946
2016.11.12,Okayama,27,50,16.57258
2016.11.13,Okayama,66,54,43.133217
2016.11.14,Okayama,54,54,35.290813
2016.11.15,Okayama,41,54,26.794876
2016.11.16,Okayama,0,54,0
2016.11.17,Okayama,41,54,26.794876
2016.11.18,Okayama,55,54,35.944347
2016.11.19,Okayama,26,54,16.991873
2016.11.20,Okayama,39,51,24.862501
2016.11.21,Okayama,55,51,35.0625
2016.11.22,Okayama,56,51,35.700001
2016.11.23,Okayama,13,51,8.2874994
2016.11.24,Okayama,28,51,17.85
2016.11.25,Okayama,42,51,26.775002
2016.11.26,Okayama,41,51,26.137501
2016.11.27,Okayama,26,43,16.648479
2016.11.28,Okayama,42,43,26.893696
2016.11.29,Okayama,27,43,17.288803
2016.11.30,Okayama,28,43,17.929131
2016.12.01,Okayama,27,43,17.288803
2016.12.02,Okayama,54,43,34.577606
2016.12.03,Okayama,26,43,16.648479
2016.12.04,Okayama,36,45,23.313025
2016.12.05,Okayama,35,45,22.665442
2016.12.06,Okayama,51,45,33.026787
2016.12.07,Okayama,0,45,0
2016.12.08,Okayama,52,45,33.674366
2016.12.09,Okayama,13,45,8.4185915
2016.12.10,Okayama,51,45,33.026787
2016.12.11,Okayama,89,37,56.962246
2016.12.12,Okayama,13,37,8.3203287
2016.12.13,Okayama,13,37,8.3203287
2016.12.14,Okayama,13,37,8.3203287
2016.12.15,Okayama,0,37,0
2016.12.16,Okayama,29,37,18.560732
2016.12.17,Okayama,41,37,26.241035
2016.12.18,Okayama,41,22,25.960926
2016.12.19,Okayama,13,22,8.231513
2016.12.20,Okayama,13,22,8.231513
2016.12.21,Okayama,13,22,8.231513
2016.12.22,Okayama,26,22,16.463026
2016.12.23,Okayama,13,22,8.231513
2016.12.24,Okayama,0,22,0
2016.12.25,Okayama,40,32,25.637426
2016.12.26,Okayama,0,32,0
2016.12.27,Okayama,13,32,8.3321638
2016.12.28,Okayama,54,32,34.610523
2016.12.29,Okayama,40,32,25.637426
2016.12.30,Okayama,0,32,0
2016.12.31,Okayama,24,32,15.382456
2017.01.01,Okayama,34,37,17.658401
2017.01.02,Okayama,50,37,25.968237
2017.01.03,Okayama,64,37,33.239346
2017.01.04,Okayama,47,37,24.410143
2017.01.05,Okayama,0,37,0
2017.01.06,Okayama,33,37,17.139036
2017.01.07,Okayama,16,37,8.3098364
2017.01.08,Okayama,0,42,0
2017.01.09,Okayama,47,42,23.72263
2017.01.10,Okayama,35,42,17.665789
2017.01.11,Okayama,17,42,8.5805254
2017.01.12,Okayama,52,42,26.246313
2017.01.13,Okayama,51,42,25.741577
2017.01.14,Okayama,83,42,41.893154
2017.01.15,Okayama,48,49,25.492405
2017.01.16,Okayama,51,49,27.08568
2017.01.17,Okayama,34,49,18.057121
2017.01.18,Okayama,51,49,27.08568
2017.01.19,Okayama,83,49,44.08062
2017.01.20,Okayama,33,49,17.526028
2017.01.21,Okayama,16,49,8.497468
2017.01.22,Okayama,47,37,22.56089
2017.01.23,Okayama,0,37,0
2017.01.24,Okayama,84,37,40.32159
2017.01.25,Okayama,34,37,16.320644
2017.01.26,Okayama,50,37,24.000946
2017.01.27,Okayama,33,37,15.840625
2017.01.28,Okayama,16,37,7.6803026
2017.01.29,Okayama,0,34,0
2017.01.30,Okayama,16,34,10.237363
2017.01.31,Okayama,51,34,32.631592
2017.02.01,Okayama,16,34,10.237363
2017.02.02,Okayama,50,34,31.991756
2017.02.03,Okayama,16,34,10.237363
2017.02.04,Okayama,33,34,21.114561
2017.02.05,Okayama,30,45,15.999136
2017.02.06,Okayama,17,45,9.0661774
2017.02.07,Okayama,16,45,8.5328722
2017.02.08,Okayama,65,45,34.664795
2017.02.09,Okayama,48,45,25.598618
2017.02.10,Okayama,81,45,43.197666
2017.02.11,Okayama,32,45,17.065744
2017.02.12,Okayama,31,45,17.695831
2017.02.13,Okayama,16,45,9.1333332
2017.02.14,Okayama,65,45,37.104164
2017.02.15,Okayama,0,45,0
2017.02.16,Okayama,82,45,46.808331
2017.02.17,Okayama,45,45,25.6875
2017.02.18,Okayama,31,45,17.695831
2017.02.19,Okayama,62,23,30.717295
2017.02.20,Okayama,0,23,0
2017.02.21,Okayama,0,23,0
2017.02.22,Okayama,16,23,7.9270439
2017.02.23,Okayama,32,23,15.854088
2017.02.24,Okayama,17,23,8.4224844
2017.02.25,Okayama,32,23,15.854088
2017.02.26,Okayama,47,38,21.388287
2017.02.27,Okayama,64,38,29.124475
2017.02.28,Okayama,32,38,14.562238
2017.03.01,Okayama,32,38,14.562238
2017.03.02,Okayama,63,38,28.669405
2017.03.03,Okayama,48,38,21.843357
2017.03.04,Okayama,0,38,0
2017.03.05,Okayama,31,38,18.256334
2017.03.06,Okayama,63,38,37.101585
2017.03.07,Okayama,0,38,0
2017.03.08,Okayama,63,38,37.101585
2017.03.09,Okayama,48,38,28.267874
2017.03.10,Okayama,0,38,0
2017.03.11,Okayama,16,38,9.4226246
2017.03.12,Okayama,0,40,0
2017.03.13,Okayama,42,40,22.743082
2017.03.14,Okayama,48,40,25.992094
2017.03.15,Okayama,97,40,52.525692
2017.03.16,Okayama,17,40,9.205534
2017.03.17,Okayama,33,40,17.869566
2017.03.18,Okayama,16,40,8.664032
2017.03.19,Okayama,0,29,0
2017.03.20,Okayama,31,29,16.120811
2017.03.21,Okayama,31,29,16.120811
2017.03.22,Okayama,0,29,0
2017.03.23,Okayama,32,29,16.640839
2017.03.24,Okayama,65,29,33.801701
2017.03.25,Okayama,32,29,16.640839
2017.03.26,Okayama,16,20,8.6984129
2017.03.27,Okayama,16,20,8.6984129
2017.03.28,Okayama,32,20,17.396826
2017.03.29,Okayama,32,20,17.396826
2017.03.30,Okayama,30,20,16.309525
2017.03.31,Okayama,0,20,0
2017.04.01,Okayama,0,20,0
2017.04.02,Okayama,31,25,15.432412
2017.04.03,Okayama,32,25,15.930233
2017.04.04,Okayama,16,25,7.9651165
2017.04.05,Okayama,16,25,7.9651165
2017.04.06,Okayama,15,25,7.4672966
2017.04.07,Okayama,47,25,23.39753
2017.04.08,Okayama,15,25,7.4672966
2017.04.09,Okayama,61,35,29.725101
2017.04.10,Okayama,33,35,16.080791
2017.04.11,Okayama,0,35,0
2017.04.12,Okayama,17,35,8.2840452
2017.04.13,Okayama,51,35,24.852135
2017.04.14,Okayama,68,35,33.136181
2017.04.15,Okayama,16,35,7.7967482
2017.04.16,Okayama,31,37,14.937166
2017.04.17,Okayama,32,37,15.41901
2017.04.18,Okayama,83,37,39.993061
2017.04.19,Okayama,17,37,8.191349
2017.04.20,Okayama,67,37,32.283554
2017.04.21,Okayama,17,37,8.191349
2017.04.22,Okayama,16,37,7.7095051
2017.04.23,Okayama,16,18,8.5773907
2017.04.24,Okayama,49,18,26.268259
2017.04.25,Okayama,0,18,0
2017.04.26,Okayama,0,18,0
2017.04.27,Okayama,17,18,9.1134777
2017.04.28,Okayama,17,18,9.1134777
2017.04.29,Okayama,16,18,8.5773907
2017.04.30,Okayama,46,44,24.323509
2017.05.01,Okayama,31,44,16.39193
2017.05.02,Okayama,15,44,7.9315786
2017.05.03,Okayama,61,44,32.255089
2017.05.04,Okayama,30,44,15.863157
2017.05.05,Okayama,60,44,31.726315
2017.05.06,Okayama,42,44,22.20842
2017.05.07,Okayama,89,58,47.272327
2017.05.08,Okayama,48,58,25.495188
2017.05.09,Okayama,15,58,7.9672461
2017.05.10,Okayama,65,58,34.524734
2017.05.11,Okayama,79,58,41.960831
2017.05.12,Okayama,63,58,33.462433
2017.05.13,Okayama,15,58,7.9672461
2017.05.14,Okayama,31,60,15.462379
2017.05.15,Okayama,67,60,33.41869
2017.05.16,Okayama,33,60,16.459951
2017.05.17,Okayama,82,60,40.90049
2017.05.18,Okayama,50,60,24.939322
2017.05.19,Okayama,100,60,49.878643
2017.05.20,Okayama,49,60,24.440535
2017.05.21,Okayama,0,37,0
2017.05.22,Okayama,48,37,28.692451
2017.05.23,Okayama,50,37,29.88797
2017.05.24,Okayama,47,37,28.094692
2017.05.25,Okayama,16,37,9.5641508
2017.05.26,Okayama,51,37,30.485729
2017.05.27,Okayama,0,37,0
2017.05.28,Okayama,32,40,18.041151
2017.05.29,Okayama,0,40,0
2017.05.30,Okayama,81,40,45.666664
2017.05.31,Okayama,16,40,9.0205755
2017.06.01,Okayama,16,40,9.0205755
2017.06.02,Okayama,33,40,18.604937
2017.06.03,Okayama,65,40,36.646088
2017.06.04,Okayama,65,52,31.372627
2017.06.05,Okayama,16,52,7.7224932
2017.06.06,Okayama,97,52,46.817612
2017.06.07,Okayama,15,52,7.2398372
2017.06.08,Okayama,64,52,30.889973
2017.06.09,Okayama,49,52,23.650133
2017.06.10,Okayama,63,52,30.407316
2017.06.11,Okayama,46,42,24.238462
2017.06.12,Okayama,16,42,8.4307699
2017.06.13,Okayama,33,42,17.388462
2017.06.14,Okayama,49,42,25.819233
2017.06.15,Okayama,81,42,42.680771
2017.06.16,Okayama,16,42,8.4307699
2017.06.17,Okayama,32,42,16.86154
2017.06.18,Okayama,47,36,24.046059
2017.06.19,Okayama,47,36,24.046059
2017.06.20,Okayama,73,36,37.348137
2017.06.21,Okayama,15,36,7.6742744
2017.06.22,Okayama,15,36,7.6742744
2017.06.23,Okayama,29,36,14.83693
2017.06.24,Okayama,15,36,7.6742744
2017.06.25,Okayama,30,39,16.029001
2017.06.26,Okayama,63,39,33.6609
2017.06.27,Okayama,32,39,17.097601
2017.06.28,Okayama,32,39,17.097601
2017.06.29,Okayama,15,39,8.0145006
2017.06.30,Okayama,32,39,17.097601
2017.07.01,Okayama,46,39,24.577801
2017.07.02,Okayama,11,31,7.6837173
2017.07.03,Okayama,11,31,7.6837173
2017.07.04,Okayama,31,31,21.654112
2017.07.05,Okayama,11,31,7.6837173
2017.07.06,Okayama,33,31,23.051151
2017.07.07,Okayama,44,31,30.734869
2017.07.08,Okayama,11,31,7.6837173
2017.07.09,Okayama,10,22,6.2272725
2017.07.10,Okayama,33,22,20.549999
2017.07.11,Okayama,11,22,6.8499999
2017.07.12,Okayama,22,22,13.7
2017.07.13,Okayama,23,22,14.322726
2017.07.14,Okayama,11,22,6.8499999
