date,花粉症_trend,prefecture
2019-04-05,11.407407407407408,Tokyo
2019-04-06,13.851851851851855,Tokyo
2019-04-07,14.571428571428571,Tokyo
2019-04-08,10.523809523809522,Tokyo
2019-04-09,9.714285714285715,Tokyo
2019-04-10,7.285714285714286,Tokyo
2019-04-11,7.285714285714286,Tokyo
2019-04-12,6.476190476190475,Tokyo
2019-04-13,6.476190476190475,Tokyo
2019-04-14,7.782312925170068,Tokyo
2019-04-15,10.700680272108846,Tokyo
2019-04-16,9.727891156462585,Tokyo
2019-04-17,6.80952380952381,Tokyo
2019-04-18,5.836734693877551,Tokyo
2019-04-19,3.891156462585034,Tokyo
2019-04-20,2.9183673469387754,Tokyo
2019-04-21,5.041666666666666,Tokyo
2019-04-22,9.243055555555557,Tokyo
2019-04-23,1.6805555555555556,Tokyo
2019-04-24,10.083333333333332,Tokyo
2019-04-25,5.8819444444444455,Tokyo
2019-04-26,4.201388888888889,Tokyo
2019-04-27,4.201388888888889,Tokyo
2019-04-28,1.0864197530864197,Tokyo
2019-04-29,11.950617283950617,Tokyo
2019-04-30,4.345679012345679,Tokyo
2019-05-01,1.0864197530864197,Tokyo
2019-05-02,5.432098765432099,Tokyo
2019-05-03,3.259259259259259,Tokyo
2019-05-04,2.1728395061728394,Tokyo
2019-05-05,2.4444444444444446,Tokyo
2019-05-06,4.074074074074074,Tokyo
2019-05-07,2.4444444444444446,Tokyo
2019-05-08,0.8148148148148149,Tokyo
2019-05-09,4.888888888888889,Tokyo
2019-05-10,4.074074074074074,Tokyo
2019-05-11,3.2592592592592595,Tokyo
2019-05-12,1.746031746031746,Tokyo
2019-05-13,2.619047619047619,Tokyo
2019-05-14,3.492063492063492,Tokyo
2019-05-15,2.619047619047619,Tokyo
2019-05-16,2.619047619047619,Tokyo
2019-05-17,1.746031746031746,Tokyo
2019-05-18,3.492063492063492,Tokyo
2019-05-19,2.1999999999999997,Tokyo
2019-05-20,3.6666666666666665,Tokyo
2019-05-21,1.4666666666666666,Tokyo
2019-05-22,1.4666666666666666,Tokyo
2019-05-23,1.4666666666666666,Tokyo
2019-05-24,3.6666666666666665,Tokyo
2019-05-25,0.7333333333333333,Tokyo
2019-05-26,2.31578947368421,Tokyo
2019-05-27,1.543859649122807,Tokyo
2019-05-28,3.087719298245614,Tokyo
2019-05-29,3.087719298245614,Tokyo
2019-05-30,1.543859649122807,Tokyo
2019-05-31,0.7719298245614035,Tokyo
2019-06-01,2.31578947368421,Tokyo
2019-06-02,1.8333333333333333,Tokyo
2019-06-03,0.6111111111111112,Tokyo
2019-06-04,0.6111111111111112,Tokyo
2019-06-05,1.2222222222222223,Tokyo
2019-06-06,0.6111111111111112,Tokyo
2019-06-07,0.6111111111111112,Tokyo
2019-06-08,1.8333333333333333,Tokyo
2019-06-09,0.4583333333333333,Tokyo
2019-06-10,0.9166666666666666,Tokyo
2019-06-11,0.9166666666666666,Tokyo
2019-06-12,0.4583333333333333,Tokyo
2019-06-13,0.4583333333333333,Tokyo
2019-06-14,0.4583333333333333,Tokyo
2019-06-15,0.0,Tokyo
2019-06-16,1.375,Tokyo
2019-06-17,2.75,Tokyo
2019-06-18,2.75,Tokyo
2019-06-19,0.0,Tokyo
2019-06-20,1.375,Tokyo
2019-06-21,2.75,Tokyo
2019-06-22,0.0,Tokyo
2019-06-23,0.6111111111111112,Tokyo
2019-06-24,0.0,Tokyo
2019-06-25,0.6111111111111112,Tokyo
2019-06-26,0.6111111111111112,Tokyo
2019-06-27,0.6111111111111112,Tokyo
2019-06-28,0.6111111111111112,Tokyo
2019-06-29,0.6111111111111112,Tokyo
2019-06-30,1.2222222222222223,Tokyo
2019-07-01,1.2222222222222223,Tokyo
2019-07-02,1.2222222222222223,Tokyo
2019-07-03,1.2222222222222223,Tokyo
2019-07-04,0.0,Tokyo
2019-07-05,1.2222222222222223,Tokyo
2019-07-06,1.2222222222222223,Tokyo
2019-07-07,0.7432432432432434,Tokyo
2019-07-08,1.1396396396396398,Tokyo
2019-07-09,1.1891891891891893,Tokyo
2019-07-10,2.328828828828829,Tokyo
2019-07-11,0.5945945945945946,Tokyo
2019-07-12,0.5945945945945946,Tokyo
2019-07-13,0.7432432432432434,Tokyo
2019-07-14,0.0,Tokyo
2019-07-15,2.3115942028985508,Tokyo
2019-07-16,0.9565217391304349,Tokyo
2019-07-17,0.9565217391304349,Tokyo
2019-07-18,0.0,Tokyo
2019-07-19,3.108695652173913,Tokyo
2019-07-20,0.0,Tokyo
2019-07-21,1.1964912280701756,Tokyo
2019-07-22,0.0,Tokyo
2019-07-23,0.5017543859649124,Tokyo
2019-07-24,0.9649122807017544,Tokyo
2019-07-25,1.0035087719298248,Tokyo
2019-07-26,0.0,Tokyo
2019-07-27,0.0,Tokyo
2019-07-28,2.1333333333333333,Tokyo
2019-07-29,0.0,Tokyo
2019-07-30,2.888888888888889,Tokyo
2019-07-31,0.5777777777777777,Tokyo
2019-08-01,1.1555555555555554,Tokyo
2019-08-02,0.5777777777777777,Tokyo
2019-08-03,0.0,Tokyo
2019-08-04,1.9887005649717515,Tokyo
2019-08-05,0.0,Tokyo
2019-08-06,0.0,Tokyo
2019-08-07,1.615819209039548,Tokyo
2019-08-08,1.615819209039548,Tokyo
2019-08-09,0.0,Tokyo
2019-08-10,2.112994350282486,Tokyo
2019-08-11,0.0,Tokyo
2019-08-12,0.0,Tokyo
2019-08-13,0.0,Tokyo
2019-08-14,0.0,Tokyo
2019-08-15,7.333333333333333,Tokyo
2019-08-16,0.0,Tokyo
2019-08-17,0.0,Tokyo
2019-08-18,0.7740740740740741,Tokyo
2019-08-19,0.5703703703703705,Tokyo
2019-08-20,0.0,Tokyo
2019-08-21,0.5703703703703705,Tokyo
2019-08-22,0.6111111111111112,Tokyo
2019-08-23,4.074074074074074,Tokyo
2019-08-24,0.7333333333333333,Tokyo
2019-08-25,1.0688259109311742,Tokyo
2019-08-26,2.52361673414305,Tokyo
2019-08-27,1.2469635627530364,Tokyo
2019-08-28,0.0,Tokyo
2019-08-29,1.2469635627530364,Tokyo
2019-08-30,0.7719298245614035,Tokyo
2019-08-31,0.47503373819163297,Tokyo
2019-09-01,1.5868852459016396,Tokyo
2019-09-02,0.9377049180327869,Tokyo
2019-09-03,0.9377049180327869,Tokyo
2019-09-04,1.8754098360655738,Tokyo
2019-09-05,0.9136612021857926,Tokyo
2019-09-06,0.312568306010929,Tokyo
2019-09-07,0.7693989071038253,Tokyo
2019-09-08,1.4983388704318934,Tokyo
2019-09-09,1.388704318936877,Tokyo
2019-09-10,1.8272425249169437,Tokyo
2019-09-11,0.9136212624584719,Tokyo
2019-09-12,1.425249169435216,Tokyo
2019-09-13,1.4983388704318934,Tokyo
2019-09-14,2.4485049833887045,Tokyo
2019-09-15,1.1265060240963853,Tokyo
2019-09-16,1.5572289156626504,Tokyo
2019-09-17,0.43072289156626503,Tokyo
2019-09-18,1.7228915662650601,Tokyo
2019-09-19,1.7228915662650601,Tokyo
2019-09-20,2.2530120481927707,Tokyo
2019-09-21,2.186746987951807,Tokyo
2019-09-22,0.0,Tokyo
2019-09-23,3.073529411764706,Tokyo
2019-09-24,2.070588235294118,Tokyo
2019-09-25,0.8411764705882353,Tokyo
2019-09-26,0.8411764705882353,Tokyo
2019-09-27,2.588235294117647,Tokyo
2019-09-28,1.5852941176470587,Tokyo
2019-09-29,0.0,Tokyo
2019-09-30,1.606741573033708,Tokyo
2019-10-01,4.696629213483146,Tokyo
2019-10-02,1.5449438202247192,Tokyo
2019-10-03,2.348314606741573,Tokyo
2019-10-04,0.803370786516854,Tokyo
2019-10-05,0.0,Tokyo
2019-10-06,2.302325581395349,Tokyo
2019-10-07,1.2790697674418605,Tokyo
2019-10-08,1.8930232558139537,Tokyo
2019-10-09,2.4558139534883723,Tokyo
2019-10-10,0.6139534883720931,Tokyo
2019-10-11,1.1767441860465115,Tokyo
2019-10-12,1.2790697674418605,Tokyo
2019-10-13,0.0,Tokyo
2019-10-14,1.0562913907284768,Tokyo
2019-10-15,2.258278145695364,Tokyo
2019-10-16,2.0761589403973506,Tokyo
2019-10-17,2.039735099337748,Tokyo
2019-10-18,1.6026490066225165,Tokyo
2019-10-19,1.9668874172185429,Tokyo
2019-10-20,1.7678571428571428,Tokyo
2019-10-21,0.6875,Tokyo
2019-10-22,1.669642857142857,Tokyo
2019-10-23,2.504464285714286,Tokyo
2019-10-24,1.8660714285714288,Tokyo
2019-10-25,2.504464285714286,Tokyo
2019-10-26,0.0,Tokyo
2019-10-27,1.480546792849632,Tokyo
2019-10-28,2.405888538380652,Tokyo
2019-10-29,1.156677181913775,Tokyo
2019-10-30,1.202944269190326,Tokyo
2019-10-31,1.7581493165089384,Tokyo
2019-11-01,2.405888538380652,Tokyo
2019-11-02,4.256572029442692,Tokyo
2019-11-03,1.2222222222222223,Tokyo
2019-11-04,2.405017921146954,Tokyo
2019-11-05,1.4982078853046596,Tokyo
2019-11-06,2.010752688172043,Tokyo
2019-11-07,1.9713261648745521,Tokyo
2019-11-08,3.075268817204301,Tokyo
2019-11-09,2.483870967741936,Tokyo
2019-11-10,0.9138110072689514,Tokyo
2019-11-11,2.855659397715473,Tokyo
2019-11-12,3.4839044652128766,Tokyo
2019-11-13,2.7985462097611635,Tokyo
2019-11-14,2.855659397715473,Tokyo
2019-11-15,3.6552440290758055,Tokyo
2019-11-16,1.770508826583593,Tokyo
2019-11-17,3.3187347931873474,Tokyo
2019-11-18,0.6423357664233575,Tokyo
2019-11-19,1.9805352798053528,Tokyo
2019-11-20,2.087591240875912,Tokyo
2019-11-21,2.72992700729927,Tokyo
2019-11-22,0.6958637469586374,Tokyo
2019-11-23,3.211678832116788,Tokyo
2019-11-24,1.288888888888889,Tokyo
2019-11-25,1.6444444444444442,Tokyo
2019-11-26,0.5777777777777777,Tokyo
2019-11-27,0.5777777777777777,Tokyo
2019-11-28,0.5777777777777777,Tokyo
2019-11-29,1.2,Tokyo
2019-11-30,1.4666666666666666,Tokyo
2019-12-01,2.1502057613168724,Tokyo
2019-12-02,0.8600823045267489,Tokyo
2019-12-03,1.6975308641975309,Tokyo
2019-12-04,0.0,Tokyo
2019-12-05,1.4259259259259258,Tokyo
2019-12-06,0.8600823045267489,Tokyo
2019-12-07,0.3395061728395062,Tokyo
2019-12-08,0.0,Tokyo
2019-12-09,0.3410852713178295,Tokyo
2019-12-10,0.3695090439276486,Tokyo
2019-12-11,0.682170542635659,Tokyo
2019-12-12,1.0516795865633075,Tokyo
2019-12-13,0.3695090439276486,Tokyo
2019-12-14,0.8527131782945738,Tokyo
2019-12-15,1.6835278858625162,Tokyo
2019-12-16,1.0272373540856032,Tokyo
2019-12-17,0.6848249027237354,Tokyo
2019-12-18,0.6848249027237354,Tokyo
2019-12-19,0.9987029831387809,Tokyo
2019-12-20,1.0272373540856032,Tokyo
2019-12-21,1.2269779507133594,Tokyo
2019-12-22,0.5159128978224456,Tokyo
2019-12-23,2.174204355108878,Tokyo
2019-12-24,0.847571189279732,Tokyo
2019-12-25,0.4422110552763819,Tokyo
2019-12-26,0.8844221105527638,Tokyo
2019-12-27,1.4003350083752093,Tokyo
2019-12-28,1.0686767169179232,Tokyo
2019-12-29,0.0,Tokyo
2019-12-30,2.558139534883721,Tokyo
2019-12-31,2.8139534883720936,Tokyo
2020-01-01,1.5348837209302328,Tokyo
2020-01-02,1.4496124031007753,Tokyo
2020-01-03,1.364341085271318,Tokyo
2020-01-04,1.2790697674418605,Tokyo
2020-01-05,1.7741935483870965,Tokyo
2020-01-06,0.5913978494623656,Tokyo
2020-01-07,1.1827956989247312,Tokyo
2020-01-08,3.548387096774193,Tokyo
2020-01-09,4.139784946236559,Tokyo
2020-01-10,5.32258064516129,Tokyo
2020-01-11,1.7741935483870965,Tokyo
2020-01-12,3.1428571428571432,Tokyo
2020-01-13,3.1428571428571432,Tokyo
2020-01-14,3.1428571428571432,Tokyo
2020-01-15,1.5714285714285716,Tokyo
2020-01-16,2.0952380952380953,Tokyo
2020-01-17,3.6666666666666665,Tokyo
2020-01-18,1.5714285714285716,Tokyo
2020-01-19,2.4444444444444446,Tokyo
2020-01-20,5.5,Tokyo
2020-01-21,3.6666666666666665,Tokyo
2020-01-22,3.055555555555556,Tokyo
2020-01-23,4.888888888888889,Tokyo
2020-01-24,3.055555555555556,Tokyo
2020-01-25,3.055555555555556,Tokyo
2020-01-26,1.202185792349727,Tokyo
2020-01-27,4.808743169398908,Tokyo
2020-01-28,3.005464480874317,Tokyo
2020-01-29,4.808743169398908,Tokyo
2020-01-30,6.612021857923497,Tokyo
2020-01-31,8.415300546448089,Tokyo
2020-02-01,7.814207650273225,Tokyo
2020-02-02,7.02127659574468,Tokyo
2020-02-03,6.436170212765957,Tokyo
2020-02-04,5.26595744680851,Tokyo
2020-02-05,12.872340425531913,Tokyo
2020-02-06,5.8510638297872335,Tokyo
2020-02-07,7.606382978723403,Tokyo
2020-02-08,9.946808510638295,Tokyo
2020-02-09,10.54639175257732,Tokyo
2020-02-10,9.374570446735396,Tokyo
2020-02-11,9.374570446735396,Tokyo
2020-02-12,14.647766323024056,Tokyo
2020-02-13,20.50687285223368,Tokyo
2020-02-14,18.74914089347079,Tokyo
2020-02-15,30.467353951890036,Tokyo
2020-02-16,23.99275362318841,Tokyo
2020-02-17,30.1304347826087,Tokyo
2020-02-18,49.65942028985508,Tokyo
2020-02-19,44.63768115942029,Tokyo
2020-02-20,44.63768115942029,Tokyo
2020-02-21,29.57246376811594,Tokyo
2020-02-22,34.03623188405797,Tokyo
2020-02-23,54.880694143167034,Tokyo
2020-02-24,52.13665943600868,Tokyo
2020-02-25,32.92841648590022,Tokyo
2020-02-26,27.98915401301518,Tokyo
2020-02-27,30.733188720173537,Tokyo
2020-02-28,23.04989154013015,Tokyo
2020-02-29,31.281995661605205,Tokyo
2020-03-01,26.499508357915435,Tokyo
2020-03-02,20.55063913470993,Tokyo
2020-03-03,23.795476892822023,Tokyo
2020-03-04,29.203539823008846,Tokyo
2020-03-05,32.448377581120944,Tokyo
2020-03-06,25.958702064896755,Tokyo
2020-03-07,24.87708947885939,Tokyo
2020-03-08,17.285714285714285,Tokyo
2020-03-09,16.70952380952381,Tokyo
2020-03-10,11.523809523809524,Tokyo
2020-03-11,17.285714285714285,Tokyo
2020-03-12,20.742857142857144,Tokyo
2020-03-13,20.166666666666664,Tokyo
2020-03-14,17.285714285714285,Tokyo
2020-03-15,7.5625,Tokyo
2020-03-16,15.629166666666668,Tokyo
2020-03-17,10.5875,Tokyo
2020-03-18,15.125,Tokyo
2020-03-19,11.091666666666669,Tokyo
2020-03-20,7.5625,Tokyo
2020-03-21,13.108333333333336,Tokyo
2020-03-22,16.11111111111111,Tokyo
2020-03-23,12.222222222222221,Tokyo
2020-03-24,11.11111111111111,Tokyo
2020-03-25,11.11111111111111,Tokyo
2020-03-26,8.88888888888889,Tokyo
2020-03-27,5.555555555555555,Tokyo
2020-03-28,8.333333333333332,Tokyo
2020-03-29,5.301204819277109,Tokyo
2020-03-30,9.27710843373494,Tokyo
2020-03-31,11.927710843373493,Tokyo
2020-04-01,3.3132530120481922,Tokyo
2020-04-02,5.9638554216867465,Tokyo
2020-04-03,7.951807228915662,Tokyo
2020-04-04,11.265060240963855,Tokyo
2020-04-05,7.4298245614035086,Tokyo
2020-04-06,3.1842105263157894,Tokyo
2020-04-07,7.4298245614035086,Tokyo
2020-04-08,9.021929824561404,Tokyo
2020-04-09,5.307017543859649,Tokyo
2020-04-10,3.7149122807017543,Tokyo
2020-04-11,4.245614035087719,Tokyo
2020-04-12,8.25,Tokyo
2020-04-13,5.303571428571428,Tokyo
2020-04-14,3.5357142857142856,Tokyo
2020-04-15,5.892857142857142,Tokyo
2020-04-16,3.5357142857142856,Tokyo
2020-04-17,4.714285714285714,Tokyo
2020-04-18,1.7678571428571428,Tokyo
2020-04-19,3.8226950354609928,Tokyo
2020-04-20,3.276595744680851,Tokyo
2020-04-21,3.8226950354609928,Tokyo
2020-04-22,3.8226950354609928,Tokyo
2020-04-23,1.0921985815602837,Tokyo
2020-04-24,5.460992907801419,Tokyo
2020-04-25,4.368794326241135,Tokyo
2020-04-26,3.7560975609756104,Tokyo
2020-04-27,3.1300813008130084,Tokyo
2020-04-28,1.8780487804878052,Tokyo
2020-04-29,3.7560975609756104,Tokyo
2020-04-30,5.634146341463415,Tokyo
2020-05-01,3.7560975609756104,Tokyo
2020-05-02,3.7560975609756104,Tokyo
2020-05-03,2.391304347826087,Tokyo
2020-05-04,2.391304347826087,Tokyo
2020-05-05,2.391304347826087,Tokyo
2020-05-06,3.985507246376812,Tokyo
2020-05-07,4.782608695652174,Tokyo
2020-05-08,0.7971014492753624,Tokyo
2020-05-09,1.5942028985507248,Tokyo
2020-05-10,2.0952380952380953,Tokyo
2020-05-11,1.0476190476190477,Tokyo
2020-05-12,2.619047619047619,Tokyo
2020-05-13,3.6666666666666665,Tokyo
2020-05-14,3.6666666666666665,Tokyo
2020-05-15,1.0476190476190477,Tokyo
2020-05-16,4.190476190476191,Tokyo
2020-05-17,2.0,Tokyo
2020-05-18,1.3333333333333333,Tokyo
2020-05-19,0.6666666666666666,Tokyo
2020-05-20,0.0,Tokyo
2020-05-21,1.3333333333333333,Tokyo
2020-05-22,1.3333333333333333,Tokyo
2020-05-23,0.6666666666666666,Tokyo
2020-05-24,1.8333333333333333,Tokyo
2020-05-25,0.0,Tokyo
2020-05-26,1.8333333333333333,Tokyo
2020-05-27,1.0999999999999999,Tokyo
2020-05-28,1.0999999999999999,Tokyo
2020-05-29,1.0999999999999999,Tokyo
2020-05-30,0.36666666666666664,Tokyo
2020-05-31,1.8333333333333333,Tokyo
2020-06-01,1.8333333333333333,Tokyo
2020-06-02,0.6111111111111112,Tokyo
2020-06-03,0.6111111111111112,Tokyo
2020-06-04,1.2222222222222223,Tokyo
2020-06-05,0.6111111111111112,Tokyo
2020-06-06,0.6111111111111112,Tokyo
2020-06-07,0.6666666666666666,Tokyo
2020-06-08,3.3333333333333335,Tokyo
2020-06-09,0.6666666666666666,Tokyo
2020-06-10,1.3333333333333333,Tokyo
2020-06-11,0.6666666666666666,Tokyo
2020-06-12,0.0,Tokyo
2020-06-13,0.6666666666666666,Tokyo
2020-06-14,0.0,Tokyo
2020-06-15,1.6296296296296295,Tokyo
2020-06-16,0.8148148148148148,Tokyo
2020-06-17,0.4074074074074074,Tokyo
2020-06-18,0.4074074074074074,Tokyo
2020-06-19,0.0,Tokyo
2020-06-20,0.4074074074074074,Tokyo
2020-06-21,0.6666666666666666,Tokyo
2020-06-22,1.3333333333333333,Tokyo
2020-06-23,2.0,Tokyo
2020-06-24,0.0,Tokyo
2020-06-25,1.3333333333333333,Tokyo
2020-06-26,1.3333333333333333,Tokyo
2020-06-27,0.6666666666666666,Tokyo
2020-06-28,1.6923076923076923,Tokyo
2020-06-29,0.0,Tokyo
2020-06-30,0.0,Tokyo
2020-07-01,1.6923076923076923,Tokyo
2020-07-02,0.5641025641025641,Tokyo
2020-07-03,2.8205128205128203,Tokyo
2020-07-04,0.5641025641025641,Tokyo
2020-07-05,1.134020618556701,Tokyo
2020-07-06,0.9828178694158075,Tokyo
2020-07-07,0.9828178694158075,Tokyo
2020-07-08,0.9828178694158075,Tokyo
2020-07-09,0.9828178694158075,Tokyo
2020-07-10,1.0584192439862543,Tokyo
2020-07-11,1.2096219931271477,Tokyo
2020-07-12,0.8341232227488152,Tokyo
2020-07-13,0.6951026856240128,Tokyo
2020-07-14,0.9036334913112164,Tokyo
2020-07-15,0.0,Tokyo
2020-07-16,0.712480252764613,Tokyo
2020-07-17,0.0,Tokyo
2020-07-18,0.5213270142180095,Tokyo
2020-07-19,0.4808743169398908,Tokyo
2020-07-20,0.0,Tokyo
2020-07-21,0.3907103825136612,Tokyo
2020-07-22,0.8415300546448089,Tokyo
2020-07-23,0.0,Tokyo
2020-07-24,0.9918032786885247,Tokyo
2020-07-25,0.9617486338797816,Tokyo
2020-07-26,1.3643410852713178,Tokyo
2020-07-27,1.1085271317829457,Tokyo
2020-07-28,0.0,Tokyo
2020-07-29,1.193798449612403,Tokyo
2020-07-30,0.0,Tokyo
2020-07-31,0.0,Tokyo
2020-08-01,0.0,Tokyo
2020-08-02,0.0,Tokyo
2020-08-03,1.0939226519337015,Tokyo
2020-08-04,0.0,Tokyo
2020-08-05,1.134438305709024,Tokyo
2020-08-06,1.701657458563536,Tokyo
2020-08-07,3.403314917127072,Tokyo
2020-08-08,0.0,Tokyo
2020-08-09,0.0,Tokyo
2020-08-10,0.0,Tokyo
2020-08-11,5.436781609195402,Tokyo
2020-08-12,0.0,Tokyo
2020-08-13,0.0,Tokyo
2020-08-14,1.896551724137931,Tokyo
2020-08-15,0.0,Tokyo
2020-08-16,0.7465069860279441,Tokyo
2020-08-17,0.0,Tokyo
2020-08-18,0.3073852295409182,Tokyo
2020-08-19,0.3073852295409182,Tokyo
2020-08-20,0.6147704590818364,Tokyo
2020-08-21,0.9441117764471059,Tokyo
2020-08-22,0.7465069860279441,Tokyo
2020-08-23,1.3095238095238095,Tokyo
2020-08-24,0.0,Tokyo
2020-08-25,1.1,Tokyo
2020-08-26,0.0,Tokyo
2020-08-27,0.3666666666666667,Tokyo
2020-08-28,0.0,Tokyo
2020-08-29,0.8904761904761906,Tokyo
2020-08-30,0.36666666666666664,Tokyo
2020-08-31,0.8843137254901962,Tokyo
2020-09-01,0.30196078431372547,Tokyo
2020-09-02,1.1862745098039216,Tokyo
2020-09-03,0.5823529411764706,Tokyo
2020-09-04,0.0,Tokyo
2020-09-05,0.34509803921568627,Tokyo
2020-09-06,0.595600676818951,Tokyo
2020-09-07,1.0050761421319798,Tokyo
2020-09-08,1.0050761421319798,Tokyo
2020-09-09,2.0846023688663284,Tokyo
2020-09-10,1.5634517766497464,Tokyo
2020-09-11,1.0795262267343488,Tokyo
2020-09-12,0.0,Tokyo
2020-09-13,0.82560706401766,Tokyo
2020-09-14,0.6799116997792494,Tokyo
2020-09-15,0.6799116997792494,Tokyo
2020-09-16,1.3598233995584987,Tokyo
2020-09-17,1.311258278145695,Tokyo
2020-09-18,0.0,Tokyo
2020-09-19,2.47682119205298,Tokyo
2020-09-20,0.0,Tokyo
2020-09-21,3.536643026004728,Tokyo
2020-09-22,0.8321513002364066,Tokyo
2020-09-23,0.0,Tokyo
2020-09-24,1.4042553191489362,Tokyo
2020-09-25,1.5602836879432627,Tokyo
2020-09-26,0.0,Tokyo
2020-09-27,1.4508393285371703,Tokyo
2020-09-28,4.000799360511591,Tokyo
2020-09-29,1.9784172661870505,Tokyo
2020-09-30,1.3189448441247005,Tokyo
2020-10-01,3.209432454036771,Tokyo
2020-10-02,3.297362110311751,Tokyo
2020-10-03,3.077537969624301,Tokyo
2020-10-04,0.0,Tokyo
2020-10-05,3.9426523297491043,Tokyo
2020-10-06,0.5913978494623656,Tokyo
2020-10-07,3.5089605734767026,Tokyo
2020-10-08,2.247311827956989,Tokyo
2020-10-09,0.0,Tokyo
2020-10-10,0.7096774193548387,Tokyo
2020-10-11,2.622516556291391,Tokyo
2020-10-12,1.1655629139072847,Tokyo
2020-10-13,1.1655629139072847,Tokyo
2020-10-14,4.662251655629139,Tokyo
2020-10-15,0.0,Tokyo
2020-10-16,0.0,Tokyo
2020-10-17,1.3841059602649006,Tokyo
2020-10-18,1.7133956386292837,Tokyo
2020-10-19,0.7310488058151611,Tokyo
2020-10-20,1.5077881619937696,Tokyo
2020-10-21,1.1194184839044654,Tokyo
2020-10-22,0.0,Tokyo
2020-10-23,1.8276220145379027,Tokyo
2020-10-24,0.43406022845275183,Tokyo
2020-10-25,0.6996466431095406,Tokyo
2020-10-26,2.487632508833922,Tokyo
2020-10-27,3.1872791519434625,Tokyo
2020-10-28,1.243816254416961,Tokyo
2020-10-29,1.8657243816254419,Tokyo
2020-10-30,0.0,Tokyo
2020-10-31,1.5159010600706715,Tokyo
2020-11-01,1.4901960784313726,Tokyo
2020-11-02,0.6274509803921569,Tokyo
2020-11-03,0.7058823529411764,Tokyo
2020-11-04,0.0,Tokyo
2020-11-05,1.215686274509804,Tokyo
2020-11-06,2.5882352941176467,Tokyo
2020-11-07,0.7058823529411764,Tokyo
2020-11-08,1.23943661971831,Tokyo
2020-11-09,0.5508607198748044,Tokyo
2020-11-10,0.0,Tokyo
2020-11-11,2.754303599374022,Tokyo
2020-11-12,1.6525821596244135,Tokyo
2020-11-13,1.1361502347417842,Tokyo
2020-11-14,0.0,Tokyo
2020-11-15,2.2372881355932206,Tokyo
2020-11-16,1.9887005649717515,Tokyo
2020-11-17,0.0,Tokyo
2020-11-18,1.9887005649717515,Tokyo
2020-11-19,3.853107344632768,Tokyo
2020-11-20,0.0,Tokyo
2020-11-21,4.598870056497175,Tokyo
2020-11-22,0.0,Tokyo
2020-11-23,0.5038167938931298,Tokyo
2020-11-24,0.8956743002544528,Tokyo
2020-11-25,0.0,Tokyo
2020-11-26,2.267175572519084,Tokyo
2020-11-27,0.0,Tokyo
2020-11-28,0.0,Tokyo
2020-11-29,1.7142857142857144,Tokyo
2020-11-30,0.7619047619047619,Tokyo
2020-12-01,1.5238095238095237,Tokyo
2020-12-02,0.7619047619047619,Tokyo
2020-12-03,0.0,Tokyo
2020-12-04,0.8095238095238094,Tokyo
2020-12-05,1.761904761904762,Tokyo
2020-12-06,0.9103448275862069,Tokyo
2020-12-07,0.8091954022988506,Tokyo
2020-12-08,1.567816091954023,Tokyo
2020-12-09,1.6183908045977011,Tokyo
2020-12-10,0.8091954022988506,Tokyo
2020-12-11,1.6183908045977011,Tokyo
2020-12-12,0.0,Tokyo
2020-12-13,2.1453900709219855,Tokyo
2020-12-14,0.624113475177305,Tokyo
2020-12-15,0.624113475177305,Tokyo
2020-12-16,1.2872340425531914,Tokyo
2020-12-17,0.624113475177305,Tokyo
2020-12-18,1.2872340425531914,Tokyo
2020-12-19,0.7411347517730495,Tokyo
2020-12-20,0.536231884057971,Tokyo
2020-12-21,0.0,Tokyo
2020-12-22,0.9420289855072462,Tokyo
2020-12-23,0.7101449275362317,Tokyo
2020-12-24,0.463768115942029,Tokyo
2020-12-25,0.7391304347826086,Tokyo
2020-12-26,0.27536231884057966,Tokyo
2020-12-27,0.0,Tokyo
2020-12-28,0.0,Tokyo
2020-12-29,0.673469387755102,Tokyo
2020-12-30,0.7108843537414965,Tokyo
2020-12-31,0.0,Tokyo
2021-01-01,0.7857142857142858,Tokyo
2021-01-02,1.4965986394557822,Tokyo
2021-01-03,0.0,Tokyo
2021-01-04,2.0,Tokyo
2021-01-05,1.0,Tokyo
2021-01-06,2.0,Tokyo
2021-01-07,1.0,Tokyo
2021-01-08,3.0000000000000004,Tokyo
2021-01-09,2.0,Tokyo
2021-01-10,2.8205128205128203,Tokyo
2021-01-11,2.8205128205128203,Tokyo
2021-01-12,1.4102564102564101,Tokyo
2021-01-13,1.4102564102564101,Tokyo
2021-01-14,4.230769230769231,Tokyo
2021-01-15,1.4102564102564101,Tokyo
2021-01-16,4.230769230769231,Tokyo
2021-01-17,4.277777777777778,Tokyo
2021-01-18,2.138888888888889,Tokyo
2021-01-19,2.8518518518518516,Tokyo
2021-01-20,4.277777777777778,Tokyo
2021-01-21,4.277777777777778,Tokyo
2021-01-22,4.9907407407407405,Tokyo
2021-01-23,2.8518518518518516,Tokyo
2021-01-24,4.824561403508771,Tokyo
2021-01-25,0.9649122807017544,Tokyo
2021-01-26,6.754385964912281,Tokyo
2021-01-27,8.68421052631579,Tokyo
2021-01-28,2.8947368421052633,Tokyo
2021-01-29,5.7894736842105265,Tokyo
2021-01-30,6.754385964912281,Tokyo
2021-01-31,14.444444444444443,Tokyo
2021-02-01,10.0,Tokyo
2021-02-02,11.11111111111111,Tokyo
