date,prefecture,raw_daily,raw_weekly,mask_harmonized_daily
2019.10.05,Miyazaki,0,22,0
2019.10.06,Miyazaki,0,15,0
2019.10.07,Miyazaki,0,15,0
2019.10.08,Miyazaki,0,15,0
2019.10.09,Miyazaki,42,15,7.954545
2019.10.10,Miyazaki,0,15,0
2019.10.11,Miyazaki,27,15,5.113636
2019.10.12,Miyazaki,30,15,5.681818
2019.10.13,Miyazaki,0,25,0
2019.10.14,Miyazaki,0,25,0
2019.10.15,Miyazaki,0,25,0
2019.10.16,Miyazaki,0,25,0
2019.10.17,Miyazaki,0,25,0
2019.10.18,Miyazaki,0,25,0
2019.10.19,Miyazaki,46,25,31.25
2019.10.20,Miyazaki,37,49,13.489584
2019.10.21,Miyazaki,0,49,0
2019.10.22,Miyazaki,0,49,0
2019.10.23,Miyazaki,30,49,10.937501
2019.10.24,Miyazaki,37,49,13.489584
2019.10.25,Miyazaki,0,49,0
2019.10.26,Miyazaki,64,49,23.333334
2019.10.27,Miyazaki,0,36,0
2019.10.28,Miyazaki,66,36,10.722021
2019.10.29,Miyazaki,72,36,11.69675
2019.10.30,Miyazaki,39,36,6.3357396
2019.10.31,Miyazaki,0,36,0
2019.11.01,Miyazaki,0,36,0
2019.11.02,Miyazaki,100,36,16.245487
2019.11.03,Miyazaki,0,34,0
2019.11.04,Miyazaki,0,34,0
2019.11.05,Miyazaki,0,34,0
2019.11.06,Miyazaki,0,34,0
2019.11.07,Miyazaki,0,34,0
2019.11.08,Miyazaki,0,34,0
2019.11.09,Miyazaki,52,34,42.500004
2019.11.10,Miyazaki,0,39,0
2019.11.11,Miyazaki,34,39,48.75
2019.11.12,Miyazaki,0,39,0
2019.11.13,Miyazaki,0,39,0
2019.11.14,Miyazaki,0,39,0
2019.11.15,Miyazaki,0,39,0
2019.11.16,Miyazaki,0,39,0
2019.11.17,Miyazaki,0,40,0
2019.11.18,Miyazaki,0,40,0
2019.11.19,Miyazaki,0,40,0
2019.11.20,Miyazaki,52,40,50
2019.11.21,Miyazaki,0,40,0
2019.11.22,Miyazaki,0,40,0
2019.11.23,Miyazaki,0,40,0
2019.11.24,Miyazaki,0,21,0
2019.11.25,Miyazaki,47,21,8.1167765
2019.11.26,Miyazaki,65,21,11.225329
2019.11.27,Miyazaki,0,21,0
2019.11.28,Miyazaki,0,21,0
2019.11.29,Miyazaki,0,21,0
2019.11.30,Miyazaki,40,21,6.9078951
2019.12.01,Miyazaki,25,64,17.699116
2019.12.02,Miyazaki,0,64,0
2019.12.03,Miyazaki,0,64,0
2019.12.04,Miyazaki,0,64,0
2019.12.05,Miyazaki,0,64,0
2019.12.06,Miyazaki,0,64,0
2019.12.07,Miyazaki,88,64,62.300888
2019.12.08,Miyazaki,0,74,0
2019.12.09,Miyazaki,55,74,20.029528
2019.12.10,Miyazaki,50,74,18.208662
2019.12.11,Miyazaki,59,74,21.486219
2019.12.12,Miyazaki,0,74,0
2019.12.13,Miyazaki,90,74,32.775589
2019.12.14,Miyazaki,0,74,0
2019.12.15,Miyazaki,49,56,12.894736
2019.12.16,Miyazaki,40,56,10.526316
2019.12.17,Miyazaki,42,56,11.052631
2019.12.18,Miyazaki,28,56,7.3684211
2019.12.19,Miyazaki,62,56,16.31579
2019.12.20,Miyazaki,0,56,0
2019.12.21,Miyazaki,45,56,11.842105
2019.12.22,Miyazaki,0,47,0
2019.12.23,Miyazaki,0,47,0
2019.12.24,Miyazaki,64,47,18.431374
2019.12.25,Miyazaki,95,47,27.359068
2019.12.26,Miyazaki,45,47,12.959559
2019.12.27,Miyazaki,0,47,0
2019.12.28,Miyazaki,0,47,0
2019.12.29,Miyazaki,71,67,58.29657
2019.12.30,Miyazaki,0,67,0
2019.12.31,Miyazaki,0,67,0
2020.01.01,Miyazaki,0,67,0
2020.01.02,Miyazaki,31,67,25.453432
2020.01.03,Miyazaki,0,67,0
2020.01.04,Miyazaki,0,67,0
2015.12.27,Nagano,0,33,0
2015.12.28,Nagano,62,33,16.654457
2015.12.29,Nagano,0,33,0
2015.12.30,Nagano,0,33,0
2015.12.31,Nagano,42,33,11.282051
2016.01.01,Nagano,65,33,17.460318
2016.01.02,Nagano,26,33,6.984127
2016.01.03,Nagano,0,27,0
2016.01.04,Nagano,0,27,0
2016.01.05,Nagano,0,27,0
2016.01.06,Nagano,0,27,0
2016.01.07,Nagano,0,27,0
2016.01.08,Nagano,0,27,0
2016.01.09,Nagano,0,27,0
2016.01.10,Nagano,34,29,19.321968
2016.01.11,Nagano,0,29,0
2016.01.12,Nagano,0,29,0
2016.01.13,Nagano,25,29,14.20733
2016.01.14,Nagano,0,29,0
2016.01.15,Nagano,22,29,12.50245
2016.01.16,Nagano,0,29,0
2016.01.17,Nagano,0,47,0
2016.01.18,Nagano,0,47,0
2016.01.19,Nagano,0,47,0
2016.01.20,Nagano,0,47,0
2016.01.21,Nagano,0,47,0
2016.01.22,Nagano,30,47,43.88422
2016.01.23,Nagano,21,47,30.718956
2016.01.24,Nagano,0,58,0
2016.01.25,Nagano,0,58,0
2016.01.26,Nagano,57,58,69.968254
2016.01.27,Nagano,0,58,0
2016.01.28,Nagano,0,58,0
2016.01.29,Nagano,18,58,22.095238
2016.01.30,Nagano,0,58,0
2016.01.31,Nagano,65,46,43.944736
2016.02.01,Nagano,0,46,0
2016.02.02,Nagano,43,46,29.071131
2016.02.03,Nagano,0,46,0
2016.02.04,Nagano,0,46,0
2016.02.05,Nagano,0,46,0
2016.02.06,Nagano,0,46,0
2016.02.07,Nagano,0,11,0
2016.02.08,Nagano,21,11,2.6004729
2016.02.09,Nagano,62,11,7.677587
2016.02.10,Nagano,0,11,0
2016.02.11,Nagano,35,11,4.3341217
2016.02.12,Nagano,23,11,2.8481369
2016.02.13,Nagano,0,11,0
2016.02.14,Nagano,65,38,21.781305
2016.02.15,Nagano,22,38,7.3721342
2016.02.16,Nagano,0,38,0
2016.02.17,Nagano,0,38,0
2016.02.18,Nagano,0,38,0
2016.02.19,Nagano,93,38,31.164021
2016.02.20,Nagano,0,38,0
2016.02.21,Nagano,43,56,23.164984
2016.02.22,Nagano,40,56,21.548822
2016.02.23,Nagano,0,56,0
2016.02.24,Nagano,24,56,12.929294
2016.02.25,Nagano,25,56,13.468015
2016.02.26,Nagano,33,56,17.777779
2016.02.27,Nagano,0,56,0
2016.02.28,Nagano,0,63,0
2016.02.29,Nagano,44,63,45.360825
2016.03.01,Nagano,25,63,25.773197
2016.03.02,Nagano,0,63,0
2016.03.03,Nagano,28,63,28.86598
2016.03.04,Nagano,0,63,0
2016.03.05,Nagano,0,63,0
2016.03.06,Nagano,0,49,0
2016.03.07,Nagano,0,49,0
2016.03.08,Nagano,0,49,0
2016.03.09,Nagano,64,49,55.930088
2016.03.10,Nagano,25,49,21.847691
2016.03.11,Nagano,0,49,0
2016.03.12,Nagano,0,49,0
2016.03.13,Nagano,0,25,0
2016.03.14,Nagano,0,25,0
2016.03.15,Nagano,33,25,24.707996
2016.03.16,Nagano,20,25,14.974543
2016.03.17,Nagano,0,25,0
2016.03.18,Nagano,0,25,0
2016.03.19,Nagano,0,25,0
2016.03.20,Nagano,0,49,0
2016.03.21,Nagano,0,49,0
2016.03.22,Nagano,19,49,18.244171
2016.03.23,Nagano,17,49,16.323732
2016.03.24,Nagano,0,49,0
2016.03.25,Nagano,45,49,43.209881
2016.03.26,Nagano,0,49,0
2016.03.27,Nagano,27,65,9.4111977
2016.03.28,Nagano,24,65,8.3655081
2016.03.29,Nagano,44,65,15.336766
2016.03.30,Nagano,100,65,34.856285
2016.03.31,Nagano,83,65,28.930717
2016.04.01,Nagano,0,65,0
2016.04.02,Nagano,18,65,6.2741313
2016.04.03,Nagano,0,23,0
2016.04.04,Nagano,41,23,24.142347
2016.04.05,Nagano,0,23,0
2016.04.06,Nagano,21,23,12.365592
2016.04.07,Nagano,0,23,0
2016.04.08,Nagano,0,23,0
2016.04.09,Nagano,0,23,0
2016.04.10,Nagano,55,60,27.424583
2016.04.11,Nagano,62,60,30.914986
2016.04.12,Nagano,0,60,0
2016.04.13,Nagano,0,60,0
2016.04.14,Nagano,18,60,8.975318
2016.04.15,Nagano,31,60,15.457493
2016.04.16,Nagano,25,60,12.465719
2016.04.17,Nagano,0,60,0
2016.04.18,Nagano,0,60,0
2016.04.19,Nagano,51,60,53.375195
2016.04.20,Nagano,0,60,0
2016.04.21,Nagano,0,60,0
2016.04.22,Nagano,40,60,41.8629
2016.04.23,Nagano,0,60,0
2016.04.24,Nagano,0,62,0
2016.04.25,Nagano,0,62,0
2016.04.26,Nagano,18,62,21.869488
2016.04.27,Nagano,20,62,24.299431
2016.04.28,Nagano,25,62,30.37429
2016.04.29,Nagano,0,62,0
2016.04.30,Nagano,18,62,21.869488
2016.05.01,Nagano,0,24,0
2016.05.02,Nagano,26,24,13.756613
2016.05.03,Nagano,0,24,0
2016.05.04,Nagano,0,24,0
2016.05.05,Nagano,0,24,0
2016.05.06,Nagano,46,24,24.338623
2016.05.07,Nagano,0,24,0
2016.05.08,Nagano,48,73,31.782314
2016.05.09,Nagano,61,73,40.390026
2016.05.10,Nagano,0,73,0
2016.05.11,Nagano,0,73,0
2016.05.12,Nagano,0,73,0
2016.05.13,Nagano,22,73,14.566895
2016.05.14,Nagano,44,73,29.133789
2016.05.15,Nagano,32,50,10.451368
2016.05.16,Nagano,24,50,7.8385262
2016.05.17,Nagano,39,50,12.737605
2016.05.18,Nagano,61,50,19.922922
2016.05.19,Nagano,23,50,7.5119209
2016.05.20,Nagano,30,50,9.7981577
2016.05.21,Nagano,34,50,11.104579
2016.05.22,Nagano,0,34,0
2016.05.23,Nagano,0,34,0
2016.05.24,Nagano,0,34,0
2016.05.25,Nagano,20,34,53.968254
2016.05.26,Nagano,0,34,0
2016.05.27,Nagano,0,34,0
2016.05.28,Nagano,0,34,0
2016.05.29,Nagano,0,19,0
2016.05.30,Nagano,0,19,0
2016.05.31,Nagano,23,19,4.0095425
2016.06.01,Nagano,0,19,0
2016.06.02,Nagano,35,19,6.1014771
2016.06.03,Nagano,53,19,9.2393799
2016.06.04,Nagano,62,19,10.808331
2016.06.05,Nagano,0,36,0
2016.06.06,Nagano,0,36,0
2016.06.07,Nagano,0,36,0
2016.06.08,Nagano,67,36,28.359787
2016.06.09,Nagano,30,36,12.698412
2016.06.10,Nagano,0,36,0
2016.06.11,Nagano,38,36,16.084654
2016.06.12,Nagano,41,34,25.729052
2016.06.13,Nagano,0,34,0
2016.06.14,Nagano,0,34,0
2016.06.15,Nagano,0,34,0
2016.06.16,Nagano,0,34,0
2016.06.17,Nagano,0,34,0
2016.06.18,Nagano,45,34,28.239204
2016.06.19,Nagano,37,47,13.082073
2016.06.20,Nagano,34,47,12.021365
2016.06.21,Nagano,28,47,9.8999472
2016.06.22,Nagano,37,47,13.082073
2016.06.23,Nagano,33,47,11.667796
2016.06.24,Nagano,42,47,14.849921
2016.06.25,Nagano,0,47,0
2016.06.26,Nagano,0,42,0
2016.06.27,Nagano,96,42,39.506176
2016.06.28,Nagano,35,42,14.403292
2016.06.29,Nagano,0,42,0
2016.06.30,Nagano,0,42,0
2016.07.01,Nagano,31,42,12.757201
2016.07.02,Nagano,0,42,0
2016.07.03,Nagano,24,33,13.968255
2016.07.04,Nagano,0,33,0
2016.07.05,Nagano,14,33,8.1481485
2016.07.06,Nagano,0,33,0
2016.07.07,Nagano,0,33,0
2016.07.08,Nagano,28,33,16.296297
2016.07.09,Nagano,24,33,13.968255
2016.07.10,Nagano,0,0,0
2016.07.11,Nagano,0,0,0
2016.07.12,Nagano,0,0,0
2016.07.13,Nagano,26,0,0
2016.07.14,Nagano,0,0,0
2016.07.15,Nagano,0,0,0
2016.07.16,Nagano,26,0,0
2016.07.17,Nagano,0,40,0
2016.07.18,Nagano,35,40,13.071895
2016.07.19,Nagano,22,40,8.2166195
2016.07.20,Nagano,32,40,11.951447
2016.07.21,Nagano,24,40,8.9635849
2016.07.22,Nagano,0,40,0
2016.07.23,Nagano,57,40,21.288513
2016.07.24,Nagano,20,40,18.674137
2016.07.25,Nagano,0,40,0
2016.07.26,Nagano,22,40,20.541552
2016.07.27,Nagano,26,40,24.276377
2016.07.28,Nagano,0,40,0
2016.07.29,Nagano,0,40,0
2016.07.30,Nagano,0,40,0
2016.07.31,Nagano,0,42,0
2016.08.01,Nagano,47,42,46.766167
2016.08.02,Nagano,20,42,19.900497
2016.08.03,Nagano,0,42,0
2016.08.04,Nagano,0,42,0
2016.08.05,Nagano,0,42,0
2016.08.06,Nagano,0,42,0
2016.08.07,Nagano,47,50,30.326494
2016.08.08,Nagano,18,50,11.614402
2016.08.09,Nagano,23,50,14.840626
2016.08.10,Nagano,35,50,22.583559
2016.08.11,Nagano,0,50,0
2016.08.12,Nagano,0,50,0
2016.08.13,Nagano,0,50,0
2016.08.14,Nagano,0,37,0
2016.08.15,Nagano,0,37,0
2016.08.16,Nagano,0,37,0
2016.08.17,Nagano,0,37,0
2016.08.18,Nagano,0,37,0
2016.08.19,Nagano,0,37,0
2016.08.20,Nagano,0,37,0
2016.08.21,Nagano,0,11,0
2016.08.22,Nagano,0,11,0
2016.08.23,Nagano,25,11,8.0834799
2016.08.24,Nagano,0,11,0
2016.08.25,Nagano,29,11,9.3768368
2016.08.26,Nagano,0,11,0
2016.08.27,Nagano,0,11,0
2016.08.28,Nagano,0,45,0
2016.08.29,Nagano,0,45,0
2016.08.30,Nagano,56,45,34.782612
2016.08.31,Nagano,0,45,0
2016.09.01,Nagano,59,45,36.645966
2016.09.02,Nagano,0,45,0
2016.09.03,Nagano,0,45,0
2016.09.04,Nagano,0,37,0
2016.09.05,Nagano,0,37,0
2016.09.06,Nagano,0,37,0
2016.09.07,Nagano,20,37,15.059015
2016.09.08,Nagano,17,37,12.800162
2016.09.09,Nagano,0,37,0
2016.09.10,Nagano,41,37,30.870979
2016.09.11,Nagano,19,27,8.0622349
2016.09.12,Nagano,47,27,19.943422
2016.09.13,Nagano,18,27,7.6379061
2016.09.14,Nagano,17,27,7.2135782
2016.09.15,Nagano,0,27,0
2016.09.16,Nagano,0,27,0
2016.09.17,Nagano,0,27,0
2016.09.18,Nagano,0,28,0
2016.09.19,Nagano,17,28,6.4577403
2016.09.20,Nagano,0,28,0
2016.09.21,Nagano,0,28,0
2016.09.22,Nagano,0,28,0
2016.09.23,Nagano,100,28,37.986706
2016.09.24,Nagano,0,28,0
2016.09.25,Nagano,29,55,17.106394
2016.09.26,Nagano,0,55,0
2016.09.27,Nagano,24,55,14.157015
2016.09.28,Nagano,0,55,0
2016.09.29,Nagano,30,55,17.696268
2016.09.30,Nagano,46,55,27.134279
2016.10.01,Nagano,19,55,11.207637
2016.10.02,Nagano,28,61,22.041553
2016.10.03,Nagano,18,61,14.16957
2016.10.04,Nagano,30,61,23.61595
2016.10.05,Nagano,16,61,12.595174
2016.10.06,Nagano,31,61,24.403149
2016.10.07,Nagano,0,61,0
2016.10.08,Nagano,0,61,0
2016.10.09,Nagano,0,47,0
2016.10.10,Nagano,17,47,9.257328
2016.10.11,Nagano,19,47,10.346426
2016.10.12,Nagano,26,47,14.158267
2016.10.13,Nagano,48,47,26.13834
2016.10.14,Nagano,27,47,14.702816
2016.10.15,Nagano,0,47,0
2016.10.16,Nagano,0,76,0
2016.10.17,Nagano,61,76,52.189579
2016.10.18,Nagano,20,76,17.111338
2016.10.19,Nagano,19,76,16.255772
2016.10.20,Nagano,0,76,0
2016.10.21,Nagano,0,76,0
2016.10.22,Nagano,41,76,35.078239
2016.10.23,Nagano,0,43,0
2016.10.24,Nagano,0,43,0
2016.10.25,Nagano,0,43,0
2016.10.26,Nagano,0,43,0
2016.10.27,Nagano,0,43,0
2016.10.28,Nagano,25,43,68.253967
2016.10.29,Nagano,0,43,0
2016.10.30,Nagano,0,43,0
2016.10.31,Nagano,33,43,32.643204
2016.11.01,Nagano,16,43,15.827007
2016.11.02,Nagano,0,43,0
2016.11.03,Nagano,0,43,0
2016.11.04,Nagano,0,43,0
2016.11.05,Nagano,20,43,19.78376
2016.11.06,Nagano,20,85,19.553717
2016.11.07,Nagano,0,85,0
2016.11.08,Nagano,0,85,0
2016.11.09,Nagano,33,85,32.263634
2016.11.10,Nagano,20,85,19.553717
2016.11.11,Nagano,43,85,42.040489
2016.11.12,Nagano,22,85,21.509089
2016.11.13,Nagano,0,85,0
2016.11.14,Nagano,41,85,28.962021
2016.11.15,Nagano,41,85,28.962021
2016.11.16,Nagano,0,85,0
2016.11.17,Nagano,54,85,38.1451
2016.11.18,Nagano,39,85,27.549238
2016.11.19,Nagano,16,85,11.302252
2016.11.20,Nagano,0,57,0
2016.11.21,Nagano,0,57,0
2016.11.22,Nagano,28,57,46.913578
2016.11.23,Nagano,0,57,0
2016.11.24,Nagano,0,57,0
2016.11.25,Nagano,26,57,43.562611
2016.11.26,Nagano,0,57,0
2016.11.27,Nagano,29,100,18.412697
2016.11.28,Nagano,49,100,31.111111
2016.11.29,Nagano,49,100,31.111111
2016.11.30,Nagano,62,100,39.365078
2016.12.01,Nagano,33,100,20.952381
2016.12.02,Nagano,28,100,17.777779
2016.12.03,Nagano,0,100,0
2016.12.04,Nagano,0,60,0
2016.12.05,Nagano,0,60,0
2016.12.06,Nagano,17,60,40.476189
2016.12.07,Nagano,0,60,0
2016.12.08,Nagano,0,60,0
2016.12.09,Nagano,23,60,54.761906
2016.12.10,Nagano,0,60,0
2016.12.11,Nagano,44,76,39.909298
2016.12.12,Nagano,0,76,0
2016.12.13,Nagano,15,76,13.605442
2016.12.14,Nagano,14,76,12.698413
2016.12.15,Nagano,44,76,39.909298
2016.12.16,Nagano,16,76,14.512471
2016.12.17,Nagano,0,76,0
2016.12.18,Nagano,51,70,37.527596
2016.12.19,Nagano,24,70,17.660046
2016.12.20,Nagano,0,70,0
2016.12.21,Nagano,32,70,23.546726
2016.12.22,Nagano,0,70,0
2016.12.23,Nagano,15,70,11.037528
2016.12.24,Nagano,29,70,21.339222
2016.12.25,Nagano,53,68,29.038759
2016.12.26,Nagano,14,68,7.6706147
2016.12.27,Nagano,50,68,27.395054
2016.12.28,Nagano,14,68,7.6706147
2016.12.29,Nagano,0,68,0
2016.12.30,Nagano,25,68,13.697527
2016.12.31,Nagano,41,68,22.463943
2017.01.01,Nagano,0,51,0
2017.01.02,Nagano,23,51,13.590546
2017.01.03,Nagano,16,51,9.4542933
2017.01.04,Nagano,0,51,0
2017.01.05,Nagano,55,51,32.49913
2017.01.06,Nagano,43,51,25.408413
2017.01.07,Nagano,0,51,0
2017.01.08,Nagano,19,94,14.31778
2017.01.09,Nagano,18,94,13.564213
2017.01.10,Nagano,41,94,30.896263
2017.01.11,Nagano,47,94,35.417667
2017.01.12,Nagano,37,94,27.881992
2017.01.13,Nagano,0,94,0
2017.01.14,Nagano,36,94,27.128426
2017.01.15,Nagano,54,44,22.055138
2017.01.16,Nagano,18,44,7.3517122
2017.01.17,Nagano,25,44,10.210711
2017.01.18,Nagano,42,44,17.153996
2017.01.19,Nagano,32,44,13.069711
2017.01.20,Nagano,0,44,0
2017.01.21,Nagano,0,44,0
2017.01.22,Nagano,59,90,30.428053
2017.01.23,Nagano,66,90,34.038162
2017.01.24,Nagano,0,90,0
2017.01.25,Nagano,27,90,13.924702
2017.01.26,Nagano,77,90,39.711189
2017.01.27,Nagano,18,90,9.2831354
2017.01.28,Nagano,30,90,15.471891
2017.01.29,Nagano,15,73,10.1643
2017.01.30,Nagano,0,73,0
2017.01.31,Nagano,37,73,25.071939
2017.02.01,Nagano,68,73,46.078159
2017.02.02,Nagano,33,73,22.36146
2017.02.03,Nagano,0,73,0
2017.02.04,Nagano,18,73,12.19716
2017.02.05,Nagano,0,39,0
2017.02.06,Nagano,79,39,26.870749
2017.02.07,Nagano,76,39,25.85034
2017.02.08,Nagano,0,39,0
2017.02.09,Nagano,27,39,9.1836739
2017.02.10,Nagano,0,39,0
2017.02.11,Nagano,0,39,0
2017.02.12,Nagano,0,47,0
2017.02.13,Nagano,31,47,14.545273
2017.02.14,Nagano,50,47,23.460119
2017.02.15,Nagano,0,47,0
2017.02.16,Nagano,0,47,0
2017.02.17,Nagano,55,47,25.806129
2017.02.18,Nagano,23,47,10.791654
2017.02.19,Nagano,18,55,8.6819258
2017.02.20,Nagano,60,55,28.939754
2017.02.21,Nagano,45,55,21.704815
2017.02.22,Nagano,0,55,0
2017.02.23,Nagano,25,55,12.05823
2017.02.24,Nagano,0,55,0
2017.02.25,Nagano,33,55,15.916865
2017.02.26,Nagano,0,71,0
2017.02.27,Nagano,16,71,12.522046
2017.02.28,Nagano,0,71,0
2017.03.01,Nagano,19,71,14.869928
2017.03.02,Nagano,18,71,14.087301
2017.03.03,Nagano,0,71,0
2017.03.04,Nagano,91,71,71.219131
2017.03.05,Nagano,18,38,10.540915
2017.03.06,Nagano,0,38,0
2017.03.07,Nagano,26,38,15.225766
2017.03.08,Nagano,26,38,15.225766
2017.03.09,Nagano,16,38,9.3697023
2017.03.10,Nagano,17,38,9.9553089
2017.03.11,Nagano,0,38,0
2017.03.12,Nagano,22,78,15.564626
2017.03.13,Nagano,39,78,27.591835
2017.03.14,Nagano,58,78,41.034012
2017.03.15,Nagano,30,78,21.224489
2017.03.16,Nagano,26,78,18.394556
2017.03.17,Nagano,0,78,0
2017.03.18,Nagano,0,78,0
2017.03.19,Nagano,20,57,11.983601
2017.03.20,Nagano,26,57,15.578682
2017.03.21,Nagano,46,57,27.562283
2017.03.22,Nagano,0,57,0
2017.03.23,Nagano,37,57,22.169662
2017.03.24,Nagano,22,57,13.181961
2017.03.25,Nagano,0,57,0
2017.03.26,Nagano,20,47,14.210129
2017.03.27,Nagano,27,47,19.183676
2017.03.28,Nagano,0,47,0
2017.03.29,Nagano,0,47,0
2017.03.30,Nagano,58,47,41.209373
2017.03.31,Nagano,0,47,0
2017.04.01,Nagano,0,47,0
2017.04.02,Nagano,0,30,0
2017.04.03,Nagano,18,30,8.0106812
2017.04.04,Nagano,22,30,9.7908325
2017.04.05,Nagano,0,30,0
2017.04.06,Nagano,0,30,0
2017.04.07,Nagano,67,30,29.817535
2017.04.08,Nagano,0,30,0
2017.04.09,Nagano,0,33,0
2017.04.10,Nagano,36,33,35.579514
2017.04.11,Nagano,17,33,16.801437
2017.04.12,Nagano,0,33,0
2017.04.13,Nagano,0,33,0
2017.04.14,Nagano,0,33,0
2017.04.15,Nagano,0,33,0
2017.04.16,Nagano,0,29,0
2017.04.17,Nagano,23,29,10.587301
2017.04.18,Nagano,0,29,0
2017.04.19,Nagano,0,29,0
2017.04.20,Nagano,0,29,0
2017.04.21,Nagano,25,29,11.507936
2017.04.22,Nagano,52,29,23.936508
2017.04.23,Nagano,40,47,25.50536
2017.04.24,Nagano,18,47,11.477412
2017.04.25,Nagano,39,47,24.867725
2017.04.26,Nagano,0,47,0
2017.04.27,Nagano,0,47,0
2017.04.28,Nagano,20,47,12.75268
2017.04.29,Nagano,0,47,0
2017.04.30,Nagano,0,53,0
2017.05.01,Nagano,0,53,0
2017.05.02,Nagano,19,53,14.271542
2017.05.03,Nagano,0,53,0
2017.05.04,Nagano,45,53,33.801022
2017.05.05,Nagano,27,53,20.280613
2017.05.06,Nagano,21,53,15.773809
2017.05.07,Nagano,32,75,14.375561
2017.05.08,Nagano,29,75,13.027852
2017.05.09,Nagano,47,75,21.114105
2017.05.10,Nagano,62,75,27.85265
2017.05.11,Nagano,33,75,14.824798
2017.05.12,Nagano,37,75,16.621742
2017.05.13,Nagano,25,75,11.230907
2017.05.14,Nagano,0,40,0
2017.05.15,Nagano,0,40,0
2017.05.16,Nagano,17,40,26.325977
2017.05.17,Nagano,0,40,0
2017.05.18,Nagano,24,40,37.166084
2017.05.19,Nagano,0,40,0
2017.05.20,Nagano,0,40,0
2017.05.21,Nagano,0,43,0
2017.05.22,Nagano,24,43,19.976772
2017.05.23,Nagano,0,43,0
2017.05.24,Nagano,0,43,0
2017.05.25,Nagano,21,43,17.479675
2017.05.26,Nagano,37,43,30.797523
2017.05.27,Nagano,0,43,0
2017.05.28,Nagano,0,52,0
2017.05.29,Nagano,0,52,0
2017.05.30,Nagano,0,52,0
2017.05.31,Nagano,0,52,0
2017.06.01,Nagano,23,52,32.176487
2017.06.02,Nagano,0,52,0
2017.06.03,Nagano,36,52,50.363194
2017.06.04,Nagano,23,41,6.9297471
2017.06.05,Nagano,39,41,11.750441
2017.06.06,Nagano,0,41,0
2017.06.07,Nagano,100,41,30.129333
2017.06.08,Nagano,33,41,9.9426804
2017.06.09,Nagano,21,41,6.3271604
2017.06.10,Nagano,0,41,0
2017.06.11,Nagano,43,60,31.26136
2017.06.12,Nagano,0,60,0
2017.06.13,Nagano,19,60,13.813159
2017.06.14,Nagano,0,60,0
2017.06.15,Nagano,22,60,15.994184
2017.06.16,Nagano,30,60,21.810251
2017.06.17,Nagano,17,60,12.359142
2017.06.18,Nagano,22,42,14.379086
2017.06.19,Nagano,0,42,0
2017.06.20,Nagano,25,42,16.33987
2017.06.21,Nagano,20,42,13.071896
2017.06.22,Nagano,0,42,0
2017.06.23,Nagano,14,42,9.1503277
2017.06.24,Nagano,21,42,13.725491
2017.06.25,Nagano,17,43,19.338627
2017.06.26,Nagano,0,43,0
2017.06.27,Nagano,15,43,17.063492
2017.06.28,Nagano,0,43,0
2017.06.29,Nagano,0,43,0
2017.06.30,Nagano,28,43,31.851854
2017.07.01,Nagano,0,43,0
2017.07.02,Nagano,94,55,65.129761
2017.07.03,Nagano,0,55,0
2017.07.04,Nagano,0,55,0
2017.07.05,Nagano,0,55,0
2017.07.06,Nagano,0,55,0
2017.07.07,Nagano,32,55,22.171831
2017.07.08,Nagano,0,55,0
2017.07.09,Nagano,0,49,0
2017.07.10,Nagano,51,49,21.212122
2017.07.11,Nagano,46,49,19.132502
2017.07.12,Nagano,38,49,15.805111
2017.07.13,Nagano,27,49,11.229947
2017.07.14,Nagano,25,49,10.398099
2017.07.15,Nagano,0,49,0
2017.07.16,Nagano,0,44,0
2017.07.17,Nagano,0,44,0
2017.07.18,Nagano,67,44,48.240879
2017.07.19,Nagano,30,44,21.600393
2017.07.20,Nagano,0,44,0
2017.07.21,Nagano,0,44,0
2017.07.22,Nagano,0,44,0
2017.07.23,Nagano,24,31,10.639211
2017.07.24,Nagano,22,31,9.7526102
2017.07.25,Nagano,0,31,0
2017.07.26,Nagano,0,31,0
2017.07.27,Nagano,0,31,0
2017.07.28,Nagano,0,31,0
2017.07.29,Nagano,65,31,28.814529
2017.07.30,Nagano,31,50,22.780718
2017.07.31,Nagano,0,50,0
2017.08.01,Nagano,0,50,0
2017.08.02,Nagano,27,50,19.84127
2017.08.03,Nagano,0,50,0
2017.08.04,Nagano,50,50,36.743092
2017.08.05,Nagano,0,50,0
2017.08.06,Nagano,49,43,13.431502
2017.08.07,Nagano,33,43,9.0457058
2017.08.08,Nagano,0,43,0
2017.08.09,Nagano,71,43,19.461973
2017.08.10,Nagano,51,43,13.979727
2017.08.11,Nagano,0,43,0
2017.08.12,Nagano,45,43,12.335053
2017.08.13,Nagano,30,43,13.471179
2017.08.14,Nagano,0,43,0
2017.08.15,Nagano,0,43,0
2017.08.16,Nagano,58,43,26.044279
2017.08.17,Nagano,23,43,10.327904
2017.08.18,Nagano,41,43,18.410612
2017.08.19,Nagano,0,43,0
2017.08.20,Nagano,100,29,19.021381
2017.08.21,Nagano,44,29,8.3694077
2017.08.22,Nagano,33,29,6.2770557
2017.08.23,Nagano,65,29,12.363898
2017.08.24,Nagano,0,29,0
2017.08.25,Nagano,0,29,0
2017.08.26,Nagano,0,29,0
2017.08.27,Nagano,0,32,0
2017.08.28,Nagano,0,32,0
2017.08.29,Nagano,0,32,0
2017.08.30,Nagano,0,32,0
