date,raw_daily,raw_weekly,prefecture,symptoms_harmonized_daily
2019.10.30,80,87,Shimane,50.43478
2019.11.01,0,87,Shimane,0
2019.11.01,46,42,Shizuoka,10.218978
2019.10.28,35,42,Shizuoka,7.7753091
2019.10.27,42,42,Shizuoka,9.3303709
2019.10.30,93,42,Shizuoka,20.660107
2019.10.29,71,42,Shizuoka,15.77277
2019.11.02,49,42,Shizuoka,10.885433
2019.10.31,75,42,Shizuoka,16.661377
2019.11.01,23,29,Tochigi,5.6201549
2019.10.30,57,29,Tochigi,13.928211
2019.11.02,21,29,Tochigi,5.1314459
2019.10.28,34,29,Tochigi,8.3080549
2019.10.27,31,29,Tochigi,7.5749917
2019.10.31,47,29,Tochigi,11.484665
2019.10.29,45,29,Tochigi,10.995956
2019.10.31,60,40,Tokushima,32.608696
2019.10.28,41,40,Tokushima,22.282608
2019.10.27,38,40,Tokushima,20.652174
2019.11.01,0,40,Tokushima,0
2019.10.30,21,40,Tokushima,11.413043
2019.10.29,0,40,Tokushima,0
2019.11.02,0,40,Tokushima,0
2019.10.28,67,45,Tokyo,13.267912
2019.10.31,71,45,Tokyo,14.060025
2019.10.30,72,45,Tokyo,14.258054
2019.10.29,64,45,Tokyo,12.673826
2019.11.02,100,45,Tokyo,19.802853
2019.10.27,52,45,Tokyo,10.297483
2019.11.01,68,45,Tokyo,13.46594
2019.10.31,51,65,Tottori,32.17197
2019.11.01,26,65,Tottori,16.401398
2019.10.30,76,65,Tottori,47.942547
2019.10.28,48,65,Tottori,30.279503
2019.10.29,0,65,Tottori,0
2019.10.27,23,65,Tottori,14.508928
2019.11.02,0,65,Tottori,0
2019.11.02,98,42,Toyama,44.739128
2019.10.29,17,42,Toyama,7.7608695
2019.10.31,0,42,Toyama,0
2019.11.01,0,42,Toyama,0
2019.10.28,17,42,Toyama,7.7608695
2019.10.27,16,42,Toyama,7.304348
2019.10.30,52,42,Toyama,23.739132
2019.10.27,32,47,Wakayama,16.027281
2019.11.01,18,47,Wakayama,9.0153456
2019.11.02,0,47,Wakayama,0
2019.10.30,35,47,Wakayama,17.529839
2019.10.31,35,47,Wakayama,17.529839
2019.10.29,34,47,Wakayama,17.028986
2019.10.28,50,47,Wakayama,25.042627
2019.11.02,15,19,Yamagata,4.623621
2019.10.29,0,19,Yamagata,0
2019.10.31,17,19,Yamagata,5.2401037
2019.10.28,85,19,Yamagata,26.200518
2019.11.01,0,19,Yamagata,0
2019.10.30,17,19,Yamagata,5.2401037
2019.10.27,0,19,Yamagata,0
2019.10.31,0,43,Yamaguchi,0
2019.11.02,63,43,Yamaguchi,22.39213
2019.10.30,51,43,Yamaguchi,18.126963
2019.10.29,33,43,Yamaguchi,11.729211
2019.11.01,51,43,Yamaguchi,18.126963
2019.10.28,49,43,Yamaguchi,17.416101
2019.10.27,16,43,Yamaguchi,5.6868901
2019.10.28,24,23,Yamanashi,7.1005921
2019.10.29,0,23,Yamanashi,0
2019.10.27,0,23,Yamanashi,0
2019.10.31,51,23,Yamanashi,15.088758
2019.10.30,25,23,Yamanashi,7.39645
2019.11.02,44,23,Yamanashi,13.017752
2019.11.01,25,23,Yamanashi,7.39645
2019.11.06,94,54,Aichi,23.133715
2019.11.04,78,54,Aichi,19.196062
2019.11.05,54,54,Aichi,13.28958
2019.11.03,58,54,Aichi,14.273995
2019.11.09,52,54,Aichi,12.797375
2019.11.07,69,54,Aichi,16.981133
2019.11.08,72,54,Aichi,17.719442
2019.11.06,36,39,Akita,19.196062
2019.11.08,18,39,Akita,9.598031
2019.11.05,18,39,Akita,9.598031
2019.11.03,17,39,Akita,9.0648079
2019.11.07,36,39,Akita,19.196062
2019.11.04,0,39,Akita,0
2019.11.09,34,39,Akita,18.129616
2019.11.05,17,47,Aomori,9.9254656
2019.11.06,33,47,Aomori,19.26708
2019.11.07,32,47,Aomori,18.683229
2019.11.08,0,47,Aomori,0
2019.11.04,31,47,Aomori,18.099379
2019.11.03,15,47,Aomori,8.7577639
2019.11.09,47,47,Aomori,27.440994
2019.11.04,99,52,Chiba,21.688572
2019.11.05,51,52,Chiba,11.172901
2019.11.03,58,52,Chiba,12.706437
2019.11.07,66,52,Chiba,14.459049
2019.11.08,47,52,Chiba,10.296596
2019.11.06,96,52,Chiba,21.031345
2019.11.09,99,52,Chiba,21.688572
2019.11.05,33,47,Ehime,12.172342
2019.11.09,64,47,Ehime,23.606968
2019.11.07,50,47,Ehime,18.442944
2019.11.03,0,47,Ehime,0
2019.11.06,33,47,Ehime,12.172342
2019.11.04,31,47,Ehime,11.434625
2019.11.08,66,47,Ehime,24.344685
2019.11.08,0,55,Fukui,0
2019.11.04,81,55,Fukui,46.786388
2019.11.05,42,55,Fukui,24.259609
2019.11.06,22,55,Fukui,12.707416
2019.11.07,0,55,Fukui,0
2019.11.09,42,55,Fukui,24.259609
2019.11.03,20,55,Fukui,11.552196
2019.11.08,81,73,Fukuoka,25.968378
2019.11.05,62,73,Fukuoka,19.877031
2019.11.09,80,73,Fukuoka,25.647783
2019.11.06,70,73,Fukuoka,22.441809
2019.11.03,55,73,Fukuoka,17.632851
2019.11.07,87,73,Fukuoka,27.891962
2019.11.04,60,73,Fukuoka,19.235838
2019.11.06,29,55,Fukushima,7.208714
2019.11.07,70,55,Fukushima,17.400343
2019.11.03,91,55,Fukushima,22.620447
2019.11.04,93,55,Fukushima,23.117599
2019.11.09,41,55,Fukushima,10.191629
2019.11.05,100,55,Fukushima,24.857634
2019.11.08,57,55,Fukushima,14.168852
2019.11.03,70,54,Gifu,24.676849
2019.11.09,48,54,Gifu,16.921267
2019.11.08,25,54,Gifu,8.8131599
2019.11.06,26,54,Gifu,9.1656866
2019.11.05,39,54,Gifu,13.74853
2019.11.04,73,54,Gifu,25.734428
2019.11.07,52,54,Gifu,18.331373
2019.11.09,22,42,Gunma,6.7405891
2019.11.07,70,42,Gunma,21.44733
2019.11.04,32,42,Gunma,9.8044939
2019.11.05,47,42,Gunma,14.40035
2019.11.08,69,42,Gunma,21.140938
2019.11.03,10,42,Gunma,3.063904
2019.11.06,48,42,Gunma,14.70674
2019.11.08,9,45,Hiroshima,2.8866715
2019.11.04,68,45,Hiroshima,21.810406
2019.11.05,80,45,Hiroshima,25.6593
2019.11.09,26,45,Hiroshima,8.3392725
2019.11.06,61,45,Hiroshima,19.565216
2019.11.07,44,45,Hiroshima,14.112615
2019.11.03,17,45,Hiroshima,5.4526014
2019.11.08,88,66,Hokkaido,25.252172
2019.11.05,84,66,Hokkaido,24.104347
2019.11.06,98,66,Hokkaido,28.121737
2019.11.09,57,66,Hokkaido,16.356522
2019.11.03,49,66,Hokkaido,14.060868
2019.11.07,52,66,Hokkaido,14.921738
2019.11.04,72,66,Hokkaido,20.66087
2019.11.03,50,52,Hyogo,12.287334
2019.11.07,54,52,Hyogo,13.270321
2019.11.04,89,52,Hyogo,21.871456
2019.11.09,40,52,Hyogo,9.8298674
2019.11.05,55,52,Hyogo,13.516068
2019.11.06,98,52,Hyogo,24.083176
2019.11.08,74,52,Hyogo,18.185255
2019.11.09,53,39,Ibaraki,14.175011
2019.11.04,59,39,Ibaraki,15.77973
2019.11.03,36,39,Ibaraki,9.6283092
2019.11.06,40,39,Ibaraki,10.698122
2019.11.07,65,39,Ibaraki,17.384447
2019.11.05,32,39,Ibaraki,8.5584974
2019.11.08,32,39,Ibaraki,8.5584974
2019.11.07,78,65,Ishikawa,24.438446
2019.11.06,61,65,Ishikawa,19.112118
2019.11.08,100,65,Ishikawa,31.331341
2019.11.09,58,65,Ishikawa,18.172178
2019.11.05,59,65,Ishikawa,18.485491
2019.11.03,76,65,Ishikawa,23.811819
2019.11.04,19,65,Ishikawa,5.9529548
2019.11.06,85,69,Iwate,35.51532
2019.11.04,47,69,Iwate,19.637882
2019.11.09,64,69,Iwate,26.740948
2019.11.08,51,69,Iwate,21.309193
2019.11.03,63,69,Iwate,26.32312
2019.11.05,33,69,Iwate,13.788301
2019.11.07,16,69,Iwate,6.6852369
2019.11.05,37,43,Kagawa,22.605854
2019.11.03,0,43,Kagawa,0
2019.11.07,19,43,Kagawa,11.608412
2019.11.08,40,43,Kagawa,24.438761
2019.11.06,19,43,Kagawa,11.608412
2019.11.09,0,43,Kagawa,0
2019.11.04,38,43,Kagawa,23.216824
2019.11.04,92,81,Kagoshima,43.431637
2019.11.03,95,81,Kagoshima,44.847885
2019.11.07,61,81,Kagoshima,28.797064
2019.11.08,41,81,Kagoshima,19.355404
2019.11.09,21,81,Kagoshima,9.913743
2019.11.06,21,81,Kagoshima,9.913743
2019.11.05,42,81,Kagoshima,19.827486
2019.11.06,84,53,Kanagawa,19.051695
2019.11.03,71,53,Kanagawa,16.103218
2019.11.08,62,53,Kanagawa,14.061966
2019.11.05,60,53,Kanagawa,13.608354
2019.11.09,76,53,Kanagawa,17.237247
2019.11.04,88,53,Kanagawa,19.958918
2019.11.07,67,53,Kanagawa,15.195994
2019.11.03,70,33,Kochi,22.620447
2019.11.04,25,33,Kochi,8.0787306
2019.11.07,0,33,Kochi,0
2019.11.06,25,33,Kochi,8.0787306
2019.11.09,25,33,Kochi,8.0787306
2019.11.08,51,33,Kochi,16.480612
2019.11.05,26,33,Kochi,8.4018803
2019.11.04,54,52,Kumamoto,20.553362
2019.11.09,28,52,Kumamoto,10.657297
2019.11.06,0,52,Kumamoto,0
2019.11.07,100,52,Kumamoto,38.061779
2019.11.03,0,52,Kumamoto,0
2019.11.08,57,52,Kumamoto,21.695213
2019.11.05,58,52,Kumamoto,22.07583
2019.11.09,70,55,Kyoto,18.850372
2019.11.04,68,55,Kyoto,18.31179
2019.11.03,47,55,Kyoto,12.656678
2019.11.06,40,55,Kyoto,10.771641
2019.11.07,69,55,Kyoto,18.581083
2019.11.05,100,55,Kyoto,26.929104
2019.11.08,50,55,Kyoto,13.464552
2019.11.08,11,36,Mie,5.0939026
2019.11.07,22,36,Mie,10.187805
2019.11.03,10,36,Mie,4.6308208
2019.11.09,41,36,Mie,18.986366
2019.11.04,52,36,Mie,24.080267
2019.11.05,11,36,Mie,5.0939026
2019.11.06,22,36,Mie,10.187805
2019.11.04,45,45,Miyagi,12.985764
2019.11.05,46,45,Miyagi,13.274336
2019.11.06,56,45,Miyagi,16.160063
2019.11.07,37,45,Miyagi,10.677184
2019.11.08,28,45,Miyagi,8.0800314
2019.11.09,64,45,Miyagi,18.468643
2019.11.03,63,45,Miyagi,18.180071
2019.11.07,20,64,Miyazaki,8.2325706
2019.11.08,41,64,Miyazaki,16.87677
2019.11.04,56,64,Miyazaki,23.051197
2019.11.09,100,64,Miyazaki,41.162853
2019.11.05,41,64,Miyazaki,16.87677
2019.11.06,41,64,Miyazaki,16.87677
2019.11.03,39,64,Miyazaki,16.053513
2019.11.03,56,57,Nagano,23.845808
2019.11.04,29,57,Nagano,12.348722
2019.11.09,30,57,Nagano,12.77454
2019.11.06,21,57,Nagano,8.9421778
2019.11.08,31,57,Nagano,13.200357
2019.11.05,72,57,Nagano,30.658895
2019.11.07,52,57,Nagano,22.142536
2019.11.05,23,29,Nagasaki,16.860464
2019.11.08,0,29,Nagasaki,0
2019.11.07,0,29,Nagasaki,0
2019.11.04,0,29,Nagasaki,0
2019.11.03,41,29,Nagasaki,30.055611
2019.11.06,22,29,Nagasaki,16.127399
2019.11.09,0,29,Nagasaki,0
2019.11.07,16,32,Nara,5.4560957
2019.11.03,0,32,Nara,0
2019.11.06,50,32,Nara,17.050299
2019.11.04,28,32,Nara,9.5481682
2019.11.05,32,32,Nara,10.912191
2019.11.08,33,32,Nara,11.253197
2019.11.09,45,32,Nara,15.345269
2019.11.05,63,56,Niigata,23.818523
2019.11.07,36,56,Niigata,13.610585
2019.11.04,51,56,Niigata,19.281662
2019.11.06,18,56,Niigata,6.8052926
2019.11.08,45,56,Niigata,17.013233
2019.11.09,59,56,Niigata,22.306236
2019.11.03,50,56,Niigata,18.903591
2019.11.03,50,53,Oita,18.2306
2019.11.06,73,53,Oita,26.616678
2019.11.07,35,53,Oita,12.76142
2019.11.09,0,53,Oita,0
2019.11.08,35,53,Oita,12.76142
2019.11.05,55,53,Oita,20.053659
2019.11.04,68,53,Oita,24.793617
2019.11.08,79,43,Okayama,22.044128
2019.11.05,66,43,Okayama,18.416613
2019.11.06,0,43,Okayama,0
2019.11.07,39,43,Okayama,10.882544
2019.11.03,38,43,Okayama,10.603504
2019.11.04,50,43,Okayama,13.95198
2019.11.09,63,43,Okayama,17.579494
2019.11.08,17,25,Okinawa,6.3281713
2019.11.09,17,25,Okinawa,6.3281713
2019.11.07,16,25,Okinawa,5.9559259
2019.11.05,16,25,Okinawa,5.9559259
2019.11.04,31,25,Okinawa,11.539606
2019.11.06,33,25,Okinawa,12.284098
2019.11.03,16,25,Okinawa,5.9559259
2019.11.05,83,52,Osaka,18.433416
2019.11.06,69,52,Osaka,15.324165
2019.11.07,100,52,Osaka,22.208935
2019.11.03,69,52,Osaka,15.324165
2019.11.04,69,52,Osaka,15.324165
2019.11.08,60,52,Osaka,13.32536
2019.11.09,59,52,Osaka,13.103271
2019.11.04,37,48,Saga,16.290588
2019.11.05,0,48,Saga,0
2019.11.07,21,48,Saga,9.2460098
2019.11.09,40,48,Saga,17.611448
2019.11.03,35,48,Saga,15.410017
2019.11.08,41,48,Saga,18.051733
2019.11.06,63,48,Saga,27.738029
2019.11.03,76,47,Saitama,15.977812
2019.11.05,91,47,Saitama,19.131327
2019.11.07,49,47,Saitama,10.301484
2019.11.04,70,47,Saitama,14.716407
2019.11.06,64,47,Saitama,13.455
2019.11.08,67,47,Saitama,14.085703
2019.11.09,69,47,Saitama,14.506172
2019.11.08,31,41,Shiga,12.73292
2019.11.09,14,41,Shiga,5.750351
2019.11.04,42,41,Shiga,17.251053
2019.11.03,53,41,Shiga,21.769186
2019.11.06,47,41,Shiga,19.304749
2019.11.05,0,41,Shiga,0
2019.11.07,30,41,Shiga,12.322181
2019.11.07,0,64,Shimane,0
2019.11.06,51,64,Shimane,31.819067
2019.11.03,47,64,Shimane,29.323454
2019.11.04,48,64,Shimane,29.947359
2019.11.08,25,64,Shimane,15.597583
2019.11.09,0,64,Shimane,0
2019.11.05,52,64,Shimane,32.44297
2019.11.04,73,49,Shizuoka,17.090302
2019.11.07,37,49,Shizuoka,8.6622076
2019.11.03,40,49,Shizuoka,9.3645487
2019.11.09,75,49,Shizuoka,17.558529
2019.11.08,65,49,Shizuoka,15.217391
2019.11.06,65,49,Shizuoka,15.217391
2019.11.05,100,49,Shizuoka,23.411371
2019.11.05,80,51,Tochigi,21.792543
2019.11.06,59,51,Tochigi,16.072001
2019.11.03,59,51,Tochigi,16.072001
2019.11.07,46,51,Tochigi,12.530713
2019.11.09,32,51,Tochigi,8.7170172
2019.11.04,62,51,Tochigi,16.889221
2019.11.08,69,51,Tochigi,18.796068
2019.11.07,40,50,Tokushima,21.417862
2019.11.09,39,50,Tokushima,20.882416
2019.11.04,20,50,Tokushima,10.708931
2019.11.03,0,50,Tokushima,0
2019.11.06,0,50,Tokushima,0
2019.11.05,41,50,Tokushima,21.953308
2019.11.08,63,50,Tokushima,33.733135
2019.11.06,88,56,Tokyo,17.825365
2019.11.08,92,56,Tokyo,18.635609
2019.11.07,75,56,Tokyo,15.192072
2019.11.09,87,56,Tokyo,17.622803
2019.11.04,94,56,Tokyo,19.040731
2019.11.05,93,56,Tokyo,18.838169
2019.11.03,72,56,Tokyo,14.58439
2019.11.08,25,95,Tottori,14.22326
2019.11.04,45,95,Tottori,25.60187
2019.11.05,52,95,Tottori,29.584379
2019.11.07,97,95,Tottori,55.186249
2019.11.09,0,95,Tottori,0
2019.11.06,100,95,Tottori,56.89304
2019.11.03,44,95,Tottori,25.03294
2019.11.08,17,49,Toyama,8.1939802
2019.11.09,32,49,Toyama,15.423962
2019.11.03,16,49,Toyama,7.7119808
2019.11.04,0,49,Toyama,0
2019.11.07,17,49,Toyama,8.1939802
2019.11.06,86,49,Toyama,41.451897
2019.11.05,53,49,Toyama,25.545938
2019.11.09,0,47,Wakayama,0
2019.11.04,32,47,Wakayama,15.871675
2019.11.05,71,47,Wakayama,35.215282
2019.11.03,32,47,Wakayama,15.871675
2019.11.06,18,47,Wakayama,8.9278183
2019.11.07,35,47,Wakayama,17.359646
2019.11.08,18,47,Wakayama,8.9278183
2019.11.06,34,35,Yamagata,10.559006
2019.11.08,0,35,Yamagata,0
2019.11.03,32,35,Yamagata,9.9378881
2019.11.04,46,35,Yamagata,14.285714
2019.11.07,50,35,Yamagata,15.52795
2019.11.05,67,35,Yamagata,20.807453
2019.11.09,16,35,Yamagata,4.9689441
2019.11.03,61,34,Yamaguchi,21.781139
2019.11.09,16,34,Yamaguchi,5.7130857
2019.11.04,63,34,Yamaguchi,22.495274
2019.11.05,34,34,Yamaguchi,12.140307
2019.11.06,0,34,Yamaguchi,0
2019.11.07,33,34,Yamaguchi,11.783238
2019.11.08,0,34,Yamaguchi,0
2019.11.04,43,44,Yamanashi,12.694579
2019.11.07,25,44,Yamanashi,7.380569
2019.11.03,62,44,Yamanashi,18.303812
2019.11.08,25,44,Yamanashi,7.380569
2019.11.05,25,44,Yamanashi,7.380569
2019.11.09,44,44,Yamanashi,12.989802
2019.11.06,100,44,Yamanashi,29.522276
2019.11.16,59,58,Aichi,14.333584
2019.11.11,100,58,Aichi,24.29421
2019.11.13,94,58,Aichi,22.836557
2019.11.12,98,58,Aichi,23.808327
2019.11.10,80,58,Aichi,19.435368
2019.11.14,38,58,Aichi,9.2318001
2019.11.15,50,58,Aichi,12.147105
2019.11.12,35,70,Akita,19.02174
2019.11.11,35,70,Akita,19.02174
2019.11.10,35,70,Akita,19.02174
2019.11.13,69,70,Akita,37.5
2019.11.16,17,70,Akita,9.23913
2019.11.15,71,70,Akita,38.586956
2019.11.14,18,70,Akita,9.782609
2019.11.14,49,61,Aomori,25.581993
2019.11.11,32,61,Aomori,16.706608
2019.11.12,0,61,Aomori,0
2019.11.15,16,61,Aomori,8.3533039
2019.11.10,31,61,Aomori,16.184526
2019.11.16,31,61,Aomori,16.184526
2019.11.13,95,61,Aomori,49.59774
2019.11.12,86,44,Chiba,18.079311
2019.11.13,61,44,Chiba,12.823698
2019.11.15,16,44,Chiba,3.3635931
2019.11.10,50,44,Chiba,10.511228
2019.11.16,55,44,Chiba,11.562351
2019.11.14,92,44,Chiba,19.34066
2019.11.11,95,44,Chiba,19.971333
2019.11.12,0,61,Ehime,0
2019.11.13,16,61,Ehime,6.1678467
2019.11.10,63,61,Ehime,24.285896
2019.11.14,100,61,Ehime,38.549042
2019.11.11,82,61,Ehime,31.610214
2019.11.16,16,61,Ehime,6.1678467
2019.11.15,67,61,Ehime,25.827858
2019.11.14,0,37,Fukui,0
2019.11.15,0,37,Fukui,0
2019.11.16,40,37,Fukui,26.811592
2019.11.11,20,37,Fukui,13.405796
2019.11.10,20,37,Fukui,13.405796
2019.11.13,20,37,Fukui,13.405796
2019.11.12,20,37,Fukui,13.405796
2019.11.12,24,42,Fukuoka,7.6619029
2019.11.11,30,42,Fukuoka,9.5773783
2019.11.16,18,42,Fukuoka,5.7464275
2019.11.15,57,42,Fukuoka,18.19702
2019.11.13,36,42,Fukuoka,11.492855
2019.11.14,43,42,Fukuoka,13.727576
2019.11.10,78,42,Fukuoka,24.901186
2019.11.14,68,43,Fukushima,16.340673
2019.11.15,70,43,Fukushima,16.821281
2019.11.11,55,43,Fukushima,13.21672
2019.11.16,51,43,Fukushima,12.255504
2019.11.10,51,43,Fukushima,12.255504
2019.11.12,67,43,Fukushima,16.100368
2019.11.13,27,43,Fukushima,6.4882083
2019.11.10,35,64,Gifu,12.173913
2019.11.13,75,64,Gifu,26.086956
2019.11.15,13,64,Gifu,4.5217395
2019.11.14,64,64,Gifu,22.26087
2019.11.12,88,64,Gifu,30.608694
2019.11.16,35,64,Gifu,12.173913
2019.11.11,90,64,Gifu,31.304348
2019.11.10,21,36,Gunma,6.963891
2019.11.12,23,36,Gunma,7.6271186
2019.11.15,12,36,Gunma,3.9793661
2019.11.13,57,36,Gunma,18.901989
2019.11.16,11,36,Gunma,3.6477525
2019.11.11,44,36,Gunma,14.59101
2019.11.14,68,36,Gunma,22.549742
2019.11.11,17,31,Hiroshima,5.0917873
2019.11.12,17,31,Hiroshima,5.0917873
2019.11.16,43,31,Hiroshima,12.879227
2019.11.15,18,31,Hiroshima,5.3913045
2019.11.14,52,31,Hiroshima,15.57488
2019.11.13,52,31,Hiroshima,15.57488
2019.11.10,26,31,Hiroshima,7.7874398
2019.11.12,64,51,Hokkaido,19.387028
2019.11.15,54,51,Hokkaido,16.357805
2019.11.10,61,51,Hokkaido,18.47826
2019.11.16,49,51,Hokkaido,14.843193
2019.11.14,50,51,Hokkaido,15.146115
2019.11.13,32,51,Hokkaido,9.6935139
2019.11.11,56,51,Hokkaido,16.96365
2019.11.14,65,47,Hyogo,15.409059
2019.11.12,71,47,Hyogo,16.831434
2019.11.15,55,47,Hyogo,13.038434
2019.11.10,39,47,Hyogo,9.2454357
2019.11.13,53,47,Hyogo,12.56431
2019.11.11,82,47,Hyogo,19.439121
2019.11.16,66,47,Hyogo,15.646122
2019.11.11,23,38,Ibaraki,5.7228918
2019.11.15,39,38,Ibaraki,9.7040339
2019.11.12,23,38,Ibaraki,5.7228918
2019.11.10,64,38,Ibaraki,15.924568
2019.11.13,52,38,Ibaraki,12.938711
2019.11.16,44,38,Ibaraki,10.948141
2019.11.14,87,38,Ibaraki,21.647461
2019.11.13,39,39,Ishikawa,12.246376
2019.11.14,19,39,Ishikawa,5.9661832
2019.11.11,38,39,Ishikawa,11.932366
2019.11.10,19,39,Ishikawa,5.9661832
2019.11.15,60,39,Ishikawa,18.840578
2019.11.16,56,39,Ishikawa,17.584539
2019.11.12,39,39,Ishikawa,12.246376
2019.11.10,31,53,Iwate,13.228662
2019.11.11,32,53,Iwate,13.655394
2019.11.14,63,53,Iwate,26.884056
2019.11.12,33,53,Iwate,14.082125
2019.11.15,32,53,Iwate,13.655394
2019.11.13,48,53,Iwate,20.483091
2019.11.16,31,53,Iwate,13.228662
2019.11.10,19,71,Kagawa,13.898621
2019.11.15,59,71,Kagawa,43.158875
2019.11.14,39,71,Kagawa,28.528748
2019.11.11,19,71,Kagawa,13.898621
2019.11.13,19,71,Kagawa,13.898621
2019.11.16,19,71,Kagawa,13.898621
2019.11.12,37,71,Kagawa,27.065735
2019.11.14,41,76,Kagoshima,18.764301
2019.11.16,39,76,Kagoshima,17.84897
2019.11.15,63,76,Kagoshima,28.832951
2019.11.12,20,76,Kagoshima,9.1533184
2019.11.10,58,76,Kagoshima,26.544622
2019.11.13,77,76,Kagoshima,35.240276
2019.11.11,63,76,Kagoshima,28.832951
2019.11.14,64,50,Kanagawa,15.322736
2019.11.12,34,50,Kanagawa,8.1402035
2019.11.15,64,50,Kanagawa,15.322736
2019.11.16,60,50,Kanagawa,14.365065
2019.11.13,65,50,Kanagawa,15.562154
2019.11.11,100,50,Kanagawa,23.941774
2019.11.10,67,50,Kanagawa,16.040989
2019.11.14,0,43,Kochi,0
2019.11.12,0,43,Kochi,0
2019.11.15,77,43,Kochi,24.316982
2019.11.11,24,43,Kochi,7.579319
2019.11.13,24,43,Kochi,7.579319
2019.11.10,95,43,Kochi,30.001471
2019.11.16,76,43,Kochi,24.001177
2019.11.14,57,70,Kumamoto,22.413212
2019.11.13,40,70,Kumamoto,15.72857
2019.11.15,58,70,Kumamoto,22.806425
2019.11.11,70,70,Kumamoto,27.524998
2019.11.12,41,70,Kumamoto,16.121784
2019.11.16,54,70,Kumamoto,21.23357
2019.11.10,67,70,Kumamoto,26.345354
2019.11.14,29,46,Kyoto,7.6923075
2019.11.12,38,46,Kyoto,10.079576
2019.11.15,30,46,Kyoto,7.9575591
2019.11.10,69,46,Kyoto,18.302387
2019.11.16,67,46,Kyoto,17.771883
2019.11.13,48,46,Kyoto,12.732095
2019.11.11,96,46,Kyoto,25.46419
2019.11.12,21,51,Mie,9.6209116
2019.11.11,21,51,Mie,9.6209116
2019.11.16,20,51,Mie,9.1627731
2019.11.14,54,51,Mie,24.739487
2019.11.15,43,51,Mie,19.699963
2019.11.10,40,51,Mie,18.325546
2019.11.13,43,51,Mie,19.699963
2019.11.15,65,35,Miyagi,18.592676
2019.11.13,18,35,Miyagi,5.1487412
2019.11.12,37,35,Miyagi,10.583525
2019.11.10,46,35,Miyagi,13.157894
2019.11.16,18,35,Miyagi,5.1487412
2019.11.14,37,35,Miyagi,10.583525
2019.11.11,45,35,Miyagi,12.871854
2019.11.12,58,70,Miyazaki,23.473635
2019.11.14,40,70,Miyazaki,16.188713
2019.11.11,99,70,Miyazaki,40.067062
2019.11.15,80,70,Miyazaki,32.377426
2019.11.13,19,70,Miyazaki,7.6896391
2019.11.10,40,70,Miyazaki,16.188713
2019.11.16,40,70,Miyazaki,16.188713
2019.11.14,21,45,Nagano,8.152174
2019.11.10,70,45,Nagano,27.173914
2019.11.12,20,45,Nagano,7.7639751
2019.11.13,40,45,Nagano,15.52795
2019.11.15,32,45,Nagano,12.42236
2019.11.16,29,45,Nagano,11.257764
2019.11.11,40,45,Nagano,15.52795
2019.11.11,45,46,Nagasaki,26.16279
2019.11.15,0,46,Nagasaki,0
2019.11.14,22,46,Nagasaki,12.790698
2019.11.16,41,46,Nagasaki,23.83721
2019.11.13,44,46,Nagasaki,25.581396
2019.11.12,0,46,Nagasaki,0
2019.11.10,20,46,Nagasaki,11.627907
2019.11.15,100,66,Nara,36.789299
2019.11.12,47,66,Nara,17.29097
2019.11.13,63,66,Nara,23.177258
2019.11.10,29,66,Nara,10.668897
2019.11.14,63,66,Nara,23.177258
2019.11.11,16,66,Nara,5.8862877
2019.11.16,72,66,Nara,26.488293
2019.11.11,35,46,Niigata,12.367493
2019.11.13,26,46,Niigata,9.1872797
2019.11.12,61,46,Niigata,21.554771
2019.11.15,18,46,Niigata,6.360425
2019.11.10,84,46,Niigata,29.681982
2019.11.14,27,46,Niigata,9.540637
2019.11.16,32,46,Niigata,11.307422
2019.11.12,35,70,Oita,14.55215
2019.11.16,51,70,Oita,21.204561
2019.11.15,74,70,Oita,30.767403
2019.11.11,69,70,Oita,28.688526
2019.11.13,35,70,Oita,14.55215
2019.11.14,18,70,Oita,7.4839625
2019.11.10,84,70,Oita,34.925159
2019.11.15,65,47,Okayama,17.250141
2019.11.12,25,47,Okayama,6.6346698
2019.11.13,26,47,Okayama,6.9000564
2019.11.10,100,47,Okayama,26.538679
2019.11.14,53,47,Okayama,14.065499
2019.11.11,91,47,Okayama,24.1502
2019.11.16,25,47,Okayama,6.6346698
2019.11.16,0,34,Okinawa,0
2019.11.12,16,34,Okinawa,5.8836255
2019.11.14,16,34,Okinawa,5.8836255
2019.11.10,69,34,Okinawa,25.373135
2019.11.13,16,34,Okinawa,5.8836255
2019.11.11,50,34,Okinawa,18.38633
2019.11.15,34,34,Okinawa,12.502705
2019.11.14,54,47,Osaka,12.073067
2019.11.11,79,47,Osaka,17.662449
2019.11.13,74,47,Osaka,16.544571
2019.11.10,88,47,Osaka,19.674627
2019.11.15,55,47,Osaka,12.296641
2019.11.12,54,47,Osaka,12.073067
2019.11.16,53,47,Osaka,11.849491
2019.11.14,42,56,Saga,16.930607
2019.11.11,61,56,Saga,24.589691
2019.11.15,42,56,Saga,16.930607
2019.11.10,19,56,Saga,7.6590838
2019.11.16,59,56,Saga,23.783472
2019.11.12,20,56,Saga,8.0621939
2019.11.13,59,56,Saga,23.783472
2019.11.14,64,48,Saitama,14.059497
2019.11.16,56,48,Saitama,12.30206
2019.11.12,61,48,Saitama,13.400458
2019.11.13,64,48,Saitama,14.059497
2019.11.11,56,48,Saitama,12.30206
2019.11.10,100,48,Saitama,21.967964
