date,raw_daily,raw_weekly
2016-10-16,50.0,69.0
2016-10-17,62.0,69.0
2016-10-18,85.0,69.0
2016-10-19,100.0,69.0
2016-10-20,61.0,69.0
2016-10-21,47.0,69.0
2016-10-22,52.0,69.0
2016-10-23,71.0,58.0
2016-10-24,65.0,58.0
2016-10-25,58.0,58.0
2016-10-26,53.0,58.0
2016-10-27,55.0,58.0
2016-10-28,42.0,58.0
2016-10-29,41.0,58.0
2016-10-30,47.0,49.0
2016-10-31,38.0,49.0
2016-11-01,44.0,49.0
2016-11-02,46.0,49.0
2016-11-03,51.0,49.0
2016-11-04,51.0,49.0
2016-11-05,47.0,49.0
2016-11-06,48.0,47.0
2016-11-07,50.0,47.0
2016-11-08,41.0,47.0
2016-11-09,38.0,47.0
2016-11-10,49.0,47.0
2016-11-11,43.0,47.0
2016-11-12,42.0,47.0
2016-11-13,47.0,46.0
2016-11-14,38.0,46.0
2016-11-15,40.0,46.0
2016-11-16,45.0,46.0
2016-11-17,50.0,46.0
2016-11-18,54.0,46.0
2016-11-19,40.0,46.0
2016-11-20,43.0,45.0
2016-11-21,39.0,45.0
2016-11-22,44.0,45.0
2016-11-23,50.0,45.0
2016-11-24,44.0,45.0
2016-11-25,45.0,45.0
2016-11-26,33.0,45.0
2016-11-27,40.0,45.0
2016-11-28,45.0,45.0
2016-11-29,36.0,45.0
2016-11-30,41.0,45.0
2016-12-01,42.0,45.0
2016-12-02,54.0,45.0
2016-12-03,40.0,45.0
2016-12-04,38.0,45.0
2016-12-05,41.0,45.0
2016-12-06,40.0,45.0
2016-12-07,37.0,45.0
2016-12-08,50.0,45.0
2016-12-09,49.0,45.0
2016-12-10,41.0,45.0
2016-12-11,42.0,39.0
2016-12-12,34.0,39.0
2016-12-13,45.0,39.0
2016-12-14,37.0,39.0
2016-12-15,37.0,39.0
2016-12-16,39.0,39.0
2016-12-17,35.0,39.0
2016-12-18,47.0,44.0
2016-12-19,42.0,44.0
2016-12-20,44.0,44.0
2016-12-21,37.0,44.0
2016-12-22,37.0,44.0
2016-12-23,44.0,44.0
2016-12-24,37.0,44.0
2016-12-25,43.0,42.0
2016-12-26,39.0,42.0
2016-12-27,34.0,42.0
2016-12-28,48.0,42.0
2016-12-29,46.0,42.0
2016-12-30,34.0,42.0
2016-12-31,39.0,42.0
2017-01-01,32.0,38.0
2017-01-02,35.0,38.0
2017-01-03,33.0,38.0
2017-01-04,33.0,38.0
2017-01-05,37.0,38.0
2017-01-06,33.0,38.0
2017-01-07,39.0,38.0
2017-01-08,34.0,48.0
2017-01-09,51.0,48.0
2017-01-10,42.0,48.0
2017-01-11,41.0,48.0
2017-01-12,53.0,48.0
2017-01-13,46.0,48.0
2017-01-14,42.0,48.0
2017-01-15,39.0,47.0
2017-01-16,40.0,47.0
2017-01-17,41.0,47.0
2017-01-18,48.0,47.0
2017-01-19,43.0,47.0
2017-01-20,46.0,47.0
2017-01-21,43.0,47.0
2017-01-22,38.0,45.0
2017-01-23,49.0,45.0
2017-01-24,41.0,45.0
2017-01-25,36.0,45.0
2017-01-26,37.0,45.0
2017-01-27,42.0,45.0
2017-01-28,36.0,45.0
2017-01-29,38.0,45.0
2017-01-30,39.0,45.0
2017-01-31,38.0,45.0
2017-02-01,42.0,45.0
2017-02-02,40.0,45.0
2017-02-03,45.0,45.0
2017-02-04,43.0,45.0
2017-02-05,41.0,53.0
2017-02-06,38.0,53.0
2017-02-07,50.0,53.0
2017-02-08,65.0,53.0
2017-02-09,49.0,53.0
2017-02-10,42.0,53.0
2017-02-11,49.0,53.0
2017-02-12,49.0,56.0
2017-02-13,72.0,56.0
2017-02-14,58.0,56.0
2017-02-15,52.0,56.0
2017-02-16,41.0,56.0
2017-02-17,38.0,56.0
2017-02-18,47.0,56.0
2017-02-19,41.0,41.0
2017-02-20,32.0,41.0
2017-02-21,37.0,41.0
2017-02-22,39.0,41.0
2017-02-23,39.0,41.0
2017-02-24,35.0,41.0
2017-02-25,38.0,41.0
2017-02-26,37.0,42.0
2017-02-27,38.0,42.0
2017-02-28,38.0,42.0
2017-03-01,34.0,42.0
2017-03-02,40.0,42.0
2017-03-03,38.0,42.0
2017-03-04,38.0,42.0
2017-03-05,41.0,45.0
2017-03-06,43.0,45.0
2017-03-07,51.0,45.0
2017-03-08,42.0,45.0
2017-03-09,39.0,45.0
2017-03-10,33.0,45.0
2017-03-11,36.0,45.0
2017-03-12,40.0,42.0
2017-03-13,35.0,42.0
2017-03-14,38.0,42.0
2017-03-15,42.0,42.0
